Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Granularidade	Tipo_Texto	Sentença
O	PRON	0	15	15	1	0	0	1	0	1	O que é uma pilha e como empilhar e desempilhar seus elementos ?
que	PRON	0	15	15	1	0	1	2	0	1	O que é uma pilha e como empilhar e desempilhar seus elementos ?
é	AUX	0	15	15	1	0	2	3	0	1	O que é uma pilha e como empilhar e desempilhar seus elementos ?
uma	DET	0	15	15	1	0	3	4	0	1	O que é uma pilha e como empilhar e desempilhar seus elementos ?
pilha	NOUN	0	15	15	1	0	4	5	0	1	O que é uma pilha e como empilhar e desempilhar seus elementos ?
e	CCONJ	0	15	15	1	0	5	6	0	1	O que é uma pilha e como empilhar e desempilhar seus elementos ?
como	ADV	0	15	15	1	0	6	7	0	1	O que é uma pilha e como empilhar e desempilhar seus elementos ?
empilhar	VERB	1	15	15	1	1	7	8	0	1	O que é uma pilha e como empilhar e desempilhar seus elementos ?
e	CCONJ	0	15	15	1	0	8	9	0	1	O que é uma pilha e como empilhar e desempilhar seus elementos ?
desempilhar	NOUN	1	15	15	1	0	9	10	0	1	O que é uma pilha e como empilhar e desempilhar seus elementos ?
seus	DET	0	15	15	1	0	10	11	0	1	O que é uma pilha e como empilhar e desempilhar seus elementos ?
elementos	NOUN	0	15	15	1	0	11	12	0	1	O que é uma pilha e como empilhar e desempilhar seus elementos ?
?	PUNCT	0	15	15	1	0	12	13	0	1	O que é uma pilha e como empilhar e desempilhar seus elementos ?
O que é uma pilha e como empilhar e desempilhar seus elementos ?	['PRON', 'PRON', 'AUX', 'DET', 'NOUN', 'CCONJ', 'ADV', 'VERB', 'CCONJ', 'NOUN', 'DET', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]	15	15	1	-1	-1		1	3	O que é uma pilha e como empilhar e desempilhar seus elementos ?
O	PRON	0	15_pert_0	15	0	0	0	15	0	0	O que é uma pilha e como separar e desempilhar seus elementos ?
que	PRON	0	15_pert_0	15	0	0	1	16	0	0	O que é uma pilha e como separar e desempilhar seus elementos ?
é	AUX	0	15_pert_0	15	0	0	2	17	0	0	O que é uma pilha e como separar e desempilhar seus elementos ?
uma	DET	0	15_pert_0	15	0	0	3	18	0	0	O que é uma pilha e como separar e desempilhar seus elementos ?
pilha	NOUN	0	15_pert_0	15	0	0	4	19	0	0	O que é uma pilha e como separar e desempilhar seus elementos ?
e	CCONJ	0	15_pert_0	15	0	0	5	20	0	0	O que é uma pilha e como separar e desempilhar seus elementos ?
como	ADV	0	15_pert_0	15	0	0	6	21	0	0	O que é uma pilha e como separar e desempilhar seus elementos ?
separar	VERB	0	15_pert_0	15	0	1	7	22	0	0	O que é uma pilha e como separar e desempilhar seus elementos ?
e	CCONJ	0	15_pert_0	15	0	0	8	23	0	0	O que é uma pilha e como separar e desempilhar seus elementos ?
desempilhar	NOUN	1	15_pert_0	15	0	0	9	24	0	0	O que é uma pilha e como separar e desempilhar seus elementos ?
seus	DET	0	15_pert_0	15	0	0	10	25	0	0	O que é uma pilha e como separar e desempilhar seus elementos ?
elementos	NOUN	0	15_pert_0	15	0	0	11	26	0	0	O que é uma pilha e como separar e desempilhar seus elementos ?
?	PUNCT	0	15_pert_0	15	0	0	12	27	0	0	O que é uma pilha e como separar e desempilhar seus elementos ?
