Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Sentença
O	PRON	0	15	15	1	0	0	1	O que é uma pilha e como empilhar e desempilhar seus elementos ?
que	PRON	0	15	15	1	0	1	2	O que é uma pilha e como empilhar e desempilhar seus elementos ?
é	AUX	0	15	15	1	0	2	3	O que é uma pilha e como empilhar e desempilhar seus elementos ?
uma	DET	0	15	15	1	0	3	4	O que é uma pilha e como empilhar e desempilhar seus elementos ?
pilha	NOUN	0	15	15	1	0	4	5	O que é uma pilha e como empilhar e desempilhar seus elementos ?
e	CCONJ	0	15	15	1	0	5	6	O que é uma pilha e como empilhar e desempilhar seus elementos ?
como	ADV	0	15	15	1	0	6	7	O que é uma pilha e como empilhar e desempilhar seus elementos ?
empilhar	VERB	1	15	15	1	1	7	8	O que é uma pilha e como empilhar e desempilhar seus elementos ?
e	CCONJ	0	15	15	1	0	8	9	O que é uma pilha e como empilhar e desempilhar seus elementos ?
desempilhar	NOUN	1	15	15	1	0	9	10	O que é uma pilha e como empilhar e desempilhar seus elementos ?
seus	DET	0	15	15	1	0	10	11	O que é uma pilha e como empilhar e desempilhar seus elementos ?
elementos	NOUN	0	15	15	1	0	11	12	O que é uma pilha e como empilhar e desempilhar seus elementos ?
?	PUNCT	0	15	15	1	0	12		O que é uma pilha e como empilhar e desempilhar seus elementos ?
O	PRON	0	15_pert_0	15	0	0	0	14	O que é uma pilha e como separar e desempilhar seus elementos ?
que	PRON	0	15_pert_0	15	0	0	1	15	O que é uma pilha e como separar e desempilhar seus elementos ?
é	AUX	0	15_pert_0	15	0	0	2	16	O que é uma pilha e como separar e desempilhar seus elementos ?
uma	DET	0	15_pert_0	15	0	0	3	17	O que é uma pilha e como separar e desempilhar seus elementos ?
pilha	NOUN	0	15_pert_0	15	0	0	4	18	O que é uma pilha e como separar e desempilhar seus elementos ?
e	CCONJ	0	15_pert_0	15	0	0	5	19	O que é uma pilha e como separar e desempilhar seus elementos ?
como	ADV	0	15_pert_0	15	0	0	6	20	O que é uma pilha e como separar e desempilhar seus elementos ?
separar	VERB	0	15_pert_0	15	0	1	7	21	O que é uma pilha e como separar e desempilhar seus elementos ?
e	CCONJ	0	15_pert_0	15	0	0	8	22	O que é uma pilha e como separar e desempilhar seus elementos ?
desempilhar	NOUN	1	15_pert_0	15	0	0	9	23	O que é uma pilha e como separar e desempilhar seus elementos ?
seus	DET	0	15_pert_0	15	0	0	10	24	O que é uma pilha e como separar e desempilhar seus elementos ?
elementos	NOUN	0	15_pert_0	15	0	0	11	25	O que é uma pilha e como separar e desempilhar seus elementos ?
?	PUNCT	0	15_pert_0	15	0	0	12		O que é uma pilha e como separar e desempilhar seus elementos ?
O	PRON	0	15_pert_1	15	0	0	0	27	O que é uma pilha e como organizar e desempilhar seus elementos ?
que	PRON	0	15_pert_1	15	0	0	1	28	O que é uma pilha e como organizar e desempilhar seus elementos ?
é	AUX	0	15_pert_1	15	0	0	2	29	O que é uma pilha e como organizar e desempilhar seus elementos ?
uma	DET	0	15_pert_1	15	0	0	3	30	O que é uma pilha e como organizar e desempilhar seus elementos ?
pilha	NOUN	0	15_pert_1	15	0	0	4	31	O que é uma pilha e como organizar e desempilhar seus elementos ?
e	CCONJ	0	15_pert_1	15	0	0	5	32	O que é uma pilha e como organizar e desempilhar seus elementos ?
como	ADV	0	15_pert_1	15	0	0	6	33	O que é uma pilha e como organizar e desempilhar seus elementos ?
organizar	VERB	0	15_pert_1	15	0	1	7	34	O que é uma pilha e como organizar e desempilhar seus elementos ?
e	CCONJ	0	15_pert_1	15	0	0	8	35	O que é uma pilha e como organizar e desempilhar seus elementos ?
desempilhar	NOUN	1	15_pert_1	15	0	0	9	36	O que é uma pilha e como organizar e desempilhar seus elementos ?
seus	DET	0	15_pert_1	15	0	0	10	37	O que é uma pilha e como organizar e desempilhar seus elementos ?
elementos	NOUN	0	15_pert_1	15	0	0	11	38	O que é uma pilha e como organizar e desempilhar seus elementos ?
?	PUNCT	0	15_pert_1	15	0	0	12		O que é uma pilha e como organizar e desempilhar seus elementos ?
O	PRON	0	15_pert_2	15	0	0	0	40	O que é uma pilha e como juntar e desempilhar seus elementos ?
que	PRON	0	15_pert_2	15	0	0	1	41	O que é uma pilha e como juntar e desempilhar seus elementos ?
é	AUX	0	15_pert_2	15	0	0	2	42	O que é uma pilha e como juntar e desempilhar seus elementos ?
uma	DET	0	15_pert_2	15	0	0	3	43	O que é uma pilha e como juntar e desempilhar seus elementos ?
pilha	NOUN	0	15_pert_2	15	0	0	4	44	O que é uma pilha e como juntar e desempilhar seus elementos ?
e	CCONJ	0	15_pert_2	15	0	0	5	45	O que é uma pilha e como juntar e desempilhar seus elementos ?
como	SCONJ	0	15_pert_2	15	0	0	6	46	O que é uma pilha e como juntar e desempilhar seus elementos ?
juntar	VERB	0	15_pert_2	15	0	1	7	47	O que é uma pilha e como juntar e desempilhar seus elementos ?
e	CCONJ	0	15_pert_2	15	0	0	8	48	O que é uma pilha e como juntar e desempilhar seus elementos ?
desempilhar	NOUN	1	15_pert_2	15	0	0	9	49	O que é uma pilha e como juntar e desempilhar seus elementos ?
seus	DET	0	15_pert_2	15	0	0	10	50	O que é uma pilha e como juntar e desempilhar seus elementos ?
elementos	NOUN	0	15_pert_2	15	0	0	11	51	O que é uma pilha e como juntar e desempilhar seus elementos ?
?	PUNCT	0	15_pert_2	15	0	0	12		O que é uma pilha e como juntar e desempilhar seus elementos ?
O	PRON	0	15_pert_3	15	0	0	0	53	O que é uma pilha e como carregar e desempilhar seus elementos ?
que	PRON	0	15_pert_3	15	0	0	1	54	O que é uma pilha e como carregar e desempilhar seus elementos ?
é	AUX	0	15_pert_3	15	0	0	2	55	O que é uma pilha e como carregar e desempilhar seus elementos ?
uma	DET	0	15_pert_3	15	0	0	3	56	O que é uma pilha e como carregar e desempilhar seus elementos ?
pilha	NOUN	0	15_pert_3	15	0	0	4	57	O que é uma pilha e como carregar e desempilhar seus elementos ?
e	CCONJ	0	15_pert_3	15	0	0	5	58	O que é uma pilha e como carregar e desempilhar seus elementos ?
como	ADV	0	15_pert_3	15	0	0	6	59	O que é uma pilha e como carregar e desempilhar seus elementos ?
carregar	VERB	0	15_pert_3	15	0	1	7	60	O que é uma pilha e como carregar e desempilhar seus elementos ?
e	CCONJ	0	15_pert_3	15	0	0	8	61	O que é uma pilha e como carregar e desempilhar seus elementos ?
desempilhar	NOUN	1	15_pert_3	15	0	0	9	62	O que é uma pilha e como carregar e desempilhar seus elementos ?
seus	DET	0	15_pert_3	15	0	0	10	63	O que é uma pilha e como carregar e desempilhar seus elementos ?
elementos	NOUN	0	15_pert_3	15	0	0	11	64	O que é uma pilha e como carregar e desempilhar seus elementos ?
?	PUNCT	0	15_pert_3	15	0	0	12		O que é uma pilha e como carregar e desempilhar seus elementos ?
O	PRON	0	15_pert_4	15	0	0	0	66	O que é uma pilha e como preparar e desempilhar seus elementos ?
que	PRON	0	15_pert_4	15	0	0	1	67	O que é uma pilha e como preparar e desempilhar seus elementos ?
é	AUX	0	15_pert_4	15	0	0	2	68	O que é uma pilha e como preparar e desempilhar seus elementos ?
uma	DET	0	15_pert_4	15	0	0	3	69	O que é uma pilha e como preparar e desempilhar seus elementos ?
pilha	NOUN	0	15_pert_4	15	0	0	4	70	O que é uma pilha e como preparar e desempilhar seus elementos ?
e	CCONJ	0	15_pert_4	15	0	0	5	71	O que é uma pilha e como preparar e desempilhar seus elementos ?
como	ADV	0	15_pert_4	15	0	0	6	72	O que é uma pilha e como preparar e desempilhar seus elementos ?
preparar	VERB	0	15_pert_4	15	0	1	7	73	O que é uma pilha e como preparar e desempilhar seus elementos ?
e	CCONJ	0	15_pert_4	15	0	0	8	74	O que é uma pilha e como preparar e desempilhar seus elementos ?
desempilhar	NOUN	1	15_pert_4	15	0	0	9	75	O que é uma pilha e como preparar e desempilhar seus elementos ?
seus	DET	0	15_pert_4	15	0	0	10	76	O que é uma pilha e como preparar e desempilhar seus elementos ?
elementos	NOUN	0	15_pert_4	15	0	0	11	77	O que é uma pilha e como preparar e desempilhar seus elementos ?
?	PUNCT	0	15_pert_4	15	0	0	12		O que é uma pilha e como preparar e desempilhar seus elementos ?
O	PRON	0	15_pert_5	15	0	0	0	79	O que é uma pilha e como montar e desempilhar seus elementos ?
que	PRON	0	15_pert_5	15	0	0	1	80	O que é uma pilha e como montar e desempilhar seus elementos ?
é	AUX	0	15_pert_5	15	0	0	2	81	O que é uma pilha e como montar e desempilhar seus elementos ?
uma	DET	0	15_pert_5	15	0	0	3	82	O que é uma pilha e como montar e desempilhar seus elementos ?
pilha	NOUN	0	15_pert_5	15	0	0	4	83	O que é uma pilha e como montar e desempilhar seus elementos ?
e	CCONJ	0	15_pert_5	15	0	0	5	84	O que é uma pilha e como montar e desempilhar seus elementos ?
como	ADV	0	15_pert_5	15	0	0	6	85	O que é uma pilha e como montar e desempilhar seus elementos ?
montar	VERB	0	15_pert_5	15	0	1	7	86	O que é uma pilha e como montar e desempilhar seus elementos ?
e	CCONJ	0	15_pert_5	15	0	0	8	87	O que é uma pilha e como montar e desempilhar seus elementos ?
desempilhar	NOUN	1	15_pert_5	15	0	0	9	88	O que é uma pilha e como montar e desempilhar seus elementos ?
