Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	Sentença
Como	ADP	0	7	7	1	0	0	Como desempilhar elementos em uma pilha ?
desempilhar	NOUN	1	7	7	1	1	1	Como desempilhar elementos em uma pilha ?
elementos	NOUN	0	7	7	1	0	2	Como desempilhar elementos em uma pilha ?
em	ADP	0	7	7	1	0	3	Como desempilhar elementos em uma pilha ?
uma	DET	0	7	7	1	0	4	Como desempilhar elementos em uma pilha ?
pilha	NOUN	0	7	7	1	0	5	Como desempilhar elementos em uma pilha ?
?	PUNCT	0	7	7	1	0	6	Como desempilhar elementos em uma pilha ?
Como	SCONJ	0	7_pert_0	7	0	0	0	Como colocar elementos em uma pilha ?
colocar	VERB	0	7_pert_0	7	0	1	1	Como colocar elementos em uma pilha ?
elementos	NOUN	0	7_pert_0	7	0	0	2	Como colocar elementos em uma pilha ?
em	ADP	0	7_pert_0	7	0	0	3	Como colocar elementos em uma pilha ?
uma	DET	0	7_pert_0	7	0	0	4	Como colocar elementos em uma pilha ?
pilha	NOUN	0	7_pert_0	7	0	0	5	Como colocar elementos em uma pilha ?
?	PUNCT	0	7_pert_0	7	0	0	6	Como colocar elementos em uma pilha ?
Como	SCONJ	0	7_pert_1	7	0	0	0	Como adicionar elementos em uma pilha ?
adicionar	VERB	0	7_pert_1	7	0	1	1	Como adicionar elementos em uma pilha ?
elementos	NOUN	0	7_pert_1	7	0	0	2	Como adicionar elementos em uma pilha ?
em	ADP	0	7_pert_1	7	0	0	3	Como adicionar elementos em uma pilha ?
uma	DET	0	7_pert_1	7	0	0	4	Como adicionar elementos em uma pilha ?
pilha	NOUN	0	7_pert_1	7	0	0	5	Como adicionar elementos em uma pilha ?
?	PUNCT	0	7_pert_1	7	0	0	6	Como adicionar elementos em uma pilha ?
Como	SCONJ	0	7_pert_2	7	0	0	0	Como organizar elementos em uma pilha ?
organizar	VERB	0	7_pert_2	7	0	1	1	Como organizar elementos em uma pilha ?
elementos	NOUN	0	7_pert_2	7	0	0	2	Como organizar elementos em uma pilha ?
em	ADP	0	7_pert_2	7	0	0	3	Como organizar elementos em uma pilha ?
uma	DET	0	7_pert_2	7	0	0	4	Como organizar elementos em uma pilha ?
pilha	NOUN	0	7_pert_2	7	0	0	5	Como organizar elementos em uma pilha ?
?	PUNCT	0	7_pert_2	7	0	0	6	Como organizar elementos em uma pilha ?
Como	SCONJ	0	7_pert_3	7	0	0	0	Como identificar elementos em uma pilha ?
identificar	VERB	0	7_pert_3	7	0	1	1	Como identificar elementos em uma pilha ?
elementos	NOUN	0	7_pert_3	7	0	0	2	Como identificar elementos em uma pilha ?
em	ADP	0	7_pert_3	7	0	0	3	Como identificar elementos em uma pilha ?
uma	DET	0	7_pert_3	7	0	0	4	Como identificar elementos em uma pilha ?
pilha	NOUN	0	7_pert_3	7	0	0	5	Como identificar elementos em uma pilha ?
?	PUNCT	0	7_pert_3	7	0	0	6	Como identificar elementos em uma pilha ?
Como	SCONJ	0	7_pert_4	7	0	0	0	Como encontrar elementos em uma pilha ?
