Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	Sentença
Como	ADP	0	8p0	8p0	1	0	0	Como desempilhar elementos em uma estrutura de dados fila ?
desempilhar	NOUN	1	8p0	8p0	1	0	1	Como desempilhar elementos em uma estrutura de dados fila ?
elementos	NOUN	0	8p0	8p0	1	0	2	Como desempilhar elementos em uma estrutura de dados fila ?
em	ADP	0	8p0	8p0	1	0	3	Como desempilhar elementos em uma estrutura de dados fila ?
uma	DET	0	8p0	8p0	1	0	4	Como desempilhar elementos em uma estrutura de dados fila ?
estrutura	NOUN	0	8p0	8p0	1	0	5	Como desempilhar elementos em uma estrutura de dados fila ?
de	ADP	0	8p0	8p0	1	0	6	Como desempilhar elementos em uma estrutura de dados fila ?
dados	NOUN	0	8p0	8p0	1	0	7	Como desempilhar elementos em uma estrutura de dados fila ?
fila	NOUN	1	8p0	8p0	1	1	8	Como desempilhar elementos em uma estrutura de dados fila ?
?	PUNCT	0	8p0	8p0	1	0	9	Como desempilhar elementos em uma estrutura de dados fila ?
Como	ADP	0	8p0_pert_0	8p0	0	0	0	Como desempilhar elementos em uma estrutura de dados complexa ?
desempilhar	NOUN	1	8p0_pert_0	8p0	0	0	1	Como desempilhar elementos em uma estrutura de dados complexa ?
elementos	NOUN	0	8p0_pert_0	8p0	0	0	2	Como desempilhar elementos em uma estrutura de dados complexa ?
em	ADP	0	8p0_pert_0	8p0	0	0	3	Como desempilhar elementos em uma estrutura de dados complexa ?
uma	DET	0	8p0_pert_0	8p0	0	0	4	Como desempilhar elementos em uma estrutura de dados complexa ?
estrutura	NOUN	0	8p0_pert_0	8p0	0	0	5	Como desempilhar elementos em uma estrutura de dados complexa ?
de	ADP	0	8p0_pert_0	8p0	0	0	6	Como desempilhar elementos em uma estrutura de dados complexa ?
dados	NOUN	0	8p0_pert_0	8p0	0	0	7	Como desempilhar elementos em uma estrutura de dados complexa ?
complexa	ADJ	0	8p0_pert_0	8p0	0	1	8	Como desempilhar elementos em uma estrutura de dados complexa ?
?	PUNCT	0	8p0_pert_0	8p0	0	0	9	Como desempilhar elementos em uma estrutura de dados complexa ?
Como	ADP	0	8p0_pert_1	8p0	0	0	0	Como desempilhar elementos em uma estrutura de dados simples ?
desempilhar	NOUN	1	8p0_pert_1	8p0	0	0	1	Como desempilhar elementos em uma estrutura de dados simples ?
elementos	NOUN	0	8p0_pert_1	8p0	0	0	2	Como desempilhar elementos em uma estrutura de dados simples ?
em	ADP	0	8p0_pert_1	8p0	0	0	3	Como desempilhar elementos em uma estrutura de dados simples ?
uma	DET	0	8p0_pert_1	8p0	0	0	4	Como desempilhar elementos em uma estrutura de dados simples ?
estrutura	NOUN	0	8p0_pert_1	8p0	0	0	5	Como desempilhar elementos em uma estrutura de dados simples ?
de	ADP	0	8p0_pert_1	8p0	0	0	6	Como desempilhar elementos em uma estrutura de dados simples ?
dados	NOUN	0	8p0_pert_1	8p0	0	0	7	Como desempilhar elementos em uma estrutura de dados simples ?
simples	ADJ	0	8p0_pert_1	8p0	0	1	8	Como desempilhar elementos em uma estrutura de dados simples ?
?	PUNCT	0	8p0_pert_1	8p0	0	0	9	Como desempilhar elementos em uma estrutura de dados simples ?
Como	ADP	0	8p0_pert_2	8p0	0	0	0	Como desempilhar elementos em uma estrutura de dados dinâmica ?
desempilhar	NOUN	1	8p0_pert_2	8p0	0	0	1	Como desempilhar elementos em uma estrutura de dados dinâmica ?
elementos	NOUN	0	8p0_pert_2	8p0	0	0	2	Como desempilhar elementos em uma estrutura de dados dinâmica ?
em	ADP	0	8p0_pert_2	8p0	0	0	3	Como desempilhar elementos em uma estrutura de dados dinâmica ?
uma	DET	0	8p0_pert_2	8p0	0	0	4	Como desempilhar elementos em uma estrutura de dados dinâmica ?
estrutura	NOUN	0	8p0_pert_2	8p0	0	0	5	Como desempilhar elementos em uma estrutura de dados dinâmica ?
de	ADP	0	8p0_pert_2	8p0	0	0	6	Como desempilhar elementos em uma estrutura de dados dinâmica ?
dados	NOUN	0	8p0_pert_2	8p0	0	0	7	Como desempilhar elementos em uma estrutura de dados dinâmica ?
dinâmica	ADJ	0	8p0_pert_2	8p0	0	1	8	Como desempilhar elementos em uma estrutura de dados dinâmica ?
?	PUNCT	0	8p0_pert_2	8p0	0	0	9	Como desempilhar elementos em uma estrutura de dados dinâmica ?
Como	ADP	0	8p0_pert_3	8p0	0	0	0	Como desempilhar elementos em uma estrutura de dados existente ?
desempilhar	NOUN	1	8p0_pert_3	8p0	0	0	1	Como desempilhar elementos em uma estrutura de dados existente ?
elementos	NOUN	0	8p0_pert_3	8p0	0	0	2	Como desempilhar elementos em uma estrutura de dados existente ?
em	ADP	0	8p0_pert_3	8p0	0	0	3	Como desempilhar elementos em uma estrutura de dados existente ?
uma	DET	0	8p0_pert_3	8p0	0	0	4	Como desempilhar elementos em uma estrutura de dados existente ?
estrutura	NOUN	0	8p0_pert_3	8p0	0	0	5	Como desempilhar elementos em uma estrutura de dados existente ?
de	ADP	0	8p0_pert_3	8p0	0	0	6	Como desempilhar elementos em uma estrutura de dados existente ?
dados	NOUN	0	8p0_pert_3	8p0	0	0	7	Como desempilhar elementos em uma estrutura de dados existente ?
existente	ADJ	0	8p0_pert_3	8p0	0	1	8	Como desempilhar elementos em uma estrutura de dados existente ?
?	PUNCT	0	8p0_pert_3	8p0	0	0	9	Como desempilhar elementos em uma estrutura de dados existente ?
Como	ADP	0	8p0_pert_4	8p0	0	0	0	Como desempilhar elementos em uma estrutura de dados aberta ?
desempilhar	NOUN	1	8p0_pert_4	8p0	0	0	1	Como desempilhar elementos em uma estrutura de dados aberta ?
elementos	NOUN	0	8p0_pert_4	8p0	0	0	2	Como desempilhar elementos em uma estrutura de dados aberta ?
em	ADP	0	8p0_pert_4	8p0	0	0	3	Como desempilhar elementos em uma estrutura de dados aberta ?
uma	DET	0	8p0_pert_4	8p0	0	0	4	Como desempilhar elementos em uma estrutura de dados aberta ?
estrutura	NOUN	0	8p0_pert_4	8p0	0	0	5	Como desempilhar elementos em uma estrutura de dados aberta ?
de	ADP	0	8p0_pert_4	8p0	0	0	6	Como desempilhar elementos em uma estrutura de dados aberta ?
dados	NOUN	0	8p0_pert_4	8p0	0	0	7	Como desempilhar elementos em uma estrutura de dados aberta ?
aberta	VERB	0	8p0_pert_4	8p0	0	1	8	Como desempilhar elementos em uma estrutura de dados aberta ?
?	PUNCT	0	8p0_pert_4	8p0	0	0	9	Como desempilhar elementos em uma estrutura de dados aberta ?
Como	ADP	0	8p0_pert_5	8p0	0	0	0	Como desempilhar elementos em uma estrutura de dados sólida ?
desempilhar	NOUN	1	8p0_pert_5	8p0	0	0	1	Como desempilhar elementos em uma estrutura de dados sólida ?
elementos	NOUN	0	8p0_pert_5	8p0	0	0	2	Como desempilhar elementos em uma estrutura de dados sólida ?
