Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Sentença
Em	ADP	0	20	20	1	0	0	1	Em uma fila a operação de enfileirar ocorre em qual extremidade ?
uma	DET	0	20	20	1	0	1	2	Em uma fila a operação de enfileirar ocorre em qual extremidade ?
fila	NOUN	1	20	20	1	0	2	3	Em uma fila a operação de enfileirar ocorre em qual extremidade ?
a	DET	0	20	20	1	0	3	4	Em uma fila a operação de enfileirar ocorre em qual extremidade ?
operação	NOUN	0	20	20	1	0	4	5	Em uma fila a operação de enfileirar ocorre em qual extremidade ?
de	SCONJ	0	20	20	1	0	5	6	Em uma fila a operação de enfileirar ocorre em qual extremidade ?
enfileirar	VERB	1	20	20	1	1	6	7	Em uma fila a operação de enfileirar ocorre em qual extremidade ?
ocorre	VERB	0	20	20	1	0	7	8	Em uma fila a operação de enfileirar ocorre em qual extremidade ?
em	ADP	0	20	20	1	0	8	9	Em uma fila a operação de enfileirar ocorre em qual extremidade ?
qual	DET	0	20	20	1	0	9	10	Em uma fila a operação de enfileirar ocorre em qual extremidade ?
extremidade	NOUN	0	20	20	1	0	10	11	Em uma fila a operação de enfileirar ocorre em qual extremidade ?
?	PUNCT	0	20	20	1	0	11		Em uma fila a operação de enfileirar ocorre em qual extremidade ?
Em	ADP	0	20_pert_0	20	0	0	0	13	Em uma fila a operação de empilhar ocorre em qual extremidade ?
uma	DET	0	20_pert_0	20	0	0	1	14	Em uma fila a operação de empilhar ocorre em qual extremidade ?
fila	NOUN	1	20_pert_0	20	0	0	2	15	Em uma fila a operação de empilhar ocorre em qual extremidade ?
a	DET	0	20_pert_0	20	0	0	3	16	Em uma fila a operação de empilhar ocorre em qual extremidade ?
operação	NOUN	0	20_pert_0	20	0	0	4	17	Em uma fila a operação de empilhar ocorre em qual extremidade ?
de	SCONJ	0	20_pert_0	20	0	0	5	18	Em uma fila a operação de empilhar ocorre em qual extremidade ?
empilhar	VERB	1	20_pert_0	20	0	1	6	19	Em uma fila a operação de empilhar ocorre em qual extremidade ?
ocorre	VERB	0	20_pert_0	20	0	0	7	20	Em uma fila a operação de empilhar ocorre em qual extremidade ?
em	ADP	0	20_pert_0	20	0	0	8	21	Em uma fila a operação de empilhar ocorre em qual extremidade ?
qual	DET	0	20_pert_0	20	0	0	9	22	Em uma fila a operação de empilhar ocorre em qual extremidade ?
extremidade	NOUN	0	20_pert_0	20	0	0	10	23	Em uma fila a operação de empilhar ocorre em qual extremidade ?
?	PUNCT	0	20_pert_0	20	0	0	11		Em uma fila a operação de empilhar ocorre em qual extremidade ?
