Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Sentença
Who	PRON	0	5ad35760604f3c001a3fddf6	5ad35760604f3c001a3fddf6	1	0	0	1	Who convinced Michael Dell to use retailers to sell PCs ?
convinced	VERB	0	5ad35760604f3c001a3fddf6	5ad35760604f3c001a3fddf6	1	0	1	2	Who convinced Michael Dell to use retailers to sell PCs ?
Michael	PROPN	0	5ad35760604f3c001a3fddf6	5ad35760604f3c001a3fddf6	1	0	2	3	Who convinced Michael Dell to use retailers to sell PCs ?
Dell	PROPN	0	5ad35760604f3c001a3fddf6	5ad35760604f3c001a3fddf6	1	0	3	4	Who convinced Michael Dell to use retailers to sell PCs ?
to	PART	0	5ad35760604f3c001a3fddf6	5ad35760604f3c001a3fddf6	1	0	4	5	Who convinced Michael Dell to use retailers to sell PCs ?
use	VERB	0	5ad35760604f3c001a3fddf6	5ad35760604f3c001a3fddf6	1	1	5	6	Who convinced Michael Dell to use retailers to sell PCs ?
retailers	NOUN	0	5ad35760604f3c001a3fddf6	5ad35760604f3c001a3fddf6	1	0	6	7	Who convinced Michael Dell to use retailers to sell PCs ?
to	PART	0	5ad35760604f3c001a3fddf6	5ad35760604f3c001a3fddf6	1	0	7	8	Who convinced Michael Dell to use retailers to sell PCs ?
sell	VERB	0	5ad35760604f3c001a3fddf6	5ad35760604f3c001a3fddf6	1	0	8	9	Who convinced Michael Dell to use retailers to sell PCs ?
PCs	NOUN	1	5ad35760604f3c001a3fddf6	5ad35760604f3c001a3fddf6	1	0	9	10	Who convinced Michael Dell to use retailers to sell PCs ?
?	PUNCT	0	5ad35760604f3c001a3fddf6	5ad35760604f3c001a3fddf6	1	0	10		Who convinced Michael Dell to use retailers to sell PCs ?
Who	PRON	0	5ad35760604f3c001a3fddf6_pert_0	5ad35760604f3c001a3fddf6	0	0	0	12	Who convinced Michael Dell to allow retailers to sell PCs ?
convinced	VERB	0	5ad35760604f3c001a3fddf6_pert_0	5ad35760604f3c001a3fddf6	0	0	1	13	Who convinced Michael Dell to allow retailers to sell PCs ?
Michael	PROPN	0	5ad35760604f3c001a3fddf6_pert_0	5ad35760604f3c001a3fddf6	0	0	2	14	Who convinced Michael Dell to allow retailers to sell PCs ?
Dell	PROPN	0	5ad35760604f3c001a3fddf6_pert_0	5ad35760604f3c001a3fddf6	0	0	3	15	Who convinced Michael Dell to allow retailers to sell PCs ?
to	PART	0	5ad35760604f3c001a3fddf6_pert_0	5ad35760604f3c001a3fddf6	0	0	4	16	Who convinced Michael Dell to allow retailers to sell PCs ?
allow	VERB	0	5ad35760604f3c001a3fddf6_pert_0	5ad35760604f3c001a3fddf6	0	1	5	17	Who convinced Michael Dell to allow retailers to sell PCs ?
retailers	NOUN	0	5ad35760604f3c001a3fddf6_pert_0	5ad35760604f3c001a3fddf6	0	0	6	18	Who convinced Michael Dell to allow retailers to sell PCs ?
to	PART	0	5ad35760604f3c001a3fddf6_pert_0	5ad35760604f3c001a3fddf6	0	0	7	19	Who convinced Michael Dell to allow retailers to sell PCs ?
sell	VERB	0	5ad35760604f3c001a3fddf6_pert_0	5ad35760604f3c001a3fddf6	0	0	8	20	Who convinced Michael Dell to allow retailers to sell PCs ?
PCs	NOUN	1	5ad35760604f3c001a3fddf6_pert_0	5ad35760604f3c001a3fddf6	0	0	9	21	Who convinced Michael Dell to allow retailers to sell PCs ?
?	PUNCT	0	5ad35760604f3c001a3fddf6_pert_0	5ad35760604f3c001a3fddf6	0	0	10		Who convinced Michael Dell to allow retailers to sell PCs ?
Who	PRON	0	5ad35760604f3c001a3fddf6_pert_1	5ad35760604f3c001a3fddf6	0	0	0	23	Who convinced Michael Dell to force retailers to sell PCs ?
convinced	VERB	0	5ad35760604f3c001a3fddf6_pert_1	5ad35760604f3c001a3fddf6	0	0	1	24	Who convinced Michael Dell to force retailers to sell PCs ?
Michael	PROPN	0	5ad35760604f3c001a3fddf6_pert_1	5ad35760604f3c001a3fddf6	0	0	2	25	Who convinced Michael Dell to force retailers to sell PCs ?
Dell	PROPN	0	5ad35760604f3c001a3fddf6_pert_1	5ad35760604f3c001a3fddf6	0	0	3	26	Who convinced Michael Dell to force retailers to sell PCs ?
to	PART	0	5ad35760604f3c001a3fddf6_pert_1	5ad35760604f3c001a3fddf6	0	0	4	27	Who convinced Michael Dell to force retailers to sell PCs ?
force	VERB	0	5ad35760604f3c001a3fddf6_pert_1	5ad35760604f3c001a3fddf6	0	1	5	28	Who convinced Michael Dell to force retailers to sell PCs ?
retailers	NOUN	0	5ad35760604f3c001a3fddf6_pert_1	5ad35760604f3c001a3fddf6	0	0	6	29	Who convinced Michael Dell to force retailers to sell PCs ?
to	PART	0	5ad35760604f3c001a3fddf6_pert_1	5ad35760604f3c001a3fddf6	0	0	7	30	Who convinced Michael Dell to force retailers to sell PCs ?
sell	VERB	0	5ad35760604f3c001a3fddf6_pert_1	5ad35760604f3c001a3fddf6	0	0	8	31	Who convinced Michael Dell to force retailers to sell PCs ?
PCs	NOUN	1	5ad35760604f3c001a3fddf6_pert_1	5ad35760604f3c001a3fddf6	0	0	9	32	Who convinced Michael Dell to force retailers to sell PCs ?
?	PUNCT	0	5ad35760604f3c001a3fddf6_pert_1	5ad35760604f3c001a3fddf6	0	0	10		Who convinced Michael Dell to force retailers to sell PCs ?
Who	PRON	0	5ad35760604f3c001a3fddf6_pert_2	5ad35760604f3c001a3fddf6	0	0	0	34	Who convinced Michael Dell to pay retailers to sell PCs ?
convinced	VERB	0	5ad35760604f3c001a3fddf6_pert_2	5ad35760604f3c001a3fddf6	0	0	1	35	Who convinced Michael Dell to pay retailers to sell PCs ?
Michael	PROPN	0	5ad35760604f3c001a3fddf6_pert_2	5ad35760604f3c001a3fddf6	0	0	2	36	Who convinced Michael Dell to pay retailers to sell PCs ?
Dell	PROPN	0	5ad35760604f3c001a3fddf6_pert_2	5ad35760604f3c001a3fddf6	0	0	3	37	Who convinced Michael Dell to pay retailers to sell PCs ?
to	PART	0	5ad35760604f3c001a3fddf6_pert_2	5ad35760604f3c001a3fddf6	0	0	4	38	Who convinced Michael Dell to pay retailers to sell PCs ?
pay	VERB	0	5ad35760604f3c001a3fddf6_pert_2	5ad35760604f3c001a3fddf6	0	1	5	39	Who convinced Michael Dell to pay retailers to sell PCs ?
retailers	NOUN	0	5ad35760604f3c001a3fddf6_pert_2	5ad35760604f3c001a3fddf6	0	0	6	40	Who convinced Michael Dell to pay retailers to sell PCs ?
to	PART	0	5ad35760604f3c001a3fddf6_pert_2	5ad35760604f3c001a3fddf6	0	0	7	41	Who convinced Michael Dell to pay retailers to sell PCs ?
sell	VERB	0	5ad35760604f3c001a3fddf6_pert_2	5ad35760604f3c001a3fddf6	0	0	8	42	Who convinced Michael Dell to pay retailers to sell PCs ?
PCs	NOUN	1	5ad35760604f3c001a3fddf6_pert_2	5ad35760604f3c001a3fddf6	0	0	9	43	Who convinced Michael Dell to pay retailers to sell PCs ?
?	PUNCT	0	5ad35760604f3c001a3fddf6_pert_2	5ad35760604f3c001a3fddf6	0	0	10		Who convinced Michael Dell to pay retailers to sell PCs ?
Who	PRON	0	5ad35760604f3c001a3fddf6_pert_3	5ad35760604f3c001a3fddf6	0	0	0	45	Who convinced Michael Dell to persuade retailers to sell PCs ?
convinced	VERB	0	5ad35760604f3c001a3fddf6_pert_3	5ad35760604f3c001a3fddf6	0	0	1	46	Who convinced Michael Dell to persuade retailers to sell PCs ?
Michael	PROPN	0	5ad35760604f3c001a3fddf6_pert_3	5ad35760604f3c001a3fddf6	0	0	2	47	Who convinced Michael Dell to persuade retailers to sell PCs ?
Dell	PROPN	0	5ad35760604f3c001a3fddf6_pert_3	5ad35760604f3c001a3fddf6	0	0	3	48	Who convinced Michael Dell to persuade retailers to sell PCs ?
to	PART	0	5ad35760604f3c001a3fddf6_pert_3	5ad35760604f3c001a3fddf6	0	0	4	49	Who convinced Michael Dell to persuade retailers to sell PCs ?
persuade	VERB	0	5ad35760604f3c001a3fddf6_pert_3	5ad35760604f3c001a3fddf6	0	1	5	50	Who convinced Michael Dell to persuade retailers to sell PCs ?
retailers	NOUN	0	5ad35760604f3c001a3fddf6_pert_3	5ad35760604f3c001a3fddf6	0	0	6	51	Who convinced Michael Dell to persuade retailers to sell PCs ?
to	PART	0	5ad35760604f3c001a3fddf6_pert_3	5ad35760604f3c001a3fddf6	0	0	7	52	Who convinced Michael Dell to persuade retailers to sell PCs ?
sell	VERB	0	5ad35760604f3c001a3fddf6_pert_3	5ad35760604f3c001a3fddf6	0	0	8	53	Who convinced Michael Dell to persuade retailers to sell PCs ?
PCs	NOUN	1	5ad35760604f3c001a3fddf6_pert_3	5ad35760604f3c001a3fddf6	0	0	9	54	Who convinced Michael Dell to persuade retailers to sell PCs ?
?	PUNCT	0	5ad35760604f3c001a3fddf6_pert_3	5ad35760604f3c001a3fddf6	0	0	10		Who convinced Michael Dell to persuade retailers to sell PCs ?
Who	PRON	0	5ad35760604f3c001a3fddf6_pert_4	5ad35760604f3c001a3fddf6	0	0	0	56	Who convinced Michael Dell to encourage retailers to sell PCs ?
convinced	VERB	0	5ad35760604f3c001a3fddf6_pert_4	5ad35760604f3c001a3fddf6	0	0	1	57	Who convinced Michael Dell to encourage retailers to sell PCs ?
Michael	PROPN	0	5ad35760604f3c001a3fddf6_pert_4	5ad35760604f3c001a3fddf6	0	0	2	58	Who convinced Michael Dell to encourage retailers to sell PCs ?
Dell	PROPN	0	5ad35760604f3c001a3fddf6_pert_4	5ad35760604f3c001a3fddf6	0	0	3	59	Who convinced Michael Dell to encourage retailers to sell PCs ?
to	PART	0	5ad35760604f3c001a3fddf6_pert_4	5ad35760604f3c001a3fddf6	0	0	4	60	Who convinced Michael Dell to encourage retailers to sell PCs ?
encourage	VERB	0	5ad35760604f3c001a3fddf6_pert_4	5ad35760604f3c001a3fddf6	0	1	5	61	Who convinced Michael Dell to encourage retailers to sell PCs ?
retailers	NOUN	0	5ad35760604f3c001a3fddf6_pert_4	5ad35760604f3c001a3fddf6	0	0	6	62	Who convinced Michael Dell to encourage retailers to sell PCs ?
to	PART	0	5ad35760604f3c001a3fddf6_pert_4	5ad35760604f3c001a3fddf6	0	0	7	63	Who convinced Michael Dell to encourage retailers to sell PCs ?
sell	VERB	0	5ad35760604f3c001a3fddf6_pert_4	5ad35760604f3c001a3fddf6	0	0	8	64	Who convinced Michael Dell to encourage retailers to sell PCs ?
