Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Sentença
What	PRON	0	572679a5f1498d1400e8e100	572679a5f1498d1400e8e100	1	0	0	1	What uses an internal memory state ?
uses	VERB	0	572679a5f1498d1400e8e100	572679a5f1498d1400e8e100	1	1	1	2	What uses an internal memory state ?
an	DET	0	572679a5f1498d1400e8e100	572679a5f1498d1400e8e100	1	0	2	3	What uses an internal memory state ?
internal	ADJ	0	572679a5f1498d1400e8e100	572679a5f1498d1400e8e100	1	0	3	4	What uses an internal memory state ?
memory	NOUN	0	572679a5f1498d1400e8e100	572679a5f1498d1400e8e100	1	0	4	5	What uses an internal memory state ?
state	NOUN	0	572679a5f1498d1400e8e100	572679a5f1498d1400e8e100	1	0	5	6	What uses an internal memory state ?
?	PUNCT	0	572679a5f1498d1400e8e100	572679a5f1498d1400e8e100	1	0	6		What uses an internal memory state ?
What	PRON	0	572679a5f1498d1400e8e100_pert_0	572679a5f1498d1400e8e100	0	0	0	8	What is an internal memory state ?
is	AUX	0	572679a5f1498d1400e8e100_pert_0	572679a5f1498d1400e8e100	0	1	1	9	What is an internal memory state ?
an	DET	0	572679a5f1498d1400e8e100_pert_0	572679a5f1498d1400e8e100	0	0	2	10	What is an internal memory state ?
internal	ADJ	0	572679a5f1498d1400e8e100_pert_0	572679a5f1498d1400e8e100	0	0	3	11	What is an internal memory state ?
memory	NOUN	0	572679a5f1498d1400e8e100_pert_0	572679a5f1498d1400e8e100	0	0	4	12	What is an internal memory state ?
state	NOUN	0	572679a5f1498d1400e8e100_pert_0	572679a5f1498d1400e8e100	0	0	5	13	What is an internal memory state ?
?	PUNCT	0	572679a5f1498d1400e8e100_pert_0	572679a5f1498d1400e8e100	0	0	6		What is an internal memory state ?
What	PRON	0	572679a5f1498d1400e8e100_pert_1	572679a5f1498d1400e8e100	0	0	0	15	What was an internal memory state ?
was	AUX	0	572679a5f1498d1400e8e100_pert_1	572679a5f1498d1400e8e100	0	1	1	16	What was an internal memory state ?
an	DET	0	572679a5f1498d1400e8e100_pert_1	572679a5f1498d1400e8e100	0	0	2	17	What was an internal memory state ?
internal	ADJ	0	572679a5f1498d1400e8e100_pert_1	572679a5f1498d1400e8e100	0	0	3	18	What was an internal memory state ?
memory	NOUN	0	572679a5f1498d1400e8e100_pert_1	572679a5f1498d1400e8e100	0	0	4	19	What was an internal memory state ?
state	NOUN	0	572679a5f1498d1400e8e100_pert_1	572679a5f1498d1400e8e100	0	0	5	20	What was an internal memory state ?
?	PUNCT	0	572679a5f1498d1400e8e100_pert_1	572679a5f1498d1400e8e100	0	0	6		What was an internal memory state ?
What	PRON	0	572679a5f1498d1400e8e100_pert_2	572679a5f1498d1400e8e100	0	0	0	22	What about an internal memory state ?
about	ADP	0	572679a5f1498d1400e8e100_pert_2	572679a5f1498d1400e8e100	0	1	1	23	What about an internal memory state ?
an	DET	0	572679a5f1498d1400e8e100_pert_2	572679a5f1498d1400e8e100	0	0	2	24	What about an internal memory state ?
internal	ADJ	0	572679a5f1498d1400e8e100_pert_2	572679a5f1498d1400e8e100	0	0	3	25	What about an internal memory state ?
