Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Sentença
What	DET	0	59fc36eaa9fb160018f10dce	59fc36eaa9fb160018f10dce	1	0	0	1	What type of message is sent in a complex model ?
type	NOUN	0	59fc36eaa9fb160018f10dce	59fc36eaa9fb160018f10dce	1	0	1	2	What type of message is sent in a complex model ?
of	ADP	0	59fc36eaa9fb160018f10dce	59fc36eaa9fb160018f10dce	1	0	2	3	What type of message is sent in a complex model ?
message	NOUN	0	59fc36eaa9fb160018f10dce	59fc36eaa9fb160018f10dce	1	0	3	4	What type of message is sent in a complex model ?
is	AUX	0	59fc36eaa9fb160018f10dce	59fc36eaa9fb160018f10dce	1	0	4	5	What type of message is sent in a complex model ?
sent	VERB	0	59fc36eaa9fb160018f10dce	59fc36eaa9fb160018f10dce	1	1	5	6	What type of message is sent in a complex model ?
in	ADP	0	59fc36eaa9fb160018f10dce	59fc36eaa9fb160018f10dce	1	0	6	7	What type of message is sent in a complex model ?
a	DET	0	59fc36eaa9fb160018f10dce	59fc36eaa9fb160018f10dce	1	0	7	8	What type of message is sent in a complex model ?
complex	ADJ	0	59fc36eaa9fb160018f10dce	59fc36eaa9fb160018f10dce	1	0	8	9	What type of message is sent in a complex model ?
model	NOUN	0	59fc36eaa9fb160018f10dce	59fc36eaa9fb160018f10dce	1	0	9	10	What type of message is sent in a complex model ?
?	PUNCT	0	59fc36eaa9fb160018f10dce	59fc36eaa9fb160018f10dce	1	0	10		What type of message is sent in a complex model ?
What	DET	0	59fc36eaa9fb160018f10dce_pert_0	59fc36eaa9fb160018f10dce	0	0	0	12	What type of message is required in a complex model ?
type	NOUN	0	59fc36eaa9fb160018f10dce_pert_0	59fc36eaa9fb160018f10dce	0	0	1	13	What type of message is required in a complex model ?
of	ADP	0	59fc36eaa9fb160018f10dce_pert_0	59fc36eaa9fb160018f10dce	0	0	2	14	What type of message is required in a complex model ?
message	NOUN	0	59fc36eaa9fb160018f10dce_pert_0	59fc36eaa9fb160018f10dce	0	0	3	15	What type of message is required in a complex model ?
is	AUX	0	59fc36eaa9fb160018f10dce_pert_0	59fc36eaa9fb160018f10dce	0	0	4	16	What type of message is required in a complex model ?
required	VERB	0	59fc36eaa9fb160018f10dce_pert_0	59fc36eaa9fb160018f10dce	0	1	5	17	What type of message is required in a complex model ?
in	ADP	0	59fc36eaa9fb160018f10dce_pert_0	59fc36eaa9fb160018f10dce	0	0	6	18	What type of message is required in a complex model ?
a	DET	0	59fc36eaa9fb160018f10dce_pert_0	59fc36eaa9fb160018f10dce	0	0	7	19	What type of message is required in a complex model ?
complex	ADJ	0	59fc36eaa9fb160018f10dce_pert_0	59fc36eaa9fb160018f10dce	0	0	8	20	What type of message is required in a complex model ?
