Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	Granularidade	Tipo_Texto	Sentença
Como	SCONJ	0	1p0	1p0	1	0	0	0	1	Como enfileirar elementos em uma pilha ?
enfileirar	VERB	1	1p0	1p0	1	1	1	0	1	Como enfileirar elementos em uma pilha ?
elementos	NOUN	0	1p0	1p0	1	0	2	0	1	Como enfileirar elementos em uma pilha ?
em	ADP	0	1p0	1p0	1	0	3	0	1	Como enfileirar elementos em uma pilha ?
uma	DET	0	1p0	1p0	1	0	4	0	1	Como enfileirar elementos em uma pilha ?
pilha	NOUN	0	1p0	1p0	1	0	5	0	1	Como enfileirar elementos em uma pilha ?
?	PUNCT	0	1p0	1p0	1	0	6	0	1	Como enfileirar elementos em uma pilha ?
0	['SCONJ', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']	[0, 1, 0, 0, 0, 0, 0]	1p0	1p0	1	-1	-1	1	3	Como enfileirar elementos em uma pilha ?
Como	SCONJ	0	1p0_pert_0	1p0	0	0	0	0	0	Como colocar elementos em uma pilha ?
colocar	VERB	0	1p0_pert_0	1p0	0	1	1	0	0	Como colocar elementos em uma pilha ?
elementos	NOUN	0	1p0_pert_0	1p0	0	0	2	0	0	Como colocar elementos em uma pilha ?
em	ADP	0	1p0_pert_0	1p0	0	0	3	0	0	Como colocar elementos em uma pilha ?
uma	DET	0	1p0_pert_0	1p0	0	0	4	0	0	Como colocar elementos em uma pilha ?
pilha	NOUN	0	1p0_pert_0	1p0	0	0	5	0	0	Como colocar elementos em uma pilha ?
?	PUNCT	0	1p0_pert_0	1p0	0	0	6	0	0	Como colocar elementos em uma pilha ?
1	['SCONJ', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0]	1p0_pert_0	1p0	0	-1	-1	1	2	Como colocar elementos em uma pilha ?
Como	SCONJ	0	1p0_pert_1	1p0	0	0	0	0	0	Como adicionar elementos em uma pilha ?
adicionar	VERB	0	1p0_pert_1	1p0	0	1	1	0	0	Como adicionar elementos em uma pilha ?
elementos	NOUN	0	1p0_pert_1	1p0	0	0	2	0	0	Como adicionar elementos em uma pilha ?
em	ADP	0	1p0_pert_1	1p0	0	0	3	0	0	Como adicionar elementos em uma pilha ?
uma	DET	0	1p0_pert_1	1p0	0	0	4	0	0	Como adicionar elementos em uma pilha ?
pilha	NOUN	0	1p0_pert_1	1p0	0	0	5	0	0	Como adicionar elementos em uma pilha ?
?	PUNCT	0	1p0_pert_1	1p0	0	0	6	0	0	Como adicionar elementos em uma pilha ?
2	['SCONJ', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0]	1p0_pert_1	1p0	0	-1	-1	1	2	Como adicionar elementos em uma pilha ?
Como	SCONJ	0	1p0_pert_2	1p0	0	0	0	0	0	Como organizar elementos em uma pilha ?
organizar	VERB	0	1p0_pert_2	1p0	0	1	1	0	0	Como organizar elementos em uma pilha ?
elementos	NOUN	0	1p0_pert_2	1p0	0	0	2	0	0	Como organizar elementos em uma pilha ?
em	ADP	0	1p0_pert_2	1p0	0	0	3	0	0	Como organizar elementos em uma pilha ?
uma	DET	0	1p0_pert_2	1p0	0	0	4	0	0	Como organizar elementos em uma pilha ?
pilha	NOUN	0	1p0_pert_2	1p0	0	0	5	0	0	Como organizar elementos em uma pilha ?
?	PUNCT	0	1p0_pert_2	1p0	0	0	6	0	0	Como organizar elementos em uma pilha ?
3	['SCONJ', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0]	1p0_pert_2	1p0	0	-1	-1	1	2	Como organizar elementos em uma pilha ?
Como	SCONJ	0	1p0_pert_3	1p0	0	0	0	0	0	Como identificar elementos em uma pilha ?
identificar	VERB	0	1p0_pert_3	1p0	0	1	1	0	0	Como identificar elementos em uma pilha ?
elementos	NOUN	0	1p0_pert_3	1p0	0	0	2	0	0	Como identificar elementos em uma pilha ?
em	ADP	0	1p0_pert_3	1p0	0	0	3	0	0	Como identificar elementos em uma pilha ?
uma	DET	0	1p0_pert_3	1p0	0	0	4	0	0	Como identificar elementos em uma pilha ?
