Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Granularidade	Tipo_Texto	Sentença
Como	ADP	0	8p0	8p0	1	0	0	1	0	1	Como desempilhar elementos em uma estrutura de dados fila ?
desempilhar	NOUN	1	8p0	8p0	1	0	1	2	0	1	Como desempilhar elementos em uma estrutura de dados fila ?
elementos	NOUN	0	8p0	8p0	1	0	2	3	0	1	Como desempilhar elementos em uma estrutura de dados fila ?
em	ADP	0	8p0	8p0	1	0	3	4	0	1	Como desempilhar elementos em uma estrutura de dados fila ?
uma	DET	0	8p0	8p0	1	0	4	5	0	1	Como desempilhar elementos em uma estrutura de dados fila ?
estrutura	NOUN	0	8p0	8p0	1	0	5	6	0	1	Como desempilhar elementos em uma estrutura de dados fila ?
de	ADP	0	8p0	8p0	1	0	6	7	0	1	Como desempilhar elementos em uma estrutura de dados fila ?
dados	NOUN	0	8p0	8p0	1	0	7	8	0	1	Como desempilhar elementos em uma estrutura de dados fila ?
fila	NOUN	1	8p0	8p0	1	1	8	9	0	1	Como desempilhar elementos em uma estrutura de dados fila ?
?	PUNCT	0	8p0	8p0	1	0	9	10	0	1	Como desempilhar elementos em uma estrutura de dados fila ?
0	['ADP', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT']	[0, 1, 0, 0, 0, 0, 0, 0, 1, 0]	8p0	8p0	1	-1	-1		1	3	Como desempilhar elementos em uma estrutura de dados fila ?
Como	ADP	0	8p0_pert_0	8p0	0	0	0	12	0	0	Como desempilhar elementos em uma estrutura de dados complexa ?
desempilhar	NOUN	1	8p0_pert_0	8p0	0	0	1	13	0	0	Como desempilhar elementos em uma estrutura de dados complexa ?
elementos	NOUN	0	8p0_pert_0	8p0	0	0	2	14	0	0	Como desempilhar elementos em uma estrutura de dados complexa ?
em	ADP	0	8p0_pert_0	8p0	0	0	3	15	0	0	Como desempilhar elementos em uma estrutura de dados complexa ?
uma	DET	0	8p0_pert_0	8p0	0	0	4	16	0	0	Como desempilhar elementos em uma estrutura de dados complexa ?
estrutura	NOUN	0	8p0_pert_0	8p0	0	0	5	17	0	0	Como desempilhar elementos em uma estrutura de dados complexa ?
de	ADP	0	8p0_pert_0	8p0	0	0	6	18	0	0	Como desempilhar elementos em uma estrutura de dados complexa ?
dados	NOUN	0	8p0_pert_0	8p0	0	0	7	19	0	0	Como desempilhar elementos em uma estrutura de dados complexa ?
complexa	ADJ	0	8p0_pert_0	8p0	0	1	8	20	0	0	Como desempilhar elementos em uma estrutura de dados complexa ?
?	PUNCT	0	8p0_pert_0	8p0	0	0	9	21	0	0	Como desempilhar elementos em uma estrutura de dados complexa ?
1	['ADP', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT']	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]	8p0_pert_0	8p0	0	-1	-1		1	2	Como desempilhar elementos em uma estrutura de dados complexa ?
Como	ADP	0	8p0_pert_1	8p0	0	0	0	23	0	0	Como desempilhar elementos em uma estrutura de dados simples ?
desempilhar	NOUN	1	8p0_pert_1	8p0	0	0	1	24	0	0	Como desempilhar elementos em uma estrutura de dados simples ?
elementos	NOUN	0	8p0_pert_1	8p0	0	0	2	25	0	0	Como desempilhar elementos em uma estrutura de dados simples ?
em	ADP	0	8p0_pert_1	8p0	0	0	3	26	0	0	Como desempilhar elementos em uma estrutura de dados simples ?
uma	DET	0	8p0_pert_1	8p0	0	0	4	27	0	0	Como desempilhar elementos em uma estrutura de dados simples ?
estrutura	NOUN	0	8p0_pert_1	8p0	0	0	5	28	0	0	Como desempilhar elementos em uma estrutura de dados simples ?
de	ADP	0	8p0_pert_1	8p0	0	0	6	29	0	0	Como desempilhar elementos em uma estrutura de dados simples ?
dados	NOUN	0	8p0_pert_1	8p0	0	0	7	30	0	0	Como desempilhar elementos em uma estrutura de dados simples ?
simples	ADJ	0	8p0_pert_1	8p0	0	1	8	31	0	0	Como desempilhar elementos em uma estrutura de dados simples ?
?	PUNCT	0	8p0_pert_1	8p0	0	0	9	32	0	0	Como desempilhar elementos em uma estrutura de dados simples ?
2	['ADP', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT']	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]	8p0_pert_1	8p0	0	-1	-1		1	2	Como desempilhar elementos em uma estrutura de dados simples ?
Como	ADP	0	8p0_pert_2	8p0	0	0	0	34	0	0	Como desempilhar elementos em uma estrutura de dados dinâmica ?
desempilhar	NOUN	1	8p0_pert_2	8p0	0	0	1	35	0	0	Como desempilhar elementos em uma estrutura de dados dinâmica ?
