Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	Granularidade	Tipo_Texto	Sentença
What	PRON	0	15p0	15p0	1	0	0	0	1	What is a queue and how to push and pop its elements ?
is	AUX	0	15p0	15p0	1	0	1	0	1	What is a queue and how to push and pop its elements ?
a	DET	0	15p0	15p0	1	0	2	0	1	What is a queue and how to push and pop its elements ?
queue	NOUN	1	15p0	15p0	1	0	3	0	1	What is a queue and how to push and pop its elements ?
and	CCONJ	0	15p0	15p0	1	0	4	0	1	What is a queue and how to push and pop its elements ?
how	SCONJ	0	15p0	15p0	1	0	5	0	1	What is a queue and how to push and pop its elements ?
to	PART	0	15p0	15p0	1	0	6	0	1	What is a queue and how to push and pop its elements ?
push	VERB	0	15p0	15p0	1	1	7	0	1	What is a queue and how to push and pop its elements ?
and	CCONJ	0	15p0	15p0	1	0	8	0	1	What is a queue and how to push and pop its elements ?
pop	VERB	0	15p0	15p0	1	0	9	0	1	What is a queue and how to push and pop its elements ?
its	PRON	0	15p0	15p0	1	0	10	0	1	What is a queue and how to push and pop its elements ?
elements	NOUN	0	15p0	15p0	1	0	11	0	1	What is a queue and how to push and pop its elements ?
?	PUNCT	0	15p0	15p0	1	0	12	0	1	What is a queue and how to push and pop its elements ?
0	['PRON', 'AUX', 'DET', 'NOUN', 'CCONJ', 'SCONJ', 'PART', 'VERB', 'CCONJ', 'VERB', 'PRON', 'NOUN', 'PUNCT']	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]	15p0	15p0	1	-1	-1	1	3	What is a queue and how to push and pop its elements ?
What	PRON	0	15p0_pert_0	15p0	0	0	0	0	0	What is a queue and how to find and pop its elements ?
is	AUX	0	15p0_pert_0	15p0	0	0	1	0	0	What is a queue and how to find and pop its elements ?
a	DET	0	15p0_pert_0	15p0	0	0	2	0	0	What is a queue and how to find and pop its elements ?
queue	NOUN	1	15p0_pert_0	15p0	0	0	3	0	0	What is a queue and how to find and pop its elements ?
and	CCONJ	0	15p0_pert_0	15p0	0	0	4	0	0	What is a queue and how to find and pop its elements ?
how	SCONJ	0	15p0_pert_0	15p0	0	0	5	0	0	What is a queue and how to find and pop its elements ?
to	PART	0	15p0_pert_0	15p0	0	0	6	0	0	What is a queue and how to find and pop its elements ?
find	VERB	0	15p0_pert_0	15p0	0	1	7	0	0	What is a queue and how to find and pop its elements ?
and	CCONJ	0	15p0_pert_0	15p0	0	0	8	0	0	What is a queue and how to find and pop its elements ?
pop	VERB	0	15p0_pert_0	15p0	0	0	9	0	0	What is a queue and how to find and pop its elements ?
its	PRON	0	15p0_pert_0	15p0	0	0	10	0	0	What is a queue and how to find and pop its elements ?
elements	NOUN	0	15p0_pert_0	15p0	0	0	11	0	0	What is a queue and how to find and pop its elements ?
?	PUNCT	0	15p0_pert_0	15p0	0	0	12	0	0	What is a queue and how to find and pop its elements ?
1	['PRON', 'AUX', 'DET', 'NOUN', 'CCONJ', 'SCONJ', 'PART', 'VERB', 'CCONJ', 'VERB', 'PRON', 'NOUN', 'PUNCT']	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]	15p0_pert_0	15p0	0	-1	-1	1	2	What is a queue and how to find and pop its elements ?
What	PRON	0	15p0_pert_1	15p0	0	0	0	0	0	What is a queue and how to mix and pop its elements ?
is	AUX	0	15p0_pert_1	15p0	0	0	1	0	0	What is a queue and how to mix and pop its elements ?
a	DET	0	15p0_pert_1	15p0	0	0	2	0	0	What is a queue and how to mix and pop its elements ?
queue	NOUN	1	15p0_pert_1	15p0	0	0	3	0	0	What is a queue and how to mix and pop its elements ?
and	CCONJ	0	15p0_pert_1	15p0	0	0	4	0	0	What is a queue and how to mix and pop its elements ?
how	SCONJ	0	15p0_pert_1	15p0	0	0	5	0	0	What is a queue and how to mix and pop its elements ?
to	PART	0	15p0_pert_1	15p0	0	0	6	0	0	What is a queue and how to mix and pop its elements ?
mix	VERB	0	15p0_pert_1	15p0	0	1	7	0	0	What is a queue and how to mix and pop its elements ?
and	CCONJ	0	15p0_pert_1	15p0	0	0	8	0	0	What is a queue and how to mix and pop its elements ?
pop	VERB	0	15p0_pert_1	15p0	0	0	9	0	0	What is a queue and how to mix and pop its elements ?
its	PRON	0	15p0_pert_1	15p0	0	0	10	0	0	What is a queue and how to mix and pop its elements ?
elements	NOUN	0	15p0_pert_1	15p0	0	0	11	0	0	What is a queue and how to mix and pop its elements ?
?	PUNCT	0	15p0_pert_1	15p0	0	0	12	0	0	What is a queue and how to mix and pop its elements ?
2	['PRON', 'AUX', 'DET', 'NOUN', 'CCONJ', 'SCONJ', 'PART', 'VERB', 'CCONJ', 'VERB', 'PRON', 'NOUN', 'PUNCT']	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]	15p0_pert_1	15p0	0	-1	-1	1	2	What is a queue and how to mix and pop its elements ?
What	PRON	0	15p0_pert_2	15p0	0	0	0	0	0	What is a queue and how to create and pop its elements ?
is	AUX	0	15p0_pert_2	15p0	0	0	1	0	0	What is a queue and how to create and pop its elements ?
a	DET	0	15p0_pert_2	15p0	0	0	2	0	0	What is a queue and how to create and pop its elements ?
queue	NOUN	1	15p0_pert_2	15p0	0	0	3	0	0	What is a queue and how to create and pop its elements ?
and	CCONJ	0	15p0_pert_2	15p0	0	0	4	0	0	What is a queue and how to create and pop its elements ?
how	SCONJ	0	15p0_pert_2	15p0	0	0	5	0	0	What is a queue and how to create and pop its elements ?
to	PART	0	15p0_pert_2	15p0	0	0	6	0	0	What is a queue and how to create and pop its elements ?
create	VERB	0	15p0_pert_2	15p0	0	1	7	0	0	What is a queue and how to create and pop its elements ?
and	CCONJ	0	15p0_pert_2	15p0	0	0	8	0	0	What is a queue and how to create and pop its elements ?
pop	VERB	0	15p0_pert_2	15p0	0	0	9	0	0	What is a queue and how to create and pop its elements ?
its	PRON	0	15p0_pert_2	15p0	0	0	10	0	0	What is a queue and how to create and pop its elements ?
elements	NOUN	0	15p0_pert_2	15p0	0	0	11	0	0	What is a queue and how to create and pop its elements ?
?	PUNCT	0	15p0_pert_2	15p0	0	0	12	0	0	What is a queue and how to create and pop its elements ?
3	['PRON', 'AUX', 'DET', 'NOUN', 'CCONJ', 'SCONJ', 'PART', 'VERB', 'CCONJ', 'VERB', 'PRON', 'NOUN', 'PUNCT']	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]	15p0_pert_2	15p0	0	-1	-1	1	2	What is a queue and how to create and pop its elements ?
What	PRON	0	15p0_pert_3	15p0	0	0	0	0	0	What is a queue and how to combine and pop its elements ?
is	AUX	0	15p0_pert_3	15p0	0	0	1	0	0	What is a queue and how to combine and pop its elements ?
a	DET	0	15p0_pert_3	15p0	0	0	2	0	0	What is a queue and how to combine and pop its elements ?
queue	NOUN	1	15p0_pert_3	15p0	0	0	3	0	0	What is a queue and how to combine and pop its elements ?
and	CCONJ	0	15p0_pert_3	15p0	0	0	4	0	0	What is a queue and how to combine and pop its elements ?
how	SCONJ	0	15p0_pert_3	15p0	0	0	5	0	0	What is a queue and how to combine and pop its elements ?
to	PART	0	15p0_pert_3	15p0	0	0	6	0	0	What is a queue and how to combine and pop its elements ?
combine	VERB	0	15p0_pert_3	15p0	0	1	7	0	0	What is a queue and how to combine and pop its elements ?
and	CCONJ	0	15p0_pert_3	15p0	0	0	8	0	0	What is a queue and how to combine and pop its elements ?
pop	VERB	0	15p0_pert_3	15p0	0	0	9	0	0	What is a queue and how to combine and pop its elements ?
its	PRON	0	15p0_pert_3	15p0	0	0	10	0	0	What is a queue and how to combine and pop its elements ?
elements	NOUN	0	15p0_pert_3	15p0	0	0	11	0	0	What is a queue and how to combine and pop its elements ?
?	PUNCT	0	15p0_pert_3	15p0	0	0	12	0	0	What is a queue and how to combine and pop its elements ?
4	['PRON', 'AUX', 'DET', 'NOUN', 'CCONJ', 'SCONJ', 'PART', 'VERB', 'CCONJ', 'VERB', 'PRON', 'NOUN', 'PUNCT']	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]	15p0_pert_3	15p0	0	-1	-1	1	2	What is a queue and how to combine and pop its elements ?
What	PRON	0	15p0_pert_4	15p0	0	0	0	0	0	What is a queue and how to use and pop its elements ?
is	AUX	0	15p0_pert_4	15p0	0	0	1	0	0	What is a queue and how to use and pop its elements ?
a	DET	0	15p0_pert_4	15p0	0	0	2	0	0	What is a queue and how to use and pop its elements ?
queue	NOUN	1	15p0_pert_4	15p0	0	0	3	0	0	What is a queue and how to use and pop its elements ?
and	CCONJ	0	15p0_pert_4	15p0	0	0	4	0	0	What is a queue and how to use and pop its elements ?
how	SCONJ	0	15p0_pert_4	15p0	0	0	5	0	0	What is a queue and how to use and pop its elements ?
to	PART	0	15p0_pert_4	15p0	0	0	6	0	0	What is a queue and how to use and pop its elements ?
use	VERB	0	15p0_pert_4	15p0	0	1	7	0	0	What is a queue and how to use and pop its elements ?
and	CCONJ	0	15p0_pert_4	15p0	0	0	8	0	0	What is a queue and how to use and pop its elements ?
pop	VERB	0	15p0_pert_4	15p0	0	0	9	0	0	What is a queue and how to use and pop its elements ?
its	PRON	0	15p0_pert_4	15p0	0	0	10	0	0	What is a queue and how to use and pop its elements ?
elements	NOUN	0	15p0_pert_4	15p0	0	0	11	0	0	What is a queue and how to use and pop its elements ?
?	PUNCT	0	15p0_pert_4	15p0	0	0	12	0	0	What is a queue and how to use and pop its elements ?
5	['PRON', 'AUX', 'DET', 'NOUN', 'CCONJ', 'SCONJ', 'PART', 'VERB', 'CCONJ', 'VERB', 'PRON', 'NOUN', 'PUNCT']	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]	15p0_pert_4	15p0	0	-1	-1	1	2	What is a queue and how to use and pop its elements ?
What	PRON	0	15p0_pert_5	15p0	0	0	0	0	0	What is a queue and how to connect and pop its elements ?
is	AUX	0	15p0_pert_5	15p0	0	0	1	0	0	What is a queue and how to connect and pop its elements ?
a	DET	0	15p0_pert_5	15p0	0	0	2	0	0	What is a queue and how to connect and pop its elements ?
queue	NOUN	1	15p0_pert_5	15p0	0	0	3	0	0	What is a queue and how to connect and pop its elements ?
and	CCONJ	0	15p0_pert_5	15p0	0	0	4	0	0	What is a queue and how to connect and pop its elements ?
how	SCONJ	0	15p0_pert_5	15p0	0	0	5	0	0	What is a queue and how to connect and pop its elements ?
to	PART	0	15p0_pert_5	15p0	0	0	6	0	0	What is a queue and how to connect and pop its elements ?
connect	VERB	0	15p0_pert_5	15p0	0	1	7	0	0	What is a queue and how to connect and pop its elements ?
and	CCONJ	0	15p0_pert_5	15p0	0	0	8	0	0	What is a queue and how to connect and pop its elements ?
pop	VERB	0	15p0_pert_5	15p0	0	0	9	0	0	What is a queue and how to connect and pop its elements ?
its	PRON	0	15p0_pert_5	15p0	0	0	10	0	0	What is a queue and how to connect and pop its elements ?
elements	NOUN	0	15p0_pert_5	15p0	0	0	11	0	0	What is a queue and how to connect and pop its elements ?
?	PUNCT	0	15p0_pert_5	15p0	0	0	12	0	0	What is a queue and how to connect and pop its elements ?
6	['PRON', 'AUX', 'DET', 'NOUN', 'CCONJ', 'SCONJ', 'PART', 'VERB', 'CCONJ', 'VERB', 'PRON', 'NOUN', 'PUNCT']	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]	15p0_pert_5	15p0	0	-1	-1	1	2	What is a queue and how to connect and pop its elements ?
What	PRON	0	15p0_pert_6	15p0	0	0	0	0	0	What is a queue and how to identify and pop its elements ?
is	AUX	0	15p0_pert_6	15p0	0	0	1	0	0	What is a queue and how to identify and pop its elements ?
a	DET	0	15p0_pert_6	15p0	0	0	2	0	0	What is a queue and how to identify and pop its elements ?
queue	NOUN	1	15p0_pert_6	15p0	0	0	3	0	0	What is a queue and how to identify and pop its elements ?
and	CCONJ	0	15p0_pert_6	15p0	0	0	4	0	0	What is a queue and how to identify and pop its elements ?
how	SCONJ	0	15p0_pert_6	15p0	0	0	5	0	0	What is a queue and how to identify and pop its elements ?
to	PART	0	15p0_pert_6	15p0	0	0	6	0	0	What is a queue and how to identify and pop its elements ?
identify	VERB	0	15p0_pert_6	15p0	0	1	7	0	0	What is a queue and how to identify and pop its elements ?
and	CCONJ	0	15p0_pert_6	15p0	0	0	8	0	0	What is a queue and how to identify and pop its elements ?
pop	VERB	0	15p0_pert_6	15p0	0	0	9	0	0	What is a queue and how to identify and pop its elements ?
its	PRON	0	15p0_pert_6	15p0	0	0	10	0	0	What is a queue and how to identify and pop its elements ?
elements	NOUN	0	15p0_pert_6	15p0	0	0	11	0	0	What is a queue and how to identify and pop its elements ?
?	PUNCT	0	15p0_pert_6	15p0	0	0	12	0	0	What is a queue and how to identify and pop its elements ?
7	['PRON', 'AUX', 'DET', 'NOUN', 'CCONJ', 'SCONJ', 'PART', 'VERB', 'CCONJ', 'VERB', 'PRON', 'NOUN', 'PUNCT']	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]	15p0_pert_6	15p0	0	-1	-1	1	2	What is a queue and how to identify and pop its elements ?
What	PRON	0	15p0_pert_7	15p0	0	0	0	0	0	What is a queue and how to grow and pop its elements ?
is	AUX	0	15p0_pert_7	15p0	0	0	1	0	0	What is a queue and how to grow and pop its elements ?
a	DET	0	15p0_pert_7	15p0	0	0	2	0	0	What is a queue and how to grow and pop its elements ?
queue	NOUN	1	15p0_pert_7	15p0	0	0	3	0	0	What is a queue and how to grow and pop its elements ?
and	CCONJ	0	15p0_pert_7	15p0	0	0	4	0	0	What is a queue and how to grow and pop its elements ?
how	SCONJ	0	15p0_pert_7	15p0	0	0	5	0	0	What is a queue and how to grow and pop its elements ?
to	PART	0	15p0_pert_7	15p0	0	0	6	0	0	What is a queue and how to grow and pop its elements ?
grow	VERB	0	15p0_pert_7	15p0	0	1	7	0	0	What is a queue and how to grow and pop its elements ?
and	CCONJ	0	15p0_pert_7	15p0	0	0	8	0	0	What is a queue and how to grow and pop its elements ?
pop	VERB	0	15p0_pert_7	15p0	0	0	9	0	0	What is a queue and how to grow and pop its elements ?
its	PRON	0	15p0_pert_7	15p0	0	0	10	0	0	What is a queue and how to grow and pop its elements ?
elements	NOUN	0	15p0_pert_7	15p0	0	0	11	0	0	What is a queue and how to grow and pop its elements ?
?	PUNCT	0	15p0_pert_7	15p0	0	0	12	0	0	What is a queue and how to grow and pop its elements ?
8	['PRON', 'AUX', 'DET', 'NOUN', 'CCONJ', 'SCONJ', 'PART', 'VERB', 'CCONJ', 'VERB', 'PRON', 'NOUN', 'PUNCT']	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]	15p0_pert_7	15p0	0	-1	-1	1	2	What is a queue and how to grow and pop its elements ?
What	PRON	0	15p0_pert_8	15p0	0	0	0	0	0	What is a queue and how to try and pop its elements ?
is	AUX	0	15p0_pert_8	15p0	0	0	1	0	0	What is a queue and how to try and pop its elements ?
a	DET	0	15p0_pert_8	15p0	0	0	2	0	0	What is a queue and how to try and pop its elements ?
queue	NOUN	1	15p0_pert_8	15p0	0	0	3	0	0	What is a queue and how to try and pop its elements ?
and	CCONJ	0	15p0_pert_8	15p0	0	0	4	0	0	What is a queue and how to try and pop its elements ?
how	SCONJ	0	15p0_pert_8	15p0	0	0	5	0	0	What is a queue and how to try and pop its elements ?
to	PART	0	15p0_pert_8	15p0	0	0	6	0	0	What is a queue and how to try and pop its elements ?
try	VERB	0	15p0_pert_8	15p0	0	1	7	0	0	What is a queue and how to try and pop its elements ?
and	CCONJ	0	15p0_pert_8	15p0	0	0	8	0	0	What is a queue and how to try and pop its elements ?
pop	VERB	0	15p0_pert_8	15p0	0	0	9	0	0	What is a queue and how to try and pop its elements ?
its	PRON	0	15p0_pert_8	15p0	0	0	10	0	0	What is a queue and how to try and pop its elements ?
elements	NOUN	0	15p0_pert_8	15p0	0	0	11	0	0	What is a queue and how to try and pop its elements ?
?	PUNCT	0	15p0_pert_8	15p0	0	0	12	0	0	What is a queue and how to try and pop its elements ?
9	['PRON', 'AUX', 'DET', 'NOUN', 'CCONJ', 'SCONJ', 'PART', 'VERB', 'CCONJ', 'VERB', 'PRON', 'NOUN', 'PUNCT']	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]	15p0_pert_8	15p0	0	-1	-1	1	2	What is a queue and how to try and pop its elements ?
What	PRON	0	15p0_pert_9	15p0	0	0	0	0	0	What is a queue and how to organize and pop its elements ?
is	AUX	0	15p0_pert_9	15p0	0	0	1	0	0	What is a queue and how to organize and pop its elements ?
a	DET	0	15p0_pert_9	15p0	0	0	2	0	0	What is a queue and how to organize and pop its elements ?
queue	NOUN	1	15p0_pert_9	15p0	0	0	3	0	0	What is a queue and how to organize and pop its elements ?
and	CCONJ	0	15p0_pert_9	15p0	0	0	4	0	0	What is a queue and how to organize and pop its elements ?
how	SCONJ	0	15p0_pert_9	15p0	0	0	5	0	0	What is a queue and how to organize and pop its elements ?
to	PART	0	15p0_pert_9	15p0	0	0	6	0	0	What is a queue and how to organize and pop its elements ?
organize	VERB	0	15p0_pert_9	15p0	0	1	7	0	0	What is a queue and how to organize and pop its elements ?
