Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Sentença
How	SCONJ	0	4	4	1	0	0	1	How to push and pop elements in a stack ?
to	PART	0	4	4	1	0	1	2	How to push and pop elements in a stack ?
push	VERB	0	4	4	1	0	2	3	How to push and pop elements in a stack ?
and	CCONJ	0	4	4	1	0	3	4	How to push and pop elements in a stack ?
pop	NOUN	0	4	4	1	0	4	5	How to push and pop elements in a stack ?
elements	NOUN	0	4	4	1	0	5	6	How to push and pop elements in a stack ?
in	ADP	0	4	4	1	0	6	7	How to push and pop elements in a stack ?
a	DET	0	4	4	1	0	7	8	How to push and pop elements in a stack ?
stack	NOUN	0	4	4	1	1	8	9	How to push and pop elements in a stack ?
?	PUNCT	0	4	4	1	0	9		How to push and pop elements in a stack ?
How	SCONJ	0	4_pert_0	4	0	0	0	11	How to push and pop elements in a queue ?
to	PART	0	4_pert_0	4	0	0	1	12	How to push and pop elements in a queue ?
push	VERB	0	4_pert_0	4	0	0	2	13	How to push and pop elements in a queue ?
and	CCONJ	0	4_pert_0	4	0	0	3	14	How to push and pop elements in a queue ?
pop	NOUN	0	4_pert_0	4	0	0	4	15	How to push and pop elements in a queue ?
elements	NOUN	0	4_pert_0	4	0	0	5	16	How to push and pop elements in a queue ?
in	ADP	0	4_pert_0	4	0	0	6	17	How to push and pop elements in a queue ?
a	DET	0	4_pert_0	4	0	0	7	18	How to push and pop elements in a queue ?
queue	NOUN	1	4_pert_0	4	0	1	8	19	How to push and pop elements in a queue ?
?	PUNCT	0	4_pert_0	4	0	0	9		How to push and pop elements in a queue ?
