Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	Sentença
In	ADP	0	20	20	1	0	0	In a queue does the enqueue operation occur at which end ?
a	DET	0	20	20	1	0	1	In a queue does the enqueue operation occur at which end ?
queue	NOUN	1	20	20	1	0	2	In a queue does the enqueue operation occur at which end ?
does	AUX	0	20	20	1	0	3	In a queue does the enqueue operation occur at which end ?
the	DET	0	20	20	1	0	4	In a queue does the enqueue operation occur at which end ?
enqueue	NOUN	1	20	20	1	1	5	In a queue does the enqueue operation occur at which end ?
operation	NOUN	0	20	20	1	0	6	In a queue does the enqueue operation occur at which end ?
occur	VERB	0	20	20	1	0	7	In a queue does the enqueue operation occur at which end ?
at	ADP	0	20	20	1	0	8	In a queue does the enqueue operation occur at which end ?
which	DET	0	20	20	1	0	9	In a queue does the enqueue operation occur at which end ?
end	NOUN	0	20	20	1	0	10	In a queue does the enqueue operation occur at which end ?
?	PUNCT	0	20	20	1	0	11	In a queue does the enqueue operation occur at which end ?
In	ADP	0	20_pert_0	20	0	0	0	In a queue does the push operation occur at which end ?
a	DET	0	20_pert_0	20	0	0	1	In a queue does the push operation occur at which end ?
queue	NOUN	1	20_pert_0	20	0	0	2	In a queue does the push operation occur at which end ?
does	AUX	0	20_pert_0	20	0	0	3	In a queue does the push operation occur at which end ?
the	DET	0	20_pert_0	20	0	0	4	In a queue does the push operation occur at which end ?
push	NOUN	0	20_pert_0	20	0	1	5	In a queue does the push operation occur at which end ?
operation	NOUN	0	20_pert_0	20	0	0	6	In a queue does the push operation occur at which end ?
occur	VERB	0	20_pert_0	20	0	0	7	In a queue does the push operation occur at which end ?
at	ADP	0	20_pert_0	20	0	0	8	In a queue does the push operation occur at which end ?
which	DET	0	20_pert_0	20	0	0	9	In a queue does the push operation occur at which end ?
end	NOUN	0	20_pert_0	20	0	0	10	In a queue does the push operation occur at which end ?
?	PUNCT	0	20_pert_0	20	0	0	11	In a queue does the push operation occur at which end ?
