Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	Granularidade	Tipo_Texto	Sentença
Qual	PRON	0	56ce34c7aab44d1400b88596	56ce34c7aab44d1400b88596	1	0	0	0	1	Qual a nacionalidade de Estêvão Gomes ?
a	DET	0	56ce34c7aab44d1400b88596	56ce34c7aab44d1400b88596	1	0	1	0	1	Qual a nacionalidade de Estêvão Gomes ?
nacionalidade	NOUN	0	56ce34c7aab44d1400b88596	56ce34c7aab44d1400b88596	1	1	2	0	1	Qual a nacionalidade de Estêvão Gomes ?
de	ADP	0	56ce34c7aab44d1400b88596	56ce34c7aab44d1400b88596	1	0	3	0	1	Qual a nacionalidade de Estêvão Gomes ?
Estêvão	PROPN	0	56ce34c7aab44d1400b88596	56ce34c7aab44d1400b88596	1	0	4	0	1	Qual a nacionalidade de Estêvão Gomes ?
Gomes	PROPN	0	56ce34c7aab44d1400b88596	56ce34c7aab44d1400b88596	1	0	5	0	1	Qual a nacionalidade de Estêvão Gomes ?
?	PUNCT	0	56ce34c7aab44d1400b88596	56ce34c7aab44d1400b88596	1	0	6	0	1	Qual a nacionalidade de Estêvão Gomes ?
Qual a nacionalidade de Estêvão Gomes ?	['PRON', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0]	56ce34c7aab44d1400b88596	56ce34c7aab44d1400b88596	1	-1	-1	1	3	Qual a nacionalidade de Estêvão Gomes ?
Qual	PRON	0	56ce34c7aab44d1400b88596_pert_0	56ce34c7aab44d1400b88596	0	0	0	0	0	Qual a opinião de Estêvão Gomes ?
a	DET	0	56ce34c7aab44d1400b88596_pert_0	56ce34c7aab44d1400b88596	0	0	1	0	0	Qual a opinião de Estêvão Gomes ?
opinião	NOUN	0	56ce34c7aab44d1400b88596_pert_0	56ce34c7aab44d1400b88596	0	1	2	0	0	Qual a opinião de Estêvão Gomes ?
de	ADP	0	56ce34c7aab44d1400b88596_pert_0	56ce34c7aab44d1400b88596	0	0	3	0	0	Qual a opinião de Estêvão Gomes ?
Estêvão	PROPN	0	56ce34c7aab44d1400b88596_pert_0	56ce34c7aab44d1400b88596	0	0	4	0	0	Qual a opinião de Estêvão Gomes ?
Gomes	PROPN	0	56ce34c7aab44d1400b88596_pert_0	56ce34c7aab44d1400b88596	0	0	5	0	0	Qual a opinião de Estêvão Gomes ?
?	PUNCT	0	56ce34c7aab44d1400b88596_pert_0	56ce34c7aab44d1400b88596	0	0	6	0	0	Qual a opinião de Estêvão Gomes ?
Qual a opinião de Estêvão Gomes ?	['PRON', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0]	56ce34c7aab44d1400b88596_pert_0	56ce34c7aab44d1400b88596	0	-1	-1	1	2	Qual a opinião de Estêvão Gomes ?
Qual	PRON	0	56ce34c7aab44d1400b88596_pert_1	56ce34c7aab44d1400b88596	0	0	0	0	0	Qual a idade de Estêvão Gomes ?
a	DET	0	56ce34c7aab44d1400b88596_pert_1	56ce34c7aab44d1400b88596	0	0	1	0	0	Qual a idade de Estêvão Gomes ?
idade	NOUN	0	56ce34c7aab44d1400b88596_pert_1	56ce34c7aab44d1400b88596	0	1	2	0	0	Qual a idade de Estêvão Gomes ?
de	ADP	0	56ce34c7aab44d1400b88596_pert_1	56ce34c7aab44d1400b88596	0	0	3	0	0	Qual a idade de Estêvão Gomes ?
Estêvão	PROPN	0	56ce34c7aab44d1400b88596_pert_1	56ce34c7aab44d1400b88596	0	0	4	0	0	Qual a idade de Estêvão Gomes ?
Gomes	PROPN	0	56ce34c7aab44d1400b88596_pert_1	56ce34c7aab44d1400b88596	0	0	5	0	0	Qual a idade de Estêvão Gomes ?
?	PUNCT	0	56ce34c7aab44d1400b88596_pert_1	56ce34c7aab44d1400b88596	0	0	6	0	0	Qual a idade de Estêvão Gomes ?
Qual a idade de Estêvão Gomes ?	['PRON', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0]	56ce34c7aab44d1400b88596_pert_1	56ce34c7aab44d1400b88596	0	-1	-1	1	2	Qual a idade de Estêvão Gomes ?
Qual	PRON	0	56ce34c7aab44d1400b88596_pert_2	56ce34c7aab44d1400b88596	0	0	0	0	0	Qual a posição de Estêvão Gomes ?
a	DET	0	56ce34c7aab44d1400b88596_pert_2	56ce34c7aab44d1400b88596	0	0	1	0	0	Qual a posição de Estêvão Gomes ?
posição	NOUN	0	56ce34c7aab44d1400b88596_pert_2	56ce34c7aab44d1400b88596	0	1	2	0	0	Qual a posição de Estêvão Gomes ?
de	ADP	0	56ce34c7aab44d1400b88596_pert_2	56ce34c7aab44d1400b88596	0	0	3	0	0	Qual a posição de Estêvão Gomes ?
Estêvão	PROPN	0	56ce34c7aab44d1400b88596_pert_2	56ce34c7aab44d1400b88596	0	0	4	0	0	Qual a posição de Estêvão Gomes ?
