Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	Granularidade	Tipo_Texto	Sentença
Que	DET	0	57101890b654c5140001f7d6	57101890b654c5140001f7d6	1	0	0	0	1	Que perguntas correspondem às homossexuais ?
perguntas	NOUN	0	57101890b654c5140001f7d6	57101890b654c5140001f7d6	1	0	1	0	1	Que perguntas correspondem às homossexuais ?
correspondem	VERB	0	57101890b654c5140001f7d6	57101890b654c5140001f7d6	1	1	2	0	1	Que perguntas correspondem às homossexuais ?
às	ADP	0	57101890b654c5140001f7d6	57101890b654c5140001f7d6	1	0	3	0	1	Que perguntas correspondem às homossexuais ?
homossexuais	NOUN	0	57101890b654c5140001f7d6	57101890b654c5140001f7d6	1	0	4	0	1	Que perguntas correspondem às homossexuais ?
?	PUNCT	0	57101890b654c5140001f7d6	57101890b654c5140001f7d6	1	0	5	0	1	Que perguntas correspondem às homossexuais ?
Que perguntas correspondem às homossexuais ?	['DET', 'NOUN', 'VERB', 'ADP', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0]	57101890b654c5140001f7d6	57101890b654c5140001f7d6	1	-1	-1	1	3	Que perguntas correspondem às homossexuais ?
Que	DET	0	57101890b654c5140001f7d6_pert_0	57101890b654c5140001f7d6	0	0	0	0	0	Que perguntas fazem às homossexuais ?
perguntas	NOUN	0	57101890b654c5140001f7d6_pert_0	57101890b654c5140001f7d6	0	0	1	0	0	Que perguntas fazem às homossexuais ?
fazem	VERB	0	57101890b654c5140001f7d6_pert_0	57101890b654c5140001f7d6	0	1	2	0	0	Que perguntas fazem às homossexuais ?
às	ADP	0	57101890b654c5140001f7d6_pert_0	57101890b654c5140001f7d6	0	0	3	0	0	Que perguntas fazem às homossexuais ?
homossexuais	NOUN	0	57101890b654c5140001f7d6_pert_0	57101890b654c5140001f7d6	0	0	4	0	0	Que perguntas fazem às homossexuais ?
?	PUNCT	0	57101890b654c5140001f7d6_pert_0	57101890b654c5140001f7d6	0	0	5	0	0	Que perguntas fazem às homossexuais ?
Que perguntas fazem às homossexuais ?	['DET', 'NOUN', 'VERB', 'ADP', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0]	57101890b654c5140001f7d6_pert_0	57101890b654c5140001f7d6	0	-1	-1	1	2	Que perguntas fazem às homossexuais ?
Que	DET	0	57101890b654c5140001f7d6_pert_1	57101890b654c5140001f7d6	0	0	0	0	0	Que perguntas fazer às homossexuais ?
perguntas	NOUN	0	57101890b654c5140001f7d6_pert_1	57101890b654c5140001f7d6	0	0	1	0	0	Que perguntas fazer às homossexuais ?
fazer	VERB	0	57101890b654c5140001f7d6_pert_1	57101890b654c5140001f7d6	0	1	2	0	0	Que perguntas fazer às homossexuais ?
às	ADP	0	57101890b654c5140001f7d6_pert_1	57101890b654c5140001f7d6	0	0	3	0	0	Que perguntas fazer às homossexuais ?
homossexuais	NOUN	0	57101890b654c5140001f7d6_pert_1	57101890b654c5140001f7d6	0	0	4	0	0	Que perguntas fazer às homossexuais ?
?	PUNCT	0	57101890b654c5140001f7d6_pert_1	57101890b654c5140001f7d6	0	0	5	0	0	Que perguntas fazer às homossexuais ?
Que perguntas fazer às homossexuais ?	['DET', 'NOUN', 'VERB', 'ADP', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0]	57101890b654c5140001f7d6_pert_1	57101890b654c5140001f7d6	0	-1	-1	1	2	Que perguntas fazer às homossexuais ?
Que	DET	0	57101890b654c5140001f7d6_pert_2	57101890b654c5140001f7d6	0	0	0	0	0	Que perguntas faz às homossexuais ?
perguntas	NOUN	0	57101890b654c5140001f7d6_pert_2	57101890b654c5140001f7d6	0	0	1	0	0	Que perguntas faz às homossexuais ?
faz	VERB	0	57101890b654c5140001f7d6_pert_2	57101890b654c5140001f7d6	0	1	2	0	0	Que perguntas faz às homossexuais ?
às	ADP	0	57101890b654c5140001f7d6_pert_2	57101890b654c5140001f7d6	0	0	3	0	0	Que perguntas faz às homossexuais ?
homossexuais	NOUN	0	57101890b654c5140001f7d6_pert_2	57101890b654c5140001f7d6	0	0	4	0	0	Que perguntas faz às homossexuais ?
?	PUNCT	0	57101890b654c5140001f7d6_pert_2	57101890b654c5140001f7d6	0	0	5	0	0	Que perguntas faz às homossexuais ?
Que perguntas faz às homossexuais ?	['DET', 'NOUN', 'VERB', 'ADP', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0]	57101890b654c5140001f7d6_pert_2	57101890b654c5140001f7d6	0	-1	-1	1	2	Que perguntas faz às homossexuais ?
Que	DET	0	57101890b654c5140001f7d6_pert_3	57101890b654c5140001f7d6	0	0	0	0	0	Que perguntas fizeram às homossexuais ?
perguntas	NOUN	0	57101890b654c5140001f7d6_pert_3	57101890b654c5140001f7d6	0	0	1	0	0	Que perguntas fizeram às homossexuais ?
fizeram	VERB	0	57101890b654c5140001f7d6_pert_3	57101890b654c5140001f7d6	0	1	2	0	0	Que perguntas fizeram às homossexuais ?
às	ADP	0	57101890b654c5140001f7d6_pert_3	57101890b654c5140001f7d6	0	0	3	0	0	Que perguntas fizeram às homossexuais ?
homossexuais	NOUN	0	57101890b654c5140001f7d6_pert_3	57101890b654c5140001f7d6	0	0	4	0	0	Que perguntas fizeram às homossexuais ?
?	PUNCT	0	57101890b654c5140001f7d6_pert_3	57101890b654c5140001f7d6	0	0	5	0	0	Que perguntas fizeram às homossexuais ?
Que perguntas fizeram às homossexuais ?	['DET', 'NOUN', 'VERB', 'ADP', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0]	57101890b654c5140001f7d6_pert_3	57101890b654c5140001f7d6	0	-1	-1	1	2	Que perguntas fizeram às homossexuais ?
Que	DET	0	57101890b654c5140001f7d6_pert_4	57101890b654c5140001f7d6	0	0	0	0	0	Que perguntas faria às homossexuais ?
perguntas	NOUN	0	57101890b654c5140001f7d6_pert_4	57101890b654c5140001f7d6	0	0	1	0	0	Que perguntas faria às homossexuais ?
faria	VERB	0	57101890b654c5140001f7d6_pert_4	57101890b654c5140001f7d6	0	1	2	0	0	Que perguntas faria às homossexuais ?
às	ADP	0	57101890b654c5140001f7d6_pert_4	57101890b654c5140001f7d6	0	0	3	0	0	Que perguntas faria às homossexuais ?
homossexuais	NOUN	0	57101890b654c5140001f7d6_pert_4	57101890b654c5140001f7d6	0	0	4	0	0	Que perguntas faria às homossexuais ?
?	PUNCT	0	57101890b654c5140001f7d6_pert_4	57101890b654c5140001f7d6	0	0	5	0	0	Que perguntas faria às homossexuais ?
Que perguntas faria às homossexuais ?	['DET', 'NOUN', 'VERB', 'ADP', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0]	57101890b654c5140001f7d6_pert_4	57101890b654c5140001f7d6	0	-1	-1	1	2	Que perguntas faria às homossexuais ?
Que	DET	0	57101890b654c5140001f7d6_pert_5	57101890b654c5140001f7d6	0	0	0	0	0	Que perguntas faziam às homossexuais ?
perguntas	NOUN	0	57101890b654c5140001f7d6_pert_5	57101890b654c5140001f7d6	0	0	1	0	0	Que perguntas faziam às homossexuais ?
faziam	VERB	0	57101890b654c5140001f7d6_pert_5	57101890b654c5140001f7d6	0	1	2	0	0	Que perguntas faziam às homossexuais ?
às	ADP	0	57101890b654c5140001f7d6_pert_5	57101890b654c5140001f7d6	0	0	3	0	0	Que perguntas faziam às homossexuais ?
homossexuais	NOUN	0	57101890b654c5140001f7d6_pert_5	57101890b654c5140001f7d6	0	0	4	0	0	Que perguntas faziam às homossexuais ?
?	PUNCT	0	57101890b654c5140001f7d6_pert_5	57101890b654c5140001f7d6	0	0	5	0	0	Que perguntas faziam às homossexuais ?
Que perguntas faziam às homossexuais ?	['DET', 'NOUN', 'VERB', 'ADP', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0]	57101890b654c5140001f7d6_pert_5	57101890b654c5140001f7d6	0	-1	-1	1	2	Que perguntas faziam às homossexuais ?
Que	DET	0	57101890b654c5140001f7d6_pert_6	57101890b654c5140001f7d6	0	0	0	0	0	Que perguntas fez às homossexuais ?
