Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	Granularidade	Tipo_Texto	Sentença
Quais	DET	1	56f799d2a6d7ea1400e17260	56f799d2a6d7ea1400e17260	1	0	0	0	1	Quais navios foram atacados em 1852 ?
navios	NOUN	0	56f799d2a6d7ea1400e17260	56f799d2a6d7ea1400e17260	1	0	1	0	1	Quais navios foram atacados em 1852 ?
foram	AUX	0	56f799d2a6d7ea1400e17260	56f799d2a6d7ea1400e17260	1	0	2	0	1	Quais navios foram atacados em 1852 ?
atacados	VERB	1	56f799d2a6d7ea1400e17260	56f799d2a6d7ea1400e17260	1	1	3	0	1	Quais navios foram atacados em 1852 ?
em	ADP	0	56f799d2a6d7ea1400e17260	56f799d2a6d7ea1400e17260	1	0	4	0	1	Quais navios foram atacados em 1852 ?
1852	NUM	1	56f799d2a6d7ea1400e17260	56f799d2a6d7ea1400e17260	1	0	5	0	1	Quais navios foram atacados em 1852 ?
?	PUNCT	0	56f799d2a6d7ea1400e17260	56f799d2a6d7ea1400e17260	1	0	6	0	1	Quais navios foram atacados em 1852 ?
Quais navios foram atacados em 1852 ?	['DET', 'NOUN', 'AUX', 'VERB', 'ADP', 'NUM', 'PUNCT']	[1, 0, 0, 1, 0, 1, 0]	56f799d2a6d7ea1400e17260	56f799d2a6d7ea1400e17260	1	-1	-1	1	3	Quais navios foram atacados em 1852 ?
Quais	DET	1	56f799d2a6d7ea1400e17260_pert_0	56f799d2a6d7ea1400e17260	0	0	0	0	0	Quais navios foram construídos em 1852 ?
navios	NOUN	0	56f799d2a6d7ea1400e17260_pert_0	56f799d2a6d7ea1400e17260	0	0	1	0	0	Quais navios foram construídos em 1852 ?
foram	AUX	0	56f799d2a6d7ea1400e17260_pert_0	56f799d2a6d7ea1400e17260	0	0	2	0	0	Quais navios foram construídos em 1852 ?
construídos	VERB	0	56f799d2a6d7ea1400e17260_pert_0	56f799d2a6d7ea1400e17260	0	1	3	0	0	Quais navios foram construídos em 1852 ?
em	ADP	0	56f799d2a6d7ea1400e17260_pert_0	56f799d2a6d7ea1400e17260	0	0	4	0	0	Quais navios foram construídos em 1852 ?
1852	NUM	1	56f799d2a6d7ea1400e17260_pert_0	56f799d2a6d7ea1400e17260	0	0	5	0	0	Quais navios foram construídos em 1852 ?
?	PUNCT	0	56f799d2a6d7ea1400e17260_pert_0	56f799d2a6d7ea1400e17260	0	0	6	0	0	Quais navios foram construídos em 1852 ?
Quais navios foram construídos em 1852 ?	['DET', 'NOUN', 'AUX', 'VERB', 'ADP', 'NUM', 'PUNCT']	[1, 0, 0, 0, 0, 1, 0]	56f799d2a6d7ea1400e17260_pert_0	56f799d2a6d7ea1400e17260	0	-1	-1	1	2	Quais navios foram construídos em 1852 ?
Quais	DET	1	56f799d2a6d7ea1400e17260_pert_1	56f799d2a6d7ea1400e17260	0	0	0	0	0	Quais navios foram lançados em 1852 ?
navios	NOUN	0	56f799d2a6d7ea1400e17260_pert_1	56f799d2a6d7ea1400e17260	0	0	1	0	0	Quais navios foram lançados em 1852 ?
foram	AUX	0	56f799d2a6d7ea1400e17260_pert_1	56f799d2a6d7ea1400e17260	0	0	2	0	0	Quais navios foram lançados em 1852 ?
lançados	VERB	0	56f799d2a6d7ea1400e17260_pert_1	56f799d2a6d7ea1400e17260	0	1	3	0	0	Quais navios foram lançados em 1852 ?
em	ADP	0	56f799d2a6d7ea1400e17260_pert_1	56f799d2a6d7ea1400e17260	0	0	4	0	0	Quais navios foram lançados em 1852 ?
1852	NUM	1	56f799d2a6d7ea1400e17260_pert_1	56f799d2a6d7ea1400e17260	0	0	5	0	0	Quais navios foram lançados em 1852 ?
?	PUNCT	0	56f799d2a6d7ea1400e17260_pert_1	56f799d2a6d7ea1400e17260	0	0	6	0	0	Quais navios foram lançados em 1852 ?
Quais navios foram lançados em 1852 ?	['DET', 'NOUN', 'AUX', 'VERB', 'ADP', 'NUM', 'PUNCT']	[1, 0, 0, 0, 0, 1, 0]	56f799d2a6d7ea1400e17260_pert_1	56f799d2a6d7ea1400e17260	0	-1	-1	1	2	Quais navios foram lançados em 1852 ?
Quais	DET	1	56f799d2a6d7ea1400e17260_pert_2	56f799d2a6d7ea1400e17260	0	0	0	0	0	Quais navios foram fabricados em 1852 ?
navios	NOUN	0	56f799d2a6d7ea1400e17260_pert_2	56f799d2a6d7ea1400e17260	0	0	1	0	0	Quais navios foram fabricados em 1852 ?
foram	AUX	0	56f799d2a6d7ea1400e17260_pert_2	56f799d2a6d7ea1400e17260	0	0	2	0	0	Quais navios foram fabricados em 1852 ?
