Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	Granularidade	Tipo_Texto	Sentença
Que	DET	0	59fc36eaa9fb160018f10dce	59fc36eaa9fb160018f10dce	1	0	0	0	1	Que tipo de mensagem é enviada em um modelo complexo ?
tipo	NOUN	0	59fc36eaa9fb160018f10dce	59fc36eaa9fb160018f10dce	1	0	1	0	1	Que tipo de mensagem é enviada em um modelo complexo ?
de	ADP	0	59fc36eaa9fb160018f10dce	59fc36eaa9fb160018f10dce	1	0	2	0	1	Que tipo de mensagem é enviada em um modelo complexo ?
mensagem	NOUN	0	59fc36eaa9fb160018f10dce	59fc36eaa9fb160018f10dce	1	0	3	0	1	Que tipo de mensagem é enviada em um modelo complexo ?
é	AUX	0	59fc36eaa9fb160018f10dce	59fc36eaa9fb160018f10dce	1	0	4	0	1	Que tipo de mensagem é enviada em um modelo complexo ?
enviada	VERB	0	59fc36eaa9fb160018f10dce	59fc36eaa9fb160018f10dce	1	1	5	0	1	Que tipo de mensagem é enviada em um modelo complexo ?
em	ADP	0	59fc36eaa9fb160018f10dce	59fc36eaa9fb160018f10dce	1	0	6	0	1	Que tipo de mensagem é enviada em um modelo complexo ?
um	DET	0	59fc36eaa9fb160018f10dce	59fc36eaa9fb160018f10dce	1	0	7	0	1	Que tipo de mensagem é enviada em um modelo complexo ?
modelo	NOUN	0	59fc36eaa9fb160018f10dce	59fc36eaa9fb160018f10dce	1	0	8	0	1	Que tipo de mensagem é enviada em um modelo complexo ?
complexo	ADJ	0	59fc36eaa9fb160018f10dce	59fc36eaa9fb160018f10dce	1	0	9	0	1	Que tipo de mensagem é enviada em um modelo complexo ?
?	PUNCT	0	59fc36eaa9fb160018f10dce	59fc36eaa9fb160018f10dce	1	0	10	0	1	Que tipo de mensagem é enviada em um modelo complexo ?
Que tipo de mensagem é enviada em um modelo complexo ?	['DET', 'NOUN', 'ADP', 'NOUN', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'ADJ', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	59fc36eaa9fb160018f10dce	59fc36eaa9fb160018f10dce	1	-1	-1	1	3	Que tipo de mensagem é enviada em um modelo complexo ?
Que	DET	0	59fc36eaa9fb160018f10dce_pert_0	59fc36eaa9fb160018f10dce	0	0	0	0	0	Que tipo de mensagem é possível em um modelo complexo ?
tipo	NOUN	0	59fc36eaa9fb160018f10dce_pert_0	59fc36eaa9fb160018f10dce	0	0	1	0	0	Que tipo de mensagem é possível em um modelo complexo ?
de	ADP	0	59fc36eaa9fb160018f10dce_pert_0	59fc36eaa9fb160018f10dce	0	0	2	0	0	Que tipo de mensagem é possível em um modelo complexo ?
mensagem	NOUN	0	59fc36eaa9fb160018f10dce_pert_0	59fc36eaa9fb160018f10dce	0	0	3	0	0	Que tipo de mensagem é possível em um modelo complexo ?
é	AUX	0	59fc36eaa9fb160018f10dce_pert_0	59fc36eaa9fb160018f10dce	0	0	4	0	0	Que tipo de mensagem é possível em um modelo complexo ?
possível	ADJ	0	59fc36eaa9fb160018f10dce_pert_0	59fc36eaa9fb160018f10dce	0	1	5	0	0	Que tipo de mensagem é possível em um modelo complexo ?
em	ADP	0	59fc36eaa9fb160018f10dce_pert_0	59fc36eaa9fb160018f10dce	0	0	6	0	0	Que tipo de mensagem é possível em um modelo complexo ?
um	DET	0	59fc36eaa9fb160018f10dce_pert_0	59fc36eaa9fb160018f10dce	0	0	7	0	0	Que tipo de mensagem é possível em um modelo complexo ?
modelo	NOUN	0	59fc36eaa9fb160018f10dce_pert_0	59fc36eaa9fb160018f10dce	0	0	8	0	0	Que tipo de mensagem é possível em um modelo complexo ?
complexo	ADJ	0	59fc36eaa9fb160018f10dce_pert_0	59fc36eaa9fb160018f10dce	0	0	9	0	0	Que tipo de mensagem é possível em um modelo complexo ?
?	PUNCT	0	59fc36eaa9fb160018f10dce_pert_0	59fc36eaa9fb160018f10dce	0	0	10	0	0	Que tipo de mensagem é possível em um modelo complexo ?
Que tipo de mensagem é possível em um modelo complexo ?	['DET', 'NOUN', 'ADP', 'NOUN', 'AUX', 'ADJ', 'ADP', 'DET', 'NOUN', 'ADJ', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	59fc36eaa9fb160018f10dce_pert_0	59fc36eaa9fb160018f10dce	0	-1	-1	1	2	Que tipo de mensagem é possível em um modelo complexo ?
