Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	Granularidade	Tipo_Texto	Sentença
De	ADP	0	57111fd3b654c5140001fb81	57111fd3b654c5140001fb81	1	0	0	0	1	De que cor os cartuchos foram produzidos pela Nintendo para uso interno ?
que	SCONJ	0	57111fd3b654c5140001fb81	57111fd3b654c5140001fb81	1	0	1	0	1	De que cor os cartuchos foram produzidos pela Nintendo para uso interno ?
cor	NOUN	0	57111fd3b654c5140001fb81	57111fd3b654c5140001fb81	1	0	2	0	1	De que cor os cartuchos foram produzidos pela Nintendo para uso interno ?
os	DET	0	57111fd3b654c5140001fb81	57111fd3b654c5140001fb81	1	0	3	0	1	De que cor os cartuchos foram produzidos pela Nintendo para uso interno ?
cartuchos	NOUN	1	57111fd3b654c5140001fb81	57111fd3b654c5140001fb81	1	0	4	0	1	De que cor os cartuchos foram produzidos pela Nintendo para uso interno ?
foram	AUX	0	57111fd3b654c5140001fb81	57111fd3b654c5140001fb81	1	0	5	0	1	De que cor os cartuchos foram produzidos pela Nintendo para uso interno ?
produzidos	VERB	0	57111fd3b654c5140001fb81	57111fd3b654c5140001fb81	1	1	6	0	1	De que cor os cartuchos foram produzidos pela Nintendo para uso interno ?
pela	ADP	0	57111fd3b654c5140001fb81	57111fd3b654c5140001fb81	1	0	7	0	1	De que cor os cartuchos foram produzidos pela Nintendo para uso interno ?
Nintendo	PROPN	0	57111fd3b654c5140001fb81	57111fd3b654c5140001fb81	1	0	8	0	1	De que cor os cartuchos foram produzidos pela Nintendo para uso interno ?
para	ADP	0	57111fd3b654c5140001fb81	57111fd3b654c5140001fb81	1	0	9	0	1	De que cor os cartuchos foram produzidos pela Nintendo para uso interno ?
uso	NOUN	0	57111fd3b654c5140001fb81	57111fd3b654c5140001fb81	1	0	10	0	1	De que cor os cartuchos foram produzidos pela Nintendo para uso interno ?
interno	ADJ	0	57111fd3b654c5140001fb81	57111fd3b654c5140001fb81	1	0	11	0	1	De que cor os cartuchos foram produzidos pela Nintendo para uso interno ?
?	PUNCT	0	57111fd3b654c5140001fb81	57111fd3b654c5140001fb81	1	0	12	0	1	De que cor os cartuchos foram produzidos pela Nintendo para uso interno ?
De que cor os cartuchos foram produzidos pela Nintendo para uso interno ?	['ADP', 'SCONJ', 'NOUN', 'DET', 'NOUN', 'AUX', 'VERB', 'ADP', 'PROPN', 'ADP', 'NOUN', 'ADJ', 'PUNCT']	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]	57111fd3b654c5140001fb81	57111fd3b654c5140001fb81	1	-1	-1	1	3	De que cor os cartuchos foram produzidos pela Nintendo para uso interno ?
De	ADP	0	57111fd3b654c5140001fb81_pert_0	57111fd3b654c5140001fb81	0	0	0	0	0	De que cor os cartuchos foram fabricados pela Nintendo para uso interno ?
que	SCONJ	0	57111fd3b654c5140001fb81_pert_0	57111fd3b654c5140001fb81	0	0	1	0	0	De que cor os cartuchos foram fabricados pela Nintendo para uso interno ?
cor	NOUN	0	57111fd3b654c5140001fb81_pert_0	57111fd3b654c5140001fb81	0	0	2	0	0	De que cor os cartuchos foram fabricados pela Nintendo para uso interno ?
os	DET	0	57111fd3b654c5140001fb81_pert_0	57111fd3b654c5140001fb81	0	0	3	0	0	De que cor os cartuchos foram fabricados pela Nintendo para uso interno ?
cartuchos	NOUN	1	57111fd3b654c5140001fb81_pert_0	57111fd3b654c5140001fb81	0	0	4	0	0	De que cor os cartuchos foram fabricados pela Nintendo para uso interno ?
foram	AUX	0	57111fd3b654c5140001fb81_pert_0	57111fd3b654c5140001fb81	0	0	5	0	0	De que cor os cartuchos foram fabricados pela Nintendo para uso interno ?
fabricados	VERB	0	57111fd3b654c5140001fb81_pert_0	57111fd3b654c5140001fb81	0	1	6	0	0	De que cor os cartuchos foram fabricados pela Nintendo para uso interno ?
pela	ADP	0	57111fd3b654c5140001fb81_pert_0	57111fd3b654c5140001fb81	0	0	7	0	0	De que cor os cartuchos foram fabricados pela Nintendo para uso interno ?
Nintendo	PROPN	0	57111fd3b654c5140001fb81_pert_0	57111fd3b654c5140001fb81	0	0	8	0	0	De que cor os cartuchos foram fabricados pela Nintendo para uso interno ?
para	ADP	0	57111fd3b654c5140001fb81_pert_0	57111fd3b654c5140001fb81	0	0	9	0	0	De que cor os cartuchos foram fabricados pela Nintendo para uso interno ?
uso	NOUN	0	57111fd3b654c5140001fb81_pert_0	57111fd3b654c5140001fb81	0	0	10	0	0	De que cor os cartuchos foram fabricados pela Nintendo para uso interno ?
interno	ADJ	0	57111fd3b654c5140001fb81_pert_0	57111fd3b654c5140001fb81	0	0	11	0	0	De que cor os cartuchos foram fabricados pela Nintendo para uso interno ?
?	PUNCT	0	57111fd3b654c5140001fb81_pert_0	57111fd3b654c5140001fb81	0	0	12	0	0	De que cor os cartuchos foram fabricados pela Nintendo para uso interno ?
De que cor os cartuchos foram fabricados pela Nintendo para uso interno ?	['ADP', 'SCONJ', 'NOUN', 'DET', 'NOUN', 'AUX', 'VERB', 'ADP', 'PROPN', 'ADP', 'NOUN', 'ADJ', 'PUNCT']	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]	57111fd3b654c5140001fb81_pert_0	57111fd3b654c5140001fb81	0	-1	-1	1	2	De que cor os cartuchos foram fabricados pela Nintendo para uso interno ?
De	ADP	0	57111fd3b654c5140001fb81_pert_1	57111fd3b654c5140001fb81	0	0	0	0	0	De que cor os cartuchos foram feitos pela Nintendo para uso interno ?
que	SCONJ	0	57111fd3b654c5140001fb81_pert_1	57111fd3b654c5140001fb81	0	0	1	0	0	De que cor os cartuchos foram feitos pela Nintendo para uso interno ?
cor	NOUN	0	57111fd3b654c5140001fb81_pert_1	57111fd3b654c5140001fb81	0	0	2	0	0	De que cor os cartuchos foram feitos pela Nintendo para uso interno ?
os	DET	0	57111fd3b654c5140001fb81_pert_1	57111fd3b654c5140001fb81	0	0	3	0	0	De que cor os cartuchos foram feitos pela Nintendo para uso interno ?
cartuchos	NOUN	1	57111fd3b654c5140001fb81_pert_1	57111fd3b654c5140001fb81	0	0	4	0	0	De que cor os cartuchos foram feitos pela Nintendo para uso interno ?
foram	AUX	0	57111fd3b654c5140001fb81_pert_1	57111fd3b654c5140001fb81	0	0	5	0	0	De que cor os cartuchos foram feitos pela Nintendo para uso interno ?
feitos	VERB	0	57111fd3b654c5140001fb81_pert_1	57111fd3b654c5140001fb81	0	1	6	0	0	De que cor os cartuchos foram feitos pela Nintendo para uso interno ?
pela	ADP	0	57111fd3b654c5140001fb81_pert_1	57111fd3b654c5140001fb81	0	0	7	0	0	De que cor os cartuchos foram feitos pela Nintendo para uso interno ?
Nintendo	PROPN	0	57111fd3b654c5140001fb81_pert_1	57111fd3b654c5140001fb81	0	0	8	0	0	De que cor os cartuchos foram feitos pela Nintendo para uso interno ?
para	ADP	0	57111fd3b654c5140001fb81_pert_1	57111fd3b654c5140001fb81	0	0	9	0	0	De que cor os cartuchos foram feitos pela Nintendo para uso interno ?
uso	NOUN	0	57111fd3b654c5140001fb81_pert_1	57111fd3b654c5140001fb81	0	0	10	0	0	De que cor os cartuchos foram feitos pela Nintendo para uso interno ?
interno	ADJ	0	57111fd3b654c5140001fb81_pert_1	57111fd3b654c5140001fb81	0	0	11	0	0	De que cor os cartuchos foram feitos pela Nintendo para uso interno ?
?	PUNCT	0	57111fd3b654c5140001fb81_pert_1	57111fd3b654c5140001fb81	0	0	12	0	0	De que cor os cartuchos foram feitos pela Nintendo para uso interno ?
De que cor os cartuchos foram feitos pela Nintendo para uso interno ?	['ADP', 'SCONJ', 'NOUN', 'DET', 'NOUN', 'AUX', 'VERB', 'ADP', 'PROPN', 'ADP', 'NOUN', 'ADJ', 'PUNCT']	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]	57111fd3b654c5140001fb81_pert_1	57111fd3b654c5140001fb81	0	-1	-1	1	2	De que cor os cartuchos foram feitos pela Nintendo para uso interno ?
De	ADP	0	57111fd3b654c5140001fb81_pert_2	57111fd3b654c5140001fb81	0	0	0	0	0	De que cor os cartuchos foram adquiridos pela Nintendo para uso interno ?
que	SCONJ	0	57111fd3b654c5140001fb81_pert_2	57111fd3b654c5140001fb81	0	0	1	0	0	De que cor os cartuchos foram adquiridos pela Nintendo para uso interno ?
cor	NOUN	0	57111fd3b654c5140001fb81_pert_2	57111fd3b654c5140001fb81	0	0	2	0	0	De que cor os cartuchos foram adquiridos pela Nintendo para uso interno ?
os	DET	0	57111fd3b654c5140001fb81_pert_2	57111fd3b654c5140001fb81	0	0	3	0	0	De que cor os cartuchos foram adquiridos pela Nintendo para uso interno ?
cartuchos	NOUN	1	57111fd3b654c5140001fb81_pert_2	57111fd3b654c5140001fb81	0	0	4	0	0	De que cor os cartuchos foram adquiridos pela Nintendo para uso interno ?
