Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Granularidade	Tipo_Texto	Sentença
Em	ADP	0	ee17827309224fa8acfb23a05e2fa853	ee17827309224fa8acfb23a05e2fa853	1	0	0	1	0	1	Em que se concentram as responsabilidades do analista de sistemas ?
que	PRON	0	ee17827309224fa8acfb23a05e2fa853	ee17827309224fa8acfb23a05e2fa853	1	0	1	2	0	1	Em que se concentram as responsabilidades do analista de sistemas ?
se	PRON	0	ee17827309224fa8acfb23a05e2fa853	ee17827309224fa8acfb23a05e2fa853	1	0	2	3	0	1	Em que se concentram as responsabilidades do analista de sistemas ?
concentram	VERB	1	ee17827309224fa8acfb23a05e2fa853	ee17827309224fa8acfb23a05e2fa853	1	1	3	4	0	1	Em que se concentram as responsabilidades do analista de sistemas ?
as	DET	0	ee17827309224fa8acfb23a05e2fa853	ee17827309224fa8acfb23a05e2fa853	1	0	4	5	0	1	Em que se concentram as responsabilidades do analista de sistemas ?
responsabilidades	NOUN	1	ee17827309224fa8acfb23a05e2fa853	ee17827309224fa8acfb23a05e2fa853	1	0	5	6	0	1	Em que se concentram as responsabilidades do analista de sistemas ?
do	ADP	0	ee17827309224fa8acfb23a05e2fa853	ee17827309224fa8acfb23a05e2fa853	1	0	6	7	0	1	Em que se concentram as responsabilidades do analista de sistemas ?
analista	NOUN	1	ee17827309224fa8acfb23a05e2fa853	ee17827309224fa8acfb23a05e2fa853	1	0	7	8	0	1	Em que se concentram as responsabilidades do analista de sistemas ?
de	ADP	0	ee17827309224fa8acfb23a05e2fa853	ee17827309224fa8acfb23a05e2fa853	1	0	8	9	0	1	Em que se concentram as responsabilidades do analista de sistemas ?
sistemas	NOUN	0	ee17827309224fa8acfb23a05e2fa853	ee17827309224fa8acfb23a05e2fa853	1	0	9	10	0	1	Em que se concentram as responsabilidades do analista de sistemas ?
?	PUNCT	0	ee17827309224fa8acfb23a05e2fa853	ee17827309224fa8acfb23a05e2fa853	1	0	10	11	0	1	Em que se concentram as responsabilidades do analista de sistemas ?
Em que se concentram as responsabilidades do analista de sistemas ?	['ADP', 'PRON', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT']	[0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0]	ee17827309224fa8acfb23a05e2fa853	ee17827309224fa8acfb23a05e2fa853	1	-1	-1		1	3	Em que se concentram as responsabilidades do analista de sistemas ?
Em	ADP	0	ee17827309224fa8acfb23a05e2fa853_pert_0	ee17827309224fa8acfb23a05e2fa853	0	0	0	13	0	0	Em que se incluem as responsabilidades do analista de sistemas ?
que	PRON	0	ee17827309224fa8acfb23a05e2fa853_pert_0	ee17827309224fa8acfb23a05e2fa853	0	0	1	14	0	0	Em que se incluem as responsabilidades do analista de sistemas ?
se	PRON	0	ee17827309224fa8acfb23a05e2fa853_pert_0	ee17827309224fa8acfb23a05e2fa853	0	0	2	15	0	0	Em que se incluem as responsabilidades do analista de sistemas ?
incluem	VERB	0	ee17827309224fa8acfb23a05e2fa853_pert_0	ee17827309224fa8acfb23a05e2fa853	0	1	3	16	0	0	Em que se incluem as responsabilidades do analista de sistemas ?
as	DET	0	ee17827309224fa8acfb23a05e2fa853_pert_0	ee17827309224fa8acfb23a05e2fa853	0	0	4	17	0	0	Em que se incluem as responsabilidades do analista de sistemas ?
responsabilidades	NOUN	1	ee17827309224fa8acfb23a05e2fa853_pert_0	ee17827309224fa8acfb23a05e2fa853	0	0	5	18	0	0	Em que se incluem as responsabilidades do analista de sistemas ?
do	ADP	0	ee17827309224fa8acfb23a05e2fa853_pert_0	ee17827309224fa8acfb23a05e2fa853	0	0	6	19	0	0	Em que se incluem as responsabilidades do analista de sistemas ?
analista	NOUN	1	ee17827309224fa8acfb23a05e2fa853_pert_0	ee17827309224fa8acfb23a05e2fa853	0	0	7	20	0	0	Em que se incluem as responsabilidades do analista de sistemas ?
de	ADP	0	ee17827309224fa8acfb23a05e2fa853_pert_0	ee17827309224fa8acfb23a05e2fa853	0	0	8	21	0	0	Em que se incluem as responsabilidades do analista de sistemas ?
sistemas	NOUN	0	ee17827309224fa8acfb23a05e2fa853_pert_0	ee17827309224fa8acfb23a05e2fa853	0	0	9	22	0	0	Em que se incluem as responsabilidades do analista de sistemas ?
?	PUNCT	0	ee17827309224fa8acfb23a05e2fa853_pert_0	ee17827309224fa8acfb23a05e2fa853	0	0	10	23	0	0	Em que se incluem as responsabilidades do analista de sistemas ?
Em que se incluem as responsabilidades do analista de sistemas ?	['ADP', 'PRON', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]	ee17827309224fa8acfb23a05e2fa853_pert_0	ee17827309224fa8acfb23a05e2fa853	0	-1	-1		1	2	Em que se incluem as responsabilidades do analista de sistemas ?
Em	ADP	0	ee17827309224fa8acfb23a05e2fa853_pert_1	ee17827309224fa8acfb23a05e2fa853	0	0	0	25	0	0	Em que se baseia as responsabilidades do analista de sistemas ?
que	PRON	0	ee17827309224fa8acfb23a05e2fa853_pert_1	ee17827309224fa8acfb23a05e2fa853	0	0	1	26	0	0	Em que se baseia as responsabilidades do analista de sistemas ?
se	PRON	0	ee17827309224fa8acfb23a05e2fa853_pert_1	ee17827309224fa8acfb23a05e2fa853	0	0	2	27	0	0	Em que se baseia as responsabilidades do analista de sistemas ?
baseia	VERB	0	ee17827309224fa8acfb23a05e2fa853_pert_1	ee17827309224fa8acfb23a05e2fa853	0	1	3	28	0	0	Em que se baseia as responsabilidades do analista de sistemas ?
as	DET	0	ee17827309224fa8acfb23a05e2fa853_pert_1	ee17827309224fa8acfb23a05e2fa853	0	0	4	29	0	0	Em que se baseia as responsabilidades do analista de sistemas ?
responsabilidades	NOUN	1	ee17827309224fa8acfb23a05e2fa853_pert_1	ee17827309224fa8acfb23a05e2fa853	0	0	5	30	0	0	Em que se baseia as responsabilidades do analista de sistemas ?
do	ADP	0	ee17827309224fa8acfb23a05e2fa853_pert_1	ee17827309224fa8acfb23a05e2fa853	0	0	6	31	0	0	Em que se baseia as responsabilidades do analista de sistemas ?
analista	NOUN	1	ee17827309224fa8acfb23a05e2fa853_pert_1	ee17827309224fa8acfb23a05e2fa853	0	0	7	32	0	0	Em que se baseia as responsabilidades do analista de sistemas ?
de	ADP	0	ee17827309224fa8acfb23a05e2fa853_pert_1	ee17827309224fa8acfb23a05e2fa853	0	0	8	33	0	0	Em que se baseia as responsabilidades do analista de sistemas ?
sistemas	NOUN	0	ee17827309224fa8acfb23a05e2fa853_pert_1	ee17827309224fa8acfb23a05e2fa853	0	0	9	34	0	0	Em que se baseia as responsabilidades do analista de sistemas ?
?	PUNCT	0	ee17827309224fa8acfb23a05e2fa853_pert_1	ee17827309224fa8acfb23a05e2fa853	0	0	10	35	0	0	Em que se baseia as responsabilidades do analista de sistemas ?
Em que se baseia as responsabilidades do analista de sistemas ?	['ADP', 'PRON', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]	ee17827309224fa8acfb23a05e2fa853_pert_1	ee17827309224fa8acfb23a05e2fa853	0	-1	-1		1	2	Em que se baseia as responsabilidades do analista de sistemas ?
Em	ADP	0	ee17827309224fa8acfb23a05e2fa853_pert_2	ee17827309224fa8acfb23a05e2fa853	0	0	0	37	0	0	Em que se encontram as responsabilidades do analista de sistemas ?
que	PRON	0	ee17827309224fa8acfb23a05e2fa853_pert_2	ee17827309224fa8acfb23a05e2fa853	0	0	1	38	0	0	Em que se encontram as responsabilidades do analista de sistemas ?
se	PRON	0	ee17827309224fa8acfb23a05e2fa853_pert_2	ee17827309224fa8acfb23a05e2fa853	0	0	2	39	0	0	Em que se encontram as responsabilidades do analista de sistemas ?
encontram	VERB	0	ee17827309224fa8acfb23a05e2fa853_pert_2	ee17827309224fa8acfb23a05e2fa853	0	1	3	40	0	0	Em que se encontram as responsabilidades do analista de sistemas ?
as	DET	0	ee17827309224fa8acfb23a05e2fa853_pert_2	ee17827309224fa8acfb23a05e2fa853	0	0	4	41	0	0	Em que se encontram as responsabilidades do analista de sistemas ?
responsabilidades	NOUN	1	ee17827309224fa8acfb23a05e2fa853_pert_2	ee17827309224fa8acfb23a05e2fa853	0	0	5	42	0	0	Em que se encontram as responsabilidades do analista de sistemas ?
