Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Granularidade	Tipo_Texto	Sentença
How	SCONJ	0	18	18	1	0	0	1	0	1	How are the operations to enqueue and dequeue elements in a queue implemented ?
are	AUX	0	18	18	1	0	1	2	0	1	How are the operations to enqueue and dequeue elements in a queue implemented ?
the	DET	0	18	18	1	0	2	3	0	1	How are the operations to enqueue and dequeue elements in a queue implemented ?
operations	NOUN	0	18	18	1	0	3	4	0	1	How are the operations to enqueue and dequeue elements in a queue implemented ?
to	PART	0	18	18	1	0	4	5	0	1	How are the operations to enqueue and dequeue elements in a queue implemented ?
enqueue	VERB	1	18	18	1	0	5	6	0	1	How are the operations to enqueue and dequeue elements in a queue implemented ?
and	CCONJ	0	18	18	1	0	6	7	0	1	How are the operations to enqueue and dequeue elements in a queue implemented ?
dequeue	NOUN	1	18	18	1	0	7	8	0	1	How are the operations to enqueue and dequeue elements in a queue implemented ?
elements	NOUN	0	18	18	1	0	8	9	0	1	How are the operations to enqueue and dequeue elements in a queue implemented ?
in	ADP	0	18	18	1	0	9	10	0	1	How are the operations to enqueue and dequeue elements in a queue implemented ?
a	DET	0	18	18	1	0	10	11	0	1	How are the operations to enqueue and dequeue elements in a queue implemented ?
queue	NOUN	1	18	18	1	0	11	12	0	1	How are the operations to enqueue and dequeue elements in a queue implemented ?
implemented	VERB	0	18	18	1	1	12	13	0	1	How are the operations to enqueue and dequeue elements in a queue implemented ?
?	PUNCT	0	18	18	1	0	13	14	0	1	How are the operations to enqueue and dequeue elements in a queue implemented ?
0	['SCONJ', 'AUX', 'DET', 'NOUN', 'PART', 'VERB', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'PUNCT']	[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0]	18	18	1	-1	-1		1	3	How are the operations to enqueue and dequeue elements in a queue implemented ?
How	SCONJ	0	18_pert_0	18	0	0	0	16	0	0	How are the operations to enqueue and dequeue elements in a queue defined ?
are	AUX	0	18_pert_0	18	0	0	1	17	0	0	How are the operations to enqueue and dequeue elements in a queue defined ?
the	DET	0	18_pert_0	18	0	0	2	18	0	0	How are the operations to enqueue and dequeue elements in a queue defined ?
operations	NOUN	0	18_pert_0	18	0	0	3	19	0	0	How are the operations to enqueue and dequeue elements in a queue defined ?
to	PART	0	18_pert_0	18	0	0	4	20	0	0	How are the operations to enqueue and dequeue elements in a queue defined ?
enqueue	VERB	1	18_pert_0	18	0	0	5	21	0	0	How are the operations to enqueue and dequeue elements in a queue defined ?
and	CCONJ	0	18_pert_0	18	0	0	6	22	0	0	How are the operations to enqueue and dequeue elements in a queue defined ?
dequeue	NOUN	1	18_pert_0	18	0	0	7	23	0	0	How are the operations to enqueue and dequeue elements in a queue defined ?
elements	NOUN	0	18_pert_0	18	0	0	8	24	0	0	How are the operations to enqueue and dequeue elements in a queue defined ?
in	ADP	0	18_pert_0	18	0	0	9	25	0	0	How are the operations to enqueue and dequeue elements in a queue defined ?
a	DET	0	18_pert_0	18	0	0	10	26	0	0	How are the operations to enqueue and dequeue elements in a queue defined ?
queue	NOUN	1	18_pert_0	18	0	0	11	27	0	0	How are the operations to enqueue and dequeue elements in a queue defined ?
defined	VERB	0	18_pert_0	18	0	1	12	28	0	0	How are the operations to enqueue and dequeue elements in a queue defined ?
?	PUNCT	0	18_pert_0	18	0	0	13	29	0	0	How are the operations to enqueue and dequeue elements in a queue defined ?
1	['SCONJ', 'AUX', 'DET', 'NOUN', 'PART', 'VERB', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'PUNCT']	[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0]	18_pert_0	18	0	-1	-1		1	2	How are the operations to enqueue and dequeue elements in a queue defined ?
How	SCONJ	0	18_pert_1	18	0	0	0	31	0	0	How are the operations to enqueue and dequeue elements in a queue implemented ?
are	AUX	0	18_pert_1	18	0	0	1	32	0	0	How are the operations to enqueue and dequeue elements in a queue implemented ?
the	DET	0	18_pert_1	18	0	0	2	33	0	0	How are the operations to enqueue and dequeue elements in a queue implemented ?
operations	NOUN	0	18_pert_1	18	0	0	3	34	0	0	How are the operations to enqueue and dequeue elements in a queue implemented ?
to	PART	0	18_pert_1	18	0	0	4	35	0	0	How are the operations to enqueue and dequeue elements in a queue implemented ?
enqueue	VERB	1	18_pert_1	18	0	0	5	36	0	0	How are the operations to enqueue and dequeue elements in a queue implemented ?
and	CCONJ	0	18_pert_1	18	0	0	6	37	0	0	How are the operations to enqueue and dequeue elements in a queue implemented ?
dequeue	NOUN	1	18_pert_1	18	0	0	7	38	0	0	How are the operations to enqueue and dequeue elements in a queue implemented ?
elements	NOUN	0	18_pert_1	18	0	0	8	39	0	0	How are the operations to enqueue and dequeue elements in a queue implemented ?
in	ADP	0	18_pert_1	18	0	0	9	40	0	0	How are the operations to enqueue and dequeue elements in a queue implemented ?
a	DET	0	18_pert_1	18	0	0	10	41	0	0	How are the operations to enqueue and dequeue elements in a queue implemented ?
queue	NOUN	1	18_pert_1	18	0	0	11	42	0	0	How are the operations to enqueue and dequeue elements in a queue implemented ?
implemented	VERB	0	18_pert_1	18	0	1	12	43	0	0	How are the operations to enqueue and dequeue elements in a queue implemented ?
?	PUNCT	0	18_pert_1	18	0	0	13	44	0	0	How are the operations to enqueue and dequeue elements in a queue implemented ?
2	['SCONJ', 'AUX', 'DET', 'NOUN', 'PART', 'VERB', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'PUNCT']	[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0]	18_pert_1	18	0	-1	-1		1	2	How are the operations to enqueue and dequeue elements in a queue implemented ?
How	SCONJ	0	18_pert_2	18	0	0	0	46	0	0	How are the operations to enqueue and dequeue elements in a queue function ?
are	AUX	0	18_pert_2	18	0	0	1	47	0	0	How are the operations to enqueue and dequeue elements in a queue function ?
the	DET	0	18_pert_2	18	0	0	2	48	0	0	How are the operations to enqueue and dequeue elements in a queue function ?
operations	NOUN	0	18_pert_2	18	0	0	3	49	0	0	How are the operations to enqueue and dequeue elements in a queue function ?
to	PART	0	18_pert_2	18	0	0	4	50	0	0	How are the operations to enqueue and dequeue elements in a queue function ?
enqueue	VERB	1	18_pert_2	18	0	0	5	51	0	0	How are the operations to enqueue and dequeue elements in a queue function ?
and	CCONJ	0	18_pert_2	18	0	0	6	52	0	0	How are the operations to enqueue and dequeue elements in a queue function ?
dequeue	NOUN	1	18_pert_2	18	0	0	7	53	0	0	How are the operations to enqueue and dequeue elements in a queue function ?
elements	NOUN	0	18_pert_2	18	0	0	8	54	0	0	How are the operations to enqueue and dequeue elements in a queue function ?
in	ADP	0	18_pert_2	18	0	0	9	55	0	0	How are the operations to enqueue and dequeue elements in a queue function ?
a	DET	0	18_pert_2	18	0	0	10	56	0	0	How are the operations to enqueue and dequeue elements in a queue function ?
queue	NOUN	1	18_pert_2	18	0	0	11	57	0	0	How are the operations to enqueue and dequeue elements in a queue function ?
function	NOUN	0	18_pert_2	18	0	1	12	58	0	0	How are the operations to enqueue and dequeue elements in a queue function ?
?	PUNCT	0	18_pert_2	18	0	0	13	59	0	0	How are the operations to enqueue and dequeue elements in a queue function ?
3	['SCONJ', 'AUX', 'DET', 'NOUN', 'PART', 'VERB', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0]	18_pert_2	18	0	-1	-1		1	2	How are the operations to enqueue and dequeue elements in a queue function ?
How	SCONJ	0	18_pert_3	18	0	0	0	61	0	0	How are the operations to enqueue and dequeue elements in a queue structured ?
are	AUX	0	18_pert_3	18	0	0	1	62	0	0	How are the operations to enqueue and dequeue elements in a queue structured ?
the	DET	0	18_pert_3	18	0	0	2	63	0	0	How are the operations to enqueue and dequeue elements in a queue structured ?
operations	NOUN	0	18_pert_3	18	0	0	3	64	0	0	How are the operations to enqueue and dequeue elements in a queue structured ?
to	PART	0	18_pert_3	18	0	0	4	65	0	0	How are the operations to enqueue and dequeue elements in a queue structured ?
enqueue	VERB	1	18_pert_3	18	0	0	5	66	0	0	How are the operations to enqueue and dequeue elements in a queue structured ?
and	CCONJ	0	18_pert_3	18	0	0	6	67	0	0	How are the operations to enqueue and dequeue elements in a queue structured ?
dequeue	NOUN	1	18_pert_3	18	0	0	7	68	0	0	How are the operations to enqueue and dequeue elements in a queue structured ?
elements	NOUN	0	18_pert_3	18	0	0	8	69	0	0	How are the operations to enqueue and dequeue elements in a queue structured ?
in	ADP	0	18_pert_3	18	0	0	9	70	0	0	How are the operations to enqueue and dequeue elements in a queue structured ?
a	DET	0	18_pert_3	18	0	0	10	71	0	0	How are the operations to enqueue and dequeue elements in a queue structured ?
queue	NOUN	1	18_pert_3	18	0	0	11	72	0	0	How are the operations to enqueue and dequeue elements in a queue structured ?
structured	VERB	0	18_pert_3	18	0	1	12	73	0	0	How are the operations to enqueue and dequeue elements in a queue structured ?
?	PUNCT	0	18_pert_3	18	0	0	13	74	0	0	How are the operations to enqueue and dequeue elements in a queue structured ?
4	['SCONJ', 'AUX', 'DET', 'NOUN', 'PART', 'VERB', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'PUNCT']	[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0]	18_pert_3	18	0	-1	-1		1	2	How are the operations to enqueue and dequeue elements in a queue structured ?
How	SCONJ	0	18_pert_4	18	0	0	0	76	0	0	How are the operations to enqueue and dequeue elements in a queue system ?
are	AUX	0	18_pert_4	18	0	0	1	77	0	0	How are the operations to enqueue and dequeue elements in a queue system ?
the	DET	0	18_pert_4	18	0	0	2	78	0	0	How are the operations to enqueue and dequeue elements in a queue system ?
operations	NOUN	0	18_pert_4	18	0	0	3	79	0	0	How are the operations to enqueue and dequeue elements in a queue system ?
to	PART	0	18_pert_4	18	0	0	4	80	0	0	How are the operations to enqueue and dequeue elements in a queue system ?
enqueue	VERB	1	18_pert_4	18	0	0	5	81	0	0	How are the operations to enqueue and dequeue elements in a queue system ?
and	CCONJ	0	18_pert_4	18	0	0	6	82	0	0	How are the operations to enqueue and dequeue elements in a queue system ?
dequeue	NOUN	1	18_pert_4	18	0	0	7	83	0	0	How are the operations to enqueue and dequeue elements in a queue system ?
elements	NOUN	0	18_pert_4	18	0	0	8	84	0	0	How are the operations to enqueue and dequeue elements in a queue system ?
in	ADP	0	18_pert_4	18	0	0	9	85	0	0	How are the operations to enqueue and dequeue elements in a queue system ?
a	DET	0	18_pert_4	18	0	0	10	86	0	0	How are the operations to enqueue and dequeue elements in a queue system ?
queue	NOUN	1	18_pert_4	18	0	0	11	87	0	0	How are the operations to enqueue and dequeue elements in a queue system ?
system	NOUN	0	18_pert_4	18	0	1	12	88	0	0	How are the operations to enqueue and dequeue elements in a queue system ?
?	PUNCT	0	18_pert_4	18	0	0	13	89	0	0	How are the operations to enqueue and dequeue elements in a queue system ?
5	['SCONJ', 'AUX', 'DET', 'NOUN', 'PART', 'VERB', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0]	18_pert_4	18	0	-1	-1		1	2	How are the operations to enqueue and dequeue elements in a queue system ?
How	SCONJ	0	18_pert_5	18	0	0	0	91	0	0	How are the operations to enqueue and dequeue elements in a queue tree ?
are	AUX	0	18_pert_5	18	0	0	1	92	0	0	How are the operations to enqueue and dequeue elements in a queue tree ?
the	DET	0	18_pert_5	18	0	0	2	93	0	0	How are the operations to enqueue and dequeue elements in a queue tree ?
operations	NOUN	0	18_pert_5	18	0	0	3	94	0	0	How are the operations to enqueue and dequeue elements in a queue tree ?
to	PART	0	18_pert_5	18	0	0	4	95	0	0	How are the operations to enqueue and dequeue elements in a queue tree ?
enqueue	VERB	1	18_pert_5	18	0	0	5	96	0	0	How are the operations to enqueue and dequeue elements in a queue tree ?
and	CCONJ	0	18_pert_5	18	0	0	6	97	0	0	How are the operations to enqueue and dequeue elements in a queue tree ?
dequeue	NOUN	1	18_pert_5	18	0	0	7	98	0	0	How are the operations to enqueue and dequeue elements in a queue tree ?
elements	NOUN	0	18_pert_5	18	0	0	8	99	0	0	How are the operations to enqueue and dequeue elements in a queue tree ?
in	ADP	0	18_pert_5	18	0	0	9	100	0	0	How are the operations to enqueue and dequeue elements in a queue tree ?
a	DET	0	18_pert_5	18	0	0	10	101	0	0	How are the operations to enqueue and dequeue elements in a queue tree ?
queue	NOUN	1	18_pert_5	18	0	0	11	102	0	0	How are the operations to enqueue and dequeue elements in a queue tree ?
tree	NOUN	0	18_pert_5	18	0	1	12	103	0	0	How are the operations to enqueue and dequeue elements in a queue tree ?
?	PUNCT	0	18_pert_5	18	0	0	13	104	0	0	How are the operations to enqueue and dequeue elements in a queue tree ?
6	['SCONJ', 'AUX', 'DET', 'NOUN', 'PART', 'VERB', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0]	18_pert_5	18	0	-1	-1		1	2	How are the operations to enqueue and dequeue elements in a queue tree ?
How	SCONJ	0	18_pert_6	18	0	0	0	106	0	0	How are the operations to enqueue and dequeue elements in a queue process ?
are	AUX	0	18_pert_6	18	0	0	1	107	0	0	How are the operations to enqueue and dequeue elements in a queue process ?
the	DET	0	18_pert_6	18	0	0	2	108	0	0	How are the operations to enqueue and dequeue elements in a queue process ?
operations	NOUN	0	18_pert_6	18	0	0	3	109	0	0	How are the operations to enqueue and dequeue elements in a queue process ?
to	PART	0	18_pert_6	18	0	0	4	110	0	0	How are the operations to enqueue and dequeue elements in a queue process ?
enqueue	VERB	1	18_pert_6	18	0	0	5	111	0	0	How are the operations to enqueue and dequeue elements in a queue process ?
and	CCONJ	0	18_pert_6	18	0	0	6	112	0	0	How are the operations to enqueue and dequeue elements in a queue process ?
dequeue	NOUN	1	18_pert_6	18	0	0	7	113	0	0	How are the operations to enqueue and dequeue elements in a queue process ?
elements	NOUN	0	18_pert_6	18	0	0	8	114	0	0	How are the operations to enqueue and dequeue elements in a queue process ?
in	ADP	0	18_pert_6	18	0	0	9	115	0	0	How are the operations to enqueue and dequeue elements in a queue process ?
a	DET	0	18_pert_6	18	0	0	10	116	0	0	How are the operations to enqueue and dequeue elements in a queue process ?
queue	NOUN	1	18_pert_6	18	0	0	11	117	0	0	How are the operations to enqueue and dequeue elements in a queue process ?
process	NOUN	0	18_pert_6	18	0	1	12	118	0	0	How are the operations to enqueue and dequeue elements in a queue process ?
?	PUNCT	0	18_pert_6	18	0	0	13	119	0	0	How are the operations to enqueue and dequeue elements in a queue process ?
7	['SCONJ', 'AUX', 'DET', 'NOUN', 'PART', 'VERB', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0]	18_pert_6	18	0	-1	-1		1	2	How are the operations to enqueue and dequeue elements in a queue process ?
How	SCONJ	0	18_pert_7	18	0	0	0	121	0	0	How are the operations to enqueue and dequeue elements in a queue efficient ?
are	AUX	0	18_pert_7	18	0	0	1	122	0	0	How are the operations to enqueue and dequeue elements in a queue efficient ?
the	DET	0	18_pert_7	18	0	0	2	123	0	0	How are the operations to enqueue and dequeue elements in a queue efficient ?
operations	NOUN	0	18_pert_7	18	0	0	3	124	0	0	How are the operations to enqueue and dequeue elements in a queue efficient ?
to	PART	0	18_pert_7	18	0	0	4	125	0	0	How are the operations to enqueue and dequeue elements in a queue efficient ?
enqueue	VERB	1	18_pert_7	18	0	0	5	126	0	0	How are the operations to enqueue and dequeue elements in a queue efficient ?
and	CCONJ	0	18_pert_7	18	0	0	6	127	0	0	How are the operations to enqueue and dequeue elements in a queue efficient ?
dequeue	NOUN	1	18_pert_7	18	0	0	7	128	0	0	How are the operations to enqueue and dequeue elements in a queue efficient ?
elements	NOUN	0	18_pert_7	18	0	0	8	129	0	0	How are the operations to enqueue and dequeue elements in a queue efficient ?
in	ADP	0	18_pert_7	18	0	0	9	130	0	0	How are the operations to enqueue and dequeue elements in a queue efficient ?
a	DET	0	18_pert_7	18	0	0	10	131	0	0	How are the operations to enqueue and dequeue elements in a queue efficient ?
queue	NOUN	1	18_pert_7	18	0	0	11	132	0	0	How are the operations to enqueue and dequeue elements in a queue efficient ?
efficient	ADJ	0	18_pert_7	18	0	1	12	133	0	0	How are the operations to enqueue and dequeue elements in a queue efficient ?
?	PUNCT	0	18_pert_7	18	0	0	13	134	0	0	How are the operations to enqueue and dequeue elements in a queue efficient ?
8	['SCONJ', 'AUX', 'DET', 'NOUN', 'PART', 'VERB', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'PUNCT']	[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0]	18_pert_7	18	0	-1	-1		1	2	How are the operations to enqueue and dequeue elements in a queue efficient ?
How	SCONJ	0	18_pert_8	18	0	0	0	136	0	0	How are the operations to enqueue and dequeue elements in a queue performed ?
are	AUX	0	18_pert_8	18	0	0	1	137	0	0	How are the operations to enqueue and dequeue elements in a queue performed ?
the	DET	0	18_pert_8	18	0	0	2	138	0	0	How are the operations to enqueue and dequeue elements in a queue performed ?
operations	NOUN	0	18_pert_8	18	0	0	3	139	0	0	How are the operations to enqueue and dequeue elements in a queue performed ?
to	PART	0	18_pert_8	18	0	0	4	140	0	0	How are the operations to enqueue and dequeue elements in a queue performed ?
enqueue	VERB	1	18_pert_8	18	0	0	5	141	0	0	How are the operations to enqueue and dequeue elements in a queue performed ?
and	CCONJ	0	18_pert_8	18	0	0	6	142	0	0	How are the operations to enqueue and dequeue elements in a queue performed ?
dequeue	NOUN	1	18_pert_8	18	0	0	7	143	0	0	How are the operations to enqueue and dequeue elements in a queue performed ?
elements	NOUN	0	18_pert_8	18	0	0	8	144	0	0	How are the operations to enqueue and dequeue elements in a queue performed ?
in	ADP	0	18_pert_8	18	0	0	9	145	0	0	How are the operations to enqueue and dequeue elements in a queue performed ?
a	DET	0	18_pert_8	18	0	0	10	146	0	0	How are the operations to enqueue and dequeue elements in a queue performed ?
queue	NOUN	1	18_pert_8	18	0	0	11	147	0	0	How are the operations to enqueue and dequeue elements in a queue performed ?
performed	VERB	0	18_pert_8	18	0	1	12	148	0	0	How are the operations to enqueue and dequeue elements in a queue performed ?
?	PUNCT	0	18_pert_8	18	0	0	13	149	0	0	How are the operations to enqueue and dequeue elements in a queue performed ?
9	['SCONJ', 'AUX', 'DET', 'NOUN', 'PART', 'VERB', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'PUNCT']	[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0]	18_pert_8	18	0	-1	-1		1	2	How are the operations to enqueue and dequeue elements in a queue performed ?
