Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	Granularidade	Tipo_Texto	Sentença
How	SCONJ	0	18	18	1	0	0	0	1	How are the operations to enqueue and dequeue elements in a queue implemented ?
are	AUX	0	18	18	1	0	1	0	1	How are the operations to enqueue and dequeue elements in a queue implemented ?
the	DET	0	18	18	1	0	2	0	1	How are the operations to enqueue and dequeue elements in a queue implemented ?
operations	NOUN	0	18	18	1	0	3	0	1	How are the operations to enqueue and dequeue elements in a queue implemented ?
to	PART	0	18	18	1	0	4	0	1	How are the operations to enqueue and dequeue elements in a queue implemented ?
enqueue	VERB	1	18	18	1	0	5	0	1	How are the operations to enqueue and dequeue elements in a queue implemented ?
and	CCONJ	0	18	18	1	0	6	0	1	How are the operations to enqueue and dequeue elements in a queue implemented ?
dequeue	NOUN	1	18	18	1	0	7	0	1	How are the operations to enqueue and dequeue elements in a queue implemented ?
elements	NOUN	0	18	18	1	0	8	0	1	How are the operations to enqueue and dequeue elements in a queue implemented ?
in	ADP	0	18	18	1	0	9	0	1	How are the operations to enqueue and dequeue elements in a queue implemented ?
a	DET	0	18	18	1	0	10	0	1	How are the operations to enqueue and dequeue elements in a queue implemented ?
queue	NOUN	1	18	18	1	0	11	0	1	How are the operations to enqueue and dequeue elements in a queue implemented ?
implemented	VERB	0	18	18	1	1	12	0	1	How are the operations to enqueue and dequeue elements in a queue implemented ?
?	PUNCT	0	18	18	1	0	13	0	1	How are the operations to enqueue and dequeue elements in a queue implemented ?
0	['SCONJ', 'AUX', 'DET', 'NOUN', 'PART', 'VERB', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'PUNCT']	[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0]	18	18	1	-1	-1	1	3	How are the operations to enqueue and dequeue elements in a queue implemented ?
How	SCONJ	0	18_pert_0	18	0	0	0	0	0	How are the operations to enqueue and dequeue elements in a queue defined ?
are	AUX	0	18_pert_0	18	0	0	1	0	0	How are the operations to enqueue and dequeue elements in a queue defined ?
the	DET	0	18_pert_0	18	0	0	2	0	0	How are the operations to enqueue and dequeue elements in a queue defined ?
operations	NOUN	0	18_pert_0	18	0	0	3	0	0	How are the operations to enqueue and dequeue elements in a queue defined ?
to	PART	0	18_pert_0	18	0	0	4	0	0	How are the operations to enqueue and dequeue elements in a queue defined ?
enqueue	VERB	1	18_pert_0	18	0	0	5	0	0	How are the operations to enqueue and dequeue elements in a queue defined ?
and	CCONJ	0	18_pert_0	18	0	0	6	0	0	How are the operations to enqueue and dequeue elements in a queue defined ?
dequeue	NOUN	1	18_pert_0	18	0	0	7	0	0	How are the operations to enqueue and dequeue elements in a queue defined ?
elements	NOUN	0	18_pert_0	18	0	0	8	0	0	How are the operations to enqueue and dequeue elements in a queue defined ?
in	ADP	0	18_pert_0	18	0	0	9	0	0	How are the operations to enqueue and dequeue elements in a queue defined ?
a	DET	0	18_pert_0	18	0	0	10	0	0	How are the operations to enqueue and dequeue elements in a queue defined ?
queue	NOUN	1	18_pert_0	18	0	0	11	0	0	How are the operations to enqueue and dequeue elements in a queue defined ?
defined	VERB	0	18_pert_0	18	0	1	12	0	0	How are the operations to enqueue and dequeue elements in a queue defined ?
?	PUNCT	0	18_pert_0	18	0	0	13	0	0	How are the operations to enqueue and dequeue elements in a queue defined ?
1	['SCONJ', 'AUX', 'DET', 'NOUN', 'PART', 'VERB', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'PUNCT']	[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0]	18_pert_0	18	0	-1	-1	1	2	How are the operations to enqueue and dequeue elements in a queue defined ?
How	SCONJ	0	18_pert_1	18	0	0	0	0	0	How are the operations to enqueue and dequeue elements in a queue implemented ?
are	AUX	0	18_pert_1	18	0	0	1	0	0	How are the operations to enqueue and dequeue elements in a queue implemented ?
the	DET	0	18_pert_1	18	0	0	2	0	0	How are the operations to enqueue and dequeue elements in a queue implemented ?
operations	NOUN	0	18_pert_1	18	0	0	3	0	0	How are the operations to enqueue and dequeue elements in a queue implemented ?
to	PART	0	18_pert_1	18	0	0	4	0	0	How are the operations to enqueue and dequeue elements in a queue implemented ?
enqueue	VERB	1	18_pert_1	18	0	0	5	0	0	How are the operations to enqueue and dequeue elements in a queue implemented ?
and	CCONJ	0	18_pert_1	18	0	0	6	0	0	How are the operations to enqueue and dequeue elements in a queue implemented ?
dequeue	NOUN	1	18_pert_1	18	0	0	7	0	0	How are the operations to enqueue and dequeue elements in a queue implemented ?
elements	NOUN	0	18_pert_1	18	0	0	8	0	0	How are the operations to enqueue and dequeue elements in a queue implemented ?
in	ADP	0	18_pert_1	18	0	0	9	0	0	How are the operations to enqueue and dequeue elements in a queue implemented ?
a	DET	0	18_pert_1	18	0	0	10	0	0	How are the operations to enqueue and dequeue elements in a queue implemented ?
queue	NOUN	1	18_pert_1	18	0	0	11	0	0	How are the operations to enqueue and dequeue elements in a queue implemented ?
implemented	VERB	0	18_pert_1	18	0	1	12	0	0	How are the operations to enqueue and dequeue elements in a queue implemented ?
?	PUNCT	0	18_pert_1	18	0	0	13	0	0	How are the operations to enqueue and dequeue elements in a queue implemented ?
2	['SCONJ', 'AUX', 'DET', 'NOUN', 'PART', 'VERB', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'PUNCT']	[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0]	18_pert_1	18	0	-1	-1	1	2	How are the operations to enqueue and dequeue elements in a queue implemented ?
How	SCONJ	0	18_pert_2	18	0	0	0	0	0	How are the operations to enqueue and dequeue elements in a queue function ?
are	AUX	0	18_pert_2	18	0	0	1	0	0	How are the operations to enqueue and dequeue elements in a queue function ?
the	DET	0	18_pert_2	18	0	0	2	0	0	How are the operations to enqueue and dequeue elements in a queue function ?
operations	NOUN	0	18_pert_2	18	0	0	3	0	0	How are the operations to enqueue and dequeue elements in a queue function ?
to	PART	0	18_pert_2	18	0	0	4	0	0	How are the operations to enqueue and dequeue elements in a queue function ?
