Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Granularidade	Tipo_Texto	Sentença
How	SCONJ	0	4	4	1	0	0	1	0	1	How to push and pop elements in a stack ?
to	PART	0	4	4	1	0	1	2	0	1	How to push and pop elements in a stack ?
push	VERB	0	4	4	1	1	2	3	0	1	How to push and pop elements in a stack ?
and	CCONJ	0	4	4	1	0	3	4	0	1	How to push and pop elements in a stack ?
pop	NOUN	0	4	4	1	0	4	5	0	1	How to push and pop elements in a stack ?
elements	NOUN	0	4	4	1	0	5	6	0	1	How to push and pop elements in a stack ?
in	ADP	0	4	4	1	0	6	7	0	1	How to push and pop elements in a stack ?
a	DET	0	4	4	1	0	7	8	0	1	How to push and pop elements in a stack ?
stack	NOUN	0	4	4	1	0	8	9	0	1	How to push and pop elements in a stack ?
?	PUNCT	0	4	4	1	0	9	10	0	1	How to push and pop elements in a stack ?
0	['SCONJ', 'PART', 'VERB', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	4	4	1	-1	-1		1	3	How to push and pop elements in a stack ?
How	SCONJ	0	4_pert_0	4	0	0	0	12	0	0	How to mix and pop elements in a stack ?
to	PART	0	4_pert_0	4	0	0	1	13	0	0	How to mix and pop elements in a stack ?
mix	VERB	0	4_pert_0	4	0	1	2	14	0	0	How to mix and pop elements in a stack ?
and	CCONJ	0	4_pert_0	4	0	0	3	15	0	0	How to mix and pop elements in a stack ?
pop	VERB	0	4_pert_0	4	0	0	4	16	0	0	How to mix and pop elements in a stack ?
elements	NOUN	0	4_pert_0	4	0	0	5	17	0	0	How to mix and pop elements in a stack ?
in	ADP	0	4_pert_0	4	0	0	6	18	0	0	How to mix and pop elements in a stack ?
a	DET	0	4_pert_0	4	0	0	7	19	0	0	How to mix and pop elements in a stack ?
stack	NOUN	0	4_pert_0	4	0	0	8	20	0	0	How to mix and pop elements in a stack ?
?	PUNCT	0	4_pert_0	4	0	0	9	21	0	0	How to mix and pop elements in a stack ?
