Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	Granularidade	Tipo_Texto	Sentença
How	SCONJ	0	4p0	4p0	1	0	0	0	1	How to push and pop elements in a queue ?
to	PART	0	4p0	4p0	1	0	1	0	1	How to push and pop elements in a queue ?
push	VERB	0	4p0	4p0	1	1	2	0	1	How to push and pop elements in a queue ?
and	CCONJ	0	4p0	4p0	1	0	3	0	1	How to push and pop elements in a queue ?
pop	NOUN	0	4p0	4p0	1	0	4	0	1	How to push and pop elements in a queue ?
elements	NOUN	0	4p0	4p0	1	0	5	0	1	How to push and pop elements in a queue ?
in	ADP	0	4p0	4p0	1	0	6	0	1	How to push and pop elements in a queue ?
a	DET	0	4p0	4p0	1	0	7	0	1	How to push and pop elements in a queue ?
queue	NOUN	1	4p0	4p0	1	0	8	0	1	How to push and pop elements in a queue ?
?	PUNCT	0	4p0	4p0	1	0	9	0	1	How to push and pop elements in a queue ?
0	['SCONJ', 'PART', 'VERB', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]	4p0	4p0	1	-1	-1	1	3	How to push and pop elements in a queue ?
How	SCONJ	0	4p0_pert_0	4p0	0	0	0	0	0	How to rock and pop elements in a queue ?
to	PART	0	4p0_pert_0	4p0	0	0	1	0	0	How to rock and pop elements in a queue ?
rock	VERB	0	4p0_pert_0	4p0	0	1	2	0	0	How to rock and pop elements in a queue ?
and	CCONJ	0	4p0_pert_0	4p0	0	0	3	0	0	How to rock and pop elements in a queue ?
pop	NOUN	0	4p0_pert_0	4p0	0	0	4	0	0	How to rock and pop elements in a queue ?
elements	NOUN	0	4p0_pert_0	4p0	0	0	5	0	0	How to rock and pop elements in a queue ?
in	ADP	0	4p0_pert_0	4p0	0	0	6	0	0	How to rock and pop elements in a queue ?
a	DET	0	4p0_pert_0	4p0	0	0	7	0	0	How to rock and pop elements in a queue ?
queue	NOUN	1	4p0_pert_0	4p0	0	0	8	0	0	How to rock and pop elements in a queue ?
?	PUNCT	0	4p0_pert_0	4p0	0	0	9	0	0	How to rock and pop elements in a queue ?
1	['SCONJ', 'PART', 'VERB', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]	4p0_pert_0	4p0	0	-1	-1	1	2	How to rock and pop elements in a queue ?
How	SCONJ	0	4p0_pert_1	4p0	0	0	0	0	0	How to sing and pop elements in a queue ?
to	PART	0	4p0_pert_1	4p0	0	0	1	0	0	How to sing and pop elements in a queue ?
sing	VERB	0	4p0_pert_1	4p0	0	1	2	0	0	How to sing and pop elements in a queue ?
and	CCONJ	0	4p0_pert_1	4p0	0	0	3	0	0	How to sing and pop elements in a queue ?
pop	VERB	0	4p0_pert_1	4p0	0	0	4	0	0	How to sing and pop elements in a queue ?
elements	NOUN	0	4p0_pert_1	4p0	0	0	5	0	0	How to sing and pop elements in a queue ?
in	ADP	0	4p0_pert_1	4p0	0	0	6	0	0	How to sing and pop elements in a queue ?
a	DET	0	4p0_pert_1	4p0	0	0	7	0	0	How to sing and pop elements in a queue ?
queue	NOUN	1	4p0_pert_1	4p0	0	0	8	0	0	How to sing and pop elements in a queue ?
?	PUNCT	0	4p0_pert_1	4p0	0	0	9	0	0	How to sing and pop elements in a queue ?
2	['SCONJ', 'PART', 'VERB', 'CCONJ', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]	4p0_pert_1	4p0	0	-1	-1	1	2	How to sing and pop elements in a queue ?
How	SCONJ	0	4p0_pert_2	4p0	0	0	0	0	0	How to mix and pop elements in a queue ?
to	PART	0	4p0_pert_2	4p0	0	0	1	0	0	How to mix and pop elements in a queue ?
mix	VERB	0	4p0_pert_2	4p0	0	1	2	0	0	How to mix and pop elements in a queue ?
and	CCONJ	0	4p0_pert_2	4p0	0	0	3	0	0	How to mix and pop elements in a queue ?
pop	VERB	0	4p0_pert_2	4p0	0	0	4	0	0	How to mix and pop elements in a queue ?
elements	NOUN	0	4p0_pert_2	4p0	0	0	5	0	0	How to mix and pop elements in a queue ?
in	ADP	0	4p0_pert_2	4p0	0	0	6	0	0	How to mix and pop elements in a queue ?
a	DET	0	4p0_pert_2	4p0	0	0	7	0	0	How to mix and pop elements in a queue ?
queue	NOUN	1	4p0_pert_2	4p0	0	0	8	0	0	How to mix and pop elements in a queue ?
?	PUNCT	0	4p0_pert_2	4p0	0	0	9	0	0	How to mix and pop elements in a queue ?
3	['SCONJ', 'PART', 'VERB', 'CCONJ', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]	4p0_pert_2	4p0	0	-1	-1	1	2	How to mix and pop elements in a queue ?
How	SCONJ	0	4p0_pert_3	4p0	0	0	0	0	0	How to dance and pop elements in a queue ?
to	PART	0	4p0_pert_3	4p0	0	0	1	0	0	How to dance and pop elements in a queue ?
dance	VERB	0	4p0_pert_3	4p0	0	1	2	0	0	How to dance and pop elements in a queue ?
and	CCONJ	0	4p0_pert_3	4p0	0	0	3	0	0	How to dance and pop elements in a queue ?
pop	NOUN	0	4p0_pert_3	4p0	0	0	4	0	0	How to dance and pop elements in a queue ?
elements	NOUN	0	4p0_pert_3	4p0	0	0	5	0	0	How to dance and pop elements in a queue ?
in	ADP	0	4p0_pert_3	4p0	0	0	6	0	0	How to dance and pop elements in a queue ?
a	DET	0	4p0_pert_3	4p0	0	0	7	0	0	How to dance and pop elements in a queue ?
queue	NOUN	1	4p0_pert_3	4p0	0	0	8	0	0	How to dance and pop elements in a queue ?
?	PUNCT	0	4p0_pert_3	4p0	0	0	9	0	0	How to dance and pop elements in a queue ?
4	['SCONJ', 'PART', 'VERB', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]	4p0_pert_3	4p0	0	-1	-1	1	2	How to dance and pop elements in a queue ?
How	SCONJ	0	4p0_pert_4	4p0	0	0	0	0	0	How to trap and pop elements in a queue ?
to	PART	0	4p0_pert_4	4p0	0	0	1	0	0	How to trap and pop elements in a queue ?
trap	VERB	0	4p0_pert_4	4p0	0	1	2	0	0	How to trap and pop elements in a queue ?
and	CCONJ	0	4p0_pert_4	4p0	0	0	3	0	0	How to trap and pop elements in a queue ?
pop	NOUN	0	4p0_pert_4	4p0	0	0	4	0	0	How to trap and pop elements in a queue ?
elements	NOUN	0	4p0_pert_4	4p0	0	0	5	0	0	How to trap and pop elements in a queue ?
in	ADP	0	4p0_pert_4	4p0	0	0	6	0	0	How to trap and pop elements in a queue ?
a	DET	0	4p0_pert_4	4p0	0	0	7	0	0	How to trap and pop elements in a queue ?
queue	NOUN	1	4p0_pert_4	4p0	0	0	8	0	0	How to trap and pop elements in a queue ?
?	PUNCT	0	4p0_pert_4	4p0	0	0	9	0	0	How to trap and pop elements in a queue ?
5	['SCONJ', 'PART', 'VERB', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]	4p0_pert_4	4p0	0	-1	-1	1	2	How to trap and pop elements in a queue ?
How	SCONJ	0	4p0_pert_5	4p0	0	0	0	0	0	How to play and pop elements in a queue ?
to	PART	0	4p0_pert_5	4p0	0	0	1	0	0	How to play and pop elements in a queue ?
play	VERB	0	4p0_pert_5	4p0	0	1	2	0	0	How to play and pop elements in a queue ?
and	CCONJ	0	4p0_pert_5	4p0	0	0	3	0	0	How to play and pop elements in a queue ?
pop	VERB	0	4p0_pert_5	4p0	0	0	4	0	0	How to play and pop elements in a queue ?
elements	NOUN	0	4p0_pert_5	4p0	0	0	5	0	0	How to play and pop elements in a queue ?
