Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	Granularidade	Tipo_Texto	Sentença
How	SCONJ	0	7p0	7p0	1	0	0	0	1	How to pop elements from a queue ?
to	PART	0	7p0	7p0	1	0	1	0	1	How to pop elements from a queue ?
pop	VERB	0	7p0	7p0	1	1	2	0	1	How to pop elements from a queue ?
elements	NOUN	0	7p0	7p0	1	0	3	0	1	How to pop elements from a queue ?
from	ADP	0	7p0	7p0	1	0	4	0	1	How to pop elements from a queue ?
a	DET	0	7p0	7p0	1	0	5	0	1	How to pop elements from a queue ?
queue	NOUN	1	7p0	7p0	1	0	6	0	1	How to pop elements from a queue ?
?	PUNCT	0	7p0	7p0	1	0	7	0	1	How to pop elements from a queue ?
0	['SCONJ', 'PART', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 1, 0]	7p0	7p0	1	-1	-1	1	3	How to pop elements from a queue ?
How	SCONJ	0	7p0_pert_0	7p0	0	0	0	0	0	How to remove elements from a queue ?
to	PART	0	7p0_pert_0	7p0	0	0	1	0	0	How to remove elements from a queue ?
remove	VERB	0	7p0_pert_0	7p0	0	1	2	0	0	How to remove elements from a queue ?
elements	NOUN	0	7p0_pert_0	7p0	0	0	3	0	0	How to remove elements from a queue ?
from	ADP	0	7p0_pert_0	7p0	0	0	4	0	0	How to remove elements from a queue ?
a	DET	0	7p0_pert_0	7p0	0	0	5	0	0	How to remove elements from a queue ?
queue	NOUN	1	7p0_pert_0	7p0	0	0	6	0	0	How to remove elements from a queue ?
?	PUNCT	0	7p0_pert_0	7p0	0	0	7	0	0	How to remove elements from a queue ?
1	['SCONJ', 'PART', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 1, 0]	7p0_pert_0	7p0	0	-1	-1	1	2	How to remove elements from a queue ?
How	SCONJ	0	7p0_pert_1	7p0	0	0	0	0	0	How to separate elements from a queue ?
to	PART	0	7p0_pert_1	7p0	0	0	1	0	0	How to separate elements from a queue ?
separate	VERB	0	7p0_pert_1	7p0	0	1	2	0	0	How to separate elements from a queue ?
