Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	Sentença
What	PRON	0	13p0	13p0	1	0	0	What is a stack and how to enqueue an element in it ?
is	AUX	0	13p0	13p0	1	0	1	What is a stack and how to enqueue an element in it ?
a	DET	0	13p0	13p0	1	0	2	What is a stack and how to enqueue an element in it ?
stack	NOUN	0	13p0	13p0	1	0	3	What is a stack and how to enqueue an element in it ?
and	CCONJ	0	13p0	13p0	1	0	4	What is a stack and how to enqueue an element in it ?
how	SCONJ	0	13p0	13p0	1	0	5	What is a stack and how to enqueue an element in it ?
to	PART	0	13p0	13p0	1	0	6	What is a stack and how to enqueue an element in it ?
enqueue	VERB	1	13p0	13p0	1	1	7	What is a stack and how to enqueue an element in it ?
an	DET	0	13p0	13p0	1	0	8	What is a stack and how to enqueue an element in it ?
element	NOUN	0	13p0	13p0	1	0	9	What is a stack and how to enqueue an element in it ?
in	ADP	0	13p0	13p0	1	0	10	What is a stack and how to enqueue an element in it ?
it	PRON	0	13p0	13p0	1	0	11	What is a stack and how to enqueue an element in it ?
?	PUNCT	0	13p0	13p0	1	0	12	What is a stack and how to enqueue an element in it ?
What	PRON	0	13p0_pert_0	13p0	0	0	0	What is a stack and how to put an element in it ?
is	AUX	0	13p0_pert_0	13p0	0	0	1	What is a stack and how to put an element in it ?
a	DET	0	13p0_pert_0	13p0	0	0	2	What is a stack and how to put an element in it ?
stack	NOUN	0	13p0_pert_0	13p0	0	0	3	What is a stack and how to put an element in it ?
and	CCONJ	0	13p0_pert_0	13p0	0	0	4	What is a stack and how to put an element in it ?
how	SCONJ	0	13p0_pert_0	13p0	0	0	5	What is a stack and how to put an element in it ?
to	PART	0	13p0_pert_0	13p0	0	0	6	What is a stack and how to put an element in it ?
put	VERB	0	13p0_pert_0	13p0	0	1	7	What is a stack and how to put an element in it ?
an	DET	0	13p0_pert_0	13p0	0	0	8	What is a stack and how to put an element in it ?
element	NOUN	0	13p0_pert_0	13p0	0	0	9	What is a stack and how to put an element in it ?
in	ADP	0	13p0_pert_0	13p0	0	0	10	What is a stack and how to put an element in it ?
it	PRON	0	13p0_pert_0	13p0	0	0	11	What is a stack and how to put an element in it ?
?	PUNCT	0	13p0_pert_0	13p0	0	0	12	What is a stack and how to put an element in it ?
What	PRON	0	13p0_pert_1	13p0	0	0	0	What is a stack and how to place an element in it ?
is	AUX	0	13p0_pert_1	13p0	0	0	1	What is a stack and how to place an element in it ?
a	DET	0	13p0_pert_1	13p0	0	0	2	What is a stack and how to place an element in it ?
stack	NOUN	0	13p0_pert_1	13p0	0	0	3	What is a stack and how to place an element in it ?
and	CCONJ	0	13p0_pert_1	13p0	0	0	4	What is a stack and how to place an element in it ?
how	SCONJ	0	13p0_pert_1	13p0	0	0	5	What is a stack and how to place an element in it ?
to	PART	0	13p0_pert_1	13p0	0	0	6	What is a stack and how to place an element in it ?
place	VERB	0	13p0_pert_1	13p0	0	1	7	What is a stack and how to place an element in it ?
an	DET	0	13p0_pert_1	13p0	0	0	8	What is a stack and how to place an element in it ?
element	NOUN	0	13p0_pert_1	13p0	0	0	9	What is a stack and how to place an element in it ?
in	ADP	0	13p0_pert_1	13p0	0	0	10	What is a stack and how to place an element in it ?
it	PRON	0	13p0_pert_1	13p0	0	0	11	What is a stack and how to place an element in it ?
?	PUNCT	0	13p0_pert_1	13p0	0	0	12	What is a stack and how to place an element in it ?
What	PRON	0	13p0_pert_2	13p0	0	0	0	What is a stack and how to find an element in it ?
is	AUX	0	13p0_pert_2	13p0	0	0	1	What is a stack and how to find an element in it ?
a	DET	0	13p0_pert_2	13p0	0	0	2	What is a stack and how to find an element in it ?
stack	NOUN	0	13p0_pert_2	13p0	0	0	3	What is a stack and how to find an element in it ?
and	CCONJ	0	13p0_pert_2	13p0	0	0	4	What is a stack and how to find an element in it ?
how	SCONJ	0	13p0_pert_2	13p0	0	0	5	What is a stack and how to find an element in it ?
to	PART	0	13p0_pert_2	13p0	0	0	6	What is a stack and how to find an element in it ?
find	VERB	0	13p0_pert_2	13p0	0	1	7	What is a stack and how to find an element in it ?
an	DET	0	13p0_pert_2	13p0	0	0	8	What is a stack and how to find an element in it ?
element	NOUN	0	13p0_pert_2	13p0	0	0	9	What is a stack and how to find an element in it ?
in	ADP	0	13p0_pert_2	13p0	0	0	10	What is a stack and how to find an element in it ?
it	PRON	0	13p0_pert_2	13p0	0	0	11	What is a stack and how to find an element in it ?
?	PUNCT	0	13p0_pert_2	13p0	0	0	12	What is a stack and how to find an element in it ?
What	PRON	0	13p0_pert_3	13p0	0	0	0	What is a stack and how to store an element in it ?
is	AUX	0	13p0_pert_3	13p0	0	0	1	What is a stack and how to store an element in it ?
a	DET	0	13p0_pert_3	13p0	0	0	2	What is a stack and how to store an element in it ?
stack	NOUN	0	13p0_pert_3	13p0	0	0	3	What is a stack and how to store an element in it ?
and	CCONJ	0	13p0_pert_3	13p0	0	0	4	What is a stack and how to store an element in it ?
how	SCONJ	0	13p0_pert_3	13p0	0	0	5	What is a stack and how to store an element in it ?
to	PART	0	13p0_pert_3	13p0	0	0	6	What is a stack and how to store an element in it ?
store	VERB	0	13p0_pert_3	13p0	0	1	7	What is a stack and how to store an element in it ?
an	DET	0	13p0_pert_3	13p0	0	0	8	What is a stack and how to store an element in it ?
element	NOUN	0	13p0_pert_3	13p0	0	0	9	What is a stack and how to store an element in it ?
in	ADP	0	13p0_pert_3	13p0	0	0	10	What is a stack and how to store an element in it ?
it	PRON	0	13p0_pert_3	13p0	0	0	11	What is a stack and how to store an element in it ?
?	PUNCT	0	13p0_pert_3	13p0	0	0	12	What is a stack and how to store an element in it ?
What	PRON	0	13p0_pert_4	13p0	0	0	0	What is a stack and how to use an element in it ?
is	AUX	0	13p0_pert_4	13p0	0	0	1	What is a stack and how to use an element in it ?
a	DET	0	13p0_pert_4	13p0	0	0	2	What is a stack and how to use an element in it ?
stack	NOUN	0	13p0_pert_4	13p0	0	0	3	What is a stack and how to use an element in it ?
and	CCONJ	0	13p0_pert_4	13p0	0	0	4	What is a stack and how to use an element in it ?
how	SCONJ	0	13p0_pert_4	13p0	0	0	5	What is a stack and how to use an element in it ?
to	PART	0	13p0_pert_4	13p0	0	0	6	What is a stack and how to use an element in it ?
use	VERB	0	13p0_pert_4	13p0	0	1	7	What is a stack and how to use an element in it ?
an	DET	0	13p0_pert_4	13p0	0	0	8	What is a stack and how to use an element in it ?
element	NOUN	0	13p0_pert_4	13p0	0	0	9	What is a stack and how to use an element in it ?
in	ADP	0	13p0_pert_4	13p0	0	0	10	What is a stack and how to use an element in it ?
it	PRON	0	13p0_pert_4	13p0	0	0	11	What is a stack and how to use an element in it ?
?	PUNCT	0	13p0_pert_4	13p0	0	0	12	What is a stack and how to use an element in it ?
What	PRON	0	13p0_pert_5	13p0	0	0	0	What is a stack and how to represent an element in it ?
is	AUX	0	13p0_pert_5	13p0	0	0	1	What is a stack and how to represent an element in it ?
a	DET	0	13p0_pert_5	13p0	0	0	2	What is a stack and how to represent an element in it ?
stack	NOUN	0	13p0_pert_5	13p0	0	0	3	What is a stack and how to represent an element in it ?
and	CCONJ	0	13p0_pert_5	13p0	0	0	4	What is a stack and how to represent an element in it ?
how	SCONJ	0	13p0_pert_5	13p0	0	0	5	What is a stack and how to represent an element in it ?
to	PART	0	13p0_pert_5	13p0	0	0	6	What is a stack and how to represent an element in it ?
represent	VERB	0	13p0_pert_5	13p0	0	1	7	What is a stack and how to represent an element in it ?
an	DET	0	13p0_pert_5	13p0	0	0	8	What is a stack and how to represent an element in it ?
element	NOUN	0	13p0_pert_5	13p0	0	0	9	What is a stack and how to represent an element in it ?
in	ADP	0	13p0_pert_5	13p0	0	0	10	What is a stack and how to represent an element in it ?
it	PRON	0	13p0_pert_5	13p0	0	0	11	What is a stack and how to represent an element in it ?
?	PUNCT	0	13p0_pert_5	13p0	0	0	12	What is a stack and how to represent an element in it ?
What	PRON	0	13p0_pert_6	13p0	0	0	0	What is a stack and how to define an element in it ?
is	AUX	0	13p0_pert_6	13p0	0	0	1	What is a stack and how to define an element in it ?
a	DET	0	13p0_pert_6	13p0	0	0	2	What is a stack and how to define an element in it ?
stack	NOUN	0	13p0_pert_6	13p0	0	0	3	What is a stack and how to define an element in it ?
and	CCONJ	0	13p0_pert_6	13p0	0	0	4	What is a stack and how to define an element in it ?
how	SCONJ	0	13p0_pert_6	13p0	0	0	5	What is a stack and how to define an element in it ?
to	PART	0	13p0_pert_6	13p0	0	0	6	What is a stack and how to define an element in it ?
define	VERB	0	13p0_pert_6	13p0	0	1	7	What is a stack and how to define an element in it ?
an	DET	0	13p0_pert_6	13p0	0	0	8	What is a stack and how to define an element in it ?
element	NOUN	0	13p0_pert_6	13p0	0	0	9	What is a stack and how to define an element in it ?
in	ADP	0	13p0_pert_6	13p0	0	0	10	What is a stack and how to define an element in it ?
it	PRON	0	13p0_pert_6	13p0	0	0	11	What is a stack and how to define an element in it ?
?	PUNCT	0	13p0_pert_6	13p0	0	0	12	What is a stack and how to define an element in it ?
What	PRON	0	13p0_pert_7	13p0	0	0	0	What is a stack and how to manage an element in it ?
is	AUX	0	13p0_pert_7	13p0	0	0	1	What is a stack and how to manage an element in it ?
a	DET	0	13p0_pert_7	13p0	0	0	2	What is a stack and how to manage an element in it ?
stack	NOUN	0	13p0_pert_7	13p0	0	0	3	What is a stack and how to manage an element in it ?
and	CCONJ	0	13p0_pert_7	13p0	0	0	4	What is a stack and how to manage an element in it ?
how	SCONJ	0	13p0_pert_7	13p0	0	0	5	What is a stack and how to manage an element in it ?
to	PART	0	13p0_pert_7	13p0	0	0	6	What is a stack and how to manage an element in it ?
manage	VERB	0	13p0_pert_7	13p0	0	1	7	What is a stack and how to manage an element in it ?
an	DET	0	13p0_pert_7	13p0	0	0	8	What is a stack and how to manage an element in it ?
element	NOUN	0	13p0_pert_7	13p0	0	0	9	What is a stack and how to manage an element in it ?
in	ADP	0	13p0_pert_7	13p0	0	0	10	What is a stack and how to manage an element in it ?
it	PRON	0	13p0_pert_7	13p0	0	0	11	What is a stack and how to manage an element in it ?
?	PUNCT	0	13p0_pert_7	13p0	0	0	12	What is a stack and how to manage an element in it ?
What	PRON	0	13p0_pert_8	13p0	0	0	0	What is a stack and how to implement an element in it ?
is	AUX	0	13p0_pert_8	13p0	0	0	1	What is a stack and how to implement an element in it ?
a	DET	0	13p0_pert_8	13p0	0	0	2	What is a stack and how to implement an element in it ?
stack	NOUN	0	13p0_pert_8	13p0	0	0	3	What is a stack and how to implement an element in it ?
and	CCONJ	0	13p0_pert_8	13p0	0	0	4	What is a stack and how to implement an element in it ?
how	SCONJ	0	13p0_pert_8	13p0	0	0	5	What is a stack and how to implement an element in it ?
to	PART	0	13p0_pert_8	13p0	0	0	6	What is a stack and how to implement an element in it ?
implement	VERB	0	13p0_pert_8	13p0	0	1	7	What is a stack and how to implement an element in it ?
an	DET	0	13p0_pert_8	13p0	0	0	8	What is a stack and how to implement an element in it ?
element	NOUN	0	13p0_pert_8	13p0	0	0	9	What is a stack and how to implement an element in it ?
in	ADP	0	13p0_pert_8	13p0	0	0	10	What is a stack and how to implement an element in it ?
it	PRON	0	13p0_pert_8	13p0	0	0	11	What is a stack and how to implement an element in it ?
?	PUNCT	0	13p0_pert_8	13p0	0	0	12	What is a stack and how to implement an element in it ?
What	PRON	0	13p0_pert_9	13p0	0	0	0	What is a stack and how to write an element in it ?
is	AUX	0	13p0_pert_9	13p0	0	0	1	What is a stack and how to write an element in it ?
a	DET	0	13p0_pert_9	13p0	0	0	2	What is a stack and how to write an element in it ?
stack	NOUN	0	13p0_pert_9	13p0	0	0	3	What is a stack and how to write an element in it ?
and	CCONJ	0	13p0_pert_9	13p0	0	0	4	What is a stack and how to write an element in it ?
how	SCONJ	0	13p0_pert_9	13p0	0	0	5	What is a stack and how to write an element in it ?
to	PART	0	13p0_pert_9	13p0	0	0	6	What is a stack and how to write an element in it ?
write	VERB	0	13p0_pert_9	13p0	0	1	7	What is a stack and how to write an element in it ?
