Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	Sentença
What	PRON	0	14p0	14p0	1	0	0	What is a queue and how to push an element on it ?
is	AUX	0	14p0	14p0	1	0	1	What is a queue and how to push an element on it ?
a	DET	0	14p0	14p0	1	0	2	What is a queue and how to push an element on it ?
queue	NOUN	1	14p0	14p0	1	0	3	What is a queue and how to push an element on it ?
and	CCONJ	0	14p0	14p0	1	0	4	What is a queue and how to push an element on it ?
how	SCONJ	0	14p0	14p0	1	0	5	What is a queue and how to push an element on it ?
to	PART	0	14p0	14p0	1	0	6	What is a queue and how to push an element on it ?
push	VERB	0	14p0	14p0	1	1	7	What is a queue and how to push an element on it ?
an	DET	0	14p0	14p0	1	0	8	What is a queue and how to push an element on it ?
element	NOUN	0	14p0	14p0	1	0	9	What is a queue and how to push an element on it ?
on	ADP	0	14p0	14p0	1	0	10	What is a queue and how to push an element on it ?
it	PRON	0	14p0	14p0	1	0	11	What is a queue and how to push an element on it ?
?	PUNCT	0	14p0	14p0	1	0	12	What is a queue and how to push an element on it ?
What	PRON	0	14p0_pert_0	14p0	0	0	0	What is a queue and how to place an element on it ?
is	AUX	0	14p0_pert_0	14p0	0	0	1	What is a queue and how to place an element on it ?
a	DET	0	14p0_pert_0	14p0	0	0	2	What is a queue and how to place an element on it ?
queue	NOUN	1	14p0_pert_0	14p0	0	0	3	What is a queue and how to place an element on it ?
and	CCONJ	0	14p0_pert_0	14p0	0	0	4	What is a queue and how to place an element on it ?
how	SCONJ	0	14p0_pert_0	14p0	0	0	5	What is a queue and how to place an element on it ?
to	PART	0	14p0_pert_0	14p0	0	0	6	What is a queue and how to place an element on it ?
place	VERB	0	14p0_pert_0	14p0	0	1	7	What is a queue and how to place an element on it ?
an	DET	0	14p0_pert_0	14p0	0	0	8	What is a queue and how to place an element on it ?
element	NOUN	0	14p0_pert_0	14p0	0	0	9	What is a queue and how to place an element on it ?
on	ADP	0	14p0_pert_0	14p0	0	0	10	What is a queue and how to place an element on it ?
it	PRON	0	14p0_pert_0	14p0	0	0	11	What is a queue and how to place an element on it ?
?	PUNCT	0	14p0_pert_0	14p0	0	0	12	What is a queue and how to place an element on it ?
What	PRON	0	14p0_pert_1	14p0	0	0	0	What is a queue and how to put an element on it ?
is	AUX	0	14p0_pert_1	14p0	0	0	1	What is a queue and how to put an element on it ?
a	DET	0	14p0_pert_1	14p0	0	0	2	What is a queue and how to put an element on it ?
queue	NOUN	1	14p0_pert_1	14p0	0	0	3	What is a queue and how to put an element on it ?
and	CCONJ	0	14p0_pert_1	14p0	0	0	4	What is a queue and how to put an element on it ?
how	SCONJ	0	14p0_pert_1	14p0	0	0	5	What is a queue and how to put an element on it ?
to	PART	0	14p0_pert_1	14p0	0	0	6	What is a queue and how to put an element on it ?
put	VERB	0	14p0_pert_1	14p0	0	1	7	What is a queue and how to put an element on it ?
an	DET	0	14p0_pert_1	14p0	0	0	8	What is a queue and how to put an element on it ?
element	NOUN	0	14p0_pert_1	14p0	0	0	9	What is a queue and how to put an element on it ?
on	ADP	0	14p0_pert_1	14p0	0	0	10	What is a queue and how to put an element on it ?
it	PRON	0	14p0_pert_1	14p0	0	0	11	What is a queue and how to put an element on it ?
?	PUNCT	0	14p0_pert_1	14p0	0	0	12	What is a queue and how to put an element on it ?
What	PRON	0	14p0_pert_2	14p0	0	0	0	What is a queue and how to find an element on it ?
is	AUX	0	14p0_pert_2	14p0	0	0	1	What is a queue and how to find an element on it ?
a	DET	0	14p0_pert_2	14p0	0	0	2	What is a queue and how to find an element on it ?
queue	NOUN	1	14p0_pert_2	14p0	0	0	3	What is a queue and how to find an element on it ?
and	CCONJ	0	14p0_pert_2	14p0	0	0	4	What is a queue and how to find an element on it ?
how	SCONJ	0	14p0_pert_2	14p0	0	0	5	What is a queue and how to find an element on it ?
to	PART	0	14p0_pert_2	14p0	0	0	6	What is a queue and how to find an element on it ?
find	VERB	0	14p0_pert_2	14p0	0	1	7	What is a queue and how to find an element on it ?
an	DET	0	14p0_pert_2	14p0	0	0	8	What is a queue and how to find an element on it ?
element	NOUN	0	14p0_pert_2	14p0	0	0	9	What is a queue and how to find an element on it ?
on	ADP	0	14p0_pert_2	14p0	0	0	10	What is a queue and how to find an element on it ?
it	PRON	0	14p0_pert_2	14p0	0	0	11	What is a queue and how to find an element on it ?
?	PUNCT	0	14p0_pert_2	14p0	0	0	12	What is a queue and how to find an element on it ?
What	PRON	0	14p0_pert_3	14p0	0	0	0	What is a queue and how to create an element on it ?
is	AUX	0	14p0_pert_3	14p0	0	0	1	What is a queue and how to create an element on it ?
a	DET	0	14p0_pert_3	14p0	0	0	2	What is a queue and how to create an element on it ?
queue	NOUN	1	14p0_pert_3	14p0	0	0	3	What is a queue and how to create an element on it ?
