Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Granularidade	Tipo_Texto	Sentença
Quem	PRON	0	5ad35760604f3c001a3fddf6	5ad35760604f3c001a3fddf6	1	0	0	1	0	1	Quem convenceu Michael Dell a usar varejistas para vender PCs ?
convenceu	VERB	0	5ad35760604f3c001a3fddf6	5ad35760604f3c001a3fddf6	1	0	1	2	0	1	Quem convenceu Michael Dell a usar varejistas para vender PCs ?
Michael	PROPN	0	5ad35760604f3c001a3fddf6	5ad35760604f3c001a3fddf6	1	0	2	3	0	1	Quem convenceu Michael Dell a usar varejistas para vender PCs ?
Dell	PROPN	1	5ad35760604f3c001a3fddf6	5ad35760604f3c001a3fddf6	1	0	3	4	0	1	Quem convenceu Michael Dell a usar varejistas para vender PCs ?
a	SCONJ	0	5ad35760604f3c001a3fddf6	5ad35760604f3c001a3fddf6	1	0	4	5	0	1	Quem convenceu Michael Dell a usar varejistas para vender PCs ?
usar	VERB	0	5ad35760604f3c001a3fddf6	5ad35760604f3c001a3fddf6	1	1	5	6	0	1	Quem convenceu Michael Dell a usar varejistas para vender PCs ?
varejistas	NOUN	1	5ad35760604f3c001a3fddf6	5ad35760604f3c001a3fddf6	1	0	6	7	0	1	Quem convenceu Michael Dell a usar varejistas para vender PCs ?
para	SCONJ	0	5ad35760604f3c001a3fddf6	5ad35760604f3c001a3fddf6	1	0	7	8	0	1	Quem convenceu Michael Dell a usar varejistas para vender PCs ?
vender	VERB	0	5ad35760604f3c001a3fddf6	5ad35760604f3c001a3fddf6	1	0	8	9	0	1	Quem convenceu Michael Dell a usar varejistas para vender PCs ?
PCs	PROPN	1	5ad35760604f3c001a3fddf6	5ad35760604f3c001a3fddf6	1	0	9	10	0	1	Quem convenceu Michael Dell a usar varejistas para vender PCs ?
?	PUNCT	0	5ad35760604f3c001a3fddf6	5ad35760604f3c001a3fddf6	1	0	10	11	0	1	Quem convenceu Michael Dell a usar varejistas para vender PCs ?
