Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Granularidade	Tipo_Texto	Sentença
Qual	PRON	0	5a848a6d7cf838001a46a8eb	5a848a6d7cf838001a46a8eb	1	0	0	1	0	1	Qual é o fator chave para a ESA ?
é	AUX	0	5a848a6d7cf838001a46a8eb	5a848a6d7cf838001a46a8eb	1	0	1	2	0	1	Qual é o fator chave para a ESA ?
o	DET	0	5a848a6d7cf838001a46a8eb	5a848a6d7cf838001a46a8eb	1	0	2	3	0	1	Qual é o fator chave para a ESA ?
fator	NOUN	0	5a848a6d7cf838001a46a8eb	5a848a6d7cf838001a46a8eb	1	0	3	4	0	1	Qual é o fator chave para a ESA ?
chave	NOUN	0	5a848a6d7cf838001a46a8eb	5a848a6d7cf838001a46a8eb	1	1	4	5	0	1	Qual é o fator chave para a ESA ?
para	ADP	0	5a848a6d7cf838001a46a8eb	5a848a6d7cf838001a46a8eb	1	0	5	6	0	1	Qual é o fator chave para a ESA ?
a	DET	0	5a848a6d7cf838001a46a8eb	5a848a6d7cf838001a46a8eb	1	0	6	7	0	1	Qual é o fator chave para a ESA ?
ESA	PROPN	1	5a848a6d7cf838001a46a8eb	5a848a6d7cf838001a46a8eb	1	0	7	8	0	1	Qual é o fator chave para a ESA ?
?	PUNCT	0	5a848a6d7cf838001a46a8eb	5a848a6d7cf838001a46a8eb	1	0	8	9	0	1	Qual é o fator chave para a ESA ?
Qual é o fator chave para a ESA ?	['PRON', 'AUX', 'DET', 'NOUN', 'NOUN', 'ADP', 'DET', 'PROPN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 1, 0]	5a848a6d7cf838001a46a8eb	5a848a6d7cf838001a46a8eb	1	-1	-1		1	3	Qual é o fator chave para a ESA ?
Qual	PRON	0	5a848a6d7cf838001a46a8eb_pert_0	5a848a6d7cf838001a46a8eb	0	0	0	11	0	0	Qual é o fator decisivo para a ESA ?
é	AUX	0	5a848a6d7cf838001a46a8eb_pert_0	5a848a6d7cf838001a46a8eb	0	0	1	12	0	0	Qual é o fator decisivo para a ESA ?
o	DET	0	5a848a6d7cf838001a46a8eb_pert_0	5a848a6d7cf838001a46a8eb	0	0	2	13	0	0	Qual é o fator decisivo para a ESA ?
fator	NOUN	0	5a848a6d7cf838001a46a8eb_pert_0	5a848a6d7cf838001a46a8eb	0	0	3	14	0	0	Qual é o fator decisivo para a ESA ?
decisivo	ADJ	0	5a848a6d7cf838001a46a8eb_pert_0	5a848a6d7cf838001a46a8eb	0	1	4	15	0	0	Qual é o fator decisivo para a ESA ?
para	ADP	0	5a848a6d7cf838001a46a8eb_pert_0	5a848a6d7cf838001a46a8eb	0	0	5	16	0	0	Qual é o fator decisivo para a ESA ?
