Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Granularidade	Tipo_Texto	Sentença
Onde	ADV	0	572ed039c246551400ce46d6	572ed039c246551400ce46d6	1	0	0	1	0	1	Onde os tornados são mais comuns na Terra ?
os	DET	0	572ed039c246551400ce46d6	572ed039c246551400ce46d6	1	0	1	2	0	1	Onde os tornados são mais comuns na Terra ?
tornados	NOUN	1	572ed039c246551400ce46d6	572ed039c246551400ce46d6	1	1	2	3	0	1	Onde os tornados são mais comuns na Terra ?
são	AUX	0	572ed039c246551400ce46d6	572ed039c246551400ce46d6	1	0	3	4	0	1	Onde os tornados são mais comuns na Terra ?
mais	ADV	0	572ed039c246551400ce46d6	572ed039c246551400ce46d6	1	0	4	5	0	1	Onde os tornados são mais comuns na Terra ?
comuns	ADJ	0	572ed039c246551400ce46d6	572ed039c246551400ce46d6	1	0	5	6	0	1	Onde os tornados são mais comuns na Terra ?
na	ADP	0	572ed039c246551400ce46d6	572ed039c246551400ce46d6	1	0	6	7	0	1	Onde os tornados são mais comuns na Terra ?
Terra	PROPN	0	572ed039c246551400ce46d6	572ed039c246551400ce46d6	1	0	7	8	0	1	Onde os tornados são mais comuns na Terra ?
?	PUNCT	0	572ed039c246551400ce46d6	572ed039c246551400ce46d6	1	0	8	9	0	1	Onde os tornados são mais comuns na Terra ?
Onde os tornados são mais comuns na Terra ?	['ADV', 'DET', 'NOUN', 'AUX', 'ADV', 'ADJ', 'ADP', 'PROPN', 'PUNCT']	[0, 0, 1, 0, 0, 0, 0, 0, 0]	572ed039c246551400ce46d6	572ed039c246551400ce46d6	1	-1	-1		1	3	Onde os tornados são mais comuns na Terra ?
Onde	PRON	0	572ed039c246551400ce46d6_pert_0	572ed039c246551400ce46d6	0	0	0	11	0	0	Onde os raios são mais comuns na Terra ?
os	DET	0	572ed039c246551400ce46d6_pert_0	572ed039c246551400ce46d6	0	0	1	12	0	0	Onde os raios são mais comuns na Terra ?
raios	NOUN	0	572ed039c246551400ce46d6_pert_0	572ed039c246551400ce46d6	0	1	2	13	0	0	Onde os raios são mais comuns na Terra ?
são	AUX	0	572ed039c246551400ce46d6_pert_0	572ed039c246551400ce46d6	0	0	3	14	0	0	Onde os raios são mais comuns na Terra ?
mais	ADV	0	572ed039c246551400ce46d6_pert_0	572ed039c246551400ce46d6	0	0	4	15	0	0	Onde os raios são mais comuns na Terra ?
comuns	ADJ	0	572ed039c246551400ce46d6_pert_0	572ed039c246551400ce46d6	0	0	5	16	0	0	Onde os raios são mais comuns na Terra ?
na	ADP	0	572ed039c246551400ce46d6_pert_0	572ed039c246551400ce46d6	0	0	6	17	0	0	Onde os raios são mais comuns na Terra ?
Terra	PROPN	0	572ed039c246551400ce46d6_pert_0	572ed039c246551400ce46d6	0	0	7	18	0	0	Onde os raios são mais comuns na Terra ?
?	PUNCT	0	572ed039c246551400ce46d6_pert_0	572ed039c246551400ce46d6	0	0	8	19	0	0	Onde os raios são mais comuns na Terra ?
