Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Granularidade	Tipo_Texto	Sentença
Qual	PRON	0	56cdd21562d2951400fa68b2	56cdd21562d2951400fa68b2	1	0	0	1	0	1	Qual foi a intensidade escalada ?
foi	AUX	0	56cdd21562d2951400fa68b2	56cdd21562d2951400fa68b2	1	0	1	2	0	1	Qual foi a intensidade escalada ?
a	DET	0	56cdd21562d2951400fa68b2	56cdd21562d2951400fa68b2	1	0	2	3	0	1	Qual foi a intensidade escalada ?
intensidade	NOUN	0	56cdd21562d2951400fa68b2	56cdd21562d2951400fa68b2	1	0	3	4	0	1	Qual foi a intensidade escalada ?
escalada	VERB	0	56cdd21562d2951400fa68b2	56cdd21562d2951400fa68b2	1	1	4	5	0	1	Qual foi a intensidade escalada ?
?	PUNCT	0	56cdd21562d2951400fa68b2	56cdd21562d2951400fa68b2	1	0	5	6	0	1	Qual foi a intensidade escalada ?
Qual foi a intensidade escalada ?	['PRON', 'AUX', 'DET', 'NOUN', 'VERB', 'PUNCT']	[0, 0, 0, 0, 0, 0]	56cdd21562d2951400fa68b2	56cdd21562d2951400fa68b2	1	-1	-1		1	3	Qual foi a intensidade escalada ?
Qual	PRON	0	56cdd21562d2951400fa68b2_pert_0	56cdd21562d2951400fa68b2	0	0	0	8	0	0	Qual foi a intensidade dela ?
foi	AUX	0	56cdd21562d2951400fa68b2_pert_0	56cdd21562d2951400fa68b2	0	0	1	9	0	0	Qual foi a intensidade dela ?
a	DET	0	56cdd21562d2951400fa68b2_pert_0	56cdd21562d2951400fa68b2	0	0	2	10	0	0	Qual foi a intensidade dela ?
intensidade	NOUN	0	56cdd21562d2951400fa68b2_pert_0	56cdd21562d2951400fa68b2	0	0	3	11	0	0	Qual foi a intensidade dela ?
dela	PRON	0	56cdd21562d2951400fa68b2_pert_0	56cdd21562d2951400fa68b2	0	1	4	12	0	0	Qual foi a intensidade dela ?
?	PUNCT	0	56cdd21562d2951400fa68b2_pert_0	56cdd21562d2951400fa68b2	0	0	5	13	0	0	Qual foi a intensidade dela ?
Qual foi a intensidade dela ?	['PRON', 'AUX', 'DET', 'NOUN', 'PRON', 'PUNCT']	[0, 0, 0, 0, 0, 0]	56cdd21562d2951400fa68b2_pert_0	56cdd21562d2951400fa68b2	0	-1	-1		1	2	Qual foi a intensidade dela ?
Qual	PRON	0	56cdd21562d2951400fa68b2_pert_1	56cdd21562d2951400fa68b2	0	0	0	15	0	0	Qual foi a intensidade dele ?
foi	AUX	0	56cdd21562d2951400fa68b2_pert_1	56cdd21562d2951400fa68b2	0	0	1	16	0	0	Qual foi a intensidade dele ?
a	DET	0	56cdd21562d2951400fa68b2_pert_1	56cdd21562d2951400fa68b2	0	0	2	17	0	0	Qual foi a intensidade dele ?
intensidade	NOUN	0	56cdd21562d2951400fa68b2_pert_1	56cdd21562d2951400fa68b2	0	0	3	18	0	0	Qual foi a intensidade dele ?
dele	PRON	0	56cdd21562d2951400fa68b2_pert_1	56cdd21562d2951400fa68b2	0	1	4	19	0	0	Qual foi a intensidade dele ?
?	PUNCT	0	56cdd21562d2951400fa68b2_pert_1	56cdd21562d2951400fa68b2	0	0	5	20	0	0	Qual foi a intensidade dele ?
Qual foi a intensidade dele ?	['PRON', 'AUX', 'DET', 'NOUN', 'PRON', 'PUNCT']	[0, 0, 0, 0, 0, 0]	56cdd21562d2951400fa68b2_pert_1	56cdd21562d2951400fa68b2	0	-1	-1		1	2	Qual foi a intensidade dele ?
Qual	PRON	0	56cdd21562d2951400fa68b2_pert_2	56cdd21562d2951400fa68b2	0	0	0	22	0	0	Qual foi a intensidade delas ?
foi	AUX	0	56cdd21562d2951400fa68b2_pert_2	56cdd21562d2951400fa68b2	0	0	1	23	0	0	Qual foi a intensidade delas ?
a	DET	0	56cdd21562d2951400fa68b2_pert_2	56cdd21562d2951400fa68b2	0	0	2	24	0	0	Qual foi a intensidade delas ?
intensidade	NOUN	0	56cdd21562d2951400fa68b2_pert_2	56cdd21562d2951400fa68b2	0	0	3	25	0	0	Qual foi a intensidade delas ?
delas	PRON	0	56cdd21562d2951400fa68b2_pert_2	56cdd21562d2951400fa68b2	0	1	4	26	0	0	Qual foi a intensidade delas ?
?	PUNCT	0	56cdd21562d2951400fa68b2_pert_2	56cdd21562d2951400fa68b2	0	0	5	27	0	0	Qual foi a intensidade delas ?
Qual foi a intensidade delas ?	['PRON', 'AUX', 'DET', 'NOUN', 'PRON', 'PUNCT']	[0, 0, 0, 0, 0, 0]	56cdd21562d2951400fa68b2_pert_2	56cdd21562d2951400fa68b2	0	-1	-1		1	2	Qual foi a intensidade delas ?
Qual	PRON	0	56cdd21562d2951400fa68b2_pert_3	56cdd21562d2951400fa68b2	0	0	0	29	0	0	Qual foi a intensidade disso ?
foi	AUX	0	56cdd21562d2951400fa68b2_pert_3	56cdd21562d2951400fa68b2	0	0	1	30	0	0	Qual foi a intensidade disso ?
a	DET	0	56cdd21562d2951400fa68b2_pert_3	56cdd21562d2951400fa68b2	0	0	2	31	0	0	Qual foi a intensidade disso ?
intensidade	NOUN	0	56cdd21562d2951400fa68b2_pert_3	56cdd21562d2951400fa68b2	0	0	3	32	0	0	Qual foi a intensidade disso ?
disso	PRON	0	56cdd21562d2951400fa68b2_pert_3	56cdd21562d2951400fa68b2	0	1	4	33	0	0	Qual foi a intensidade disso ?
?	PUNCT	0	56cdd21562d2951400fa68b2_pert_3	56cdd21562d2951400fa68b2	0	0	5	34	0	0	Qual foi a intensidade disso ?
Qual foi a intensidade disso ?	['PRON', 'AUX', 'DET', 'NOUN', 'PRON', 'PUNCT']	[0, 0, 0, 0, 0, 0]	56cdd21562d2951400fa68b2_pert_3	56cdd21562d2951400fa68b2	0	-1	-1		1	2	Qual foi a intensidade disso ?
Qual	PRON	0	56cdd21562d2951400fa68b2_pert_4	56cdd21562d2951400fa68b2	0	0	0	36	0	0	Qual foi a intensidade deles ?
foi	AUX	0	56cdd21562d2951400fa68b2_pert_4	56cdd21562d2951400fa68b2	0	0	1	37	0	0	Qual foi a intensidade deles ?
a	DET	0	56cdd21562d2951400fa68b2_pert_4	56cdd21562d2951400fa68b2	0	0	2	38	0	0	Qual foi a intensidade deles ?
intensidade	NOUN	0	56cdd21562d2951400fa68b2_pert_4	56cdd21562d2951400fa68b2	0	0	3	39	0	0	Qual foi a intensidade deles ?
deles	PRON	0	56cdd21562d2951400fa68b2_pert_4	56cdd21562d2951400fa68b2	0	1	4	40	0	0	Qual foi a intensidade deles ?
?	PUNCT	0	56cdd21562d2951400fa68b2_pert_4	56cdd21562d2951400fa68b2	0	0	5	41	0	0	Qual foi a intensidade deles ?
Qual foi a intensidade deles ?	['PRON', 'AUX', 'DET', 'NOUN', 'PRON', 'PUNCT']	[0, 0, 0, 0, 0, 0]	56cdd21562d2951400fa68b2_pert_4	56cdd21562d2951400fa68b2	0	-1	-1		1	2	Qual foi a intensidade deles ?
Qual	PRON	0	56cdd21562d2951400fa68b2_pert_5	56cdd21562d2951400fa68b2	0	0	0	43	0	0	Qual foi a intensidade maior ?
foi	AUX	0	56cdd21562d2951400fa68b2_pert_5	56cdd21562d2951400fa68b2	0	0	1	44	0	0	Qual foi a intensidade maior ?
a	DET	0	56cdd21562d2951400fa68b2_pert_5	56cdd21562d2951400fa68b2	0	0	2	45	0	0	Qual foi a intensidade maior ?
intensidade	NOUN	0	56cdd21562d2951400fa68b2_pert_5	56cdd21562d2951400fa68b2	0	0	3	46	0	0	Qual foi a intensidade maior ?
