Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Sentença
O	DET	0	bd3fcc6f14164d3eb6c17f06ab17db8d	bd3fcc6f14164d3eb6c17f06ab17db8d	1	0	0	1	O regime de exercícios domiciliares substitui o quê ?
regime	NOUN	0	bd3fcc6f14164d3eb6c17f06ab17db8d	bd3fcc6f14164d3eb6c17f06ab17db8d	1	0	1	2	O regime de exercícios domiciliares substitui o quê ?
de	ADP	0	bd3fcc6f14164d3eb6c17f06ab17db8d	bd3fcc6f14164d3eb6c17f06ab17db8d	1	0	2	3	O regime de exercícios domiciliares substitui o quê ?
exercícios	NOUN	0	bd3fcc6f14164d3eb6c17f06ab17db8d	bd3fcc6f14164d3eb6c17f06ab17db8d	1	0	3	4	O regime de exercícios domiciliares substitui o quê ?
domiciliares	ADJ	1	bd3fcc6f14164d3eb6c17f06ab17db8d	bd3fcc6f14164d3eb6c17f06ab17db8d	1	0	4	5	O regime de exercícios domiciliares substitui o quê ?
substitui	VERB	0	bd3fcc6f14164d3eb6c17f06ab17db8d	bd3fcc6f14164d3eb6c17f06ab17db8d	1	1	5	6	O regime de exercícios domiciliares substitui o quê ?
o	DET	0	bd3fcc6f14164d3eb6c17f06ab17db8d	bd3fcc6f14164d3eb6c17f06ab17db8d	1	0	6	7	O regime de exercícios domiciliares substitui o quê ?
quê	NOUN	1	bd3fcc6f14164d3eb6c17f06ab17db8d	bd3fcc6f14164d3eb6c17f06ab17db8d	1	0	7	8	O regime de exercícios domiciliares substitui o quê ?
?	PUNCT	0	bd3fcc6f14164d3eb6c17f06ab17db8d	bd3fcc6f14164d3eb6c17f06ab17db8d	1	0	8		O regime de exercícios domiciliares substitui o quê ?
O	DET	0	bd3fcc6f14164d3eb6c17f06ab17db8d_pert_0	bd3fcc6f14164d3eb6c17f06ab17db8d	0	0	0	10	O regime de exercícios domiciliares é o quê ?
