Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	Granularidade	Tipo_Texto	Sentença
Como	SCONJ	0	5	5	1	0	0	0	1	Como empilhar elementos em uma estrutura de dados pilha ?
empilhar	VERB	1	5	5	1	1	1	0	1	Como empilhar elementos em uma estrutura de dados pilha ?
elementos	NOUN	0	5	5	1	0	2	0	1	Como empilhar elementos em uma estrutura de dados pilha ?
em	ADP	0	5	5	1	0	3	0	1	Como empilhar elementos em uma estrutura de dados pilha ?
uma	DET	0	5	5	1	0	4	0	1	Como empilhar elementos em uma estrutura de dados pilha ?
estrutura	NOUN	0	5	5	1	0	5	0	1	Como empilhar elementos em uma estrutura de dados pilha ?
de	ADP	0	5	5	1	0	6	0	1	Como empilhar elementos em uma estrutura de dados pilha ?
dados	NOUN	0	5	5	1	0	7	0	1	Como empilhar elementos em uma estrutura de dados pilha ?
pilha	NOUN	0	5	5	1	0	8	0	1	Como empilhar elementos em uma estrutura de dados pilha ?
?	PUNCT	0	5	5	1	0	9	0	1	Como empilhar elementos em uma estrutura de dados pilha ?
Como empilhar elementos em uma estrutura de dados pilha ?	['SCONJ', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT']	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]	5	5	1	-1	-1	1	3	Como empilhar elementos em uma estrutura de dados pilha ?
Como	SCONJ	0	5_pert_0	5	0	0	0	0	0	Como identificar elementos em uma estrutura de dados pilha ?
identificar	VERB	0	5_pert_0	5	0	1	1	0	0	Como identificar elementos em uma estrutura de dados pilha ?
elementos	NOUN	0	5_pert_0	5	0	0	2	0	0	Como identificar elementos em uma estrutura de dados pilha ?
em	ADP	0	5_pert_0	5	0	0	3	0	0	Como identificar elementos em uma estrutura de dados pilha ?
uma	DET	0	5_pert_0	5	0	0	4	0	0	Como identificar elementos em uma estrutura de dados pilha ?
estrutura	NOUN	0	5_pert_0	5	0	0	5	0	0	Como identificar elementos em uma estrutura de dados pilha ?
de	ADP	0	5_pert_0	5	0	0	6	0	0	Como identificar elementos em uma estrutura de dados pilha ?
dados	NOUN	0	5_pert_0	5	0	0	7	0	0	Como identificar elementos em uma estrutura de dados pilha ?
pilha	NOUN	0	5_pert_0	5	0	0	8	0	0	Como identificar elementos em uma estrutura de dados pilha ?
?	PUNCT	0	5_pert_0	5	0	0	9	0	0	Como identificar elementos em uma estrutura de dados pilha ?
Como identificar elementos em uma estrutura de dados pilha ?	['SCONJ', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	5_pert_0	5	0	-1	-1	1	2	Como identificar elementos em uma estrutura de dados pilha ?
Como	SCONJ	0	5_pert_1	5	0	0	0	0	0	Como adicionar elementos em uma estrutura de dados pilha ?
adicionar	VERB	0	5_pert_1	5	0	1	1	0	0	Como adicionar elementos em uma estrutura de dados pilha ?
elementos	NOUN	0	5_pert_1	5	0	0	2	0	0	Como adicionar elementos em uma estrutura de dados pilha ?
em	ADP	0	5_pert_1	5	0	0	3	0	0	Como adicionar elementos em uma estrutura de dados pilha ?
uma	DET	0	5_pert_1	5	0	0	4	0	0	Como adicionar elementos em uma estrutura de dados pilha ?
estrutura	NOUN	0	5_pert_1	5	0	0	5	0	0	Como adicionar elementos em uma estrutura de dados pilha ?
de	ADP	0	5_pert_1	5	0	0	6	0	0	Como adicionar elementos em uma estrutura de dados pilha ?
dados	NOUN	0	5_pert_1	5	0	0	7	0	0	Como adicionar elementos em uma estrutura de dados pilha ?
pilha	NOUN	0	5_pert_1	5	0	0	8	0	0	Como adicionar elementos em uma estrutura de dados pilha ?
?	PUNCT	0	5_pert_1	5	0	0	9	0	0	Como adicionar elementos em uma estrutura de dados pilha ?
Como adicionar elementos em uma estrutura de dados pilha ?	['SCONJ', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	5_pert_1	5	0	-1	-1	1	2	Como adicionar elementos em uma estrutura de dados pilha ?
Como	SCONJ	0	5_pert_2	5	0	0	0	0	0	Como obter elementos em uma estrutura de dados pilha ?
obter	VERB	0	5_pert_2	5	0	1	1	0	0	Como obter elementos em uma estrutura de dados pilha ?
elementos	NOUN	0	5_pert_2	5	0	0	2	0	0	Como obter elementos em uma estrutura de dados pilha ?
em	ADP	0	5_pert_2	5	0	0	3	0	0	Como obter elementos em uma estrutura de dados pilha ?
uma	DET	0	5_pert_2	5	0	0	4	0	0	Como obter elementos em uma estrutura de dados pilha ?
estrutura	NOUN	0	5_pert_2	5	0	0	5	0	0	Como obter elementos em uma estrutura de dados pilha ?
de	ADP	0	5_pert_2	5	0	0	6	0	0	Como obter elementos em uma estrutura de dados pilha ?
dados	NOUN	0	5_pert_2	5	0	0	7	0	0	Como obter elementos em uma estrutura de dados pilha ?
pilha	NOUN	0	5_pert_2	5	0	0	8	0	0	Como obter elementos em uma estrutura de dados pilha ?
?	PUNCT	0	5_pert_2	5	0	0	9	0	0	Como obter elementos em uma estrutura de dados pilha ?
Como obter elementos em uma estrutura de dados pilha ?	['SCONJ', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	5_pert_2	5	0	-1	-1	1	2	Como obter elementos em uma estrutura de dados pilha ?
Como	SCONJ	0	5_pert_3	5	0	0	0	0	0	Como encontrar elementos em uma estrutura de dados pilha ?
encontrar	VERB	0	5_pert_3	5	0	1	1	0	0	Como encontrar elementos em uma estrutura de dados pilha ?
elementos	NOUN	0	5_pert_3	5	0	0	2	0	0	Como encontrar elementos em uma estrutura de dados pilha ?
em	ADP	0	5_pert_3	5	0	0	3	0	0	Como encontrar elementos em uma estrutura de dados pilha ?
uma	DET	0	5_pert_3	5	0	0	4	0	0	Como encontrar elementos em uma estrutura de dados pilha ?
estrutura	NOUN	0	5_pert_3	5	0	0	5	0	0	Como encontrar elementos em uma estrutura de dados pilha ?
de	ADP	0	5_pert_3	5	0	0	6	0	0	Como encontrar elementos em uma estrutura de dados pilha ?
dados	NOUN	0	5_pert_3	5	0	0	7	0	0	Como encontrar elementos em uma estrutura de dados pilha ?
pilha	NOUN	0	5_pert_3	5	0	0	8	0	0	Como encontrar elementos em uma estrutura de dados pilha ?
?	PUNCT	0	5_pert_3	5	0	0	9	0	0	Como encontrar elementos em uma estrutura de dados pilha ?
Como encontrar elementos em uma estrutura de dados pilha ?	['SCONJ', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	5_pert_3	5	0	-1	-1	1	2	Como encontrar elementos em uma estrutura de dados pilha ?
Como	SCONJ	0	5_pert_4	5	0	0	0	0	0	Como definir elementos em uma estrutura de dados pilha ?
definir	VERB	0	5_pert_4	5	0	1	1	0	0	Como definir elementos em uma estrutura de dados pilha ?
elementos	NOUN	0	5_pert_4	5	0	0	2	0	0	Como definir elementos em uma estrutura de dados pilha ?
em	ADP	0	5_pert_4	5	0	0	3	0	0	Como definir elementos em uma estrutura de dados pilha ?
uma	DET	0	5_pert_4	5	0	0	4	0	0	Como definir elementos em uma estrutura de dados pilha ?
estrutura	NOUN	0	5_pert_4	5	0	0	5	0	0	Como definir elementos em uma estrutura de dados pilha ?
de	ADP	0	5_pert_4	5	0	0	6	0	0	Como definir elementos em uma estrutura de dados pilha ?
dados	NOUN	0	5_pert_4	5	0	0	7	0	0	Como definir elementos em uma estrutura de dados pilha ?
pilha	NOUN	0	5_pert_4	5	0	0	8	0	0	Como definir elementos em uma estrutura de dados pilha ?
?	PUNCT	0	5_pert_4	5	0	0	9	0	0	Como definir elementos em uma estrutura de dados pilha ?
Como definir elementos em uma estrutura de dados pilha ?	['SCONJ', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	5_pert_4	5	0	-1	-1	1	2	Como definir elementos em uma estrutura de dados pilha ?
Como	SCONJ	0	5_pert_5	5	0	0	0	0	0	Como introduzir elementos em uma estrutura de dados pilha ?
introduzir	VERB	0	5_pert_5	5	0	1	1	0	0	Como introduzir elementos em uma estrutura de dados pilha ?
elementos	NOUN	0	5_pert_5	5	0	0	2	0	0	Como introduzir elementos em uma estrutura de dados pilha ?
