Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	Granularidade	Tipo_Texto	Sentença
Como	SCONJ	0	3	3	1	0	0	0	1	Como empilhar elementos em uma pilha ?
empilhar	VERB	1	3	3	1	1	1	0	1	Como empilhar elementos em uma pilha ?
elementos	NOUN	0	3	3	1	0	2	0	1	Como empilhar elementos em uma pilha ?
em	ADP	0	3	3	1	0	3	0	1	Como empilhar elementos em uma pilha ?
uma	DET	0	3	3	1	0	4	0	1	Como empilhar elementos em uma pilha ?
pilha	NOUN	0	3	3	1	0	5	0	1	Como empilhar elementos em uma pilha ?
?	PUNCT	0	3	3	1	0	6	0	1	Como empilhar elementos em uma pilha ?
Como empilhar elementos em uma pilha ?	['SCONJ', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']	[0, 1, 0, 0, 0, 0, 0]	3	3	1	-1	-1	1	3	Como empilhar elementos em uma pilha ?
Como	SCONJ	0	3_pert_0	3	0	0	0	0	0	Como colocar elementos em uma pilha ?
colocar	VERB	0	3_pert_0	3	0	1	1	0	0	Como colocar elementos em uma pilha ?
elementos	NOUN	0	3_pert_0	3	0	0	2	0	0	Como colocar elementos em uma pilha ?
em	ADP	0	3_pert_0	3	0	0	3	0	0	Como colocar elementos em uma pilha ?
uma	DET	0	3_pert_0	3	0	0	4	0	0	Como colocar elementos em uma pilha ?
pilha	NOUN	0	3_pert_0	3	0	0	5	0	0	Como colocar elementos em uma pilha ?
?	PUNCT	0	3_pert_0	3	0	0	6	0	0	Como colocar elementos em uma pilha ?
Como colocar elementos em uma pilha ?	['SCONJ', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0]	3_pert_0	3	0	-1	-1	1	2	Como colocar elementos em uma pilha ?
Como	SCONJ	0	3_pert_1	3	0	0	0	0	0	Como adicionar elementos em uma pilha ?
adicionar	VERB	0	3_pert_1	3	0	1	1	0	0	Como adicionar elementos em uma pilha ?
elementos	NOUN	0	3_pert_1	3	0	0	2	0	0	Como adicionar elementos em uma pilha ?
em	ADP	0	3_pert_1	3	0	0	3	0	0	Como adicionar elementos em uma pilha ?
uma	DET	0	3_pert_1	3	0	0	4	0	0	Como adicionar elementos em uma pilha ?
pilha	NOUN	0	3_pert_1	3	0	0	5	0	0	Como adicionar elementos em uma pilha ?
?	PUNCT	0	3_pert_1	3	0	0	6	0	0	Como adicionar elementos em uma pilha ?
