Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	Granularidade	Tipo_Texto	Sentença
O	PRON	0	13	13	1	0	0	0	1	O que é uma fila e como enfileirar um elemento nela ?
que	PRON	0	13	13	1	0	1	0	1	O que é uma fila e como enfileirar um elemento nela ?
é	AUX	0	13	13	1	0	2	0	1	O que é uma fila e como enfileirar um elemento nela ?
uma	DET	0	13	13	1	0	3	0	1	O que é uma fila e como enfileirar um elemento nela ?
fila	NOUN	1	13	13	1	0	4	0	1	O que é uma fila e como enfileirar um elemento nela ?
e	CCONJ	0	13	13	1	0	5	0	1	O que é uma fila e como enfileirar um elemento nela ?
como	ADV	0	13	13	1	0	6	0	1	O que é uma fila e como enfileirar um elemento nela ?
enfileirar	VERB	1	13	13	1	1	7	0	1	O que é uma fila e como enfileirar um elemento nela ?
um	DET	0	13	13	1	0	8	0	1	O que é uma fila e como enfileirar um elemento nela ?
elemento	NOUN	0	13	13	1	0	9	0	1	O que é uma fila e como enfileirar um elemento nela ?
nela	PRON	0	13	13	1	0	10	0	1	O que é uma fila e como enfileirar um elemento nela ?
?	PUNCT	0	13	13	1	0	11	0	1	O que é uma fila e como enfileirar um elemento nela ?
O que é uma fila e como enfileirar um elemento nela ?	['PRON', 'PRON', 'AUX', 'DET', 'NOUN', 'CCONJ', 'ADV', 'VERB', 'DET', 'NOUN', 'PRON', 'PUNCT']	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]	13	13	1	-1	-1	1	3	O que é uma fila e como enfileirar um elemento nela ?
O	PRON	0	13_pert_0	13	0	0	0	0	0	O que é uma fila e como colocar um elemento nela ?
que	PRON	0	13_pert_0	13	0	0	1	0	0	O que é uma fila e como colocar um elemento nela ?
é	AUX	0	13_pert_0	13	0	0	2	0	0	O que é uma fila e como colocar um elemento nela ?
uma	DET	0	13_pert_0	13	0	0	3	0	0	O que é uma fila e como colocar um elemento nela ?
fila	NOUN	1	13_pert_0	13	0	0	4	0	0	O que é uma fila e como colocar um elemento nela ?
e	CCONJ	0	13_pert_0	13	0	0	5	0	0	O que é uma fila e como colocar um elemento nela ?
como	ADV	0	13_pert_0	13	0	0	6	0	0	O que é uma fila e como colocar um elemento nela ?
colocar	VERB	0	13_pert_0	13	0	1	7	0	0	O que é uma fila e como colocar um elemento nela ?
um	DET	0	13_pert_0	13	0	0	8	0	0	O que é uma fila e como colocar um elemento nela ?
elemento	NOUN	0	13_pert_0	13	0	0	9	0	0	O que é uma fila e como colocar um elemento nela ?
nela	PRON	0	13_pert_0	13	0	0	10	0	0	O que é uma fila e como colocar um elemento nela ?
?	PUNCT	0	13_pert_0	13	0	0	11	0	0	O que é uma fila e como colocar um elemento nela ?
