Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Granularidade	Tipo_Texto	Sentença
Como	ADV	0	17	17	1	0	0	1	0	1	Como são implementadas as operações de empilhar e desempilhar elementos em uma pilha ?
são	AUX	0	17	17	1	0	1	2	0	1	Como são implementadas as operações de empilhar e desempilhar elementos em uma pilha ?
implementadas	VERB	1	17	17	1	0	2	3	0	1	Como são implementadas as operações de empilhar e desempilhar elementos em uma pilha ?
as	DET	0	17	17	1	0	3	4	0	1	Como são implementadas as operações de empilhar e desempilhar elementos em uma pilha ?
operações	NOUN	0	17	17	1	0	4	5	0	1	Como são implementadas as operações de empilhar e desempilhar elementos em uma pilha ?
de	SCONJ	0	17	17	1	0	5	6	0	1	Como são implementadas as operações de empilhar e desempilhar elementos em uma pilha ?
empilhar	VERB	1	17	17	1	0	6	7	0	1	Como são implementadas as operações de empilhar e desempilhar elementos em uma pilha ?
e	CCONJ	0	17	17	1	0	7	8	0	1	Como são implementadas as operações de empilhar e desempilhar elementos em uma pilha ?
desempilhar	VERB	1	17	17	1	1	8	9	0	1	Como são implementadas as operações de empilhar e desempilhar elementos em uma pilha ?
elementos	NOUN	0	17	17	1	0	9	10	0	1	Como são implementadas as operações de empilhar e desempilhar elementos em uma pilha ?
em	ADP	0	17	17	1	0	10	11	0	1	Como são implementadas as operações de empilhar e desempilhar elementos em uma pilha ?
uma	DET	0	17	17	1	0	11	12	0	1	Como são implementadas as operações de empilhar e desempilhar elementos em uma pilha ?
pilha	NOUN	0	17	17	1	0	12	13	0	1	Como são implementadas as operações de empilhar e desempilhar elementos em uma pilha ?
?	PUNCT	0	17	17	1	0	13	14	0	1	Como são implementadas as operações de empilhar e desempilhar elementos em uma pilha ?
Como são implementadas as operações de empilhar e desempilhar elementos em uma pilha ?	['ADV', 'AUX', 'VERB', 'DET', 'NOUN', 'SCONJ', 'VERB', 'CCONJ', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']	[0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]	17	17	1	-1	-1		1	3	Como são implementadas as operações de empilhar e desempilhar elementos em uma pilha ?
Como	ADV	0	17_pert_0	17	0	0	0	16	0	0	Como são implementadas as operações de empilhar e organizar elementos em uma pilha ?
são	AUX	0	17_pert_0	17	0	0	1	17	0	0	Como são implementadas as operações de empilhar e organizar elementos em uma pilha ?
implementadas	VERB	1	17_pert_0	17	0	0	2	18	0	0	Como são implementadas as operações de empilhar e organizar elementos em uma pilha ?
as	DET	0	17_pert_0	17	0	0	3	19	0	0	Como são implementadas as operações de empilhar e organizar elementos em uma pilha ?
operações	NOUN	0	17_pert_0	17	0	0	4	20	0	0	Como são implementadas as operações de empilhar e organizar elementos em uma pilha ?
de	SCONJ	0	17_pert_0	17	0	0	5	21	0	0	Como são implementadas as operações de empilhar e organizar elementos em uma pilha ?
empilhar	VERB	1	17_pert_0	17	0	0	6	22	0	0	Como são implementadas as operações de empilhar e organizar elementos em uma pilha ?
