Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Sentença
Qual	PRON	0	5a848a6d7cf838001a46a8eb	5a848a6d7cf838001a46a8eb	1	0	0	1	Qual é o fator chave para a ESA ?
é	AUX	0	5a848a6d7cf838001a46a8eb	5a848a6d7cf838001a46a8eb	1	0	1	2	Qual é o fator chave para a ESA ?
o	DET	0	5a848a6d7cf838001a46a8eb	5a848a6d7cf838001a46a8eb	1	0	2	3	Qual é o fator chave para a ESA ?
fator	NOUN	0	5a848a6d7cf838001a46a8eb	5a848a6d7cf838001a46a8eb	1	0	3	4	Qual é o fator chave para a ESA ?
chave	NOUN	0	5a848a6d7cf838001a46a8eb	5a848a6d7cf838001a46a8eb	1	1	4	5	Qual é o fator chave para a ESA ?
para	ADP	0	5a848a6d7cf838001a46a8eb	5a848a6d7cf838001a46a8eb	1	0	5	6	Qual é o fator chave para a ESA ?
a	DET	0	5a848a6d7cf838001a46a8eb	5a848a6d7cf838001a46a8eb	1	0	6	7	Qual é o fator chave para a ESA ?
ESA	PROPN	1	5a848a6d7cf838001a46a8eb	5a848a6d7cf838001a46a8eb	1	0	7	8	Qual é o fator chave para a ESA ?
?	PUNCT	0	5a848a6d7cf838001a46a8eb	5a848a6d7cf838001a46a8eb	1	0	8		Qual é o fator chave para a ESA ?
Qual	PRON	0	5a848a6d7cf838001a46a8eb_pert_0	5a848a6d7cf838001a46a8eb	0	0	0	10	Qual é o fator decisivo para a ESA ?
é	AUX	0	5a848a6d7cf838001a46a8eb_pert_0	5a848a6d7cf838001a46a8eb	0	0	1	11	Qual é o fator decisivo para a ESA ?
o	DET	0	5a848a6d7cf838001a46a8eb_pert_0	5a848a6d7cf838001a46a8eb	0	0	2	12	Qual é o fator decisivo para a ESA ?
fator	NOUN	0	5a848a6d7cf838001a46a8eb_pert_0	5a848a6d7cf838001a46a8eb	0	0	3	13	Qual é o fator decisivo para a ESA ?
decisivo	ADJ	0	5a848a6d7cf838001a46a8eb_pert_0	5a848a6d7cf838001a46a8eb	0	1	4	14	Qual é o fator decisivo para a ESA ?
para	ADP	0	5a848a6d7cf838001a46a8eb_pert_0	5a848a6d7cf838001a46a8eb	0	0	5	15	Qual é o fator decisivo para a ESA ?
a	DET	0	5a848a6d7cf838001a46a8eb_pert_0	5a848a6d7cf838001a46a8eb	0	0	6	16	Qual é o fator decisivo para a ESA ?
ESA	PROPN	1	5a848a6d7cf838001a46a8eb_pert_0	5a848a6d7cf838001a46a8eb	0	0	7	17	Qual é o fator decisivo para a ESA ?
?	PUNCT	0	5a848a6d7cf838001a46a8eb_pert_0	5a848a6d7cf838001a46a8eb	0	0	8		Qual é o fator decisivo para a ESA ?
Qual	PRON	0	5a848a6d7cf838001a46a8eb_pert_1	5a848a6d7cf838001a46a8eb	0	0	0	19	Qual é o fator chave para a ESA ?
é	AUX	0	5a848a6d7cf838001a46a8eb_pert_1	5a848a6d7cf838001a46a8eb	0	0	1	20	Qual é o fator chave para a ESA ?
o	DET	0	5a848a6d7cf838001a46a8eb_pert_1	5a848a6d7cf838001a46a8eb	0	0	2	21	Qual é o fator chave para a ESA ?
fator	NOUN	0	5a848a6d7cf838001a46a8eb_pert_1	5a848a6d7cf838001a46a8eb	0	0	3	22	Qual é o fator chave para a ESA ?
chave	NOUN	0	5a848a6d7cf838001a46a8eb_pert_1	5a848a6d7cf838001a46a8eb	0	1	4	23	Qual é o fator chave para a ESA ?
para	ADP	0	5a848a6d7cf838001a46a8eb_pert_1	5a848a6d7cf838001a46a8eb	0	0	5	24	Qual é o fator chave para a ESA ?
a	DET	0	5a848a6d7cf838001a46a8eb_pert_1	5a848a6d7cf838001a46a8eb	0	0	6	25	Qual é o fator chave para a ESA ?
