Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	Sentença
O	PRON	0	572679a5f1498d1400e8e100	572679a5f1498d1400e8e100	1	0	0	O que usa um estado de memória interna ?
que	PRON	0	572679a5f1498d1400e8e100	572679a5f1498d1400e8e100	1	0	1	O que usa um estado de memória interna ?
usa	VERB	0	572679a5f1498d1400e8e100	572679a5f1498d1400e8e100	1	1	2	O que usa um estado de memória interna ?
um	DET	0	572679a5f1498d1400e8e100	572679a5f1498d1400e8e100	1	0	3	O que usa um estado de memória interna ?
estado	NOUN	0	572679a5f1498d1400e8e100	572679a5f1498d1400e8e100	1	0	4	O que usa um estado de memória interna ?
de	ADP	0	572679a5f1498d1400e8e100	572679a5f1498d1400e8e100	1	0	5	O que usa um estado de memória interna ?
memória	NOUN	0	572679a5f1498d1400e8e100	572679a5f1498d1400e8e100	1	0	6	O que usa um estado de memória interna ?
interna	ADJ	0	572679a5f1498d1400e8e100	572679a5f1498d1400e8e100	1	0	7	O que usa um estado de memória interna ?
?	PUNCT	0	572679a5f1498d1400e8e100	572679a5f1498d1400e8e100	1	0	8	O que usa um estado de memória interna ?
O	PRON	0	572679a5f1498d1400e8e100_pert_0	572679a5f1498d1400e8e100	0	0	0	O que é um estado de memória interna ?
que	PRON	0	572679a5f1498d1400e8e100_pert_0	572679a5f1498d1400e8e100	0	0	1	O que é um estado de memória interna ?
é	AUX	0	572679a5f1498d1400e8e100_pert_0	572679a5f1498d1400e8e100	0	1	2	O que é um estado de memória interna ?
um	DET	0	572679a5f1498d1400e8e100_pert_0	572679a5f1498d1400e8e100	0	0	3	O que é um estado de memória interna ?
estado	NOUN	0	572679a5f1498d1400e8e100_pert_0	572679a5f1498d1400e8e100	0	0	4	O que é um estado de memória interna ?
de	ADP	0	572679a5f1498d1400e8e100_pert_0	572679a5f1498d1400e8e100	0	0	5	O que é um estado de memória interna ?
memória	NOUN	0	572679a5f1498d1400e8e100_pert_0	572679a5f1498d1400e8e100	0	0	6	O que é um estado de memória interna ?
interna	ADJ	0	572679a5f1498d1400e8e100_pert_0	572679a5f1498d1400e8e100	0	0	7	O que é um estado de memória interna ?
?	PUNCT	0	572679a5f1498d1400e8e100_pert_0	572679a5f1498d1400e8e100	0	0	8	O que é um estado de memória interna ?
O	PRON	0	572679a5f1498d1400e8e100_pert_1	572679a5f1498d1400e8e100	0	0	0	O que seria um estado de memória interna ?
que	PRON	0	572679a5f1498d1400e8e100_pert_1	572679a5f1498d1400e8e100	0	0	1	O que seria um estado de memória interna ?
seria	AUX	0	572679a5f1498d1400e8e100_pert_1	572679a5f1498d1400e8e100	0	1	2	O que seria um estado de memória interna ?
um	DET	0	572679a5f1498d1400e8e100_pert_1	572679a5f1498d1400e8e100	0	0	3	O que seria um estado de memória interna ?
estado	NOUN	0	572679a5f1498d1400e8e100_pert_1	572679a5f1498d1400e8e100	0	0	4	O que seria um estado de memória interna ?
de	ADP	0	572679a5f1498d1400e8e100_pert_1	572679a5f1498d1400e8e100	0	0	5	O que seria um estado de memória interna ?
memória	NOUN	0	572679a5f1498d1400e8e100_pert_1	572679a5f1498d1400e8e100	0	0	6	O que seria um estado de memória interna ?
interna	ADJ	0	572679a5f1498d1400e8e100_pert_1	572679a5f1498d1400e8e100	0	0	7	O que seria um estado de memória interna ?
?	PUNCT	0	572679a5f1498d1400e8e100_pert_1	572679a5f1498d1400e8e100	0	0	8	O que seria um estado de memória interna ?
