Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	Granularidade	Tipo_Texto	Sentença
O	PRON	0	f71500e2feec42198524d833bc76cd14	f71500e2feec42198524d833bc76cd14	1	0	0	0	1	O que o desenvolvimento cada vez mais rápido de novas tecnologias reduziu ?
que	PRON	0	f71500e2feec42198524d833bc76cd14	f71500e2feec42198524d833bc76cd14	1	0	1	0	1	O que o desenvolvimento cada vez mais rápido de novas tecnologias reduziu ?
o	DET	0	f71500e2feec42198524d833bc76cd14	f71500e2feec42198524d833bc76cd14	1	0	2	0	1	O que o desenvolvimento cada vez mais rápido de novas tecnologias reduziu ?
desenvolvimento	NOUN	0	f71500e2feec42198524d833bc76cd14	f71500e2feec42198524d833bc76cd14	1	0	3	0	1	O que o desenvolvimento cada vez mais rápido de novas tecnologias reduziu ?
cada	NOUN	0	f71500e2feec42198524d833bc76cd14	f71500e2feec42198524d833bc76cd14	1	0	4	0	1	O que o desenvolvimento cada vez mais rápido de novas tecnologias reduziu ?
vez	ADP	0	f71500e2feec42198524d833bc76cd14	f71500e2feec42198524d833bc76cd14	1	0	5	0	1	O que o desenvolvimento cada vez mais rápido de novas tecnologias reduziu ?
mais	NOUN	0	f71500e2feec42198524d833bc76cd14	f71500e2feec42198524d833bc76cd14	1	0	6	0	1	O que o desenvolvimento cada vez mais rápido de novas tecnologias reduziu ?
rápido	ADJ	0	f71500e2feec42198524d833bc76cd14	f71500e2feec42198524d833bc76cd14	1	0	7	0	1	O que o desenvolvimento cada vez mais rápido de novas tecnologias reduziu ?
de	ADP	0	f71500e2feec42198524d833bc76cd14	f71500e2feec42198524d833bc76cd14	1	0	8	0	1	O que o desenvolvimento cada vez mais rápido de novas tecnologias reduziu ?
novas	ADJ	0	f71500e2feec42198524d833bc76cd14	f71500e2feec42198524d833bc76cd14	1	0	9	0	1	O que o desenvolvimento cada vez mais rápido de novas tecnologias reduziu ?
tecnologias	NOUN	0	f71500e2feec42198524d833bc76cd14	f71500e2feec42198524d833bc76cd14	1	0	10	0	1	O que o desenvolvimento cada vez mais rápido de novas tecnologias reduziu ?
reduziu	VERB	0	f71500e2feec42198524d833bc76cd14	f71500e2feec42198524d833bc76cd14	1	1	11	0	1	O que o desenvolvimento cada vez mais rápido de novas tecnologias reduziu ?
?	PUNCT	0	f71500e2feec42198524d833bc76cd14	f71500e2feec42198524d833bc76cd14	1	0	12	0	1	O que o desenvolvimento cada vez mais rápido de novas tecnologias reduziu ?
O que o desenvolvimento cada vez mais rápido de novas tecnologias reduziu ?	['PRON', 'PRON', 'DET', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'ADJ', 'NOUN', 'VERB', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	f71500e2feec42198524d833bc76cd14	f71500e2feec42198524d833bc76cd14	1	-1	-1	1	3	O que o desenvolvimento cada vez mais rápido de novas tecnologias reduziu ?
O	PRON	0	f71500e2feec42198524d833bc76cd14_pert_0	f71500e2feec42198524d833bc76cd14	0	0	0	0	0	O que o desenvolvimento cada vez mais rápido de novas tecnologias significa ?
que	PRON	0	f71500e2feec42198524d833bc76cd14_pert_0	f71500e2feec42198524d833bc76cd14	0	0	1	0	0	O que o desenvolvimento cada vez mais rápido de novas tecnologias significa ?
o	DET	0	f71500e2feec42198524d833bc76cd14_pert_0	f71500e2feec42198524d833bc76cd14	0	0	2	0	0	O que o desenvolvimento cada vez mais rápido de novas tecnologias significa ?
desenvolvimento	NOUN	0	f71500e2feec42198524d833bc76cd14_pert_0	f71500e2feec42198524d833bc76cd14	0	0	3	0	0	O que o desenvolvimento cada vez mais rápido de novas tecnologias significa ?
cada	NOUN	0	f71500e2feec42198524d833bc76cd14_pert_0	f71500e2feec42198524d833bc76cd14	0	0	4	0	0	O que o desenvolvimento cada vez mais rápido de novas tecnologias significa ?
vez	ADP	0	f71500e2feec42198524d833bc76cd14_pert_0	f71500e2feec42198524d833bc76cd14	0	0	5	0	0	O que o desenvolvimento cada vez mais rápido de novas tecnologias significa ?
mais	NOUN	0	f71500e2feec42198524d833bc76cd14_pert_0	f71500e2feec42198524d833bc76cd14	0	0	6	0	0	O que o desenvolvimento cada vez mais rápido de novas tecnologias significa ?
rápido	ADJ	0	f71500e2feec42198524d833bc76cd14_pert_0	f71500e2feec42198524d833bc76cd14	0	0	7	0	0	O que o desenvolvimento cada vez mais rápido de novas tecnologias significa ?
de	ADP	0	f71500e2feec42198524d833bc76cd14_pert_0	f71500e2feec42198524d833bc76cd14	0	0	8	0	0	O que o desenvolvimento cada vez mais rápido de novas tecnologias significa ?
novas	ADJ	0	f71500e2feec42198524d833bc76cd14_pert_0	f71500e2feec42198524d833bc76cd14	0	0	9	0	0	O que o desenvolvimento cada vez mais rápido de novas tecnologias significa ?
tecnologias	NOUN	0	f71500e2feec42198524d833bc76cd14_pert_0	f71500e2feec42198524d833bc76cd14	0	0	10	0	0	O que o desenvolvimento cada vez mais rápido de novas tecnologias significa ?
significa	VERB	0	f71500e2feec42198524d833bc76cd14_pert_0	f71500e2feec42198524d833bc76cd14	0	1	11	0	0	O que o desenvolvimento cada vez mais rápido de novas tecnologias significa ?
?	PUNCT	0	f71500e2feec42198524d833bc76cd14_pert_0	f71500e2feec42198524d833bc76cd14	0	0	12	0	0	O que o desenvolvimento cada vez mais rápido de novas tecnologias significa ?
O que o desenvolvimento cada vez mais rápido de novas tecnologias significa ?	['PRON', 'PRON', 'DET', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'ADJ', 'NOUN', 'VERB', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	f71500e2feec42198524d833bc76cd14_pert_0	f71500e2feec42198524d833bc76cd14	0	-1	-1	1	2	O que o desenvolvimento cada vez mais rápido de novas tecnologias significa ?
O	PRON	0	f71500e2feec42198524d833bc76cd14_pert_1	f71500e2feec42198524d833bc76cd14	0	0	0	0	0	O que o desenvolvimento cada vez mais rápido de novas tecnologias representa ?
que	PRON	0	f71500e2feec42198524d833bc76cd14_pert_1	f71500e2feec42198524d833bc76cd14	0	0	1	0	0	O que o desenvolvimento cada vez mais rápido de novas tecnologias representa ?
o	DET	0	f71500e2feec42198524d833bc76cd14_pert_1	f71500e2feec42198524d833bc76cd14	0	0	2	0	0	O que o desenvolvimento cada vez mais rápido de novas tecnologias representa ?
desenvolvimento	NOUN	0	f71500e2feec42198524d833bc76cd14_pert_1	f71500e2feec42198524d833bc76cd14	0	0	3	0	0	O que o desenvolvimento cada vez mais rápido de novas tecnologias representa ?
