Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Granularidade	Tipo_Texto	Sentença
Qual	PRON	0	57437143c7f7495f95b8f52696c8865e	57437143c7f7495f95b8f52696c8865e	1	0	0	1	0	1	Qual foi a primeira ferramenta conhecida para a computação ?
foi	AUX	0	57437143c7f7495f95b8f52696c8865e	57437143c7f7495f95b8f52696c8865e	1	0	1	2	0	1	Qual foi a primeira ferramenta conhecida para a computação ?
a	DET	0	57437143c7f7495f95b8f52696c8865e	57437143c7f7495f95b8f52696c8865e	1	0	2	3	0	1	Qual foi a primeira ferramenta conhecida para a computação ?
primeira	ADJ	0	57437143c7f7495f95b8f52696c8865e	57437143c7f7495f95b8f52696c8865e	1	0	3	4	0	1	Qual foi a primeira ferramenta conhecida para a computação ?
ferramenta	NOUN	0	57437143c7f7495f95b8f52696c8865e	57437143c7f7495f95b8f52696c8865e	1	0	4	5	0	1	Qual foi a primeira ferramenta conhecida para a computação ?
conhecida	VERB	0	57437143c7f7495f95b8f52696c8865e	57437143c7f7495f95b8f52696c8865e	1	1	5	6	0	1	Qual foi a primeira ferramenta conhecida para a computação ?
para	ADP	0	57437143c7f7495f95b8f52696c8865e	57437143c7f7495f95b8f52696c8865e	1	0	6	7	0	1	Qual foi a primeira ferramenta conhecida para a computação ?
a	DET	0	57437143c7f7495f95b8f52696c8865e	57437143c7f7495f95b8f52696c8865e	1	0	7	8	0	1	Qual foi a primeira ferramenta conhecida para a computação ?
computação	NOUN	0	57437143c7f7495f95b8f52696c8865e	57437143c7f7495f95b8f52696c8865e	1	0	8	9	0	1	Qual foi a primeira ferramenta conhecida para a computação ?
?	PUNCT	0	57437143c7f7495f95b8f52696c8865e	57437143c7f7495f95b8f52696c8865e	1	0	9	10	0	1	Qual foi a primeira ferramenta conhecida para a computação ?
Qual foi a primeira ferramenta conhecida para a computação ?	['PRON', 'AUX', 'DET', 'ADJ', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	57437143c7f7495f95b8f52696c8865e	57437143c7f7495f95b8f52696c8865e	1	-1	-1		1	3	Qual foi a primeira ferramenta conhecida para a computação ?
Qual	PRON	0	57437143c7f7495f95b8f52696c8865e_pert_0	57437143c7f7495f95b8f52696c8865e	0	0	0	12	0	0	Qual foi a primeira ferramenta desenvolvida para a computação ?
foi	AUX	0	57437143c7f7495f95b8f52696c8865e_pert_0	57437143c7f7495f95b8f52696c8865e	0	0	1	13	0	0	Qual foi a primeira ferramenta desenvolvida para a computação ?
a	DET	0	57437143c7f7495f95b8f52696c8865e_pert_0	57437143c7f7495f95b8f52696c8865e	0	0	2	14	0	0	Qual foi a primeira ferramenta desenvolvida para a computação ?
primeira	ADJ	0	57437143c7f7495f95b8f52696c8865e_pert_0	57437143c7f7495f95b8f52696c8865e	0	0	3	15	0	0	Qual foi a primeira ferramenta desenvolvida para a computação ?
