Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Granularidade	Tipo_Texto	Sentença
Onde	ADV	0	32ae5b677f30475ba175028d3f5e40a2	32ae5b677f30475ba175028d3f5e40a2	1	0	0	1	0	1	Onde é sediada a UFMS ?
é	AUX	0	32ae5b677f30475ba175028d3f5e40a2	32ae5b677f30475ba175028d3f5e40a2	1	0	1	2	0	1	Onde é sediada a UFMS ?
sediada	VERB	0	32ae5b677f30475ba175028d3f5e40a2	32ae5b677f30475ba175028d3f5e40a2	1	1	2	3	0	1	Onde é sediada a UFMS ?
a	DET	0	32ae5b677f30475ba175028d3f5e40a2	32ae5b677f30475ba175028d3f5e40a2	1	0	3	4	0	1	Onde é sediada a UFMS ?
UFMS	NOUN	1	32ae5b677f30475ba175028d3f5e40a2	32ae5b677f30475ba175028d3f5e40a2	1	0	4	5	0	1	Onde é sediada a UFMS ?
?	PUNCT	0	32ae5b677f30475ba175028d3f5e40a2	32ae5b677f30475ba175028d3f5e40a2	1	0	5	6	0	1	Onde é sediada a UFMS ?
Onde é sediada a UFMS ?	['ADV', 'AUX', 'VERB', 'DET', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 1, 0]	32ae5b677f30475ba175028d3f5e40a2	32ae5b677f30475ba175028d3f5e40a2	1	-1	-1		1	3	Onde é sediada a UFMS ?
Onde	ADV	0	32ae5b677f30475ba175028d3f5e40a2_pert_0	32ae5b677f30475ba175028d3f5e40a2	0	0	0	8	0	0	Onde é localizada a UFMS ?
é	AUX	0	32ae5b677f30475ba175028d3f5e40a2_pert_0	32ae5b677f30475ba175028d3f5e40a2	0	0	1	9	0	0	Onde é localizada a UFMS ?
localizada	VERB	0	32ae5b677f30475ba175028d3f5e40a2_pert_0	32ae5b677f30475ba175028d3f5e40a2	0	1	2	10	0	0	Onde é localizada a UFMS ?
a	DET	0	32ae5b677f30475ba175028d3f5e40a2_pert_0	32ae5b677f30475ba175028d3f5e40a2	0	0	3	11	0	0	Onde é localizada a UFMS ?
UFMS	NOUN	1	32ae5b677f30475ba175028d3f5e40a2_pert_0	32ae5b677f30475ba175028d3f5e40a2	0	0	4	12	0	0	Onde é localizada a UFMS ?
?	PUNCT	0	32ae5b677f30475ba175028d3f5e40a2_pert_0	32ae5b677f30475ba175028d3f5e40a2	0	0	5	13	0	0	Onde é localizada a UFMS ?
Onde é localizada a UFMS ?	['ADV', 'AUX', 'VERB', 'DET', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 1, 0]	32ae5b677f30475ba175028d3f5e40a2_pert_0	32ae5b677f30475ba175028d3f5e40a2	0	-1	-1		1	2	Onde é localizada a UFMS ?
Onde	ADV	0	32ae5b677f30475ba175028d3f5e40a2_pert_1	32ae5b677f30475ba175028d3f5e40a2	0	0	0	15	0	0	Onde é sediada a UFMS ?
é	AUX	0	32ae5b677f30475ba175028d3f5e40a2_pert_1	32ae5b677f30475ba175028d3f5e40a2	0	0	1	16	0	0	Onde é sediada a UFMS ?
sediada	VERB	0	32ae5b677f30475ba175028d3f5e40a2_pert_1	32ae5b677f30475ba175028d3f5e40a2	0	1	2	17	0	0	Onde é sediada a UFMS ?
a	DET	0	32ae5b677f30475ba175028d3f5e40a2_pert_1	32ae5b677f30475ba175028d3f5e40a2	0	0	3	18	0	0	Onde é sediada a UFMS ?
UFMS	NOUN	1	32ae5b677f30475ba175028d3f5e40a2_pert_1	32ae5b677f30475ba175028d3f5e40a2	0	0	4	19	0	0	Onde é sediada a UFMS ?
?	PUNCT	0	32ae5b677f30475ba175028d3f5e40a2_pert_1	32ae5b677f30475ba175028d3f5e40a2	0	0	5	20	0	0	Onde é sediada a UFMS ?
Onde é sediada a UFMS ?	['ADV', 'AUX', 'VERB', 'DET', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 1, 0]	32ae5b677f30475ba175028d3f5e40a2_pert_1	32ae5b677f30475ba175028d3f5e40a2	0	-1	-1		1	2	Onde é sediada a UFMS ?
Onde	ADV	0	32ae5b677f30475ba175028d3f5e40a2_pert_2	32ae5b677f30475ba175028d3f5e40a2	0	0	0	22	0	0	Onde é construída a UFMS ?
é	AUX	0	32ae5b677f30475ba175028d3f5e40a2_pert_2	32ae5b677f30475ba175028d3f5e40a2	0	0	1	23	0	0	Onde é construída a UFMS ?
construída	VERB	0	32ae5b677f30475ba175028d3f5e40a2_pert_2	32ae5b677f30475ba175028d3f5e40a2	0	1	2	24	0	0	Onde é construída a UFMS ?
a	DET	0	32ae5b677f30475ba175028d3f5e40a2_pert_2	32ae5b677f30475ba175028d3f5e40a2	0	0	3	25	0	0	Onde é construída a UFMS ?
UFMS	NOUN	1	32ae5b677f30475ba175028d3f5e40a2_pert_2	32ae5b677f30475ba175028d3f5e40a2	0	0	4	26	0	0	Onde é construída a UFMS ?
?	PUNCT	0	32ae5b677f30475ba175028d3f5e40a2_pert_2	32ae5b677f30475ba175028d3f5e40a2	0	0	5	27	0	0	Onde é construída a UFMS ?
