Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Sentença
What	PRON	0	15	15	1	0	0	1	What is a stack and how to push and pop its elements ?
is	AUX	0	15	15	1	0	1	2	What is a stack and how to push and pop its elements ?
a	DET	0	15	15	1	0	2	3	What is a stack and how to push and pop its elements ?
stack	NOUN	0	15	15	1	0	3	4	What is a stack and how to push and pop its elements ?
and	CCONJ	0	15	15	1	0	4	5	What is a stack and how to push and pop its elements ?
how	SCONJ	0	15	15	1	0	5	6	What is a stack and how to push and pop its elements ?
to	PART	0	15	15	1	0	6	7	What is a stack and how to push and pop its elements ?
push	VERB	0	15	15	1	0	7	8	What is a stack and how to push and pop its elements ?
and	CCONJ	0	15	15	1	0	8	9	What is a stack and how to push and pop its elements ?
pop	VERB	0	15	15	1	1	9	10	What is a stack and how to push and pop its elements ?
its	PRON	0	15	15	1	0	10	11	What is a stack and how to push and pop its elements ?
elements	NOUN	0	15	15	1	0	11	12	What is a stack and how to push and pop its elements ?
?	PUNCT	0	15	15	1	0	12		What is a stack and how to push and pop its elements ?
What	PRON	0	15_pert_0	15	0	0	0	14	What is a stack and how to push and pull its elements ?
is	AUX	0	15_pert_0	15	0	0	1	15	What is a stack and how to push and pull its elements ?
a	DET	0	15_pert_0	15	0	0	2	16	What is a stack and how to push and pull its elements ?
stack	NOUN	0	15_pert_0	15	0	0	3	17	What is a stack and how to push and pull its elements ?
and	CCONJ	0	15_pert_0	15	0	0	4	18	What is a stack and how to push and pull its elements ?
how	SCONJ	0	15_pert_0	15	0	0	5	19	What is a stack and how to push and pull its elements ?
to	PART	0	15_pert_0	15	0	0	6	20	What is a stack and how to push and pull its elements ?
push	VERB	0	15_pert_0	15	0	0	7	21	What is a stack and how to push and pull its elements ?
and	CCONJ	0	15_pert_0	15	0	0	8	22	What is a stack and how to push and pull its elements ?
pull	VERB	0	15_pert_0	15	0	1	9	23	What is a stack and how to push and pull its elements ?
its	PRON	0	15_pert_0	15	0	0	10	24	What is a stack and how to push and pull its elements ?
elements	NOUN	0	15_pert_0	15	0	0	11	25	What is a stack and how to push and pull its elements ?
?	PUNCT	0	15_pert_0	15	0	0	12		What is a stack and how to push and pull its elements ?
What	PRON	0	15_pert_1	15	0	0	0	27	What is a stack and how to push and hold its elements ?
is	AUX	0	15_pert_1	15	0	0	1	28	What is a stack and how to push and hold its elements ?
a	DET	0	15_pert_1	15	0	0	2	29	What is a stack and how to push and hold its elements ?
stack	NOUN	0	15_pert_1	15	0	0	3	30	What is a stack and how to push and hold its elements ?
and	CCONJ	0	15_pert_1	15	0	0	4	31	What is a stack and how to push and hold its elements ?
how	SCONJ	0	15_pert_1	15	0	0	5	32	What is a stack and how to push and hold its elements ?
to	PART	0	15_pert_1	15	0	0	6	33	What is a stack and how to push and hold its elements ?
push	VERB	0	15_pert_1	15	0	0	7	34	What is a stack and how to push and hold its elements ?
and	CCONJ	0	15_pert_1	15	0	0	8	35	What is a stack and how to push and hold its elements ?
hold	VERB	0	15_pert_1	15	0	1	9	36	What is a stack and how to push and hold its elements ?
its	PRON	0	15_pert_1	15	0	0	10	37	What is a stack and how to push and hold its elements ?
elements	NOUN	0	15_pert_1	15	0	0	11	38	What is a stack and how to push and hold its elements ?
?	PUNCT	0	15_pert_1	15	0	0	12		What is a stack and how to push and hold its elements ?
What	PRON	0	15_pert_2	15	0	0	0	40	What is a stack and how to push and push its elements ?
is	AUX	0	15_pert_2	15	0	0	1	41	What is a stack and how to push and push its elements ?
a	DET	0	15_pert_2	15	0	0	2	42	What is a stack and how to push and push its elements ?
stack	NOUN	0	15_pert_2	15	0	0	3	43	What is a stack and how to push and push its elements ?
and	CCONJ	0	15_pert_2	15	0	0	4	44	What is a stack and how to push and push its elements ?
how	SCONJ	0	15_pert_2	15	0	0	5	45	What is a stack and how to push and push its elements ?
to	PART	0	15_pert_2	15	0	0	6	46	What is a stack and how to push and push its elements ?
push	VERB	0	15_pert_2	15	0	0	7	47	What is a stack and how to push and push its elements ?
and	CCONJ	0	15_pert_2	15	0	0	8	48	What is a stack and how to push and push its elements ?
push	VERB	0	15_pert_2	15	0	0	9	49	What is a stack and how to push and push its elements ?
its	PRON	0	15_pert_2	15	0	0	10	50	What is a stack and how to push and push its elements ?
elements	NOUN	0	15_pert_2	15	0	0	11	51	What is a stack and how to push and push its elements ?
?	PUNCT	0	15_pert_2	15	0	0	12		What is a stack and how to push and push its elements ?
What	PRON	0	15_pert_3	15	0	0	0	53	What is a stack and how to push and extract its elements ?
is	AUX	0	15_pert_3	15	0	0	1	54	What is a stack and how to push and extract its elements ?
a	DET	0	15_pert_3	15	0	0	2	55	What is a stack and how to push and extract its elements ?
stack	NOUN	0	15_pert_3	15	0	0	3	56	What is a stack and how to push and extract its elements ?
and	CCONJ	0	15_pert_3	15	0	0	4	57	What is a stack and how to push and extract its elements ?
how	SCONJ	0	15_pert_3	15	0	0	5	58	What is a stack and how to push and extract its elements ?
to	PART	0	15_pert_3	15	0	0	6	59	What is a stack and how to push and extract its elements ?
push	VERB	0	15_pert_3	15	0	0	7	60	What is a stack and how to push and extract its elements ?
