Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Sentença
How	SCONJ	0	4	4	1	0	0	1	How to push and pop elements in a stack ?
to	PART	0	4	4	1	0	1	2	How to push and pop elements in a stack ?
push	VERB	0	4	4	1	1	2	3	How to push and pop elements in a stack ?
and	CCONJ	0	4	4	1	0	3	4	How to push and pop elements in a stack ?
pop	NOUN	0	4	4	1	0	4	5	How to push and pop elements in a stack ?
elements	NOUN	0	4	4	1	0	5	6	How to push and pop elements in a stack ?
in	ADP	0	4	4	1	0	6	7	How to push and pop elements in a stack ?
a	DET	0	4	4	1	0	7	8	How to push and pop elements in a stack ?
stack	NOUN	0	4	4	1	0	8	9	How to push and pop elements in a stack ?
?	PUNCT	0	4	4	1	0	9		How to push and pop elements in a stack ?
How	SCONJ	0	4_pert_0	4	0	0	0	11	How to mix and pop elements in a stack ?
to	PART	0	4_pert_0	4	0	0	1	12	How to mix and pop elements in a stack ?
mix	VERB	0	4_pert_0	4	0	1	2	13	How to mix and pop elements in a stack ?
and	CCONJ	0	4_pert_0	4	0	0	3	14	How to mix and pop elements in a stack ?
pop	VERB	0	4_pert_0	4	0	0	4	15	How to mix and pop elements in a stack ?
elements	NOUN	0	4_pert_0	4	0	0	5	16	How to mix and pop elements in a stack ?
in	ADP	0	4_pert_0	4	0	0	6	17	How to mix and pop elements in a stack ?
a	DET	0	4_pert_0	4	0	0	7	18	How to mix and pop elements in a stack ?
stack	NOUN	0	4_pert_0	4	0	0	8	19	How to mix and pop elements in a stack ?
?	PUNCT	0	4_pert_0	4	0	0	9		How to mix and pop elements in a stack ?
How	SCONJ	0	4_pert_1	4	0	0	0	21	How to combine and pop elements in a stack ?
to	PART	0	4_pert_1	4	0	0	1	22	How to combine and pop elements in a stack ?
combine	VERB	0	4_pert_1	4	0	1	2	23	How to combine and pop elements in a stack ?
and	CCONJ	0	4_pert_1	4	0	0	3	24	How to combine and pop elements in a stack ?
pop	NOUN	0	4_pert_1	4	0	0	4	25	How to combine and pop elements in a stack ?
elements	NOUN	0	4_pert_1	4	0	0	5	26	How to combine and pop elements in a stack ?
in	ADP	0	4_pert_1	4	0	0	6	27	How to combine and pop elements in a stack ?
a	DET	0	4_pert_1	4	0	0	7	28	How to combine and pop elements in a stack ?
stack	NOUN	0	4_pert_1	4	0	0	8	29	How to combine and pop elements in a stack ?
?	PUNCT	0	4_pert_1	4	0	0	9		How to combine and pop elements in a stack ?
How	SCONJ	0	4_pert_2	4	0	0	0	31	How to throw and pop elements in a stack ?
to	PART	0	4_pert_2	4	0	0	1	32	How to throw and pop elements in a stack ?
throw	VERB	0	4_pert_2	4	0	1	2	33	How to throw and pop elements in a stack ?
and	CCONJ	0	4_pert_2	4	0	0	3	34	How to throw and pop elements in a stack ?
pop	NOUN	0	4_pert_2	4	0	0	4	35	How to throw and pop elements in a stack ?
elements	NOUN	0	4_pert_2	4	0	0	5	36	How to throw and pop elements in a stack ?
in	ADP	0	4_pert_2	4	0	0	6	37	How to throw and pop elements in a stack ?
a	DET	0	4_pert_2	4	0	0	7	38	How to throw and pop elements in a stack ?
stack	NOUN	0	4_pert_2	4	0	0	8	39	How to throw and pop elements in a stack ?
?	PUNCT	0	4_pert_2	4	0	0	9		How to throw and pop elements in a stack ?
How	SCONJ	0	4_pert_3	4	0	0	0	41	How to put and pop elements in a stack ?
to	PART	0	4_pert_3	4	0	0	1	42	How to put and pop elements in a stack ?
put	VERB	0	4_pert_3	4	0	1	2	43	How to put and pop elements in a stack ?
and	CCONJ	0	4_pert_3	4	0	0	3	44	How to put and pop elements in a stack ?
pop	VERB	0	4_pert_3	4	0	0	4	45	How to put and pop elements in a stack ?
elements	NOUN	0	4_pert_3	4	0	0	5	46	How to put and pop elements in a stack ?
in	ADP	0	4_pert_3	4	0	0	6	47	How to put and pop elements in a stack ?
a	DET	0	4_pert_3	4	0	0	7	48	How to put and pop elements in a stack ?
stack	NOUN	0	4_pert_3	4	0	0	8	49	How to put and pop elements in a stack ?
?	PUNCT	0	4_pert_3	4	0	0	9		How to put and pop elements in a stack ?
How	SCONJ	0	4_pert_4	4	0	0	0	51	How to blend and pop elements in a stack ?
to	PART	0	4_pert_4	4	0	0	1	52	How to blend and pop elements in a stack ?
blend	VERB	0	4_pert_4	4	0	1	2	53	How to blend and pop elements in a stack ?
and	CCONJ	0	4_pert_4	4	0	0	3	54	How to blend and pop elements in a stack ?
pop	NOUN	0	4_pert_4	4	0	0	4	55	How to blend and pop elements in a stack ?
elements	NOUN	0	4_pert_4	4	0	0	5	56	How to blend and pop elements in a stack ?
in	ADP	0	4_pert_4	4	0	0	6	57	How to blend and pop elements in a stack ?
a	DET	0	4_pert_4	4	0	0	7	58	How to blend and pop elements in a stack ?
stack	NOUN	0	4_pert_4	4	0	0	8	59	How to blend and pop elements in a stack ?
?	PUNCT	0	4_pert_4	4	0	0	9		How to blend and pop elements in a stack ?
How	SCONJ	0	4_pert_5	4	0	0	0	61	How to add and pop elements in a stack ?
to	PART	0	4_pert_5	4	0	0	1	62	How to add and pop elements in a stack ?
add	VERB	0	4_pert_5	4	0	1	2	63	How to add and pop elements in a stack ?
and	CCONJ	0	4_pert_5	4	0	0	3	64	How to add and pop elements in a stack ?
pop	NOUN	0	4_pert_5	4	0	0	4	65	How to add and pop elements in a stack ?
elements	NOUN	0	4_pert_5	4	0	0	5	66	How to add and pop elements in a stack ?
in	ADP	0	4_pert_5	4	0	0	6	67	How to add and pop elements in a stack ?
a	DET	0	4_pert_5	4	0	0	7	68	How to add and pop elements in a stack ?
stack	NOUN	0	4_pert_5	4	0	0	8	69	How to add and pop elements in a stack ?
?	PUNCT	0	4_pert_5	4	0	0	9		How to add and pop elements in a stack ?
How	SCONJ	0	4_pert_6	4	0	0	0	71	How to gather and pop elements in a stack ?
to	PART	0	4_pert_6	4	0	0	1	72	How to gather and pop elements in a stack ?
gather	VERB	0	4_pert_6	4	0	1	2	73	How to gather and pop elements in a stack ?
and	CCONJ	0	4_pert_6	4	0	0	3	74	How to gather and pop elements in a stack ?
pop	VERB	0	4_pert_6	4	0	0	4	75	How to gather and pop elements in a stack ?
elements	NOUN	0	4_pert_6	4	0	0	5	76	How to gather and pop elements in a stack ?
in	ADP	0	4_pert_6	4	0	0	6	77	How to gather and pop elements in a stack ?
a	DET	0	4_pert_6	4	0	0	7	78	How to gather and pop elements in a stack ?
stack	NOUN	0	4_pert_6	4	0	0	8	79	How to gather and pop elements in a stack ?
?	PUNCT	0	4_pert_6	4	0	0	9		How to gather and pop elements in a stack ?
How	SCONJ	0	4_pert_7	4	0	0	0	81	How to arrange and pop elements in a stack ?
to	PART	0	4_pert_7	4	0	0	1	82	How to arrange and pop elements in a stack ?
arrange	VERB	0	4_pert_7	4	0	1	2	83	How to arrange and pop elements in a stack ?
and	CCONJ	0	4_pert_7	4	0	0	3	84	How to arrange and pop elements in a stack ?
pop	NOUN	0	4_pert_7	4	0	0	4	85	How to arrange and pop elements in a stack ?
elements	NOUN	0	4_pert_7	4	0	0	5	86	How to arrange and pop elements in a stack ?
in	ADP	0	4_pert_7	4	0	0	6	87	How to arrange and pop elements in a stack ?
