Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	Sentença
How	SCONJ	0	1	1	1	0	0	How to enqueue elements in a queue ?
to	PART	0	1	1	1	0	1	How to enqueue elements in a queue ?
enqueue	VERB	1	1	1	1	1	2	How to enqueue elements in a queue ?
elements	NOUN	0	1	1	1	0	3	How to enqueue elements in a queue ?
in	ADP	0	1	1	1	0	4	How to enqueue elements in a queue ?
a	DET	0	1	1	1	0	5	How to enqueue elements in a queue ?
queue	NOUN	1	1	1	1	0	6	How to enqueue elements in a queue ?
?	PUNCT	0	1	1	1	0	7	How to enqueue elements in a queue ?
How	SCONJ	0	1_pert_0	1	0	0	0	How to place elements in a queue ?
to	PART	0	1_pert_0	1	0	0	1	How to place elements in a queue ?
place	VERB	0	1_pert_0	1	0	1	2	How to place elements in a queue ?
elements	NOUN	0	1_pert_0	1	0	0	3	How to place elements in a queue ?
in	ADP	0	1_pert_0	1	0	0	4	How to place elements in a queue ?
a	DET	0	1_pert_0	1	0	0	5	How to place elements in a queue ?
queue	NOUN	1	1_pert_0	1	0	0	6	How to place elements in a queue ?
?	PUNCT	0	1_pert_0	1	0	0	7	How to place elements in a queue ?
How	SCONJ	0	1_pert_1	1	0	0	0	How to arrange elements in a queue ?
to	PART	0	1_pert_1	1	0	0	1	How to arrange elements in a queue ?
arrange	VERB	0	1_pert_1	1	0	1	2	How to arrange elements in a queue ?
elements	NOUN	0	1_pert_1	1	0	0	3	How to arrange elements in a queue ?
in	ADP	0	1_pert_1	1	0	0	4	How to arrange elements in a queue ?
a	DET	0	1_pert_1	1	0	0	5	How to arrange elements in a queue ?
queue	NOUN	1	1_pert_1	1	0	0	6	How to arrange elements in a queue ?
?	PUNCT	0	1_pert_1	1	0	0	7	How to arrange elements in a queue ?
How	SCONJ	0	1_pert_2	1	0	0	0	How to organize elements in a queue ?
to	PART	0	1_pert_2	1	0	0	1	How to organize elements in a queue ?
organize	VERB	0	1_pert_2	1	0	1	2	How to organize elements in a queue ?
elements	NOUN	0	1_pert_2	1	0	0	3	How to organize elements in a queue ?
in	ADP	0	1_pert_2	1	0	0	4	How to organize elements in a queue ?
a	DET	0	1_pert_2	1	0	0	5	How to organize elements in a queue ?
queue	NOUN	1	1_pert_2	1	0	0	6	How to organize elements in a queue ?
?	PUNCT	0	1_pert_2	1	0	0	7	How to organize elements in a queue ?
How	SCONJ	0	1_pert_3	1	0	0	0	How to manage elements in a queue ?
to	PART	0	1_pert_3	1	0	0	1	How to manage elements in a queue ?
manage	VERB	0	1_pert_3	1	0	1	2	How to manage elements in a queue ?
elements	NOUN	0	1_pert_3	1	0	0	3	How to manage elements in a queue ?
in	ADP	0	1_pert_3	1	0	0	4	How to manage elements in a queue ?
