Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Sentença
Como	SCONJ	0	1	1	1	0	0	1	Como enfileirar elementos em uma fila ?
enfileirar	VERB	1	1	1	1	1	1	2	Como enfileirar elementos em uma fila ?
elementos	NOUN	0	1	1	1	0	2	3	Como enfileirar elementos em uma fila ?
em	ADP	0	1	1	1	0	3	4	Como enfileirar elementos em uma fila ?
uma	DET	0	1	1	1	0	4	5	Como enfileirar elementos em uma fila ?
fila	NOUN	1	1	1	1	0	5	6	Como enfileirar elementos em uma fila ?
?	PUNCT	0	1	1	1	0	6		Como enfileirar elementos em uma fila ?
Como	SCONJ	0	1_pert_0	1	0	0	0	8	Como colocar elementos em uma fila ?
colocar	VERB	0	1_pert_0	1	0	1	1	9	Como colocar elementos em uma fila ?
elementos	NOUN	0	1_pert_0	1	0	0	2	10	Como colocar elementos em uma fila ?
em	ADP	0	1_pert_0	1	0	0	3	11	Como colocar elementos em uma fila ?
uma	DET	0	1_pert_0	1	0	0	4	12	Como colocar elementos em uma fila ?
fila	NOUN	1	1_pert_0	1	0	0	5	13	Como colocar elementos em uma fila ?
?	PUNCT	0	1_pert_0	1	0	0	6		Como colocar elementos em uma fila ?
Como	SCONJ	0	1_pert_1	1	0	0	0	15	Como identificar elementos em uma fila ?
identificar	VERB	0	1_pert_1	1	0	1	1	16	Como identificar elementos em uma fila ?
elementos	NOUN	0	1_pert_1	1	0	0	2	17	Como identificar elementos em uma fila ?
em	ADP	0	1_pert_1	1	0	0	3	18	Como identificar elementos em uma fila ?
uma	DET	0	1_pert_1	1	0	0	4	19	Como identificar elementos em uma fila ?
fila	NOUN	1	1_pert_1	1	0	0	5	20	Como identificar elementos em uma fila ?
?	PUNCT	0	1_pert_1	1	0	0	6		Como identificar elementos em uma fila ?
Como	SCONJ	0	1_pert_2	1	0	0	0	22	Como encontrar elementos em uma fila ?
encontrar	VERB	0	1_pert_2	1	0	1	1	23	Como encontrar elementos em uma fila ?
elementos	NOUN	0	1_pert_2	1	0	0	2	24	Como encontrar elementos em uma fila ?
em	ADP	0	1_pert_2	1	0	0	3	25	Como encontrar elementos em uma fila ?
uma	DET	0	1_pert_2	1	0	0	4	26	Como encontrar elementos em uma fila ?
fila	NOUN	1	1_pert_2	1	0	0	5	27	Como encontrar elementos em uma fila ?
?	PUNCT	0	1_pert_2	1	0	0	6		Como encontrar elementos em uma fila ?
Como	SCONJ	0	1_pert_3	1	0	0	0	29	Como adicionar elementos em uma fila ?
adicionar	VERB	0	1_pert_3	1	0	1	1	30	Como adicionar elementos em uma fila ?
elementos	NOUN	0	1_pert_3	1	0	0	2	31	Como adicionar elementos em uma fila ?
em	ADP	0	1_pert_3	1	0	0	3	32	Como adicionar elementos em uma fila ?
uma	DET	0	1_pert_3	1	0	0	4	33	Como adicionar elementos em uma fila ?
fila	NOUN	1	1_pert_3	1	0	0	5	34	Como adicionar elementos em uma fila ?
?	PUNCT	0	1_pert_3	1	0	0	6		Como adicionar elementos em uma fila ?
Como	SCONJ	0	1_pert_4	1	0	0	0	36	Como organizar elementos em uma fila ?
organizar	VERB	0	1_pert_4	1	0	1	1	37	Como organizar elementos em uma fila ?
elementos	NOUN	0	1_pert_4	1	0	0	2	38	Como organizar elementos em uma fila ?
em	ADP	0	1_pert_4	1	0	0	3	39	Como organizar elementos em uma fila ?
uma	DET	0	1_pert_4	1	0	0	4	40	Como organizar elementos em uma fila ?
fila	NOUN	1	1_pert_4	1	0	0	5	41	Como organizar elementos em uma fila ?
?	PUNCT	0	1_pert_4	1	0	0	6		Como organizar elementos em uma fila ?
Como	SCONJ	0	1_pert_5	1	0	0	0	43	Como localizar elementos em uma fila ?
localizar	VERB	0	1_pert_5	1	0	1	1	44	Como localizar elementos em uma fila ?
elementos	NOUN	0	1_pert_5	1	0	0	2	45	Como localizar elementos em uma fila ?
em	ADP	0	1_pert_5	1	0	0	3	46	Como localizar elementos em uma fila ?
uma	DET	0	1_pert_5	1	0	0	4	47	Como localizar elementos em uma fila ?
fila	NOUN	1	1_pert_5	1	0	0	5	48	Como localizar elementos em uma fila ?
?	PUNCT	0	1_pert_5	1	0	0	6		Como localizar elementos em uma fila ?
Como	SCONJ	0	1_pert_6	1	0	0	0	50	Como classificar elementos em uma fila ?
classificar	VERB	0	1_pert_6	1	0	1	1	51	Como classificar elementos em uma fila ?
elementos	NOUN	0	1_pert_6	1	0	0	2	52	Como classificar elementos em uma fila ?
