Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	Sentença
Como	ADP	0	8	8	1	0	0	Como desempilhar elementos em uma estrutura de dados pilha ?
desempilhar	NOUN	1	8	8	1	0	1	Como desempilhar elementos em uma estrutura de dados pilha ?
elementos	NOUN	0	8	8	1	0	2	Como desempilhar elementos em uma estrutura de dados pilha ?
em	ADP	0	8	8	1	0	3	Como desempilhar elementos em uma estrutura de dados pilha ?
uma	DET	0	8	8	1	0	4	Como desempilhar elementos em uma estrutura de dados pilha ?
estrutura	NOUN	0	8	8	1	1	5	Como desempilhar elementos em uma estrutura de dados pilha ?
de	ADP	0	8	8	1	0	6	Como desempilhar elementos em uma estrutura de dados pilha ?
dados	NOUN	0	8	8	1	0	7	Como desempilhar elementos em uma estrutura de dados pilha ?
pilha	NOUN	0	8	8	1	0	8	Como desempilhar elementos em uma estrutura de dados pilha ?
?	PUNCT	0	8	8	1	0	9	Como desempilhar elementos em uma estrutura de dados pilha ?
Como	ADP	0	8_pert_0	8	0	0	0	Como desempilhar elementos em uma base de dados pilha ?
desempilhar	NOUN	1	8_pert_0	8	0	0	1	Como desempilhar elementos em uma base de dados pilha ?
elementos	NOUN	0	8_pert_0	8	0	0	2	Como desempilhar elementos em uma base de dados pilha ?
em	ADP	0	8_pert_0	8	0	0	3	Como desempilhar elementos em uma base de dados pilha ?
uma	DET	0	8_pert_0	8	0	0	4	Como desempilhar elementos em uma base de dados pilha ?
base	NOUN	0	8_pert_0	8	0	1	5	Como desempilhar elementos em uma base de dados pilha ?
de	ADP	0	8_pert_0	8	0	0	6	Como desempilhar elementos em uma base de dados pilha ?
dados	NOUN	0	8_pert_0	8	0	0	7	Como desempilhar elementos em uma base de dados pilha ?
pilha	NOUN	0	8_pert_0	8	0	0	8	Como desempilhar elementos em uma base de dados pilha ?
?	PUNCT	0	8_pert_0	8	0	0	9	Como desempilhar elementos em uma base de dados pilha ?
Como	ADP	0	8_pert_1	8	0	0	0	Como desempilhar elementos em uma estrutura de dados pilha ?
desempilhar	NOUN	1	8_pert_1	8	0	0	1	Como desempilhar elementos em uma estrutura de dados pilha ?
elementos	NOUN	0	8_pert_1	8	0	0	2	Como desempilhar elementos em uma estrutura de dados pilha ?
em	ADP	0	8_pert_1	8	0	0	3	Como desempilhar elementos em uma estrutura de dados pilha ?
uma	DET	0	8_pert_1	8	0	0	4	Como desempilhar elementos em uma estrutura de dados pilha ?
estrutura	NOUN	0	8_pert_1	8	0	1	5	Como desempilhar elementos em uma estrutura de dados pilha ?
de	ADP	0	8_pert_1	8	0	0	6	Como desempilhar elementos em uma estrutura de dados pilha ?
dados	NOUN	0	8_pert_1	8	0	0	7	Como desempilhar elementos em uma estrutura de dados pilha ?
pilha	NOUN	0	8_pert_1	8	0	0	8	Como desempilhar elementos em uma estrutura de dados pilha ?
?	PUNCT	0	8_pert_1	8	0	0	9	Como desempilhar elementos em uma estrutura de dados pilha ?
Como	ADP	0	8_pert_2	8	0	0	0	Como desempilhar elementos em uma árvore de dados pilha ?
desempilhar	NOUN	1	8_pert_2	8	0	0	1	Como desempilhar elementos em uma árvore de dados pilha ?
elementos	NOUN	0	8_pert_2	8	0	0	2	Como desempilhar elementos em uma árvore de dados pilha ?
em	ADP	0	8_pert_2	8	0	0	3	Como desempilhar elementos em uma árvore de dados pilha ?
uma	DET	0	8_pert_2	8	0	0	4	Como desempilhar elementos em uma árvore de dados pilha ?
árvore	NOUN	0	8_pert_2	8	0	1	5	Como desempilhar elementos em uma árvore de dados pilha ?
de	ADP	0	8_pert_2	8	0	0	6	Como desempilhar elementos em uma árvore de dados pilha ?
dados	NOUN	0	8_pert_2	8	0	0	7	Como desempilhar elementos em uma árvore de dados pilha ?
pilha	NOUN	0	8_pert_2	8	0	0	8	Como desempilhar elementos em uma árvore de dados pilha ?
?	PUNCT	0	8_pert_2	8	0	0	9	Como desempilhar elementos em uma árvore de dados pilha ?
Como	ADP	0	8_pert_3	8	0	0	0	Como desempilhar elementos em uma matriz de dados pilha ?
desempilhar	NOUN	1	8_pert_3	8	0	0	1	Como desempilhar elementos em uma matriz de dados pilha ?
elementos	NOUN	0	8_pert_3	8	0	0	2	Como desempilhar elementos em uma matriz de dados pilha ?
em	ADP	0	8_pert_3	8	0	0	3	Como desempilhar elementos em uma matriz de dados pilha ?
uma	DET	0	8_pert_3	8	0	0	4	Como desempilhar elementos em uma matriz de dados pilha ?
matriz	NOUN	0	8_pert_3	8	0	1	5	Como desempilhar elementos em uma matriz de dados pilha ?
de	ADP	0	8_pert_3	8	0	0	6	Como desempilhar elementos em uma matriz de dados pilha ?
dados	NOUN	0	8_pert_3	8	0	0	7	Como desempilhar elementos em uma matriz de dados pilha ?
pilha	NOUN	0	8_pert_3	8	0	0	8	Como desempilhar elementos em uma matriz de dados pilha ?
?	PUNCT	0	8_pert_3	8	0	0	9	Como desempilhar elementos em uma matriz de dados pilha ?
Como	ADP	0	8_pert_4	8	0	0	0	Como desempilhar elementos em uma coleção de dados pilha ?
desempilhar	NOUN	1	8_pert_4	8	0	0	1	Como desempilhar elementos em uma coleção de dados pilha ?
elementos	NOUN	0	8_pert_4	8	0	0	2	Como desempilhar elementos em uma coleção de dados pilha ?
em	ADP	0	8_pert_4	8	0	0	3	Como desempilhar elementos em uma coleção de dados pilha ?
uma	DET	0	8_pert_4	8	0	0	4	Como desempilhar elementos em uma coleção de dados pilha ?
coleção	NOUN	0	8_pert_4	8	0	1	5	Como desempilhar elementos em uma coleção de dados pilha ?
de	ADP	0	8_pert_4	8	0	0	6	Como desempilhar elementos em uma coleção de dados pilha ?
dados	NOUN	0	8_pert_4	8	0	0	7	Como desempilhar elementos em uma coleção de dados pilha ?
pilha	NOUN	0	8_pert_4	8	0	0	8	Como desempilhar elementos em uma coleção de dados pilha ?
?	PUNCT	0	8_pert_4	8	0	0	9	Como desempilhar elementos em uma coleção de dados pilha ?
Como	ADP	0	8_pert_5	8	0	0	0	Como desempilhar elementos em uma biblioteca de dados pilha ?
desempilhar	NOUN	1	8_pert_5	8	0	0	1	Como desempilhar elementos em uma biblioteca de dados pilha ?
elementos	NOUN	0	8_pert_5	8	0	0	2	Como desempilhar elementos em uma biblioteca de dados pilha ?
em	ADP	0	8_pert_5	8	0	0	3	Como desempilhar elementos em uma biblioteca de dados pilha ?
uma	DET	0	8_pert_5	8	0	0	4	Como desempilhar elementos em uma biblioteca de dados pilha ?
biblioteca	NOUN	0	8_pert_5	8	0	1	5	Como desempilhar elementos em uma biblioteca de dados pilha ?
de	ADP	0	8_pert_5	8	0	0	6	Como desempilhar elementos em uma biblioteca de dados pilha ?
dados	NOUN	0	8_pert_5	8	0	0	7	Como desempilhar elementos em uma biblioteca de dados pilha ?
pilha	NOUN	0	8_pert_5	8	0	0	8	Como desempilhar elementos em uma biblioteca de dados pilha ?
?	PUNCT	0	8_pert_5	8	0	0	9	Como desempilhar elementos em uma biblioteca de dados pilha ?
Como	ADP	0	8_pert_6	8	0	0	0	Como desempilhar elementos em uma entrada de dados pilha ?
desempilhar	NOUN	1	8_pert_6	8	0	0	1	Como desempilhar elementos em uma entrada de dados pilha ?
elementos	NOUN	0	8_pert_6	8	0	0	2	Como desempilhar elementos em uma entrada de dados pilha ?
em	ADP	0	8_pert_6	8	0	0	3	Como desempilhar elementos em uma entrada de dados pilha ?
uma	DET	0	8_pert_6	8	0	0	4	Como desempilhar elementos em uma entrada de dados pilha ?
entrada	NOUN	0	8_pert_6	8	0	1	5	Como desempilhar elementos em uma entrada de dados pilha ?
de	ADP	0	8_pert_6	8	0	0	6	Como desempilhar elementos em uma entrada de dados pilha ?
dados	NOUN	0	8_pert_6	8	0	0	7	Como desempilhar elementos em uma entrada de dados pilha ?
pilha	NOUN	0	8_pert_6	8	0	0	8	Como desempilhar elementos em uma entrada de dados pilha ?
?	PUNCT	0	8_pert_6	8	0	0	9	Como desempilhar elementos em uma entrada de dados pilha ?
Como	ADP	0	8_pert_7	8	0	0	0	Como desempilhar elementos em uma fonte de dados pilha ?
desempilhar	NOUN	1	8_pert_7	8	0	0	1	Como desempilhar elementos em uma fonte de dados pilha ?
elementos	NOUN	0	8_pert_7	8	0	0	2	Como desempilhar elementos em uma fonte de dados pilha ?
em	ADP	0	8_pert_7	8	0	0	3	Como desempilhar elementos em uma fonte de dados pilha ?
uma	DET	0	8_pert_7	8	0	0	4	Como desempilhar elementos em uma fonte de dados pilha ?
fonte	NOUN	0	8_pert_7	8	0	1	5	Como desempilhar elementos em uma fonte de dados pilha ?
