Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Sentença
Como	SCONJ	0	5	5	1	0	0	1	Como empilhar elementos em uma estrutura de dados pilha ?
empilhar	VERB	1	5	5	1	1	1	2	Como empilhar elementos em uma estrutura de dados pilha ?
elementos	NOUN	0	5	5	1	0	2	3	Como empilhar elementos em uma estrutura de dados pilha ?
em	ADP	0	5	5	1	0	3	4	Como empilhar elementos em uma estrutura de dados pilha ?
uma	DET	0	5	5	1	0	4	5	Como empilhar elementos em uma estrutura de dados pilha ?
estrutura	NOUN	0	5	5	1	0	5	6	Como empilhar elementos em uma estrutura de dados pilha ?
de	ADP	0	5	5	1	0	6	7	Como empilhar elementos em uma estrutura de dados pilha ?
dados	NOUN	0	5	5	1	0	7	8	Como empilhar elementos em uma estrutura de dados pilha ?
pilha	NOUN	0	5	5	1	0	8	9	Como empilhar elementos em uma estrutura de dados pilha ?
?	PUNCT	0	5	5	1	0	9		Como empilhar elementos em uma estrutura de dados pilha ?
Como	SCONJ	0	5_pert_0	5	0	0	0	11	Como identificar elementos em uma estrutura de dados pilha ?
identificar	VERB	0	5_pert_0	5	0	1	1	12	Como identificar elementos em uma estrutura de dados pilha ?
elementos	NOUN	0	5_pert_0	5	0	0	2	13	Como identificar elementos em uma estrutura de dados pilha ?
em	ADP	0	5_pert_0	5	0	0	3	14	Como identificar elementos em uma estrutura de dados pilha ?
uma	DET	0	5_pert_0	5	0	0	4	15	Como identificar elementos em uma estrutura de dados pilha ?
estrutura	NOUN	0	5_pert_0	5	0	0	5	16	Como identificar elementos em uma estrutura de dados pilha ?
de	ADP	0	5_pert_0	5	0	0	6	17	Como identificar elementos em uma estrutura de dados pilha ?
dados	NOUN	0	5_pert_0	5	0	0	7	18	Como identificar elementos em uma estrutura de dados pilha ?
pilha	NOUN	0	5_pert_0	5	0	0	8	19	Como identificar elementos em uma estrutura de dados pilha ?
?	PUNCT	0	5_pert_0	5	0	0	9		Como identificar elementos em uma estrutura de dados pilha ?
Como	SCONJ	0	5_pert_1	5	0	0	0	21	Como adicionar elementos em uma estrutura de dados pilha ?
adicionar	VERB	0	5_pert_1	5	0	1	1	22	Como adicionar elementos em uma estrutura de dados pilha ?
elementos	NOUN	0	5_pert_1	5	0	0	2	23	Como adicionar elementos em uma estrutura de dados pilha ?
