Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Sentença
Como	SCONJ	0	4	4	1	0	0	1	Como empilhar e desempilhar elementos em uma pilha ?
empilhar	VERB	1	4	4	1	0	1	2	Como empilhar e desempilhar elementos em uma pilha ?
e	CCONJ	0	4	4	1	0	2	3	Como empilhar e desempilhar elementos em uma pilha ?
desempilhar	VERB	1	4	4	1	1	3	4	Como empilhar e desempilhar elementos em uma pilha ?
elementos	NOUN	0	4	4	1	0	4	5	Como empilhar e desempilhar elementos em uma pilha ?
em	ADP	0	4	4	1	0	5	6	Como empilhar e desempilhar elementos em uma pilha ?
uma	DET	0	4	4	1	0	6	7	Como empilhar e desempilhar elementos em uma pilha ?
pilha	NOUN	0	4	4	1	0	7	8	Como empilhar e desempilhar elementos em uma pilha ?
?	PUNCT	0	4	4	1	0	8		Como empilhar e desempilhar elementos em uma pilha ?
Como	SCONJ	0	4_pert_0	4	0	0	0	10	Como empilhar e organizar elementos em uma pilha ?
empilhar	VERB	1	4_pert_0	4	0	0	1	11	Como empilhar e organizar elementos em uma pilha ?
e	CCONJ	0	4_pert_0	4	0	0	2	12	Como empilhar e organizar elementos em uma pilha ?
organizar	VERB	0	4_pert_0	4	0	1	3	13	Como empilhar e organizar elementos em uma pilha ?
elementos	NOUN	0	4_pert_0	4	0	0	4	14	Como empilhar e organizar elementos em uma pilha ?
em	ADP	0	4_pert_0	4	0	0	5	15	Como empilhar e organizar elementos em uma pilha ?
uma	DET	0	4_pert_0	4	0	0	6	16	Como empilhar e organizar elementos em uma pilha ?
pilha	NOUN	0	4_pert_0	4	0	0	7	17	Como empilhar e organizar elementos em uma pilha ?
?	PUNCT	0	4_pert_0	4	0	0	8		Como empilhar e organizar elementos em uma pilha ?
Como	SCONJ	0	4_pert_1	4	0	0	0	19	Como empilhar e colocar elementos em uma pilha ?
empilhar	VERB	1	4_pert_1	4	0	0	1	20	Como empilhar e colocar elementos em uma pilha ?
e	CCONJ	0	4_pert_1	4	0	0	2	21	Como empilhar e colocar elementos em uma pilha ?
colocar	VERB	0	4_pert_1	4	0	1	3	22	Como empilhar e colocar elementos em uma pilha ?
elementos	NOUN	0	4_pert_1	4	0	0	4	23	Como empilhar e colocar elementos em uma pilha ?
em	ADP	0	4_pert_1	4	0	0	5	24	Como empilhar e colocar elementos em uma pilha ?
uma	DET	0	4_pert_1	4	0	0	6	25	Como empilhar e colocar elementos em uma pilha ?
pilha	NOUN	0	4_pert_1	4	0	0	7	26	Como empilhar e colocar elementos em uma pilha ?
?	PUNCT	0	4_pert_1	4	0	0	8		Como empilhar e colocar elementos em uma pilha ?
Como	SCONJ	0	4_pert_2	4	0	0	0	28	Como empilhar e distribuir elementos em uma pilha ?
empilhar	VERB	1	4_pert_2	4	0	0	1	29	Como empilhar e distribuir elementos em uma pilha ?
e	CCONJ	0	4_pert_2	4	0	0	2	30	Como empilhar e distribuir elementos em uma pilha ?
distribuir	VERB	0	4_pert_2	4	0	1	3	31	Como empilhar e distribuir elementos em uma pilha ?
elementos	NOUN	0	4_pert_2	4	0	0	4	32	Como empilhar e distribuir elementos em uma pilha ?
em	ADP	0	4_pert_2	4	0	0	5	33	Como empilhar e distribuir elementos em uma pilha ?
uma	DET	0	4_pert_2	4	0	0	6	34	Como empilhar e distribuir elementos em uma pilha ?
pilha	NOUN	0	4_pert_2	4	0	0	7	35	Como empilhar e distribuir elementos em uma pilha ?
?	PUNCT	0	4_pert_2	4	0	0	8		Como empilhar e distribuir elementos em uma pilha ?
Como	SCONJ	0	4_pert_3	4	0	0	0	37	Como empilhar e juntar elementos em uma pilha ?
empilhar	VERB	1	4_pert_3	4	0	0	1	38	Como empilhar e juntar elementos em uma pilha ?
e	CCONJ	0	4_pert_3	4	0	0	2	39	Como empilhar e juntar elementos em uma pilha ?
juntar	VERB	0	4_pert_3	4	0	1	3	40	Como empilhar e juntar elementos em uma pilha ?
elementos	NOUN	0	4_pert_3	4	0	0	4	41	Como empilhar e juntar elementos em uma pilha ?
em	ADP	0	4_pert_3	4	0	0	5	42	Como empilhar e juntar elementos em uma pilha ?
uma	DET	0	4_pert_3	4	0	0	6	43	Como empilhar e juntar elementos em uma pilha ?
pilha	NOUN	0	4_pert_3	4	0	0	7	44	Como empilhar e juntar elementos em uma pilha ?
?	PUNCT	0	4_pert_3	4	0	0	8		Como empilhar e juntar elementos em uma pilha ?
Como	SCONJ	0	4_pert_4	4	0	0	0	46	Como empilhar e separar elementos em uma pilha ?
empilhar	VERB	1	4_pert_4	4	0	0	1	47	Como empilhar e separar elementos em uma pilha ?
e	CCONJ	0	4_pert_4	4	0	0	2	48	Como empilhar e separar elementos em uma pilha ?
separar	VERB	0	4_pert_4	4	0	1	3	49	Como empilhar e separar elementos em uma pilha ?
elementos	NOUN	0	4_pert_4	4	0	0	4	50	Como empilhar e separar elementos em uma pilha ?
em	ADP	0	4_pert_4	4	0	0	5	51	Como empilhar e separar elementos em uma pilha ?
uma	DET	0	4_pert_4	4	0	0	6	52	Como empilhar e separar elementos em uma pilha ?
pilha	NOUN	0	4_pert_4	4	0	0	7	53	Como empilhar e separar elementos em uma pilha ?
?	PUNCT	0	4_pert_4	4	0	0	8		Como empilhar e separar elementos em uma pilha ?
Como	SCONJ	0	4_pert_5	4	0	0	0	55	Como empilhar e reunir elementos em uma pilha ?
empilhar	VERB	1	4_pert_5	4	0	0	1	56	Como empilhar e reunir elementos em uma pilha ?
e	CCONJ	0	4_pert_5	4	0	0	2	57	Como empilhar e reunir elementos em uma pilha ?
