Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Sentença
What	PRON	0	15p0	15p0	1	0	0	1	What is a queue and how to push and pop its elements ?
is	AUX	0	15p0	15p0	1	0	1	2	What is a queue and how to push and pop its elements ?
a	DET	0	15p0	15p0	1	0	2	3	What is a queue and how to push and pop its elements ?
queue	NOUN	1	15p0	15p0	1	0	3	4	What is a queue and how to push and pop its elements ?
and	CCONJ	0	15p0	15p0	1	0	4	5	What is a queue and how to push and pop its elements ?
how	SCONJ	0	15p0	15p0	1	0	5	6	What is a queue and how to push and pop its elements ?
to	PART	0	15p0	15p0	1	0	6	7	What is a queue and how to push and pop its elements ?
push	VERB	0	15p0	15p0	1	1	7	8	What is a queue and how to push and pop its elements ?
and	CCONJ	0	15p0	15p0	1	0	8	9	What is a queue and how to push and pop its elements ?
pop	VERB	0	15p0	15p0	1	0	9	10	What is a queue and how to push and pop its elements ?
its	PRON	0	15p0	15p0	1	0	10	11	What is a queue and how to push and pop its elements ?
elements	NOUN	0	15p0	15p0	1	0	11	12	What is a queue and how to push and pop its elements ?
?	PUNCT	0	15p0	15p0	1	0	12		What is a queue and how to push and pop its elements ?
What	PRON	0	15p0_pert_0	15p0	0	0	0	14	What is a queue and how to find and pop its elements ?
is	AUX	0	15p0_pert_0	15p0	0	0	1	15	What is a queue and how to find and pop its elements ?
a	DET	0	15p0_pert_0	15p0	0	0	2	16	What is a queue and how to find and pop its elements ?
queue	NOUN	1	15p0_pert_0	15p0	0	0	3	17	What is a queue and how to find and pop its elements ?
and	CCONJ	0	15p0_pert_0	15p0	0	0	4	18	What is a queue and how to find and pop its elements ?
how	SCONJ	0	15p0_pert_0	15p0	0	0	5	19	What is a queue and how to find and pop its elements ?
to	PART	0	15p0_pert_0	15p0	0	0	6	20	What is a queue and how to find and pop its elements ?
find	VERB	0	15p0_pert_0	15p0	0	1	7	21	What is a queue and how to find and pop its elements ?
and	CCONJ	0	15p0_pert_0	15p0	0	0	8	22	What is a queue and how to find and pop its elements ?
pop	VERB	0	15p0_pert_0	15p0	0	0	9	23	What is a queue and how to find and pop its elements ?
its	PRON	0	15p0_pert_0	15p0	0	0	10	24	What is a queue and how to find and pop its elements ?
elements	NOUN	0	15p0_pert_0	15p0	0	0	11	25	What is a queue and how to find and pop its elements ?
?	PUNCT	0	15p0_pert_0	15p0	0	0	12		What is a queue and how to find and pop its elements ?
What	PRON	0	15p0_pert_1	15p0	0	0	0	27	What is a queue and how to mix and pop its elements ?
is	AUX	0	15p0_pert_1	15p0	0	0	1	28	What is a queue and how to mix and pop its elements ?
a	DET	0	15p0_pert_1	15p0	0	0	2	29	What is a queue and how to mix and pop its elements ?
queue	NOUN	1	15p0_pert_1	15p0	0	0	3	30	What is a queue and how to mix and pop its elements ?
and	CCONJ	0	15p0_pert_1	15p0	0	0	4	31	What is a queue and how to mix and pop its elements ?
how	SCONJ	0	15p0_pert_1	15p0	0	0	5	32	What is a queue and how to mix and pop its elements ?
to	PART	0	15p0_pert_1	15p0	0	0	6	33	What is a queue and how to mix and pop its elements ?
mix	VERB	0	15p0_pert_1	15p0	0	1	7	34	What is a queue and how to mix and pop its elements ?
and	CCONJ	0	15p0_pert_1	15p0	0	0	8	35	What is a queue and how to mix and pop its elements ?
pop	VERB	0	15p0_pert_1	15p0	0	0	9	36	What is a queue and how to mix and pop its elements ?
its	PRON	0	15p0_pert_1	15p0	0	0	10	37	What is a queue and how to mix and pop its elements ?
elements	NOUN	0	15p0_pert_1	15p0	0	0	11	38	What is a queue and how to mix and pop its elements ?
?	PUNCT	0	15p0_pert_1	15p0	0	0	12		What is a queue and how to mix and pop its elements ?
What	PRON	0	15p0_pert_2	15p0	0	0	0	40	What is a queue and how to create and pop its elements ?
is	AUX	0	15p0_pert_2	15p0	0	0	1	41	What is a queue and how to create and pop its elements ?
a	DET	0	15p0_pert_2	15p0	0	0	2	42	What is a queue and how to create and pop its elements ?
queue	NOUN	1	15p0_pert_2	15p0	0	0	3	43	What is a queue and how to create and pop its elements ?
and	CCONJ	0	15p0_pert_2	15p0	0	0	4	44	What is a queue and how to create and pop its elements ?
how	SCONJ	0	15p0_pert_2	15p0	0	0	5	45	What is a queue and how to create and pop its elements ?
to	PART	0	15p0_pert_2	15p0	0	0	6	46	What is a queue and how to create and pop its elements ?
create	VERB	0	15p0_pert_2	15p0	0	1	7	47	What is a queue and how to create and pop its elements ?
and	CCONJ	0	15p0_pert_2	15p0	0	0	8	48	What is a queue and how to create and pop its elements ?
pop	VERB	0	15p0_pert_2	15p0	0	0	9	49	What is a queue and how to create and pop its elements ?
its	PRON	0	15p0_pert_2	15p0	0	0	10	50	What is a queue and how to create and pop its elements ?
elements	NOUN	0	15p0_pert_2	15p0	0	0	11	51	What is a queue and how to create and pop its elements ?
?	PUNCT	0	15p0_pert_2	15p0	0	0	12		What is a queue and how to create and pop its elements ?
What	PRON	0	15p0_pert_3	15p0	0	0	0	53	What is a queue and how to combine and pop its elements ?
is	AUX	0	15p0_pert_3	15p0	0	0	1	54	What is a queue and how to combine and pop its elements ?
a	DET	0	15p0_pert_3	15p0	0	0	2	55	What is a queue and how to combine and pop its elements ?
queue	NOUN	1	15p0_pert_3	15p0	0	0	3	56	What is a queue and how to combine and pop its elements ?
and	CCONJ	0	15p0_pert_3	15p0	0	0	4	57	What is a queue and how to combine and pop its elements ?
how	SCONJ	0	15p0_pert_3	15p0	0	0	5	58	What is a queue and how to combine and pop its elements ?
to	PART	0	15p0_pert_3	15p0	0	0	6	59	What is a queue and how to combine and pop its elements ?
combine	VERB	0	15p0_pert_3	15p0	0	1	7	60	What is a queue and how to combine and pop its elements ?
and	CCONJ	0	15p0_pert_3	15p0	0	0	8	61	What is a queue and how to combine and pop its elements ?
pop	VERB	0	15p0_pert_3	15p0	0	0	9	62	What is a queue and how to combine and pop its elements ?
its	PRON	0	15p0_pert_3	15p0	0	0	10	63	What is a queue and how to combine and pop its elements ?
elements	NOUN	0	15p0_pert_3	15p0	0	0	11	64	What is a queue and how to combine and pop its elements ?
?	PUNCT	0	15p0_pert_3	15p0	0	0	12		What is a queue and how to combine and pop its elements ?
What	PRON	0	15p0_pert_4	15p0	0	0	0	66	What is a queue and how to use and pop its elements ?
is	AUX	0	15p0_pert_4	15p0	0	0	1	67	What is a queue and how to use and pop its elements ?
a	DET	0	15p0_pert_4	15p0	0	0	2	68	What is a queue and how to use and pop its elements ?
queue	NOUN	1	15p0_pert_4	15p0	0	0	3	69	What is a queue and how to use and pop its elements ?
and	CCONJ	0	15p0_pert_4	15p0	0	0	4	70	What is a queue and how to use and pop its elements ?
how	SCONJ	0	15p0_pert_4	15p0	0	0	5	71	What is a queue and how to use and pop its elements ?
to	PART	0	15p0_pert_4	15p0	0	0	6	72	What is a queue and how to use and pop its elements ?
use	VERB	0	15p0_pert_4	15p0	0	1	7	73	What is a queue and how to use and pop its elements ?
and	CCONJ	0	15p0_pert_4	15p0	0	0	8	74	What is a queue and how to use and pop its elements ?
pop	VERB	0	15p0_pert_4	15p0	0	0	9	75	What is a queue and how to use and pop its elements ?
its	PRON	0	15p0_pert_4	15p0	0	0	10	76	What is a queue and how to use and pop its elements ?
elements	NOUN	0	15p0_pert_4	15p0	0	0	11	77	What is a queue and how to use and pop its elements ?
?	PUNCT	0	15p0_pert_4	15p0	0	0	12		What is a queue and how to use and pop its elements ?
What	PRON	0	15p0_pert_5	15p0	0	0	0	79	What is a queue and how to connect and pop its elements ?
is	AUX	0	15p0_pert_5	15p0	0	0	1	80	What is a queue and how to connect and pop its elements ?
a	DET	0	15p0_pert_5	15p0	0	0	2	81	What is a queue and how to connect and pop its elements ?
queue	NOUN	1	15p0_pert_5	15p0	0	0	3	82	What is a queue and how to connect and pop its elements ?
and	CCONJ	0	15p0_pert_5	15p0	0	0	4	83	What is a queue and how to connect and pop its elements ?
how	SCONJ	0	15p0_pert_5	15p0	0	0	5	84	What is a queue and how to connect and pop its elements ?
to	PART	0	15p0_pert_5	15p0	0	0	6	85	What is a queue and how to connect and pop its elements ?
connect	VERB	0	15p0_pert_5	15p0	0	1	7	86	What is a queue and how to connect and pop its elements ?
and	CCONJ	0	15p0_pert_5	15p0	0	0	8	87	What is a queue and how to connect and pop its elements ?
pop	VERB	0	15p0_pert_5	15p0	0	0	9	88	What is a queue and how to connect and pop its elements ?
its	PRON	0	15p0_pert_5	15p0	0	0	10	89	What is a queue and how to connect and pop its elements ?
elements	NOUN	0	15p0_pert_5	15p0	0	0	11	90	What is a queue and how to connect and pop its elements ?
?	PUNCT	0	15p0_pert_5	15p0	0	0	12		What is a queue and how to connect and pop its elements ?
What	PRON	0	15p0_pert_6	15p0	0	0	0	92	What is a queue and how to identify and pop its elements ?
is	AUX	0	15p0_pert_6	15p0	0	0	1	93	What is a queue and how to identify and pop its elements ?
a	DET	0	15p0_pert_6	15p0	0	0	2	94	What is a queue and how to identify and pop its elements ?
queue	NOUN	1	15p0_pert_6	15p0	0	0	3	95	What is a queue and how to identify and pop its elements ?
and	CCONJ	0	15p0_pert_6	15p0	0	0	4	96	What is a queue and how to identify and pop its elements ?
how	SCONJ	0	15p0_pert_6	15p0	0	0	5	97	What is a queue and how to identify and pop its elements ?
to	PART	0	15p0_pert_6	15p0	0	0	6	98	What is a queue and how to identify and pop its elements ?
identify	VERB	0	15p0_pert_6	15p0	0	1	7	99	What is a queue and how to identify and pop its elements ?
and	CCONJ	0	15p0_pert_6	15p0	0	0	8	100	What is a queue and how to identify and pop its elements ?
pop	VERB	0	15p0_pert_6	15p0	0	0	9	101	What is a queue and how to identify and pop its elements ?
its	PRON	0	15p0_pert_6	15p0	0	0	10	102	What is a queue and how to identify and pop its elements ?
elements	NOUN	0	15p0_pert_6	15p0	0	0	11	103	What is a queue and how to identify and pop its elements ?
?	PUNCT	0	15p0_pert_6	15p0	0	0	12		What is a queue and how to identify and pop its elements ?
What	PRON	0	15p0_pert_7	15p0	0	0	0	105	What is a queue and how to grow and pop its elements ?
is	AUX	0	15p0_pert_7	15p0	0	0	1	106	What is a queue and how to grow and pop its elements ?
a	DET	0	15p0_pert_7	15p0	0	0	2	107	What is a queue and how to grow and pop its elements ?
queue	NOUN	1	15p0_pert_7	15p0	0	0	3	108	What is a queue and how to grow and pop its elements ?
and	CCONJ	0	15p0_pert_7	15p0	0	0	4	109	What is a queue and how to grow and pop its elements ?
how	SCONJ	0	15p0_pert_7	15p0	0	0	5	110	What is a queue and how to grow and pop its elements ?
to	PART	0	15p0_pert_7	15p0	0	0	6	111	What is a queue and how to grow and pop its elements ?
grow	VERB	0	15p0_pert_7	15p0	0	1	7	112	What is a queue and how to grow and pop its elements ?
and	CCONJ	0	15p0_pert_7	15p0	0	0	8	113	What is a queue and how to grow and pop its elements ?
pop	VERB	0	15p0_pert_7	15p0	0	0	9	114	What is a queue and how to grow and pop its elements ?
its	PRON	0	15p0_pert_7	15p0	0	0	10	115	What is a queue and how to grow and pop its elements ?
elements	NOUN	0	15p0_pert_7	15p0	0	0	11	116	What is a queue and how to grow and pop its elements ?
?	PUNCT	0	15p0_pert_7	15p0	0	0	12		What is a queue and how to grow and pop its elements ?
