Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	Sentença
What	PRON	0	12p0	12p0	1	0	0	What is a queue and how to pop an element from it ?
is	AUX	0	12p0	12p0	1	0	1	What is a queue and how to pop an element from it ?
a	DET	0	12p0	12p0	1	0	2	What is a queue and how to pop an element from it ?
queue	NOUN	1	12p0	12p0	1	0	3	What is a queue and how to pop an element from it ?
and	CCONJ	0	12p0	12p0	1	0	4	What is a queue and how to pop an element from it ?
how	SCONJ	0	12p0	12p0	1	0	5	What is a queue and how to pop an element from it ?
to	PART	0	12p0	12p0	1	0	6	What is a queue and how to pop an element from it ?
pop	VERB	0	12p0	12p0	1	1	7	What is a queue and how to pop an element from it ?
an	DET	0	12p0	12p0	1	0	8	What is a queue and how to pop an element from it ?
element	NOUN	0	12p0	12p0	1	0	9	What is a queue and how to pop an element from it ?
from	ADP	0	12p0	12p0	1	0	10	What is a queue and how to pop an element from it ?
it	PRON	0	12p0	12p0	1	0	11	What is a queue and how to pop an element from it ?
?	PUNCT	0	12p0	12p0	1	0	12	What is a queue and how to pop an element from it ?
What	PRON	0	12p0_pert_0	12p0	0	0	0	What is a queue and how to extract an element from it ?
is	AUX	0	12p0_pert_0	12p0	0	0	1	What is a queue and how to extract an element from it ?
a	DET	0	12p0_pert_0	12p0	0	0	2	What is a queue and how to extract an element from it ?
queue	NOUN	1	12p0_pert_0	12p0	0	0	3	What is a queue and how to extract an element from it ?
and	CCONJ	0	12p0_pert_0	12p0	0	0	4	What is a queue and how to extract an element from it ?
how	SCONJ	0	12p0_pert_0	12p0	0	0	5	What is a queue and how to extract an element from it ?
to	PART	0	12p0_pert_0	12p0	0	0	6	What is a queue and how to extract an element from it ?
extract	VERB	0	12p0_pert_0	12p0	0	1	7	What is a queue and how to extract an element from it ?
an	DET	0	12p0_pert_0	12p0	0	0	8	What is a queue and how to extract an element from it ?
element	NOUN	0	12p0_pert_0	12p0	0	0	9	What is a queue and how to extract an element from it ?
from	ADP	0	12p0_pert_0	12p0	0	0	10	What is a queue and how to extract an element from it ?
it	PRON	0	12p0_pert_0	12p0	0	0	11	What is a queue and how to extract an element from it ?
?	PUNCT	0	12p0_pert_0	12p0	0	0	12	What is a queue and how to extract an element from it ?
What	PRON	0	12p0_pert_1	12p0	0	0	0	What is a queue and how to remove an element from it ?
is	AUX	0	12p0_pert_1	12p0	0	0	1	What is a queue and how to remove an element from it ?
a	DET	0	12p0_pert_1	12p0	0	0	2	What is a queue and how to remove an element from it ?
queue	NOUN	1	12p0_pert_1	12p0	0	0	3	What is a queue and how to remove an element from it ?
and	CCONJ	0	12p0_pert_1	12p0	0	0	4	What is a queue and how to remove an element from it ?
how	SCONJ	0	12p0_pert_1	12p0	0	0	5	What is a queue and how to remove an element from it ?
to	PART	0	12p0_pert_1	12p0	0	0	6	What is a queue and how to remove an element from it ?
remove	VERB	0	12p0_pert_1	12p0	0	1	7	What is a queue and how to remove an element from it ?
an	DET	0	12p0_pert_1	12p0	0	0	8	What is a queue and how to remove an element from it ?
element	NOUN	0	12p0_pert_1	12p0	0	0	9	What is a queue and how to remove an element from it ?
from	ADP	0	12p0_pert_1	12p0	0	0	10	What is a queue and how to remove an element from it ?
it	PRON	0	12p0_pert_1	12p0	0	0	11	What is a queue and how to remove an element from it ?
?	PUNCT	0	12p0_pert_1	12p0	0	0	12	What is a queue and how to remove an element from it ?
What	PRON	0	12p0_pert_2	12p0	0	0	0	What is a queue and how to create an element from it ?
is	AUX	0	12p0_pert_2	12p0	0	0	1	What is a queue and how to create an element from it ?
a	DET	0	12p0_pert_2	12p0	0	0	2	What is a queue and how to create an element from it ?
queue	NOUN	1	12p0_pert_2	12p0	0	0	3	What is a queue and how to create an element from it ?
and	CCONJ	0	12p0_pert_2	12p0	0	0	4	What is a queue and how to create an element from it ?
how	SCONJ	0	12p0_pert_2	12p0	0	0	5	What is a queue and how to create an element from it ?
to	PART	0	12p0_pert_2	12p0	0	0	6	What is a queue and how to create an element from it ?
create	VERB	0	12p0_pert_2	12p0	0	1	7	What is a queue and how to create an element from it ?
an	DET	0	12p0_pert_2	12p0	0	0	8	What is a queue and how to create an element from it ?
element	NOUN	0	12p0_pert_2	12p0	0	0	9	What is a queue and how to create an element from it ?
from	ADP	0	12p0_pert_2	12p0	0	0	10	What is a queue and how to create an element from it ?
it	PRON	0	12p0_pert_2	12p0	0	0	11	What is a queue and how to create an element from it ?
?	PUNCT	0	12p0_pert_2	12p0	0	0	12	What is a queue and how to create an element from it ?
What	PRON	0	12p0_pert_3	12p0	0	0	0	What is a queue and how to retrieve an element from it ?
is	AUX	0	12p0_pert_3	12p0	0	0	1	What is a queue and how to retrieve an element from it ?
a	DET	0	12p0_pert_3	12p0	0	0	2	What is a queue and how to retrieve an element from it ?
queue	NOUN	1	12p0_pert_3	12p0	0	0	3	What is a queue and how to retrieve an element from it ?
and	CCONJ	0	12p0_pert_3	12p0	0	0	4	What is a queue and how to retrieve an element from it ?
how	SCONJ	0	12p0_pert_3	12p0	0	0	5	What is a queue and how to retrieve an element from it ?
to	PART	0	12p0_pert_3	12p0	0	0	6	What is a queue and how to retrieve an element from it ?
retrieve	VERB	0	12p0_pert_3	12p0	0	1	7	What is a queue and how to retrieve an element from it ?
an	DET	0	12p0_pert_3	12p0	0	0	8	What is a queue and how to retrieve an element from it ?
element	NOUN	0	12p0_pert_3	12p0	0	0	9	What is a queue and how to retrieve an element from it ?
from	ADP	0	12p0_pert_3	12p0	0	0	10	What is a queue and how to retrieve an element from it ?
it	PRON	0	12p0_pert_3	12p0	0	0	11	What is a queue and how to retrieve an element from it ?
?	PUNCT	0	12p0_pert_3	12p0	0	0	12	What is a queue and how to retrieve an element from it ?
What	PRON	0	12p0_pert_4	12p0	0	0	0	What is a queue and how to get an element from it ?
is	AUX	0	12p0_pert_4	12p0	0	0	1	What is a queue and how to get an element from it ?
a	DET	0	12p0_pert_4	12p0	0	0	2	What is a queue and how to get an element from it ?
queue	NOUN	1	12p0_pert_4	12p0	0	0	3	What is a queue and how to get an element from it ?
and	CCONJ	0	12p0_pert_4	12p0	0	0	4	What is a queue and how to get an element from it ?
how	SCONJ	0	12p0_pert_4	12p0	0	0	5	What is a queue and how to get an element from it ?
to	PART	0	12p0_pert_4	12p0	0	0	6	What is a queue and how to get an element from it ?
get	VERB	0	12p0_pert_4	12p0	0	1	7	What is a queue and how to get an element from it ?
an	DET	0	12p0_pert_4	12p0	0	0	8	What is a queue and how to get an element from it ?
element	NOUN	0	12p0_pert_4	12p0	0	0	9	What is a queue and how to get an element from it ?
from	ADP	0	12p0_pert_4	12p0	0	0	10	What is a queue and how to get an element from it ?
it	PRON	0	12p0_pert_4	12p0	0	0	11	What is a queue and how to get an element from it ?
?	PUNCT	0	12p0_pert_4	12p0	0	0	12	What is a queue and how to get an element from it ?
What	PRON	0	12p0_pert_5	12p0	0	0	0	What is a queue and how to choose an element from it ?
is	AUX	0	12p0_pert_5	12p0	0	0	1	What is a queue and how to choose an element from it ?
a	DET	0	12p0_pert_5	12p0	0	0	2	What is a queue and how to choose an element from it ?
queue	NOUN	1	12p0_pert_5	12p0	0	0	3	What is a queue and how to choose an element from it ?
and	CCONJ	0	12p0_pert_5	12p0	0	0	4	What is a queue and how to choose an element from it ?
how	SCONJ	0	12p0_pert_5	12p0	0	0	5	What is a queue and how to choose an element from it ?
to	PART	0	12p0_pert_5	12p0	0	0	6	What is a queue and how to choose an element from it ?
choose	VERB	0	12p0_pert_5	12p0	0	1	7	What is a queue and how to choose an element from it ?
an	DET	0	12p0_pert_5	12p0	0	0	8	What is a queue and how to choose an element from it ?
element	NOUN	0	12p0_pert_5	12p0	0	0	9	What is a queue and how to choose an element from it ?
from	ADP	0	12p0_pert_5	12p0	0	0	10	What is a queue and how to choose an element from it ?
it	PRON	0	12p0_pert_5	12p0	0	0	11	What is a queue and how to choose an element from it ?
?	PUNCT	0	12p0_pert_5	12p0	0	0	12	What is a queue and how to choose an element from it ?
What	PRON	0	12p0_pert_6	12p0	0	0	0	What is a queue and how to select an element from it ?
