Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Granularidade	Tipo_Texto	Sentença
How	SCONJ	0	8	8	1	0	0	1	0	1	How to pop elements in a stack data structure ?
to	PART	0	8	8	1	0	1	2	0	1	How to pop elements in a stack data structure ?
pop	VERB	0	8	8	1	1	2	3	0	1	How to pop elements in a stack data structure ?
elements	NOUN	0	8	8	1	0	3	4	0	1	How to pop elements in a stack data structure ?
in	ADP	0	8	8	1	0	4	5	0	1	How to pop elements in a stack data structure ?
a	DET	0	8	8	1	0	5	6	0	1	How to pop elements in a stack data structure ?
stack	NOUN	0	8	8	1	0	6	7	0	1	How to pop elements in a stack data structure ?
data	NOUN	0	8	8	1	0	7	8	0	1	How to pop elements in a stack data structure ?
structure	NOUN	0	8	8	1	0	8	9	0	1	How to pop elements in a stack data structure ?
?	PUNCT	0	8	8	1	0	9	10	0	1	How to pop elements in a stack data structure ?
0	['SCONJ', 'PART', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	8	8	1	-1	-1		1	3	How to pop elements in a stack data structure ?
How	SCONJ	0	8_pert_0	8	0	0	0	12	0	0	How to store elements in a stack data structure ?
to	PART	0	8_pert_0	8	0	0	1	13	0	0	How to store elements in a stack data structure ?
store	VERB	0	8_pert_0	8	0	1	2	14	0	0	How to store elements in a stack data structure ?
elements	NOUN	0	8_pert_0	8	0	0	3	15	0	0	How to store elements in a stack data structure ?
in	ADP	0	8_pert_0	8	0	0	4	16	0	0	How to store elements in a stack data structure ?
a	DET	0	8_pert_0	8	0	0	5	17	0	0	How to store elements in a stack data structure ?
stack	NOUN	0	8_pert_0	8	0	0	6	18	0	0	How to store elements in a stack data structure ?
data	NOUN	0	8_pert_0	8	0	0	7	19	0	0	How to store elements in a stack data structure ?
structure	NOUN	0	8_pert_0	8	0	0	8	20	0	0	How to store elements in a stack data structure ?
?	PUNCT	0	8_pert_0	8	0	0	9	21	0	0	How to store elements in a stack data structure ?
1	['SCONJ', 'PART', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	8_pert_0	8	0	-1	-1		1	2	How to store elements in a stack data structure ?
How	SCONJ	0	8_pert_1	8	0	0	0	23	0	0	How to organize elements in a stack data structure ?
to	PART	0	8_pert_1	8	0	0	1	24	0	0	How to organize elements in a stack data structure ?
organize	VERB	0	8_pert_1	8	0	1	2	25	0	0	How to organize elements in a stack data structure ?
elements	NOUN	0	8_pert_1	8	0	0	3	26	0	0	How to organize elements in a stack data structure ?
in	ADP	0	8_pert_1	8	0	0	4	27	0	0	How to organize elements in a stack data structure ?
a	DET	0	8_pert_1	8	0	0	5	28	0	0	How to organize elements in a stack data structure ?
stack	NOUN	0	8_pert_1	8	0	0	6	29	0	0	How to organize elements in a stack data structure ?
data	NOUN	0	8_pert_1	8	0	0	7	30	0	0	How to organize elements in a stack data structure ?
structure	NOUN	0	8_pert_1	8	0	0	8	31	0	0	How to organize elements in a stack data structure ?
?	PUNCT	0	8_pert_1	8	0	0	9	32	0	0	How to organize elements in a stack data structure ?
2	['SCONJ', 'PART', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	8_pert_1	8	0	-1	-1		1	2	How to organize elements in a stack data structure ?
How	SCONJ	0	8_pert_2	8	0	0	0	34	0	0	How to manage elements in a stack data structure ?
to	PART	0	8_pert_2	8	0	0	1	35	0	0	How to manage elements in a stack data structure ?
manage	VERB	0	8_pert_2	8	0	1	2	36	0	0	How to manage elements in a stack data structure ?
elements	NOUN	0	8_pert_2	8	0	0	3	37	0	0	How to manage elements in a stack data structure ?
in	ADP	0	8_pert_2	8	0	0	4	38	0	0	How to manage elements in a stack data structure ?
a	DET	0	8_pert_2	8	0	0	5	39	0	0	How to manage elements in a stack data structure ?
stack	NOUN	0	8_pert_2	8	0	0	6	40	0	0	How to manage elements in a stack data structure ?
data	NOUN	0	8_pert_2	8	0	0	7	41	0	0	How to manage elements in a stack data structure ?
structure	NOUN	0	8_pert_2	8	0	0	8	42	0	0	How to manage elements in a stack data structure ?
?	PUNCT	0	8_pert_2	8	0	0	9	43	0	0	How to manage elements in a stack data structure ?
