Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	Granularidade	Tipo_Texto	Sentença
What	PRON	0	9	9	1	0	0	0	1	What is a stack and how to push its element ?
is	AUX	0	9	9	1	0	1	0	1	What is a stack and how to push its element ?
a	DET	0	9	9	1	0	2	0	1	What is a stack and how to push its element ?
stack	NOUN	0	9	9	1	1	3	0	1	What is a stack and how to push its element ?
and	CCONJ	0	9	9	1	0	4	0	1	What is a stack and how to push its element ?
how	SCONJ	0	9	9	1	0	5	0	1	What is a stack and how to push its element ?
to	PART	0	9	9	1	0	6	0	1	What is a stack and how to push its element ?
push	VERB	0	9	9	1	0	7	0	1	What is a stack and how to push its element ?
its	PRON	0	9	9	1	0	8	0	1	What is a stack and how to push its element ?
element	NOUN	0	9	9	1	0	9	0	1	What is a stack and how to push its element ?
?	PUNCT	0	9	9	1	0	10	0	1	What is a stack and how to push its element ?
0	['PRON', 'AUX', 'DET', 'NOUN', 'CCONJ', 'SCONJ', 'PART', 'VERB', 'PRON', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	9	9	1	-1	-1	1	3	What is a stack and how to push its element ?
What	PRON	0	9_pert_0	9	0	0	0	0	0	What is a queue and how to push its element ?
is	AUX	0	9_pert_0	9	0	0	1	0	0	What is a queue and how to push its element ?
a	DET	0	9_pert_0	9	0	0	2	0	0	What is a queue and how to push its element ?
queue	NOUN	1	9_pert_0	9	0	1	3	0	0	What is a queue and how to push its element ?
and	CCONJ	0	9_pert_0	9	0	0	4	0	0	What is a queue and how to push its element ?
how	SCONJ	0	9_pert_0	9	0	0	5	0	0	What is a queue and how to push its element ?
to	PART	0	9_pert_0	9	0	0	6	0	0	What is a queue and how to push its element ?
push	VERB	0	9_pert_0	9	0	0	7	0	0	What is a queue and how to push its element ?
its	PRON	0	9_pert_0	9	0	0	8	0	0	What is a queue and how to push its element ?
element	NOUN	0	9_pert_0	9	0	0	9	0	0	What is a queue and how to push its element ?
?	PUNCT	0	9_pert_0	9	0	0	10	0	0	What is a queue and how to push its element ?
1	['PRON', 'AUX', 'DET', 'NOUN', 'CCONJ', 'SCONJ', 'PART', 'VERB', 'PRON', 'NOUN', 'PUNCT']	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]	9_pert_0	9	0	-1	-1	1	2	What is a queue and how to push its element ?
