Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	Granularidade	Tipo_Texto	Sentença
How	SCONJ	0	2	2	1	0	0	0	1	How to dequeue elements in a queue ?
to	PART	0	2	2	1	0	1	0	1	How to dequeue elements in a queue ?
dequeue	VERB	1	2	2	1	0	2	0	1	How to dequeue elements in a queue ?
elements	NOUN	0	2	2	1	0	3	0	1	How to dequeue elements in a queue ?
in	ADP	0	2	2	1	0	4	0	1	How to dequeue elements in a queue ?
a	DET	0	2	2	1	0	5	0	1	How to dequeue elements in a queue ?
queue	NOUN	1	2	2	1	1	6	0	1	How to dequeue elements in a queue ?
?	PUNCT	0	2	2	1	0	7	0	1	How to dequeue elements in a queue ?
0	['SCONJ', 'PART', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']	[0, 0, 1, 0, 0, 0, 1, 0]	2	2	1	-1	-1	1	3	How to dequeue elements in a queue ?
How	SCONJ	0	2_pert_0	2	0	0	0	0	0	How to dequeue elements in a stack ?
to	PART	0	2_pert_0	2	0	0	1	0	0	How to dequeue elements in a stack ?
dequeue	VERB	1	2_pert_0	2	0	0	2	0	0	How to dequeue elements in a stack ?
elements	NOUN	0	2_pert_0	2	0	0	3	0	0	How to dequeue elements in a stack ?
in	ADP	0	2_pert_0	2	0	0	4	0	0	How to dequeue elements in a stack ?
a	DET	0	2_pert_0	2	0	0	5	0	0	How to dequeue elements in a stack ?
stack	NOUN	0	2_pert_0	2	0	1	6	0	0	How to dequeue elements in a stack ?
?	PUNCT	0	2_pert_0	2	0	0	7	0	0	How to dequeue elements in a stack ?
1	['SCONJ', 'PART', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']	[0, 0, 1, 0, 0, 0, 0, 0]	2_pert_0	2	0	-1	-1	1	2	How to dequeue elements in a stack ?
