Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Granularidade	Tipo_Texto	Sentença
What	PRON	0	10	10	1	0	0	1	0	1	What is a queue and how to enqueue its element ?
is	AUX	0	10	10	1	0	1	2	0	1	What is a queue and how to enqueue its element ?
a	DET	0	10	10	1	0	2	3	0	1	What is a queue and how to enqueue its element ?
queue	NOUN	1	10	10	1	1	3	4	0	1	What is a queue and how to enqueue its element ?
and	CCONJ	0	10	10	1	0	4	5	0	1	What is a queue and how to enqueue its element ?
how	SCONJ	0	10	10	1	0	5	6	0	1	What is a queue and how to enqueue its element ?
to	PART	0	10	10	1	0	6	7	0	1	What is a queue and how to enqueue its element ?
enqueue	VERB	1	10	10	1	0	7	8	0	1	What is a queue and how to enqueue its element ?
its	PRON	0	10	10	1	0	8	9	0	1	What is a queue and how to enqueue its element ?
element	NOUN	0	10	10	1	0	9	10	0	1	What is a queue and how to enqueue its element ?
?	PUNCT	0	10	10	1	0	10	11	0	1	What is a queue and how to enqueue its element ?
0	['PRON', 'AUX', 'DET', 'NOUN', 'CCONJ', 'SCONJ', 'PART', 'VERB', 'PRON', 'NOUN', 'PUNCT']	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]	10	10	1	-1	-1		1	3	What is a queue and how to enqueue its element ?
What	PRON	0	10_pert_0	10	0	0	0	13	0	0	What is a stack and how to enqueue its element ?
is	AUX	0	10_pert_0	10	0	0	1	14	0	0	What is a stack and how to enqueue its element ?
a	DET	0	10_pert_0	10	0	0	2	15	0	0	What is a stack and how to enqueue its element ?
stack	NOUN	0	10_pert_0	10	0	1	3	16	0	0	What is a stack and how to enqueue its element ?
and	CCONJ	0	10_pert_0	10	0	0	4	17	0	0	What is a stack and how to enqueue its element ?
how	SCONJ	0	10_pert_0	10	0	0	5	18	0	0	What is a stack and how to enqueue its element ?
to	PART	0	10_pert_0	10	0	0	6	19	0	0	What is a stack and how to enqueue its element ?
enqueue	VERB	1	10_pert_0	10	0	0	7	20	0	0	What is a stack and how to enqueue its element ?
its	PRON	0	10_pert_0	10	0	0	8	21	0	0	What is a stack and how to enqueue its element ?
element	NOUN	0	10_pert_0	10	0	0	9	22	0	0	What is a stack and how to enqueue its element ?
?	PUNCT	0	10_pert_0	10	0	0	10	23	0	0	What is a stack and how to enqueue its element ?
1	['PRON', 'AUX', 'DET', 'NOUN', 'CCONJ', 'SCONJ', 'PART', 'VERB', 'PRON', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]	10_pert_0	10	0	-1	-1		1	2	What is a stack and how to enqueue its element ?
