Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	Sentença
How	SCONJ	0	2	2	1	0	0	How to dequeue elements in a queue ?
to	PART	0	2	2	1	0	1	How to dequeue elements in a queue ?
dequeue	VERB	1	2	2	1	1	2	How to dequeue elements in a queue ?
elements	NOUN	0	2	2	1	0	3	How to dequeue elements in a queue ?
in	ADP	0	2	2	1	0	4	How to dequeue elements in a queue ?
a	DET	0	2	2	1	0	5	How to dequeue elements in a queue ?
queue	NOUN	1	2	2	1	0	6	How to dequeue elements in a queue ?
?	PUNCT	0	2	2	1	0	7	How to dequeue elements in a queue ?
How	SCONJ	0	2_pert_0	2	0	0	0	How to place elements in a queue ?
to	PART	0	2_pert_0	2	0	0	1	How to place elements in a queue ?
place	VERB	0	2_pert_0	2	0	1	2	How to place elements in a queue ?
elements	NOUN	0	2_pert_0	2	0	0	3	How to place elements in a queue ?
in	ADP	0	2_pert_0	2	0	0	4	How to place elements in a queue ?
a	DET	0	2_pert_0	2	0	0	5	How to place elements in a queue ?
queue	NOUN	1	2_pert_0	2	0	0	6	How to place elements in a queue ?
?	PUNCT	0	2_pert_0	2	0	0	7	How to place elements in a queue ?
How	SCONJ	0	2_pert_1	2	0	0	0	How to arrange elements in a queue ?
to	PART	0	2_pert_1	2	0	0	1	How to arrange elements in a queue ?
arrange	VERB	0	2_pert_1	2	0	1	2	How to arrange elements in a queue ?
elements	NOUN	0	2_pert_1	2	0	0	3	How to arrange elements in a queue ?
in	ADP	0	2_pert_1	2	0	0	4	How to arrange elements in a queue ?
a	DET	0	2_pert_1	2	0	0	5	How to arrange elements in a queue ?
queue	NOUN	1	2_pert_1	2	0	0	6	How to arrange elements in a queue ?
?	PUNCT	0	2_pert_1	2	0	0	7	How to arrange elements in a queue ?
How	SCONJ	0	2_pert_2	2	0	0	0	How to organize elements in a queue ?
to	PART	0	2_pert_2	2	0	0	1	How to organize elements in a queue ?
organize	VERB	0	2_pert_2	2	0	1	2	How to organize elements in a queue ?
elements	NOUN	0	2_pert_2	2	0	0	3	How to organize elements in a queue ?
in	ADP	0	2_pert_2	2	0	0	4	How to organize elements in a queue ?
a	DET	0	2_pert_2	2	0	0	5	How to organize elements in a queue ?
queue	NOUN	1	2_pert_2	2	0	0	6	How to organize elements in a queue ?
?	PUNCT	0	2_pert_2	2	0	0	7	How to organize elements in a queue ?
How	SCONJ	0	2_pert_3	2	0	0	0	How to manage elements in a queue ?
to	PART	0	2_pert_3	2	0	0	1	How to manage elements in a queue ?
manage	VERB	0	2_pert_3	2	0	1	2	How to manage elements in a queue ?
elements	NOUN	0	2_pert_3	2	0	0	3	How to manage elements in a queue ?
in	ADP	0	2_pert_3	2	0	0	4	How to manage elements in a queue ?
a	DET	0	2_pert_3	2	0	0	5	How to manage elements in a queue ?
queue	NOUN	1	2_pert_3	2	0	0	6	How to manage elements in a queue ?
?	PUNCT	0	2_pert_3	2	0	0	7	How to manage elements in a queue ?
How	SCONJ	0	2_pert_4	2	0	0	0	How to put elements in a queue ?
to	PART	0	2_pert_4	2	0	0	1	How to put elements in a queue ?
put	VERB	0	2_pert_4	2	0	1	2	How to put elements in a queue ?
elements	NOUN	0	2_pert_4	2	0	0	3	How to put elements in a queue ?
in	ADP	0	2_pert_4	2	0	0	4	How to put elements in a queue ?
a	DET	0	2_pert_4	2	0	0	5	How to put elements in a queue ?
queue	NOUN	1	2_pert_4	2	0	0	6	How to put elements in a queue ?
?	PUNCT	0	2_pert_4	2	0	0	7	How to put elements in a queue ?
How	SCONJ	0	2_pert_5	2	0	0	0	How to sort elements in a queue ?
to	PART	0	2_pert_5	2	0	0	1	How to sort elements in a queue ?
sort	VERB	0	2_pert_5	2	0	1	2	How to sort elements in a queue ?
elements	NOUN	0	2_pert_5	2	0	0	3	How to sort elements in a queue ?
in	ADP	0	2_pert_5	2	0	0	4	How to sort elements in a queue ?
a	DET	0	2_pert_5	2	0	0	5	How to sort elements in a queue ?
queue	NOUN	1	2_pert_5	2	0	0	6	How to sort elements in a queue ?
?	PUNCT	0	2_pert_5	2	0	0	7	How to sort elements in a queue ?
How	SCONJ	0	2_pert_6	2	0	0	0	How to store elements in a queue ?
to	PART	0	2_pert_6	2	0	0	1	How to store elements in a queue ?
store	VERB	0	2_pert_6	2	0	1	2	How to store elements in a queue ?
elements	NOUN	0	2_pert_6	2	0	0	3	How to store elements in a queue ?
in	ADP	0	2_pert_6	2	0	0	4	How to store elements in a queue ?
a	DET	0	2_pert_6	2	0	0	5	How to store elements in a queue ?
queue	NOUN	1	2_pert_6	2	0	0	6	How to store elements in a queue ?
?	PUNCT	0	2_pert_6	2	0	0	7	How to store elements in a queue ?
How	SCONJ	0	2_pert_7	2	0	0	0	How to find elements in a queue ?
to	PART	0	2_pert_7	2	0	0	1	How to find elements in a queue ?
find	VERB	0	2_pert_7	2	0	1	2	How to find elements in a queue ?
