Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	Sentença
What	PRON	0	12	12	1	0	0	What is a stack and how to pop an element from it ?
is	AUX	0	12	12	1	0	1	What is a stack and how to pop an element from it ?
a	DET	0	12	12	1	0	2	What is a stack and how to pop an element from it ?
stack	NOUN	0	12	12	1	0	3	What is a stack and how to pop an element from it ?
and	CCONJ	0	12	12	1	0	4	What is a stack and how to pop an element from it ?
how	SCONJ	0	12	12	1	0	5	What is a stack and how to pop an element from it ?
to	PART	0	12	12	1	0	6	What is a stack and how to pop an element from it ?
pop	VERB	0	12	12	1	1	7	What is a stack and how to pop an element from it ?
an	DET	0	12	12	1	0	8	What is a stack and how to pop an element from it ?
element	NOUN	0	12	12	1	0	9	What is a stack and how to pop an element from it ?
from	ADP	0	12	12	1	0	10	What is a stack and how to pop an element from it ?
it	PRON	0	12	12	1	0	11	What is a stack and how to pop an element from it ?
?	PUNCT	0	12	12	1	0	12	What is a stack and how to pop an element from it ?
What	PRON	0	12_pert_0	12	0	0	0	What is a stack and how to create an element from it ?
is	AUX	0	12_pert_0	12	0	0	1	What is a stack and how to create an element from it ?
a	DET	0	12_pert_0	12	0	0	2	What is a stack and how to create an element from it ?
stack	NOUN	0	12_pert_0	12	0	0	3	What is a stack and how to create an element from it ?
and	CCONJ	0	12_pert_0	12	0	0	4	What is a stack and how to create an element from it ?
how	SCONJ	0	12_pert_0	12	0	0	5	What is a stack and how to create an element from it ?
to	PART	0	12_pert_0	12	0	0	6	What is a stack and how to create an element from it ?
create	VERB	0	12_pert_0	12	0	1	7	What is a stack and how to create an element from it ?
an	DET	0	12_pert_0	12	0	0	8	What is a stack and how to create an element from it ?
element	NOUN	0	12_pert_0	12	0	0	9	What is a stack and how to create an element from it ?
from	ADP	0	12_pert_0	12	0	0	10	What is a stack and how to create an element from it ?
it	PRON	0	12_pert_0	12	0	0	11	What is a stack and how to create an element from it ?
?	PUNCT	0	12_pert_0	12	0	0	12	What is a stack and how to create an element from it ?
What	PRON	0	12_pert_1	12	0	0	0	What is a stack and how to extract an element from it ?
is	AUX	0	12_pert_1	12	0	0	1	What is a stack and how to extract an element from it ?
a	DET	0	12_pert_1	12	0	0	2	What is a stack and how to extract an element from it ?
stack	NOUN	0	12_pert_1	12	0	0	3	What is a stack and how to extract an element from it ?
and	CCONJ	0	12_pert_1	12	0	0	4	What is a stack and how to extract an element from it ?
how	SCONJ	0	12_pert_1	12	0	0	5	What is a stack and how to extract an element from it ?
to	PART	0	12_pert_1	12	0	0	6	What is a stack and how to extract an element from it ?
extract	VERB	0	12_pert_1	12	0	1	7	What is a stack and how to extract an element from it ?
an	DET	0	12_pert_1	12	0	0	8	What is a stack and how to extract an element from it ?
element	NOUN	0	12_pert_1	12	0	0	9	What is a stack and how to extract an element from it ?
from	ADP	0	12_pert_1	12	0	0	10	What is a stack and how to extract an element from it ?
it	PRON	0	12_pert_1	12	0	0	11	What is a stack and how to extract an element from it ?
?	PUNCT	0	12_pert_1	12	0	0	12	What is a stack and how to extract an element from it ?
What	PRON	0	12_pert_2	12	0	0	0	What is a stack and how to remove an element from it ?
is	AUX	0	12_pert_2	12	0	0	1	What is a stack and how to remove an element from it ?
a	DET	0	12_pert_2	12	0	0	2	What is a stack and how to remove an element from it ?
stack	NOUN	0	12_pert_2	12	0	0	3	What is a stack and how to remove an element from it ?
and	CCONJ	0	12_pert_2	12	0	0	4	What is a stack and how to remove an element from it ?
how	SCONJ	0	12_pert_2	12	0	0	5	What is a stack and how to remove an element from it ?
to	PART	0	12_pert_2	12	0	0	6	What is a stack and how to remove an element from it ?
remove	VERB	0	12_pert_2	12	0	1	7	What is a stack and how to remove an element from it ?
an	DET	0	12_pert_2	12	0	0	8	What is a stack and how to remove an element from it ?
element	NOUN	0	12_pert_2	12	0	0	9	What is a stack and how to remove an element from it ?
from	ADP	0	12_pert_2	12	0	0	10	What is a stack and how to remove an element from it ?
it	PRON	0	12_pert_2	12	0	0	11	What is a stack and how to remove an element from it ?
?	PUNCT	0	12_pert_2	12	0	0	12	What is a stack and how to remove an element from it ?
What	PRON	0	12_pert_3	12	0	0	0	What is a stack and how to construct an element from it ?
is	AUX	0	12_pert_3	12	0	0	1	What is a stack and how to construct an element from it ?
a	DET	0	12_pert_3	12	0	0	2	What is a stack and how to construct an element from it ?
stack	NOUN	0	12_pert_3	12	0	0	3	What is a stack and how to construct an element from it ?
and	CCONJ	0	12_pert_3	12	0	0	4	What is a stack and how to construct an element from it ?
how	SCONJ	0	12_pert_3	12	0	0	5	What is a stack and how to construct an element from it ?
to	PART	0	12_pert_3	12	0	0	6	What is a stack and how to construct an element from it ?
construct	VERB	0	12_pert_3	12	0	1	7	What is a stack and how to construct an element from it ?
an	DET	0	12_pert_3	12	0	0	8	What is a stack and how to construct an element from it ?
element	NOUN	0	12_pert_3	12	0	0	9	What is a stack and how to construct an element from it ?
from	ADP	0	12_pert_3	12	0	0	10	What is a stack and how to construct an element from it ?
it	PRON	0	12_pert_3	12	0	0	11	What is a stack and how to construct an element from it ?
?	PUNCT	0	12_pert_3	12	0	0	12	What is a stack and how to construct an element from it ?
What	PRON	0	12_pert_4	12	0	0	0	What is a stack and how to build an element from it ?
is	AUX	0	12_pert_4	12	0	0	1	What is a stack and how to build an element from it ?
a	DET	0	12_pert_4	12	0	0	2	What is a stack and how to build an element from it ?
stack	NOUN	0	12_pert_4	12	0	0	3	What is a stack and how to build an element from it ?
and	CCONJ	0	12_pert_4	12	0	0	4	What is a stack and how to build an element from it ?
how	SCONJ	0	12_pert_4	12	0	0	5	What is a stack and how to build an element from it ?
to	PART	0	12_pert_4	12	0	0	6	What is a stack and how to build an element from it ?
build	VERB	0	12_pert_4	12	0	1	7	What is a stack and how to build an element from it ?
an	DET	0	12_pert_4	12	0	0	8	What is a stack and how to build an element from it ?
element	NOUN	0	12_pert_4	12	0	0	9	What is a stack and how to build an element from it ?
from	ADP	0	12_pert_4	12	0	0	10	What is a stack and how to build an element from it ?
it	PRON	0	12_pert_4	12	0	0	11	What is a stack and how to build an element from it ?
?	PUNCT	0	12_pert_4	12	0	0	12	What is a stack and how to build an element from it ?
What	PRON	0	12_pert_5	12	0	0	0	What is a stack and how to generate an element from it ?
is	AUX	0	12_pert_5	12	0	0	1	What is a stack and how to generate an element from it ?
a	DET	0	12_pert_5	12	0	0	2	What is a stack and how to generate an element from it ?
stack	NOUN	0	12_pert_5	12	0	0	3	What is a stack and how to generate an element from it ?
and	CCONJ	0	12_pert_5	12	0	0	4	What is a stack and how to generate an element from it ?
how	SCONJ	0	12_pert_5	12	0	0	5	What is a stack and how to generate an element from it ?
to	PART	0	12_pert_5	12	0	0	6	What is a stack and how to generate an element from it ?
generate	VERB	0	12_pert_5	12	0	1	7	What is a stack and how to generate an element from it ?
an	DET	0	12_pert_5	12	0	0	8	What is a stack and how to generate an element from it ?
element	NOUN	0	12_pert_5	12	0	0	9	What is a stack and how to generate an element from it ?
from	ADP	0	12_pert_5	12	0	0	10	What is a stack and how to generate an element from it ?
it	PRON	0	12_pert_5	12	0	0	11	What is a stack and how to generate an element from it ?
?	PUNCT	0	12_pert_5	12	0	0	12	What is a stack and how to generate an element from it ?
What	PRON	0	12_pert_6	12	0	0	0	What is a stack and how to get an element from it ?
is	AUX	0	12_pert_6	12	0	0	1	What is a stack and how to get an element from it ?
a	DET	0	12_pert_6	12	0	0	2	What is a stack and how to get an element from it ?
stack	NOUN	0	12_pert_6	12	0	0	3	What is a stack and how to get an element from it ?
and	CCONJ	0	12_pert_6	12	0	0	4	What is a stack and how to get an element from it ?
how	SCONJ	0	12_pert_6	12	0	0	5	What is a stack and how to get an element from it ?
to	PART	0	12_pert_6	12	0	0	6	What is a stack and how to get an element from it ?
get	VERB	0	12_pert_6	12	0	1	7	What is a stack and how to get an element from it ?
an	DET	0	12_pert_6	12	0	0	8	What is a stack and how to get an element from it ?
element	NOUN	0	12_pert_6	12	0	0	9	What is a stack and how to get an element from it ?
from	ADP	0	12_pert_6	12	0	0	10	What is a stack and how to get an element from it ?
it	PRON	0	12_pert_6	12	0	0	11	What is a stack and how to get an element from it ?
?	PUNCT	0	12_pert_6	12	0	0	12	What is a stack and how to get an element from it ?
What	PRON	0	12_pert_7	12	0	0	0	What is a stack and how to retrieve an element from it ?
is	AUX	0	12_pert_7	12	0	0	1	What is a stack and how to retrieve an element from it ?
a	DET	0	12_pert_7	12	0	0	2	What is a stack and how to retrieve an element from it ?
stack	NOUN	0	12_pert_7	12	0	0	3	What is a stack and how to retrieve an element from it ?
and	CCONJ	0	12_pert_7	12	0	0	4	What is a stack and how to retrieve an element from it ?
how	SCONJ	0	12_pert_7	12	0	0	5	What is a stack and how to retrieve an element from it ?
to	PART	0	12_pert_7	12	0	0	6	What is a stack and how to retrieve an element from it ?
retrieve	VERB	0	12_pert_7	12	0	1	7	What is a stack and how to retrieve an element from it ?
an	DET	0	12_pert_7	12	0	0	8	What is a stack and how to retrieve an element from it ?
element	NOUN	0	12_pert_7	12	0	0	9	What is a stack and how to retrieve an element from it ?
from	ADP	0	12_pert_7	12	0	0	10	What is a stack and how to retrieve an element from it ?
it	PRON	0	12_pert_7	12	0	0	11	What is a stack and how to retrieve an element from it ?
?	PUNCT	0	12_pert_7	12	0	0	12	What is a stack and how to retrieve an element from it ?
What	PRON	0	12_pert_8	12	0	0	0	What is a stack and how to draw an element from it ?
is	AUX	0	12_pert_8	12	0	0	1	What is a stack and how to draw an element from it ?
a	DET	0	12_pert_8	12	0	0	2	What is a stack and how to draw an element from it ?
stack	NOUN	0	12_pert_8	12	0	0	3	What is a stack and how to draw an element from it ?
and	CCONJ	0	12_pert_8	12	0	0	4	What is a stack and how to draw an element from it ?
how	SCONJ	0	12_pert_8	12	0	0	5	What is a stack and how to draw an element from it ?
to	PART	0	12_pert_8	12	0	0	6	What is a stack and how to draw an element from it ?
draw	VERB	0	12_pert_8	12	0	1	7	What is a stack and how to draw an element from it ?
an	DET	0	12_pert_8	12	0	0	8	What is a stack and how to draw an element from it ?
element	NOUN	0	12_pert_8	12	0	0	9	What is a stack and how to draw an element from it ?
from	ADP	0	12_pert_8	12	0	0	10	What is a stack and how to draw an element from it ?
it	PRON	0	12_pert_8	12	0	0	11	What is a stack and how to draw an element from it ?
?	PUNCT	0	12_pert_8	12	0	0	12	What is a stack and how to draw an element from it ?
What	PRON	0	12_pert_9	12	0	0	0	What is a stack and how to make an element from it ?
is	AUX	0	12_pert_9	12	0	0	1	What is a stack and how to make an element from it ?
a	DET	0	12_pert_9	12	0	0	2	What is a stack and how to make an element from it ?
stack	NOUN	0	12_pert_9	12	0	0	3	What is a stack and how to make an element from it ?
and	CCONJ	0	12_pert_9	12	0	0	4	What is a stack and how to make an element from it ?
how	SCONJ	0	12_pert_9	12	0	0	5	What is a stack and how to make an element from it ?
to	PART	0	12_pert_9	12	0	0	6	What is a stack and how to make an element from it ?
make	VERB	0	12_pert_9	12	0	1	7	What is a stack and how to make an element from it ?
an	DET	0	12_pert_9	12	0	0	8	What is a stack and how to make an element from it ?
element	NOUN	0	12_pert_9	12	0	0	9	What is a stack and how to make an element from it ?
from	ADP	0	12_pert_9	12	0	0	10	What is a stack and how to make an element from it ?
it	PRON	0	12_pert_9	12	0	0	11	What is a stack and how to make an element from it ?
?	PUNCT	0	12_pert_9	12	0	0	12	What is a stack and how to make an element from it ?
What	PRON	0	12_pert_10	12	0	0	0	What is a stack and how to obtain an element from it ?
is	AUX	0	12_pert_10	12	0	0	1	What is a stack and how to obtain an element from it ?
a	DET	0	12_pert_10	12	0	0	2	What is a stack and how to obtain an element from it ?
stack	NOUN	0	12_pert_10	12	0	0	3	What is a stack and how to obtain an element from it ?
and	CCONJ	0	12_pert_10	12	0	0	4	What is a stack and how to obtain an element from it ?
how	SCONJ	0	12_pert_10	12	0	0	5	What is a stack and how to obtain an element from it ?
to	PART	0	12_pert_10	12	0	0	6	What is a stack and how to obtain an element from it ?
obtain	VERB	0	12_pert_10	12	0	1	7	What is a stack and how to obtain an element from it ?
an	DET	0	12_pert_10	12	0	0	8	What is a stack and how to obtain an element from it ?
element	NOUN	0	12_pert_10	12	0	0	9	What is a stack and how to obtain an element from it ?
from	ADP	0	12_pert_10	12	0	0	10	What is a stack and how to obtain an element from it ?
it	PRON	0	12_pert_10	12	0	0	11	What is a stack and how to obtain an element from it ?
?	PUNCT	0	12_pert_10	12	0	0	12	What is a stack and how to obtain an element from it ?
What	PRON	0	12_pert_11	12	0	0	0	What is a stack and how to derive an element from it ?
is	AUX	0	12_pert_11	12	0	0	1	What is a stack and how to derive an element from it ?
a	DET	0	12_pert_11	12	0	0	2	What is a stack and how to derive an element from it ?
stack	NOUN	0	12_pert_11	12	0	0	3	What is a stack and how to derive an element from it ?
and	CCONJ	0	12_pert_11	12	0	0	4	What is a stack and how to derive an element from it ?
how	SCONJ	0	12_pert_11	12	0	0	5	What is a stack and how to derive an element from it ?
to	PART	0	12_pert_11	12	0	0	6	What is a stack and how to derive an element from it ?
derive	VERB	0	12_pert_11	12	0	1	7	What is a stack and how to derive an element from it ?
an	DET	0	12_pert_11	12	0	0	8	What is a stack and how to derive an element from it ?
element	NOUN	0	12_pert_11	12	0	0	9	What is a stack and how to derive an element from it ?
from	ADP	0	12_pert_11	12	0	0	10	What is a stack and how to derive an element from it ?
it	PRON	0	12_pert_11	12	0	0	11	What is a stack and how to derive an element from it ?
?	PUNCT	0	12_pert_11	12	0	0	12	What is a stack and how to derive an element from it ?
What	PRON	0	12_pert_12	12	0	0	0	What is a stack and how to write an element from it ?
is	AUX	0	12_pert_12	12	0	0	1	What is a stack and how to write an element from it ?
a	DET	0	12_pert_12	12	0	0	2	What is a stack and how to write an element from it ?
stack	NOUN	0	12_pert_12	12	0	0	3	What is a stack and how to write an element from it ?
and	CCONJ	0	12_pert_12	12	0	0	4	What is a stack and how to write an element from it ?
how	SCONJ	0	12_pert_12	12	0	0	5	What is a stack and how to write an element from it ?
to	PART	0	12_pert_12	12	0	0	6	What is a stack and how to write an element from it ?
write	VERB	0	12_pert_12	12	0	1	7	What is a stack and how to write an element from it ?
an	DET	0	12_pert_12	12	0	0	8	What is a stack and how to write an element from it ?
element	NOUN	0	12_pert_12	12	0	0	9	What is a stack and how to write an element from it ?
from	ADP	0	12_pert_12	12	0	0	10	What is a stack and how to write an element from it ?
it	PRON	0	12_pert_12	12	0	0	11	What is a stack and how to write an element from it ?
?	PUNCT	0	12_pert_12	12	0	0	12	What is a stack and how to write an element from it ?
What	PRON	0	12_pert_13	12	0	0	0	What is a stack and how to separate an element from it ?
is	AUX	0	12_pert_13	12	0	0	1	What is a stack and how to separate an element from it ?
a	DET	0	12_pert_13	12	0	0	2	What is a stack and how to separate an element from it ?
stack	NOUN	0	12_pert_13	12	0	0	3	What is a stack and how to separate an element from it ?
and	CCONJ	0	12_pert_13	12	0	0	4	What is a stack and how to separate an element from it ?
how	SCONJ	0	12_pert_13	12	0	0	5	What is a stack and how to separate an element from it ?
to	PART	0	12_pert_13	12	0	0	6	What is a stack and how to separate an element from it ?
separate	VERB	0	12_pert_13	12	0	1	7	What is a stack and how to separate an element from it ?
an	DET	0	12_pert_13	12	0	0	8	What is a stack and how to separate an element from it ?
element	NOUN	0	12_pert_13	12	0	0	9	What is a stack and how to separate an element from it ?
from	ADP	0	12_pert_13	12	0	0	10	What is a stack and how to separate an element from it ?
it	PRON	0	12_pert_13	12	0	0	11	What is a stack and how to separate an element from it ?
?	PUNCT	0	12_pert_13	12	0	0	12	What is a stack and how to separate an element from it ?
What	PRON	0	12_pert_14	12	0	0	0	What is a stack and how to fetch an element from it ?
is	AUX	0	12_pert_14	12	0	0	1	What is a stack and how to fetch an element from it ?
a	DET	0	12_pert_14	12	0	0	2	What is a stack and how to fetch an element from it ?
stack	NOUN	0	12_pert_14	12	0	0	3	What is a stack and how to fetch an element from it ?
and	CCONJ	0	12_pert_14	12	0	0	4	What is a stack and how to fetch an element from it ?
how	SCONJ	0	12_pert_14	12	0	0	5	What is a stack and how to fetch an element from it ?
to	PART	0	12_pert_14	12	0	0	6	What is a stack and how to fetch an element from it ?
fetch	VERB	0	12_pert_14	12	0	1	7	What is a stack and how to fetch an element from it ?
an	DET	0	12_pert_14	12	0	0	8	What is a stack and how to fetch an element from it ?
element	NOUN	0	12_pert_14	12	0	0	9	What is a stack and how to fetch an element from it ?
from	ADP	0	12_pert_14	12	0	0	10	What is a stack and how to fetch an element from it ?
it	PRON	0	12_pert_14	12	0	0	11	What is a stack and how to fetch an element from it ?
?	PUNCT	0	12_pert_14	12	0	0	12	What is a stack and how to fetch an element from it ?
What	PRON	0	12_pert_15	12	0	0	0	What is a stack and how to produce an element from it ?
is	AUX	0	12_pert_15	12	0	0	1	What is a stack and how to produce an element from it ?
a	DET	0	12_pert_15	12	0	0	2	What is a stack and how to produce an element from it ?
stack	NOUN	0	12_pert_15	12	0	0	3	What is a stack and how to produce an element from it ?
and	CCONJ	0	12_pert_15	12	0	0	4	What is a stack and how to produce an element from it ?
how	SCONJ	0	12_pert_15	12	0	0	5	What is a stack and how to produce an element from it ?
to	PART	0	12_pert_15	12	0	0	6	What is a stack and how to produce an element from it ?
