Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	Sentença
What	PRON	0	13	13	1	0	0	What is a queue and how to enqueue an element in it ?
is	AUX	0	13	13	1	0	1	What is a queue and how to enqueue an element in it ?
a	DET	0	13	13	1	0	2	What is a queue and how to enqueue an element in it ?
queue	NOUN	1	13	13	1	0	3	What is a queue and how to enqueue an element in it ?
and	CCONJ	0	13	13	1	0	4	What is a queue and how to enqueue an element in it ?
how	SCONJ	0	13	13	1	0	5	What is a queue and how to enqueue an element in it ?
to	PART	0	13	13	1	0	6	What is a queue and how to enqueue an element in it ?
enqueue	VERB	1	13	13	1	1	7	What is a queue and how to enqueue an element in it ?
an	DET	0	13	13	1	0	8	What is a queue and how to enqueue an element in it ?
element	NOUN	0	13	13	1	0	9	What is a queue and how to enqueue an element in it ?
in	ADP	0	13	13	1	0	10	What is a queue and how to enqueue an element in it ?
it	PRON	0	13	13	1	0	11	What is a queue and how to enqueue an element in it ?
?	PUNCT	0	13	13	1	0	12	What is a queue and how to enqueue an element in it ?
What	PRON	0	13_pert_0	13	0	0	0	What is a queue and how to place an element in it ?
is	AUX	0	13_pert_0	13	0	0	1	What is a queue and how to place an element in it ?
a	DET	0	13_pert_0	13	0	0	2	What is a queue and how to place an element in it ?
queue	NOUN	1	13_pert_0	13	0	0	3	What is a queue and how to place an element in it ?
and	CCONJ	0	13_pert_0	13	0	0	4	What is a queue and how to place an element in it ?
how	SCONJ	0	13_pert_0	13	0	0	5	What is a queue and how to place an element in it ?
to	PART	0	13_pert_0	13	0	0	6	What is a queue and how to place an element in it ?
place	VERB	0	13_pert_0	13	0	1	7	What is a queue and how to place an element in it ?
an	DET	0	13_pert_0	13	0	0	8	What is a queue and how to place an element in it ?
element	NOUN	0	13_pert_0	13	0	0	9	What is a queue and how to place an element in it ?
in	ADP	0	13_pert_0	13	0	0	10	What is a queue and how to place an element in it ?
it	PRON	0	13_pert_0	13	0	0	11	What is a queue and how to place an element in it ?
?	PUNCT	0	13_pert_0	13	0	0	12	What is a queue and how to place an element in it ?
What	PRON	0	13_pert_1	13	0	0	0	What is a queue and how to put an element in it ?
is	AUX	0	13_pert_1	13	0	0	1	What is a queue and how to put an element in it ?
a	DET	0	13_pert_1	13	0	0	2	What is a queue and how to put an element in it ?
queue	NOUN	1	13_pert_1	13	0	0	3	What is a queue and how to put an element in it ?
and	CCONJ	0	13_pert_1	13	0	0	4	What is a queue and how to put an element in it ?
how	SCONJ	0	13_pert_1	13	0	0	5	What is a queue and how to put an element in it ?
to	PART	0	13_pert_1	13	0	0	6	What is a queue and how to put an element in it ?
put	VERB	0	13_pert_1	13	0	1	7	What is a queue and how to put an element in it ?
an	DET	0	13_pert_1	13	0	0	8	What is a queue and how to put an element in it ?
element	NOUN	0	13_pert_1	13	0	0	9	What is a queue and how to put an element in it ?
in	ADP	0	13_pert_1	13	0	0	10	What is a queue and how to put an element in it ?
it	PRON	0	13_pert_1	13	0	0	11	What is a queue and how to put an element in it ?
?	PUNCT	0	13_pert_1	13	0	0	12	What is a queue and how to put an element in it ?
What	PRON	0	13_pert_2	13	0	0	0	What is a queue and how to find an element in it ?
is	AUX	0	13_pert_2	13	0	0	1	What is a queue and how to find an element in it ?
a	DET	0	13_pert_2	13	0	0	2	What is a queue and how to find an element in it ?
queue	NOUN	1	13_pert_2	13	0	0	3	What is a queue and how to find an element in it ?
and	CCONJ	0	13_pert_2	13	0	0	4	What is a queue and how to find an element in it ?
how	SCONJ	0	13_pert_2	13	0	0	5	What is a queue and how to find an element in it ?
to	PART	0	13_pert_2	13	0	0	6	What is a queue and how to find an element in it ?
find	VERB	0	13_pert_2	13	0	1	7	What is a queue and how to find an element in it ?
an	DET	0	13_pert_2	13	0	0	8	What is a queue and how to find an element in it ?
element	NOUN	0	13_pert_2	13	0	0	9	What is a queue and how to find an element in it ?
in	ADP	0	13_pert_2	13	0	0	10	What is a queue and how to find an element in it ?
it	PRON	0	13_pert_2	13	0	0	11	What is a queue and how to find an element in it ?
?	PUNCT	0	13_pert_2	13	0	0	12	What is a queue and how to find an element in it ?
What	PRON	0	13_pert_3	13	0	0	0	What is a queue and how to manage an element in it ?
is	AUX	0	13_pert_3	13	0	0	1	What is a queue and how to manage an element in it ?
a	DET	0	13_pert_3	13	0	0	2	What is a queue and how to manage an element in it ?
queue	NOUN	1	13_pert_3	13	0	0	3	What is a queue and how to manage an element in it ?
and	CCONJ	0	13_pert_3	13	0	0	4	What is a queue and how to manage an element in it ?
how	SCONJ	0	13_pert_3	13	0	0	5	What is a queue and how to manage an element in it ?
to	PART	0	13_pert_3	13	0	0	6	What is a queue and how to manage an element in it ?
manage	VERB	0	13_pert_3	13	0	1	7	What is a queue and how to manage an element in it ?
an	DET	0	13_pert_3	13	0	0	8	What is a queue and how to manage an element in it ?
element	NOUN	0	13_pert_3	13	0	0	9	What is a queue and how to manage an element in it ?
in	ADP	0	13_pert_3	13	0	0	10	What is a queue and how to manage an element in it ?
it	PRON	0	13_pert_3	13	0	0	11	What is a queue and how to manage an element in it ?
?	PUNCT	0	13_pert_3	13	0	0	12	What is a queue and how to manage an element in it ?
What	PRON	0	13_pert_4	13	0	0	0	What is a queue and how to use an element in it ?
is	AUX	0	13_pert_4	13	0	0	1	What is a queue and how to use an element in it ?
a	DET	0	13_pert_4	13	0	0	2	What is a queue and how to use an element in it ?
queue	NOUN	1	13_pert_4	13	0	0	3	What is a queue and how to use an element in it ?
and	CCONJ	0	13_pert_4	13	0	0	4	What is a queue and how to use an element in it ?
how	SCONJ	0	13_pert_4	13	0	0	5	What is a queue and how to use an element in it ?
to	PART	0	13_pert_4	13	0	0	6	What is a queue and how to use an element in it ?
use	VERB	0	13_pert_4	13	0	1	7	What is a queue and how to use an element in it ?
an	DET	0	13_pert_4	13	0	0	8	What is a queue and how to use an element in it ?
element	NOUN	0	13_pert_4	13	0	0	9	What is a queue and how to use an element in it ?
in	ADP	0	13_pert_4	13	0	0	10	What is a queue and how to use an element in it ?
it	PRON	0	13_pert_4	13	0	0	11	What is a queue and how to use an element in it ?
?	PUNCT	0	13_pert_4	13	0	0	12	What is a queue and how to use an element in it ?
What	PRON	0	13_pert_5	13	0	0	0	What is a queue and how to create an element in it ?
is	AUX	0	13_pert_5	13	0	0	1	What is a queue and how to create an element in it ?
a	DET	0	13_pert_5	13	0	0	2	What is a queue and how to create an element in it ?
queue	NOUN	1	13_pert_5	13	0	0	3	What is a queue and how to create an element in it ?
and	CCONJ	0	13_pert_5	13	0	0	4	What is a queue and how to create an element in it ?
how	SCONJ	0	13_pert_5	13	0	0	5	What is a queue and how to create an element in it ?
to	PART	0	13_pert_5	13	0	0	6	What is a queue and how to create an element in it ?
create	VERB	0	13_pert_5	13	0	1	7	What is a queue and how to create an element in it ?
an	DET	0	13_pert_5	13	0	0	8	What is a queue and how to create an element in it ?
element	NOUN	0	13_pert_5	13	0	0	9	What is a queue and how to create an element in it ?
in	ADP	0	13_pert_5	13	0	0	10	What is a queue and how to create an element in it ?
it	PRON	0	13_pert_5	13	0	0	11	What is a queue and how to create an element in it ?
?	PUNCT	0	13_pert_5	13	0	0	12	What is a queue and how to create an element in it ?
What	PRON	0	13_pert_6	13	0	0	0	What is a queue and how to store an element in it ?
is	AUX	0	13_pert_6	13	0	0	1	What is a queue and how to store an element in it ?
a	DET	0	13_pert_6	13	0	0	2	What is a queue and how to store an element in it ?
queue	NOUN	1	13_pert_6	13	0	0	3	What is a queue and how to store an element in it ?
and	CCONJ	0	13_pert_6	13	0	0	4	What is a queue and how to store an element in it ?
how	SCONJ	0	13_pert_6	13	0	0	5	What is a queue and how to store an element in it ?
to	PART	0	13_pert_6	13	0	0	6	What is a queue and how to store an element in it ?
store	VERB	0	13_pert_6	13	0	1	7	What is a queue and how to store an element in it ?
an	DET	0	13_pert_6	13	0	0	8	What is a queue and how to store an element in it ?
element	NOUN	0	13_pert_6	13	0	0	9	What is a queue and how to store an element in it ?
in	ADP	0	13_pert_6	13	0	0	10	What is a queue and how to store an element in it ?
it	PRON	0	13_pert_6	13	0	0	11	What is a queue and how to store an element in it ?
?	PUNCT	0	13_pert_6	13	0	0	12	What is a queue and how to store an element in it ?
What	PRON	0	13_pert_7	13	0	0	0	What is a queue and how to get an element in it ?
is	AUX	0	13_pert_7	13	0	0	1	What is a queue and how to get an element in it ?
a	DET	0	13_pert_7	13	0	0	2	What is a queue and how to get an element in it ?
queue	NOUN	1	13_pert_7	13	0	0	3	What is a queue and how to get an element in it ?
and	CCONJ	0	13_pert_7	13	0	0	4	What is a queue and how to get an element in it ?
how	SCONJ	0	13_pert_7	13	0	0	5	What is a queue and how to get an element in it ?
to	PART	0	13_pert_7	13	0	0	6	What is a queue and how to get an element in it ?
get	VERB	0	13_pert_7	13	0	1	7	What is a queue and how to get an element in it ?
an	DET	0	13_pert_7	13	0	0	8	What is a queue and how to get an element in it ?
element	NOUN	0	13_pert_7	13	0	0	9	What is a queue and how to get an element in it ?
in	ADP	0	13_pert_7	13	0	0	10	What is a queue and how to get an element in it ?
it	PRON	0	13_pert_7	13	0	0	11	What is a queue and how to get an element in it ?
?	PUNCT	0	13_pert_7	13	0	0	12	What is a queue and how to get an element in it ?
What	PRON	0	13_pert_8	13	0	0	0	What is a queue and how to access an element in it ?
is	AUX	0	13_pert_8	13	0	0	1	What is a queue and how to access an element in it ?
a	DET	0	13_pert_8	13	0	0	2	What is a queue and how to access an element in it ?
queue	NOUN	1	13_pert_8	13	0	0	3	What is a queue and how to access an element in it ?
and	CCONJ	0	13_pert_8	13	0	0	4	What is a queue and how to access an element in it ?
how	SCONJ	0	13_pert_8	13	0	0	5	What is a queue and how to access an element in it ?
to	PART	0	13_pert_8	13	0	0	6	What is a queue and how to access an element in it ?
access	VERB	0	13_pert_8	13	0	1	7	What is a queue and how to access an element in it ?
an	DET	0	13_pert_8	13	0	0	8	What is a queue and how to access an element in it ?
element	NOUN	0	13_pert_8	13	0	0	9	What is a queue and how to access an element in it ?
in	ADP	0	13_pert_8	13	0	0	10	What is a queue and how to access an element in it ?
it	PRON	0	13_pert_8	13	0	0	11	What is a queue and how to access an element in it ?
?	PUNCT	0	13_pert_8	13	0	0	12	What is a queue and how to access an element in it ?
What	PRON	0	13_pert_9	13	0	0	0	What is a queue and how to locate an element in it ?
is	AUX	0	13_pert_9	13	0	0	1	What is a queue and how to locate an element in it ?
a	DET	0	13_pert_9	13	0	0	2	What is a queue and how to locate an element in it ?
queue	NOUN	1	13_pert_9	13	0	0	3	What is a queue and how to locate an element in it ?
and	CCONJ	0	13_pert_9	13	0	0	4	What is a queue and how to locate an element in it ?
how	SCONJ	0	13_pert_9	13	0	0	5	What is a queue and how to locate an element in it ?
to	PART	0	13_pert_9	13	0	0	6	What is a queue and how to locate an element in it ?
locate	VERB	0	13_pert_9	13	0	1	7	What is a queue and how to locate an element in it ?
