Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Sentença
Por	ADP	0	2c5c585eebcf49e1b6ceb926a85cceef	2c5c585eebcf49e1b6ceb926a85cceef	1	0	0	1	Por quem eram produzidas as tabelas logarítmicas ?
quem	PRON	0	2c5c585eebcf49e1b6ceb926a85cceef	2c5c585eebcf49e1b6ceb926a85cceef	1	0	1	2	Por quem eram produzidas as tabelas logarítmicas ?
eram	AUX	0	2c5c585eebcf49e1b6ceb926a85cceef	2c5c585eebcf49e1b6ceb926a85cceef	1	0	2	3	Por quem eram produzidas as tabelas logarítmicas ?
produzidas	VERB	0	2c5c585eebcf49e1b6ceb926a85cceef	2c5c585eebcf49e1b6ceb926a85cceef	1	1	3	4	Por quem eram produzidas as tabelas logarítmicas ?
as	DET	0	2c5c585eebcf49e1b6ceb926a85cceef	2c5c585eebcf49e1b6ceb926a85cceef	1	0	4	5	Por quem eram produzidas as tabelas logarítmicas ?
tabelas	NOUN	0	2c5c585eebcf49e1b6ceb926a85cceef	2c5c585eebcf49e1b6ceb926a85cceef	1	0	5	6	Por quem eram produzidas as tabelas logarítmicas ?
logarítmicas	ADJ	1	2c5c585eebcf49e1b6ceb926a85cceef	2c5c585eebcf49e1b6ceb926a85cceef	1	0	6	7	Por quem eram produzidas as tabelas logarítmicas ?
?	PUNCT	0	2c5c585eebcf49e1b6ceb926a85cceef	2c5c585eebcf49e1b6ceb926a85cceef	1	0	7		Por quem eram produzidas as tabelas logarítmicas ?
Por	ADP	0	2c5c585eebcf49e1b6ceb926a85cceef_pert_0	2c5c585eebcf49e1b6ceb926a85cceef	0	0	0	9	Por quem eram feitas as tabelas logarítmicas ?
quem	PRON	0	2c5c585eebcf49e1b6ceb926a85cceef_pert_0	2c5c585eebcf49e1b6ceb926a85cceef	0	0	1	10	Por quem eram feitas as tabelas logarítmicas ?
eram	AUX	0	2c5c585eebcf49e1b6ceb926a85cceef_pert_0	2c5c585eebcf49e1b6ceb926a85cceef	0	0	2	11	Por quem eram feitas as tabelas logarítmicas ?
feitas	VERB	0	2c5c585eebcf49e1b6ceb926a85cceef_pert_0	2c5c585eebcf49e1b6ceb926a85cceef	0	1	3	12	Por quem eram feitas as tabelas logarítmicas ?
as	DET	0	2c5c585eebcf49e1b6ceb926a85cceef_pert_0	2c5c585eebcf49e1b6ceb926a85cceef	0	0	4	13	Por quem eram feitas as tabelas logarítmicas ?
tabelas	NOUN	0	2c5c585eebcf49e1b6ceb926a85cceef_pert_0	2c5c585eebcf49e1b6ceb926a85cceef	0	0	5	14	Por quem eram feitas as tabelas logarítmicas ?
logarítmicas	ADJ	1	2c5c585eebcf49e1b6ceb926a85cceef_pert_0	2c5c585eebcf49e1b6ceb926a85cceef	0	0	6	15	Por quem eram feitas as tabelas logarítmicas ?
?	PUNCT	0	2c5c585eebcf49e1b6ceb926a85cceef_pert_0	2c5c585eebcf49e1b6ceb926a85cceef	0	0	7		Por quem eram feitas as tabelas logarítmicas ?
Por	ADP	0	2c5c585eebcf49e1b6ceb926a85cceef_pert_1	2c5c585eebcf49e1b6ceb926a85cceef	0	0	0	17	Por quem eram escritas as tabelas logarítmicas ?
quem	PRON	0	2c5c585eebcf49e1b6ceb926a85cceef_pert_1	2c5c585eebcf49e1b6ceb926a85cceef	0	0	1	18	Por quem eram escritas as tabelas logarítmicas ?
eram	AUX	0	2c5c585eebcf49e1b6ceb926a85cceef_pert_1	2c5c585eebcf49e1b6ceb926a85cceef	0	0	2	19	Por quem eram escritas as tabelas logarítmicas ?
escritas	VERB	0	2c5c585eebcf49e1b6ceb926a85cceef_pert_1	2c5c585eebcf49e1b6ceb926a85cceef	0	1	3	20	Por quem eram escritas as tabelas logarítmicas ?
as	DET	0	2c5c585eebcf49e1b6ceb926a85cceef_pert_1	2c5c585eebcf49e1b6ceb926a85cceef	0	0	4	21	Por quem eram escritas as tabelas logarítmicas ?
tabelas	NOUN	0	2c5c585eebcf49e1b6ceb926a85cceef_pert_1	2c5c585eebcf49e1b6ceb926a85cceef	0	0	5	22	Por quem eram escritas as tabelas logarítmicas ?
logarítmicas	ADJ	1	2c5c585eebcf49e1b6ceb926a85cceef_pert_1	2c5c585eebcf49e1b6ceb926a85cceef	0	0	6	23	Por quem eram escritas as tabelas logarítmicas ?
?	PUNCT	0	2c5c585eebcf49e1b6ceb926a85cceef_pert_1	2c5c585eebcf49e1b6ceb926a85cceef	0	0	7		Por quem eram escritas as tabelas logarítmicas ?
Por	ADP	0	2c5c585eebcf49e1b6ceb926a85cceef_pert_2	2c5c585eebcf49e1b6ceb926a85cceef	0	0	0	25	Por quem eram usadas as tabelas logarítmicas ?
quem	PRON	0	2c5c585eebcf49e1b6ceb926a85cceef_pert_2	2c5c585eebcf49e1b6ceb926a85cceef	0	0	1	26	Por quem eram usadas as tabelas logarítmicas ?
eram	AUX	0	2c5c585eebcf49e1b6ceb926a85cceef_pert_2	2c5c585eebcf49e1b6ceb926a85cceef	0	0	2	27	Por quem eram usadas as tabelas logarítmicas ?
