Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	Sentença
Qual	DET	0	f32d39fbc7044eb6ada2ac189c2db703	f32d39fbc7044eb6ada2ac189c2db703	1	0	0	Qual o valor de um crédito na maioria das universidades ?
o	DET	0	f32d39fbc7044eb6ada2ac189c2db703	f32d39fbc7044eb6ada2ac189c2db703	1	0	1	Qual o valor de um crédito na maioria das universidades ?
valor	NOUN	0	f32d39fbc7044eb6ada2ac189c2db703	f32d39fbc7044eb6ada2ac189c2db703	1	1	2	Qual o valor de um crédito na maioria das universidades ?
de	ADP	0	f32d39fbc7044eb6ada2ac189c2db703	f32d39fbc7044eb6ada2ac189c2db703	1	0	3	Qual o valor de um crédito na maioria das universidades ?
um	DET	0	f32d39fbc7044eb6ada2ac189c2db703	f32d39fbc7044eb6ada2ac189c2db703	1	0	4	Qual o valor de um crédito na maioria das universidades ?
crédito	NOUN	0	f32d39fbc7044eb6ada2ac189c2db703	f32d39fbc7044eb6ada2ac189c2db703	1	0	5	Qual o valor de um crédito na maioria das universidades ?
na	ADP	0	f32d39fbc7044eb6ada2ac189c2db703	f32d39fbc7044eb6ada2ac189c2db703	1	0	6	Qual o valor de um crédito na maioria das universidades ?
maioria	NOUN	0	f32d39fbc7044eb6ada2ac189c2db703	f32d39fbc7044eb6ada2ac189c2db703	1	0	7	Qual o valor de um crédito na maioria das universidades ?
das	ADP	0	f32d39fbc7044eb6ada2ac189c2db703	f32d39fbc7044eb6ada2ac189c2db703	1	0	8	Qual o valor de um crédito na maioria das universidades ?
universidades	NOUN	0	f32d39fbc7044eb6ada2ac189c2db703	f32d39fbc7044eb6ada2ac189c2db703	1	0	9	Qual o valor de um crédito na maioria das universidades ?
?	PUNCT	0	f32d39fbc7044eb6ada2ac189c2db703	f32d39fbc7044eb6ada2ac189c2db703	1	0	10	Qual o valor de um crédito na maioria das universidades ?
Qual	DET	0	f32d39fbc7044eb6ada2ac189c2db703_pert_0	f32d39fbc7044eb6ada2ac189c2db703	0	0	0	Qual o custo de um crédito na maioria das universidades ?
o	DET	0	f32d39fbc7044eb6ada2ac189c2db703_pert_0	f32d39fbc7044eb6ada2ac189c2db703	0	0	1	Qual o custo de um crédito na maioria das universidades ?
custo	NOUN	0	f32d39fbc7044eb6ada2ac189c2db703_pert_0	f32d39fbc7044eb6ada2ac189c2db703	0	1	2	Qual o custo de um crédito na maioria das universidades ?
de	ADP	0	f32d39fbc7044eb6ada2ac189c2db703_pert_0	f32d39fbc7044eb6ada2ac189c2db703	0	0	3	Qual o custo de um crédito na maioria das universidades ?
um	DET	0	f32d39fbc7044eb6ada2ac189c2db703_pert_0	f32d39fbc7044eb6ada2ac189c2db703	0	0	4	Qual o custo de um crédito na maioria das universidades ?
crédito	NOUN	0	f32d39fbc7044eb6ada2ac189c2db703_pert_0	f32d39fbc7044eb6ada2ac189c2db703	0	0	5	Qual o custo de um crédito na maioria das universidades ?
na	ADP	0	f32d39fbc7044eb6ada2ac189c2db703_pert_0	f32d39fbc7044eb6ada2ac189c2db703	0	0	6	Qual o custo de um crédito na maioria das universidades ?
maioria	NOUN	0	f32d39fbc7044eb6ada2ac189c2db703_pert_0	f32d39fbc7044eb6ada2ac189c2db703	0	0	7	Qual o custo de um crédito na maioria das universidades ?
das	ADP	0	f32d39fbc7044eb6ada2ac189c2db703_pert_0	f32d39fbc7044eb6ada2ac189c2db703	0	0	8	Qual o custo de um crédito na maioria das universidades ?
universidades	NOUN	0	f32d39fbc7044eb6ada2ac189c2db703_pert_0	f32d39fbc7044eb6ada2ac189c2db703	0	0	9	Qual o custo de um crédito na maioria das universidades ?
?	PUNCT	0	f32d39fbc7044eb6ada2ac189c2db703_pert_0	f32d39fbc7044eb6ada2ac189c2db703	0	0	10	Qual o custo de um crédito na maioria das universidades ?
Qual	DET	0	f32d39fbc7044eb6ada2ac189c2db703_pert_1	f32d39fbc7044eb6ada2ac189c2db703	0	0	0	Qual o valor de um crédito na maioria das universidades ?
o	DET	0	f32d39fbc7044eb6ada2ac189c2db703_pert_1	f32d39fbc7044eb6ada2ac189c2db703	0	0	1	Qual o valor de um crédito na maioria das universidades ?
valor	NOUN	0	f32d39fbc7044eb6ada2ac189c2db703_pert_1	f32d39fbc7044eb6ada2ac189c2db703	0	1	2	Qual o valor de um crédito na maioria das universidades ?
de	ADP	0	f32d39fbc7044eb6ada2ac189c2db703_pert_1	f32d39fbc7044eb6ada2ac189c2db703	0	0	3	Qual o valor de um crédito na maioria das universidades ?
um	DET	0	f32d39fbc7044eb6ada2ac189c2db703_pert_1	f32d39fbc7044eb6ada2ac189c2db703	0	0	4	Qual o valor de um crédito na maioria das universidades ?
crédito	NOUN	0	f32d39fbc7044eb6ada2ac189c2db703_pert_1	f32d39fbc7044eb6ada2ac189c2db703	0	0	5	Qual o valor de um crédito na maioria das universidades ?
na	ADP	0	f32d39fbc7044eb6ada2ac189c2db703_pert_1	f32d39fbc7044eb6ada2ac189c2db703	0	0	6	Qual o valor de um crédito na maioria das universidades ?
maioria	NOUN	0	f32d39fbc7044eb6ada2ac189c2db703_pert_1	f32d39fbc7044eb6ada2ac189c2db703	0	0	7	Qual o valor de um crédito na maioria das universidades ?
das	ADP	0	f32d39fbc7044eb6ada2ac189c2db703_pert_1	f32d39fbc7044eb6ada2ac189c2db703	0	0	8	Qual o valor de um crédito na maioria das universidades ?
universidades	NOUN	0	f32d39fbc7044eb6ada2ac189c2db703_pert_1	f32d39fbc7044eb6ada2ac189c2db703	0	0	9	Qual o valor de um crédito na maioria das universidades ?
?	PUNCT	0	f32d39fbc7044eb6ada2ac189c2db703_pert_1	f32d39fbc7044eb6ada2ac189c2db703	0	0	10	Qual o valor de um crédito na maioria das universidades ?
Qual	DET	0	f32d39fbc7044eb6ada2ac189c2db703_pert_2	f32d39fbc7044eb6ada2ac189c2db703	0	0	0	Qual o preço de um crédito na maioria das universidades ?
o	DET	0	f32d39fbc7044eb6ada2ac189c2db703_pert_2	f32d39fbc7044eb6ada2ac189c2db703	0	0	1	Qual o preço de um crédito na maioria das universidades ?
preço	NOUN	0	f32d39fbc7044eb6ada2ac189c2db703_pert_2	f32d39fbc7044eb6ada2ac189c2db703	0	1	2	Qual o preço de um crédito na maioria das universidades ?
de	ADP	0	f32d39fbc7044eb6ada2ac189c2db703_pert_2	f32d39fbc7044eb6ada2ac189c2db703	0	0	3	Qual o preço de um crédito na maioria das universidades ?
um	DET	0	f32d39fbc7044eb6ada2ac189c2db703_pert_2	f32d39fbc7044eb6ada2ac189c2db703	0	0	4	Qual o preço de um crédito na maioria das universidades ?
crédito	NOUN	0	f32d39fbc7044eb6ada2ac189c2db703_pert_2	f32d39fbc7044eb6ada2ac189c2db703	0	0	5	Qual o preço de um crédito na maioria das universidades ?
na	ADP	0	f32d39fbc7044eb6ada2ac189c2db703_pert_2	f32d39fbc7044eb6ada2ac189c2db703	0	0	6	Qual o preço de um crédito na maioria das universidades ?
maioria	NOUN	0	f32d39fbc7044eb6ada2ac189c2db703_pert_2	f32d39fbc7044eb6ada2ac189c2db703	0	0	7	Qual o preço de um crédito na maioria das universidades ?
das	ADP	0	f32d39fbc7044eb6ada2ac189c2db703_pert_2	f32d39fbc7044eb6ada2ac189c2db703	0	0	8	Qual o preço de um crédito na maioria das universidades ?
universidades	NOUN	0	f32d39fbc7044eb6ada2ac189c2db703_pert_2	f32d39fbc7044eb6ada2ac189c2db703	0	0	9	Qual o preço de um crédito na maioria das universidades ?
?	PUNCT	0	f32d39fbc7044eb6ada2ac189c2db703_pert_2	f32d39fbc7044eb6ada2ac189c2db703	0	0	10	Qual o preço de um crédito na maioria das universidades ?
Qual	DET	0	f32d39fbc7044eb6ada2ac189c2db703_pert_3	f32d39fbc7044eb6ada2ac189c2db703	0	0	0	Qual o limite de um crédito na maioria das universidades ?
