Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	Sentença
O	PRON	0	3f8ee2355e1f4745a10f55a9cc41396f	3f8ee2355e1f4745a10f55a9cc41396f	1	0	0	O que é análise de sistemas ?
que	PRON	0	3f8ee2355e1f4745a10f55a9cc41396f	3f8ee2355e1f4745a10f55a9cc41396f	1	0	1	O que é análise de sistemas ?
é	AUX	0	3f8ee2355e1f4745a10f55a9cc41396f	3f8ee2355e1f4745a10f55a9cc41396f	1	0	2	O que é análise de sistemas ?
análise	NOUN	0	3f8ee2355e1f4745a10f55a9cc41396f	3f8ee2355e1f4745a10f55a9cc41396f	1	1	3	O que é análise de sistemas ?
de	ADP	0	3f8ee2355e1f4745a10f55a9cc41396f	3f8ee2355e1f4745a10f55a9cc41396f	1	0	4	O que é análise de sistemas ?
sistemas	NOUN	0	3f8ee2355e1f4745a10f55a9cc41396f	3f8ee2355e1f4745a10f55a9cc41396f	1	0	5	O que é análise de sistemas ?
?	PUNCT	0	3f8ee2355e1f4745a10f55a9cc41396f	3f8ee2355e1f4745a10f55a9cc41396f	1	0	6	O que é análise de sistemas ?
O	PRON	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_0	3f8ee2355e1f4745a10f55a9cc41396f	0	0	0	O que é análise de sistemas ?
que	PRON	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_0	3f8ee2355e1f4745a10f55a9cc41396f	0	0	1	O que é análise de sistemas ?
é	AUX	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_0	3f8ee2355e1f4745a10f55a9cc41396f	0	0	2	O que é análise de sistemas ?
análise	NOUN	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_0	3f8ee2355e1f4745a10f55a9cc41396f	0	1	3	O que é análise de sistemas ?
de	ADP	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_0	3f8ee2355e1f4745a10f55a9cc41396f	0	0	4	O que é análise de sistemas ?
sistemas	NOUN	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_0	3f8ee2355e1f4745a10f55a9cc41396f	0	0	5	O que é análise de sistemas ?
?	PUNCT	0	3f8ee2355e1f4745a10f55a9cc41396f_pert_0	3f8ee2355e1f4745a10f55a9cc41396f	0	0	6	O que é análise de sistemas ?
