Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Sentença
Onde	ADV	0	32ae5b677f30475ba175028d3f5e40a2	32ae5b677f30475ba175028d3f5e40a2	1	0	0	1	Onde é sediada a UFMS ?
é	AUX	0	32ae5b677f30475ba175028d3f5e40a2	32ae5b677f30475ba175028d3f5e40a2	1	0	1	2	Onde é sediada a UFMS ?
sediada	VERB	0	32ae5b677f30475ba175028d3f5e40a2	32ae5b677f30475ba175028d3f5e40a2	1	1	2	3	Onde é sediada a UFMS ?
a	DET	0	32ae5b677f30475ba175028d3f5e40a2	32ae5b677f30475ba175028d3f5e40a2	1	0	3	4	Onde é sediada a UFMS ?
UFMS	NOUN	1	32ae5b677f30475ba175028d3f5e40a2	32ae5b677f30475ba175028d3f5e40a2	1	0	4	5	Onde é sediada a UFMS ?
?	PUNCT	0	32ae5b677f30475ba175028d3f5e40a2	32ae5b677f30475ba175028d3f5e40a2	1	0	5		Onde é sediada a UFMS ?
Onde	ADV	0	32ae5b677f30475ba175028d3f5e40a2_pert_0	32ae5b677f30475ba175028d3f5e40a2	0	0	0	7	Onde é localizada a UFMS ?
é	AUX	0	32ae5b677f30475ba175028d3f5e40a2_pert_0	32ae5b677f30475ba175028d3f5e40a2	0	0	1	8	Onde é localizada a UFMS ?
localizada	VERB	0	32ae5b677f30475ba175028d3f5e40a2_pert_0	32ae5b677f30475ba175028d3f5e40a2	0	1	2	9	Onde é localizada a UFMS ?
a	DET	0	32ae5b677f30475ba175028d3f5e40a2_pert_0	32ae5b677f30475ba175028d3f5e40a2	0	0	3	10	Onde é localizada a UFMS ?
UFMS	NOUN	1	32ae5b677f30475ba175028d3f5e40a2_pert_0	32ae5b677f30475ba175028d3f5e40a2	0	0	4	11	Onde é localizada a UFMS ?
?	PUNCT	0	32ae5b677f30475ba175028d3f5e40a2_pert_0	32ae5b677f30475ba175028d3f5e40a2	0	0	5		Onde é localizada a UFMS ?
Onde	ADV	0	32ae5b677f30475ba175028d3f5e40a2_pert_1	32ae5b677f30475ba175028d3f5e40a2	0	0	0	13	Onde é sediada a UFMS ?
é	AUX	0	32ae5b677f30475ba175028d3f5e40a2_pert_1	32ae5b677f30475ba175028d3f5e40a2	0	0	1	14	Onde é sediada a UFMS ?
sediada	VERB	0	32ae5b677f30475ba175028d3f5e40a2_pert_1	32ae5b677f30475ba175028d3f5e40a2	0	1	2	15	Onde é sediada a UFMS ?
a	DET	0	32ae5b677f30475ba175028d3f5e40a2_pert_1	32ae5b677f30475ba175028d3f5e40a2	0	0	3	16	Onde é sediada a UFMS ?
