Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	Sentença
O	PRON	0	11p0	11p0	1	0	0	O que é uma pilha e como desenfileirar um elemento nela ?
que	PRON	0	11p0	11p0	1	0	1	O que é uma pilha e como desenfileirar um elemento nela ?
é	AUX	0	11p0	11p0	1	0	2	O que é uma pilha e como desenfileirar um elemento nela ?
uma	DET	0	11p0	11p0	1	0	3	O que é uma pilha e como desenfileirar um elemento nela ?
pilha	NOUN	0	11p0	11p0	1	0	4	O que é uma pilha e como desenfileirar um elemento nela ?
e	CCONJ	0	11p0	11p0	1	0	5	O que é uma pilha e como desenfileirar um elemento nela ?
como	ADV	0	11p0	11p0	1	0	6	O que é uma pilha e como desenfileirar um elemento nela ?
desenfileirar	ADV	1	11p0	11p0	1	0	7	O que é uma pilha e como desenfileirar um elemento nela ?
um	DET	0	11p0	11p0	1	0	8	O que é uma pilha e como desenfileirar um elemento nela ?
elemento	NOUN	0	11p0	11p0	1	1	9	O que é uma pilha e como desenfileirar um elemento nela ?
nela	PRON	0	11p0	11p0	1	0	10	O que é uma pilha e como desenfileirar um elemento nela ?
?	PUNCT	0	11p0	11p0	1	0	11	O que é uma pilha e como desenfileirar um elemento nela ?
O	PRON	0	11p0_pert_0	11p0	0	0	0	O que é uma pilha e como desenfileirar um produto nela ?
que	PRON	0	11p0_pert_0	11p0	0	0	1	O que é uma pilha e como desenfileirar um produto nela ?
é	AUX	0	11p0_pert_0	11p0	0	0	2	O que é uma pilha e como desenfileirar um produto nela ?
uma	DET	0	11p0_pert_0	11p0	0	0	3	O que é uma pilha e como desenfileirar um produto nela ?
pilha	NOUN	0	11p0_pert_0	11p0	0	0	4	O que é uma pilha e como desenfileirar um produto nela ?
e	CCONJ	0	11p0_pert_0	11p0	0	0	5	O que é uma pilha e como desenfileirar um produto nela ?
como	ADV	0	11p0_pert_0	11p0	0	0	6	O que é uma pilha e como desenfileirar um produto nela ?
desenfileirar	ADV	1	11p0_pert_0	11p0	0	0	7	O que é uma pilha e como desenfileirar um produto nela ?
um	DET	0	11p0_pert_0	11p0	0	0	8	O que é uma pilha e como desenfileirar um produto nela ?
produto	NOUN	0	11p0_pert_0	11p0	0	1	9	O que é uma pilha e como desenfileirar um produto nela ?
nela	PRON	0	11p0_pert_0	11p0	0	0	10	O que é uma pilha e como desenfileirar um produto nela ?
?	PUNCT	0	11p0_pert_0	11p0	0	0	11	O que é uma pilha e como desenfileirar um produto nela ?
O	PRON	0	11p0_pert_1	11p0	0	0	0	O que é uma pilha e como desenfileirar um carro nela ?
que	PRON	0	11p0_pert_1	11p0	0	0	1	O que é uma pilha e como desenfileirar um carro nela ?
é	AUX	0	11p0_pert_1	11p0	0	0	2	O que é uma pilha e como desenfileirar um carro nela ?
uma	DET	0	11p0_pert_1	11p0	0	0	3	O que é uma pilha e como desenfileirar um carro nela ?
pilha	NOUN	0	11p0_pert_1	11p0	0	0	4	O que é uma pilha e como desenfileirar um carro nela ?
e	CCONJ	0	11p0_pert_1	11p0	0	0	5	O que é uma pilha e como desenfileirar um carro nela ?
como	ADV	0	11p0_pert_1	11p0	0	0	6	O que é uma pilha e como desenfileirar um carro nela ?
desenfileirar	ADV	1	11p0_pert_1	11p0	0	0	7	O que é uma pilha e como desenfileirar um carro nela ?
um	DET	0	11p0_pert_1	11p0	0	0	8	O que é uma pilha e como desenfileirar um carro nela ?
carro	NOUN	0	11p0_pert_1	11p0	0	1	9	O que é uma pilha e como desenfileirar um carro nela ?
nela	PRON	0	11p0_pert_1	11p0	0	0	10	O que é uma pilha e como desenfileirar um carro nela ?
?	PUNCT	0	11p0_pert_1	11p0	0	0	11	O que é uma pilha e como desenfileirar um carro nela ?
O	PRON	0	11p0_pert_2	11p0	0	0	0	O que é uma pilha e como desenfileirar um objeto nela ?
que	PRON	0	11p0_pert_2	11p0	0	0	1	O que é uma pilha e como desenfileirar um objeto nela ?
é	AUX	0	11p0_pert_2	11p0	0	0	2	O que é uma pilha e como desenfileirar um objeto nela ?
uma	DET	0	11p0_pert_2	11p0	0	0	3	O que é uma pilha e como desenfileirar um objeto nela ?
pilha	NOUN	0	11p0_pert_2	11p0	0	0	4	O que é uma pilha e como desenfileirar um objeto nela ?
e	CCONJ	0	11p0_pert_2	11p0	0	0	5	O que é uma pilha e como desenfileirar um objeto nela ?
como	ADV	0	11p0_pert_2	11p0	0	0	6	O que é uma pilha e como desenfileirar um objeto nela ?
desenfileirar	ADV	1	11p0_pert_2	11p0	0	0	7	O que é uma pilha e como desenfileirar um objeto nela ?
um	DET	0	11p0_pert_2	11p0	0	0	8	O que é uma pilha e como desenfileirar um objeto nela ?
objeto	NOUN	0	11p0_pert_2	11p0	0	1	9	O que é uma pilha e como desenfileirar um objeto nela ?
nela	PRON	0	11p0_pert_2	11p0	0	0	10	O que é uma pilha e como desenfileirar um objeto nela ?
?	PUNCT	0	11p0_pert_2	11p0	0	0	11	O que é uma pilha e como desenfileirar um objeto nela ?
O	PRON	0	11p0_pert_3	11p0	0	0	0	O que é uma pilha e como desenfileirar um veículo nela ?
que	PRON	0	11p0_pert_3	11p0	0	0	1	O que é uma pilha e como desenfileirar um veículo nela ?
é	AUX	0	11p0_pert_3	11p0	0	0	2	O que é uma pilha e como desenfileirar um veículo nela ?
uma	DET	0	11p0_pert_3	11p0	0	0	3	O que é uma pilha e como desenfileirar um veículo nela ?
pilha	NOUN	0	11p0_pert_3	11p0	0	0	4	O que é uma pilha e como desenfileirar um veículo nela ?
e	CCONJ	0	11p0_pert_3	11p0	0	0	5	O que é uma pilha e como desenfileirar um veículo nela ?
como	ADV	0	11p0_pert_3	11p0	0	0	6	O que é uma pilha e como desenfileirar um veículo nela ?
desenfileirar	ADV	1	11p0_pert_3	11p0	0	0	7	O que é uma pilha e como desenfileirar um veículo nela ?
um	DET	0	11p0_pert_3	11p0	0	0	8	O que é uma pilha e como desenfileirar um veículo nela ?
veículo	NOUN	0	11p0_pert_3	11p0	0	1	9	O que é uma pilha e como desenfileirar um veículo nela ?
nela	PRON	0	11p0_pert_3	11p0	0	0	10	O que é uma pilha e como desenfileirar um veículo nela ?
?	PUNCT	0	11p0_pert_3	11p0	0	0	11	O que é uma pilha e como desenfileirar um veículo nela ?
O	PRON	0	11p0_pert_4	11p0	0	0	0	O que é uma pilha e como desenfileirar um equipamento nela ?
que	PRON	0	11p0_pert_4	11p0	0	0	1	O que é uma pilha e como desenfileirar um equipamento nela ?
é	AUX	0	11p0_pert_4	11p0	0	0	2	O que é uma pilha e como desenfileirar um equipamento nela ?
uma	DET	0	11p0_pert_4	11p0	0	0	3	O que é uma pilha e como desenfileirar um equipamento nela ?
pilha	NOUN	0	11p0_pert_4	11p0	0	0	4	O que é uma pilha e como desenfileirar um equipamento nela ?
e	CCONJ	0	11p0_pert_4	11p0	0	0	5	O que é uma pilha e como desenfileirar um equipamento nela ?
como	ADV	0	11p0_pert_4	11p0	0	0	6	O que é uma pilha e como desenfileirar um equipamento nela ?
desenfileirar	ADV	1	11p0_pert_4	11p0	0	0	7	O que é uma pilha e como desenfileirar um equipamento nela ?
um	DET	0	11p0_pert_4	11p0	0	0	8	O que é uma pilha e como desenfileirar um equipamento nela ?
equipamento	NOUN	0	11p0_pert_4	11p0	0	1	9	O que é uma pilha e como desenfileirar um equipamento nela ?
nela	PRON	0	11p0_pert_4	11p0	0	0	10	O que é uma pilha e como desenfileirar um equipamento nela ?
?	PUNCT	0	11p0_pert_4	11p0	0	0	11	O que é uma pilha e como desenfileirar um equipamento nela ?
O	PRON	0	11p0_pert_5	11p0	0	0	0	O que é uma pilha e como desenfileirar um aparelho nela ?
que	PRON	0	11p0_pert_5	11p0	0	0	1	O que é uma pilha e como desenfileirar um aparelho nela ?
é	AUX	0	11p0_pert_5	11p0	0	0	2	O que é uma pilha e como desenfileirar um aparelho nela ?
uma	DET	0	11p0_pert_5	11p0	0	0	3	O que é uma pilha e como desenfileirar um aparelho nela ?
pilha	NOUN	0	11p0_pert_5	11p0	0	0	4	O que é uma pilha e como desenfileirar um aparelho nela ?
e	CCONJ	0	11p0_pert_5	11p0	0	0	5	O que é uma pilha e como desenfileirar um aparelho nela ?
como	ADV	0	11p0_pert_5	11p0	0	0	6	O que é uma pilha e como desenfileirar um aparelho nela ?
desenfileirar	ADV	1	11p0_pert_5	11p0	0	0	7	O que é uma pilha e como desenfileirar um aparelho nela ?
um	DET	0	11p0_pert_5	11p0	0	0	8	O que é uma pilha e como desenfileirar um aparelho nela ?
aparelho	NOUN	0	11p0_pert_5	11p0	0	1	9	O que é uma pilha e como desenfileirar um aparelho nela ?
nela	PRON	0	11p0_pert_5	11p0	0	0	10	O que é uma pilha e como desenfileirar um aparelho nela ?
?	PUNCT	0	11p0_pert_5	11p0	0	0	11	O que é uma pilha e como desenfileirar um aparelho nela ?
O	PRON	0	11p0_pert_6	11p0	0	0	0	O que é uma pilha e como desenfileirar um material nela ?
que	PRON	0	11p0_pert_6	11p0	0	0	1	O que é uma pilha e como desenfileirar um material nela ?
é	AUX	0	11p0_pert_6	11p0	0	0	2	O que é uma pilha e como desenfileirar um material nela ?
uma	DET	0	11p0_pert_6	11p0	0	0	3	O que é uma pilha e como desenfileirar um material nela ?
pilha	NOUN	0	11p0_pert_6	11p0	0	0	4	O que é uma pilha e como desenfileirar um material nela ?
e	CCONJ	0	11p0_pert_6	11p0	0	0	5	O que é uma pilha e como desenfileirar um material nela ?
como	ADV	0	11p0_pert_6	11p0	0	0	6	O que é uma pilha e como desenfileirar um material nela ?
desenfileirar	ADV	1	11p0_pert_6	11p0	0	0	7	O que é uma pilha e como desenfileirar um material nela ?
um	DET	0	11p0_pert_6	11p0	0	0	8	O que é uma pilha e como desenfileirar um material nela ?
material	NOUN	0	11p0_pert_6	11p0	0	1	9	O que é uma pilha e como desenfileirar um material nela ?
nela	PRON	0	11p0_pert_6	11p0	0	0	10	O que é uma pilha e como desenfileirar um material nela ?
?	PUNCT	0	11p0_pert_6	11p0	0	0	11	O que é uma pilha e como desenfileirar um material nela ?
O	PRON	0	11p0_pert_7	11p0	0	0	0	O que é uma pilha e como desenfileirar um vidro nela ?
que	PRON	0	11p0_pert_7	11p0	0	0	1	O que é uma pilha e como desenfileirar um vidro nela ?
é	AUX	0	11p0_pert_7	11p0	0	0	2	O que é uma pilha e como desenfileirar um vidro nela ?
uma	DET	0	11p0_pert_7	11p0	0	0	3	O que é uma pilha e como desenfileirar um vidro nela ?
pilha	NOUN	0	11p0_pert_7	11p0	0	0	4	O que é uma pilha e como desenfileirar um vidro nela ?
e	CCONJ	0	11p0_pert_7	11p0	0	0	5	O que é uma pilha e como desenfileirar um vidro nela ?
como	ADV	0	11p0_pert_7	11p0	0	0	6	O que é uma pilha e como desenfileirar um vidro nela ?
desenfileirar	ADV	1	11p0_pert_7	11p0	0	0	7	O que é uma pilha e como desenfileirar um vidro nela ?
um	DET	0	11p0_pert_7	11p0	0	0	8	O que é uma pilha e como desenfileirar um vidro nela ?
vidro	NOUN	0	11p0_pert_7	11p0	0	1	9	O que é uma pilha e como desenfileirar um vidro nela ?
