Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Sentença
Como	ADV	0	17p0	17p0	1	0	0	1	Como são implementadas as operações de empilhar e desempilhar elementos em uma fila ?
são	AUX	0	17p0	17p0	1	0	1	2	Como são implementadas as operações de empilhar e desempilhar elementos em uma fila ?
implementadas	VERB	1	17p0	17p0	1	1	2	3	Como são implementadas as operações de empilhar e desempilhar elementos em uma fila ?
as	DET	0	17p0	17p0	1	0	3	4	Como são implementadas as operações de empilhar e desempilhar elementos em uma fila ?
operações	NOUN	0	17p0	17p0	1	0	4	5	Como são implementadas as operações de empilhar e desempilhar elementos em uma fila ?
de	SCONJ	0	17p0	17p0	1	0	5	6	Como são implementadas as operações de empilhar e desempilhar elementos em uma fila ?
empilhar	VERB	1	17p0	17p0	1	0	6	7	Como são implementadas as operações de empilhar e desempilhar elementos em uma fila ?
e	CCONJ	0	17p0	17p0	1	0	7	8	Como são implementadas as operações de empilhar e desempilhar elementos em uma fila ?
desempilhar	VERB	1	17p0	17p0	1	0	8	9	Como são implementadas as operações de empilhar e desempilhar elementos em uma fila ?
elementos	NOUN	0	17p0	17p0	1	0	9	10	Como são implementadas as operações de empilhar e desempilhar elementos em uma fila ?
em	ADP	0	17p0	17p0	1	0	10	11	Como são implementadas as operações de empilhar e desempilhar elementos em uma fila ?
uma	DET	0	17p0	17p0	1	0	11	12	Como são implementadas as operações de empilhar e desempilhar elementos em uma fila ?
fila	NOUN	1	17p0	17p0	1	0	12	13	Como são implementadas as operações de empilhar e desempilhar elementos em uma fila ?
?	PUNCT	0	17p0	17p0	1	0	13		Como são implementadas as operações de empilhar e desempilhar elementos em uma fila ?
Como	ADV	0	17p0_pert_0	17p0	0	0	0	15	Como são feitas as operações de empilhar e desempilhar elementos em uma fila ?
são	AUX	0	17p0_pert_0	17p0	0	0	1	16	Como são feitas as operações de empilhar e desempilhar elementos em uma fila ?
feitas	VERB	0	17p0_pert_0	17p0	0	1	2	17	Como são feitas as operações de empilhar e desempilhar elementos em uma fila ?
as	DET	0	17p0_pert_0	17p0	0	0	3	18	Como são feitas as operações de empilhar e desempilhar elementos em uma fila ?
operações	NOUN	0	17p0_pert_0	17p0	0	0	4	19	Como são feitas as operações de empilhar e desempilhar elementos em uma fila ?
de	SCONJ	0	17p0_pert_0	17p0	0	0	5	20	Como são feitas as operações de empilhar e desempilhar elementos em uma fila ?
empilhar	VERB	1	17p0_pert_0	17p0	0	0	6	21	Como são feitas as operações de empilhar e desempilhar elementos em uma fila ?
e	CCONJ	0	17p0_pert_0	17p0	0	0	7	22	Como são feitas as operações de empilhar e desempilhar elementos em uma fila ?
desempilhar	VERB	1	17p0_pert_0	17p0	0	0	8	23	Como são feitas as operações de empilhar e desempilhar elementos em uma fila ?
elementos	NOUN	0	17p0_pert_0	17p0	0	0	9	24	Como são feitas as operações de empilhar e desempilhar elementos em uma fila ?
em	ADP	0	17p0_pert_0	17p0	0	0	10	25	Como são feitas as operações de empilhar e desempilhar elementos em uma fila ?
uma	DET	0	17p0_pert_0	17p0	0	0	11	26	Como são feitas as operações de empilhar e desempilhar elementos em uma fila ?
fila	NOUN	1	17p0_pert_0	17p0	0	0	12	27	Como são feitas as operações de empilhar e desempilhar elementos em uma fila ?
?	PUNCT	0	17p0_pert_0	17p0	0	0	13		Como são feitas as operações de empilhar e desempilhar elementos em uma fila ?
Como	ADV	0	17p0_pert_1	17p0	0	0	0	29	Como são realizadas as operações de empilhar e desempilhar elementos em uma fila ?
são	AUX	0	17p0_pert_1	17p0	0	0	1	30	Como são realizadas as operações de empilhar e desempilhar elementos em uma fila ?
realizadas	VERB	0	17p0_pert_1	17p0	0	1	2	31	Como são realizadas as operações de empilhar e desempilhar elementos em uma fila ?
as	DET	0	17p0_pert_1	17p0	0	0	3	32	Como são realizadas as operações de empilhar e desempilhar elementos em uma fila ?
operações	NOUN	0	17p0_pert_1	17p0	0	0	4	33	Como são realizadas as operações de empilhar e desempilhar elementos em uma fila ?
de	SCONJ	0	17p0_pert_1	17p0	0	0	5	34	Como são realizadas as operações de empilhar e desempilhar elementos em uma fila ?
empilhar	VERB	1	17p0_pert_1	17p0	0	0	6	35	Como são realizadas as operações de empilhar e desempilhar elementos em uma fila ?
e	CCONJ	0	17p0_pert_1	17p0	0	0	7	36	Como são realizadas as operações de empilhar e desempilhar elementos em uma fila ?
desempilhar	VERB	1	17p0_pert_1	17p0	0	0	8	37	Como são realizadas as operações de empilhar e desempilhar elementos em uma fila ?
elementos	NOUN	0	17p0_pert_1	17p0	0	0	9	38	Como são realizadas as operações de empilhar e desempilhar elementos em uma fila ?
em	ADP	0	17p0_pert_1	17p0	0	0	10	39	Como são realizadas as operações de empilhar e desempilhar elementos em uma fila ?
uma	DET	0	17p0_pert_1	17p0	0	0	11	40	Como são realizadas as operações de empilhar e desempilhar elementos em uma fila ?
fila	NOUN	1	17p0_pert_1	17p0	0	0	12	41	Como são realizadas as operações de empilhar e desempilhar elementos em uma fila ?
?	PUNCT	0	17p0_pert_1	17p0	0	0	13		Como são realizadas as operações de empilhar e desempilhar elementos em uma fila ?
Como	ADV	0	17p0_pert_2	17p0	0	0	0	43	Como são executadas as operações de empilhar e desempilhar elementos em uma fila ?
são	AUX	0	17p0_pert_2	17p0	0	0	1	44	Como são executadas as operações de empilhar e desempilhar elementos em uma fila ?
executadas	VERB	0	17p0_pert_2	17p0	0	1	2	45	Como são executadas as operações de empilhar e desempilhar elementos em uma fila ?
as	DET	0	17p0_pert_2	17p0	0	0	3	46	Como são executadas as operações de empilhar e desempilhar elementos em uma fila ?
operações	NOUN	0	17p0_pert_2	17p0	0	0	4	47	Como são executadas as operações de empilhar e desempilhar elementos em uma fila ?
de	SCONJ	0	17p0_pert_2	17p0	0	0	5	48	Como são executadas as operações de empilhar e desempilhar elementos em uma fila ?
empilhar	VERB	1	17p0_pert_2	17p0	0	0	6	49	Como são executadas as operações de empilhar e desempilhar elementos em uma fila ?
e	CCONJ	0	17p0_pert_2	17p0	0	0	7	50	Como são executadas as operações de empilhar e desempilhar elementos em uma fila ?
desempilhar	VERB	1	17p0_pert_2	17p0	0	0	8	51	Como são executadas as operações de empilhar e desempilhar elementos em uma fila ?
elementos	NOUN	0	17p0_pert_2	17p0	0	0	9	52	Como são executadas as operações de empilhar e desempilhar elementos em uma fila ?
em	ADP	0	17p0_pert_2	17p0	0	0	10	53	Como são executadas as operações de empilhar e desempilhar elementos em uma fila ?
uma	DET	0	17p0_pert_2	17p0	0	0	11	54	Como são executadas as operações de empilhar e desempilhar elementos em uma fila ?
fila	NOUN	1	17p0_pert_2	17p0	0	0	12	55	Como são executadas as operações de empilhar e desempilhar elementos em uma fila ?
?	PUNCT	0	17p0_pert_2	17p0	0	0	13		Como são executadas as operações de empilhar e desempilhar elementos em uma fila ?
Como	ADV	0	17p0_pert_3	17p0	0	0	0	57	Como são organizadas as operações de empilhar e desempilhar elementos em uma fila ?
são	AUX	0	17p0_pert_3	17p0	0	0	1	58	Como são organizadas as operações de empilhar e desempilhar elementos em uma fila ?
organizadas	VERB	0	17p0_pert_3	17p0	0	1	2	59	Como são organizadas as operações de empilhar e desempilhar elementos em uma fila ?
as	DET	0	17p0_pert_3	17p0	0	0	3	60	Como são organizadas as operações de empilhar e desempilhar elementos em uma fila ?
operações	NOUN	0	17p0_pert_3	17p0	0	0	4	61	Como são organizadas as operações de empilhar e desempilhar elementos em uma fila ?
de	SCONJ	0	17p0_pert_3	17p0	0	0	5	62	Como são organizadas as operações de empilhar e desempilhar elementos em uma fila ?
empilhar	VERB	1	17p0_pert_3	17p0	0	0	6	63	Como são organizadas as operações de empilhar e desempilhar elementos em uma fila ?
e	CCONJ	0	17p0_pert_3	17p0	0	0	7	64	Como são organizadas as operações de empilhar e desempilhar elementos em uma fila ?
desempilhar	VERB	1	17p0_pert_3	17p0	0	0	8	65	Como são organizadas as operações de empilhar e desempilhar elementos em uma fila ?
elementos	NOUN	0	17p0_pert_3	17p0	0	0	9	66	Como são organizadas as operações de empilhar e desempilhar elementos em uma fila ?
em	ADP	0	17p0_pert_3	17p0	0	0	10	67	Como são organizadas as operações de empilhar e desempilhar elementos em uma fila ?
uma	DET	0	17p0_pert_3	17p0	0	0	11	68	Como são organizadas as operações de empilhar e desempilhar elementos em uma fila ?
fila	NOUN	1	17p0_pert_3	17p0	0	0	12	69	Como são organizadas as operações de empilhar e desempilhar elementos em uma fila ?
?	PUNCT	0	17p0_pert_3	17p0	0	0	13		Como são organizadas as operações de empilhar e desempilhar elementos em uma fila ?
