Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	Sentença
Como	SCONJ	0	6p0	6p0	1	0	0	Como empilhar e desempilhar elementos em uma estrutura de dados fila ?
empilhar	VERB	1	6p0	6p0	1	1	1	Como empilhar e desempilhar elementos em uma estrutura de dados fila ?
e	CCONJ	0	6p0	6p0	1	0	2	Como empilhar e desempilhar elementos em uma estrutura de dados fila ?
desempilhar	VERB	1	6p0	6p0	1	0	3	Como empilhar e desempilhar elementos em uma estrutura de dados fila ?
elementos	NOUN	0	6p0	6p0	1	0	4	Como empilhar e desempilhar elementos em uma estrutura de dados fila ?
em	ADP	0	6p0	6p0	1	0	5	Como empilhar e desempilhar elementos em uma estrutura de dados fila ?
uma	DET	0	6p0	6p0	1	0	6	Como empilhar e desempilhar elementos em uma estrutura de dados fila ?
estrutura	NOUN	0	6p0	6p0	1	0	7	Como empilhar e desempilhar elementos em uma estrutura de dados fila ?
de	ADP	0	6p0	6p0	1	0	8	Como empilhar e desempilhar elementos em uma estrutura de dados fila ?
dados	NOUN	0	6p0	6p0	1	0	9	Como empilhar e desempilhar elementos em uma estrutura de dados fila ?
fila	NOUN	1	6p0	6p0	1	0	10	Como empilhar e desempilhar elementos em uma estrutura de dados fila ?
?	PUNCT	0	6p0	6p0	1	0	11	Como empilhar e desempilhar elementos em uma estrutura de dados fila ?
Como	ADV	0	6p0_pert_0	6p0	0	0	0	Como introduzir e desempilhar elementos em uma estrutura de dados fila ?
introduzir	VERB	0	6p0_pert_0	6p0	0	1	1	Como introduzir e desempilhar elementos em uma estrutura de dados fila ?
e	CCONJ	0	6p0_pert_0	6p0	0	0	2	Como introduzir e desempilhar elementos em uma estrutura de dados fila ?
desempilhar	NOUN	1	6p0_pert_0	6p0	0	0	3	Como introduzir e desempilhar elementos em uma estrutura de dados fila ?
elementos	NOUN	0	6p0_pert_0	6p0	0	0	4	Como introduzir e desempilhar elementos em uma estrutura de dados fila ?
em	ADP	0	6p0_pert_0	6p0	0	0	5	Como introduzir e desempilhar elementos em uma estrutura de dados fila ?
uma	DET	0	6p0_pert_0	6p0	0	0	6	Como introduzir e desempilhar elementos em uma estrutura de dados fila ?
estrutura	NOUN	0	6p0_pert_0	6p0	0	0	7	Como introduzir e desempilhar elementos em uma estrutura de dados fila ?
de	ADP	0	6p0_pert_0	6p0	0	0	8	Como introduzir e desempilhar elementos em uma estrutura de dados fila ?
dados	NOUN	0	6p0_pert_0	6p0	0	0	9	Como introduzir e desempilhar elementos em uma estrutura de dados fila ?
fila	NOUN	1	6p0_pert_0	6p0	0	0	10	Como introduzir e desempilhar elementos em uma estrutura de dados fila ?
?	PUNCT	0	6p0_pert_0	6p0	0	0	11	Como introduzir e desempilhar elementos em uma estrutura de dados fila ?
Como	ADV	0	6p0_pert_1	6p0	0	0	0	Como separar e desempilhar elementos em uma estrutura de dados fila ?
separar	VERB	0	6p0_pert_1	6p0	0	1	1	Como separar e desempilhar elementos em uma estrutura de dados fila ?
e	CCONJ	0	6p0_pert_1	6p0	0	0	2	Como separar e desempilhar elementos em uma estrutura de dados fila ?
desempilhar	VERB	1	6p0_pert_1	6p0	0	0	3	Como separar e desempilhar elementos em uma estrutura de dados fila ?
elementos	NOUN	0	6p0_pert_1	6p0	0	0	4	Como separar e desempilhar elementos em uma estrutura de dados fila ?
em	ADP	0	6p0_pert_1	6p0	0	0	5	Como separar e desempilhar elementos em uma estrutura de dados fila ?
uma	DET	0	6p0_pert_1	6p0	0	0	6	Como separar e desempilhar elementos em uma estrutura de dados fila ?
estrutura	NOUN	0	6p0_pert_1	6p0	0	0	7	Como separar e desempilhar elementos em uma estrutura de dados fila ?
de	ADP	0	6p0_pert_1	6p0	0	0	8	Como separar e desempilhar elementos em uma estrutura de dados fila ?
dados	NOUN	0	6p0_pert_1	6p0	0	0	9	Como separar e desempilhar elementos em uma estrutura de dados fila ?
fila	NOUN	1	6p0_pert_1	6p0	0	0	10	Como separar e desempilhar elementos em uma estrutura de dados fila ?
?	PUNCT	0	6p0_pert_1	6p0	0	0	11	Como separar e desempilhar elementos em uma estrutura de dados fila ?
Como	SCONJ	0	6p0_pert_2	6p0	0	0	0	Como juntar e desempilhar elementos em uma estrutura de dados fila ?
juntar	VERB	0	6p0_pert_2	6p0	0	1	1	Como juntar e desempilhar elementos em uma estrutura de dados fila ?
e	CCONJ	0	6p0_pert_2	6p0	0	0	2	Como juntar e desempilhar elementos em uma estrutura de dados fila ?
desempilhar	VERB	1	6p0_pert_2	6p0	0	0	3	Como juntar e desempilhar elementos em uma estrutura de dados fila ?
elementos	NOUN	0	6p0_pert_2	6p0	0	0	4	Como juntar e desempilhar elementos em uma estrutura de dados fila ?
em	ADP	0	6p0_pert_2	6p0	0	0	5	Como juntar e desempilhar elementos em uma estrutura de dados fila ?
uma	DET	0	6p0_pert_2	6p0	0	0	6	Como juntar e desempilhar elementos em uma estrutura de dados fila ?
estrutura	NOUN	0	6p0_pert_2	6p0	0	0	7	Como juntar e desempilhar elementos em uma estrutura de dados fila ?
de	ADP	0	6p0_pert_2	6p0	0	0	8	Como juntar e desempilhar elementos em uma estrutura de dados fila ?
dados	NOUN	0	6p0_pert_2	6p0	0	0	9	Como juntar e desempilhar elementos em uma estrutura de dados fila ?
fila	NOUN	1	6p0_pert_2	6p0	0	0	10	Como juntar e desempilhar elementos em uma estrutura de dados fila ?
?	PUNCT	0	6p0_pert_2	6p0	0	0	11	Como juntar e desempilhar elementos em uma estrutura de dados fila ?
Como	ADV	0	6p0_pert_3	6p0	0	0	0	Como criar e desempilhar elementos em uma estrutura de dados fila ?
criar	VERB	0	6p0_pert_3	6p0	0	1	1	Como criar e desempilhar elementos em uma estrutura de dados fila ?
e	CCONJ	0	6p0_pert_3	6p0	0	0	2	Como criar e desempilhar elementos em uma estrutura de dados fila ?
desempilhar	NOUN	1	6p0_pert_3	6p0	0	0	3	Como criar e desempilhar elementos em uma estrutura de dados fila ?
elementos	NOUN	0	6p0_pert_3	6p0	0	0	4	Como criar e desempilhar elementos em uma estrutura de dados fila ?
em	ADP	0	6p0_pert_3	6p0	0	0	5	Como criar e desempilhar elementos em uma estrutura de dados fila ?
uma	DET	0	6p0_pert_3	6p0	0	0	6	Como criar e desempilhar elementos em uma estrutura de dados fila ?
estrutura	NOUN	0	6p0_pert_3	6p0	0	0	7	Como criar e desempilhar elementos em uma estrutura de dados fila ?
de	ADP	0	6p0_pert_3	6p0	0	0	8	Como criar e desempilhar elementos em uma estrutura de dados fila ?
dados	NOUN	0	6p0_pert_3	6p0	0	0	9	Como criar e desempilhar elementos em uma estrutura de dados fila ?
fila	NOUN	1	6p0_pert_3	6p0	0	0	10	Como criar e desempilhar elementos em uma estrutura de dados fila ?
?	PUNCT	0	6p0_pert_3	6p0	0	0	11	Como criar e desempilhar elementos em uma estrutura de dados fila ?
Como	SCONJ	0	6p0_pert_4	6p0	0	0	0	Como adicionar e desempilhar elementos em uma estrutura de dados fila ?
adicionar	VERB	0	6p0_pert_4	6p0	0	1	1	Como adicionar e desempilhar elementos em uma estrutura de dados fila ?
e	CCONJ	0	6p0_pert_4	6p0	0	0	2	Como adicionar e desempilhar elementos em uma estrutura de dados fila ?
desempilhar	NOUN	1	6p0_pert_4	6p0	0	0	3	Como adicionar e desempilhar elementos em uma estrutura de dados fila ?
elementos	NOUN	0	6p0_pert_4	6p0	0	0	4	Como adicionar e desempilhar elementos em uma estrutura de dados fila ?
em	ADP	0	6p0_pert_4	6p0	0	0	5	Como adicionar e desempilhar elementos em uma estrutura de dados fila ?
uma	DET	0	6p0_pert_4	6p0	0	0	6	Como adicionar e desempilhar elementos em uma estrutura de dados fila ?
estrutura	NOUN	0	6p0_pert_4	6p0	0	0	7	Como adicionar e desempilhar elementos em uma estrutura de dados fila ?
de	ADP	0	6p0_pert_4	6p0	0	0	8	Como adicionar e desempilhar elementos em uma estrutura de dados fila ?
dados	NOUN	0	6p0_pert_4	6p0	0	0	9	Como adicionar e desempilhar elementos em uma estrutura de dados fila ?
fila	NOUN	1	6p0_pert_4	6p0	0	0	10	Como adicionar e desempilhar elementos em uma estrutura de dados fila ?
?	PUNCT	0	6p0_pert_4	6p0	0	0	11	Como adicionar e desempilhar elementos em uma estrutura de dados fila ?
Como	ADV	0	6p0_pert_5	6p0	0	0	0	Como incluir e desempilhar elementos em uma estrutura de dados fila ?
incluir	VERB	0	6p0_pert_5	6p0	0	1	1	Como incluir e desempilhar elementos em uma estrutura de dados fila ?
e	CCONJ	0	6p0_pert_5	6p0	0	0	2	Como incluir e desempilhar elementos em uma estrutura de dados fila ?
desempilhar	VERB	1	6p0_pert_5	6p0	0	0	3	Como incluir e desempilhar elementos em uma estrutura de dados fila ?
elementos	NOUN	0	6p0_pert_5	6p0	0	0	4	Como incluir e desempilhar elementos em uma estrutura de dados fila ?
em	ADP	0	6p0_pert_5	6p0	0	0	5	Como incluir e desempilhar elementos em uma estrutura de dados fila ?
uma	DET	0	6p0_pert_5	6p0	0	0	6	Como incluir e desempilhar elementos em uma estrutura de dados fila ?
estrutura	NOUN	0	6p0_pert_5	6p0	0	0	7	Como incluir e desempilhar elementos em uma estrutura de dados fila ?
de	ADP	0	6p0_pert_5	6p0	0	0	8	Como incluir e desempilhar elementos em uma estrutura de dados fila ?
dados	NOUN	0	6p0_pert_5	6p0	0	0	9	Como incluir e desempilhar elementos em uma estrutura de dados fila ?
fila	NOUN	1	6p0_pert_5	6p0	0	0	10	Como incluir e desempilhar elementos em uma estrutura de dados fila ?
?	PUNCT	0	6p0_pert_5	6p0	0	0	11	Como incluir e desempilhar elementos em uma estrutura de dados fila ?
Como	SCONJ	0	6p0_pert_6	6p0	0	0	0	Como mover e desempilhar elementos em uma estrutura de dados fila ?
