Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Sentença
Em	ADP	0	20p0	20p0	1	0	0	1	Em uma fila a operação de empilhar ocorre em qual extremidade ?
uma	DET	0	20p0	20p0	1	0	1	2	Em uma fila a operação de empilhar ocorre em qual extremidade ?
fila	NOUN	1	20p0	20p0	1	0	2	3	Em uma fila a operação de empilhar ocorre em qual extremidade ?
a	DET	0	20p0	20p0	1	0	3	4	Em uma fila a operação de empilhar ocorre em qual extremidade ?
operação	NOUN	0	20p0	20p0	1	0	4	5	Em uma fila a operação de empilhar ocorre em qual extremidade ?
de	SCONJ	0	20p0	20p0	1	0	5	6	Em uma fila a operação de empilhar ocorre em qual extremidade ?
empilhar	VERB	1	20p0	20p0	1	0	6	7	Em uma fila a operação de empilhar ocorre em qual extremidade ?
ocorre	VERB	0	20p0	20p0	1	1	7	8	Em uma fila a operação de empilhar ocorre em qual extremidade ?
em	ADP	0	20p0	20p0	1	0	8	9	Em uma fila a operação de empilhar ocorre em qual extremidade ?
qual	DET	0	20p0	20p0	1	0	9	10	Em uma fila a operação de empilhar ocorre em qual extremidade ?
extremidade	NOUN	0	20p0	20p0	1	0	10	11	Em uma fila a operação de empilhar ocorre em qual extremidade ?
?	PUNCT	0	20p0	20p0	1	0	11		Em uma fila a operação de empilhar ocorre em qual extremidade ?
Em	ADP	0	20p0_pert_0	20p0	0	0	0	13	Em uma fila a operação de empilhar ocorre em qual extremidade ?
uma	DET	0	20p0_pert_0	20p0	0	0	1	14	Em uma fila a operação de empilhar ocorre em qual extremidade ?
fila	NOUN	1	20p0_pert_0	20p0	0	0	2	15	Em uma fila a operação de empilhar ocorre em qual extremidade ?
a	DET	0	20p0_pert_0	20p0	0	0	3	16	Em uma fila a operação de empilhar ocorre em qual extremidade ?
operação	NOUN	0	20p0_pert_0	20p0	0	0	4	17	Em uma fila a operação de empilhar ocorre em qual extremidade ?
de	SCONJ	0	20p0_pert_0	20p0	0	0	5	18	Em uma fila a operação de empilhar ocorre em qual extremidade ?
empilhar	VERB	1	20p0_pert_0	20p0	0	0	6	19	Em uma fila a operação de empilhar ocorre em qual extremidade ?
ocorre	VERB	0	20p0_pert_0	20p0	0	1	7	20	Em uma fila a operação de empilhar ocorre em qual extremidade ?
em	ADP	0	20p0_pert_0	20p0	0	0	8	21	Em uma fila a operação de empilhar ocorre em qual extremidade ?
qual	DET	0	20p0_pert_0	20p0	0	0	9	22	Em uma fila a operação de empilhar ocorre em qual extremidade ?
extremidade	NOUN	0	20p0_pert_0	20p0	0	0	10	23	Em uma fila a operação de empilhar ocorre em qual extremidade ?
?	PUNCT	0	20p0_pert_0	20p0	0	0	11		Em uma fila a operação de empilhar ocorre em qual extremidade ?
Em	ADP	0	20p0_pert_1	20p0	0	0	0	25	Em uma fila a operação de empilhar acontece em qual extremidade ?
uma	DET	0	20p0_pert_1	20p0	0	0	1	26	Em uma fila a operação de empilhar acontece em qual extremidade ?
fila	NOUN	1	20p0_pert_1	20p0	0	0	2	27	Em uma fila a operação de empilhar acontece em qual extremidade ?
a	DET	0	20p0_pert_1	20p0	0	0	3	28	Em uma fila a operação de empilhar acontece em qual extremidade ?
operação	NOUN	0	20p0_pert_1	20p0	0	0	4	29	Em uma fila a operação de empilhar acontece em qual extremidade ?
de	SCONJ	0	20p0_pert_1	20p0	0	0	5	30	Em uma fila a operação de empilhar acontece em qual extremidade ?
empilhar	VERB	1	20p0_pert_1	20p0	0	0	6	31	Em uma fila a operação de empilhar acontece em qual extremidade ?
acontece	VERB	0	20p0_pert_1	20p0	0	1	7	32	Em uma fila a operação de empilhar acontece em qual extremidade ?
em	ADP	0	20p0_pert_1	20p0	0	0	8	33	Em uma fila a operação de empilhar acontece em qual extremidade ?
qual	PRON	0	20p0_pert_1	20p0	0	0	9	34	Em uma fila a operação de empilhar acontece em qual extremidade ?
extremidade	NOUN	0	20p0_pert_1	20p0	0	0	10	35	Em uma fila a operação de empilhar acontece em qual extremidade ?
?	PUNCT	0	20p0_pert_1	20p0	0	0	11		Em uma fila a operação de empilhar acontece em qual extremidade ?
